timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-03T00:00:00;0.0;0.0;0.0;833.0;0.0;799.0;1288.0;0.0;0.0;2087.0;0;0;0;0;800;2087.0;800;1287.0;2219.9156245578406;833.0
2026-04-03T00:04:23.929564;0.0;0.0;0.0;833.0;0.0;252.0;1288.0;0.0;0.0;1540.0;0;0;0;0;800;1540.0;800;740.0;2156.1645221423814;833.0
2026-04-03T00:04:23.935435;0.0;0.0;0.0;806.0;0.0;252.0;1288.0;0.0;0.0;1540.0;0;0;0;0;800;1540.0;800;740.0;2156.163104026439;833.0
2026-04-03T00:04:23.936339;0.0;0.0;0.0;806.0;0.0;252.0;2.0;0.0;0.0;254.0;0;0;0;0;254.0;254.0;254.0;0.0;2156.1630262432413;833.0
2026-04-03T00:09:28.921990;0.0;0.0;0.0;806.0;0.0;255.0;2.0;0.0;0.0;257.0;0;0;0;0;257.0;257.0;257.0;0.0;2129.6110911798946;833.0
2026-04-03T00:09:28.927264;0.0;0.0;0.0;779.0;0.0;255.0;2.0;0.0;0.0;257.0;0;0;0;0;257.0;257.0;257.0;0.0;2129.6106320274557;833.0
2026-04-03T00:09:28.928118;0.0;0.0;0.0;779.0;0.0;255.0;16.0;0.0;0.0;271.0;0;0;0;0;271.0;271.0;271.0;0.0;2129.6105536284044;833.0
2026-04-03T00:14:28.922791;0.0;0.0;0.0;779.0;0.0;276.0;16.0;0.0;0.0;292.0;0;0;0;0;292.0;292.0;292.0;0.0;2099.936283805911;833.0
2026-04-03T00:14:28.928222;0.0;0.0;0.0;752.0;0.0;276.0;16.0;0.0;0.0;292.0;0;0;0;0;292.0;292.0;292.0;0.0;2099.935746593174;833.0
2026-04-03T00:14:28.929090;0.0;0.0;0.0;752.0;0.0;276.0;13.0;0.0;0.0;289.0;0;0;0;0;289.0;289.0;289.0;0.0;2099.935661616209;833.0
2026-04-03T00:19:33.924852;0.0;0.0;0.0;752.0;0.0;251.0;13.0;0.0;0.0;264.0;0;0;0;0;264.0;264.0;264.0;0.0;2072.6596178601117;833.0
2026-04-03T00:19:33.930283;0.0;0.0;0.0;725.0;0.0;251.0;13.0;0.0;0.0;264.0;0;0;0;0;264.0;264.0;264.0;0.0;2072.659132160925;833.0
2026-04-03T00:19:33.931005;0.0;0.0;0.0;725.0;0.0;251.0;13.0;0.0;15.0;249.0;0;0;0;0;249.0;249.0;249.0;0.0;2072.6590712605184;833.0
2026-04-03T00:19:33.931414;0.0;0.0;0.0;725.0;0.0;251.0;0.0;0.0;15.0;236.0;0;0;0;0;236.0;236.0;236.0;0.0;2072.6590385626864;833.0
2026-04-03T00:24:33.955471;0.0;0.0;0.0;725.0;0.0;227.0;0.0;0.0;15.0;212.0;0;0;0;0;212.0;212.0;212.0;0.0;2051.1125954448003;833.0
2026-04-03T00:24:33.957264;0.0;0.0;0.0;725.0;0.0;227.0;0.0;0.0;7.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;2051.112461820139;833.0
2026-04-03T00:29:38.920936;0.0;0.0;0.0;725.0;0.0;232.0;0.0;0.0;7.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;2027.8682795030657;833.0
2026-04-03T00:29:38.926431;0.0;0.0;0.0;698.0;0.0;232.0;0.0;0.0;7.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;2027.8678606768462;833.0
2026-04-03T00:29:38.927117;0.0;0.0;0.0;698.0;0.0;232.0;0.0;0.0;0.0;232.0;0;0;0;0;232.0;232.0;232.0;0.0;2027.8678067635672;833.0
2026-04-03T00:29:38.927399;0.0;0.0;0.0;698.0;0.0;232.0;9.0;0.0;0.0;241.0;0;0;0;0;241.0;241.0;241.0;0.0;2027.8677837412095;833.0
2026-04-03T00:34:38.930987;0.0;0.0;0.0;698.0;0.0;229.0;9.0;0.0;0.0;238.0;0;0;0;0;238.0;238.0;238.0;0.0;2003.680502594868;833.0
