timestamp;akkuLadung;solarleistung;akkuLadestand;netzbezug;hausabgabe;akkuEntladung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-11-30T11:15:09.548000+00:00;0.0;74.0;268.0;628.0;74.0;-0.0;702.0;148.0;148.0;0.0;0.0;0;554.0;148.0;554.0;268;268.0
2025-11-30T11:15:09.554000+00:00;0.0;74.0;268.0;579.0;74.0;-0.0;653.0;148.0;148.0;0.0;0.0;0;505.0;148.0;505.0;268;268.0
2025-11-30T11:16:09.554000+00:00;0.0;74.0;268.0;587.0;74.0;-0.0;661.0;148.0;148.0;0.0;0.0;0;513.0;148.0;513.0;268;268.0
2025-11-30T11:17:09.551000+00:00;0.0;74.0;268.0;488.0;74.0;-0.0;562.0;148.0;148.0;0.0;0.0;0;414.0;148.0;414.0;268;268.0
2025-11-30T11:18:09.570000+00:00;0.0;73.0;268.0;488.0;74.0;-0.0;562.0;146.0;146.0;0.0;0.0;0;416.0;146.0;416.0;268;268.0
2025-11-30T11:18:09.571000+00:00;0.0;73.0;268.0;488.0;73.0;-0.0;561.0;146.0;146.0;0.0;0.0;0;415.0;146.0;415.0;268;268.0
2025-11-30T11:18:09.578000+00:00;0.0;73.0;268.0;520.0;73.0;-0.0;593.0;146.0;146.0;0.0;0.0;0;447.0;146.0;447.0;268;268.0
2025-11-30T11:21:35.555000+00:00;0.0;80.0;268.0;520.0;73.0;-0.0;593.0;160.0;160.0;0.0;0.0;0;433.0;160.0;433.0;268;268.0
2025-11-30T11:21:35.556000+00:00;0.0;80.0;268.0;520.0;80.0;-0.0;600.0;160.0;160.0;0.0;0.0;0;440.0;160.0;440.0;268;268.0
2025-11-30T11:21:35.558000+00:00;0.0;80.0;268.0;554.0;80.0;-0.0;634.0;160.0;160.0;0.0;0.0;0;474.0;160.0;474.0;268;268.0
2025-11-30T11:26:35.560000+00:00;0.0;78.0;268.0;554.0;80.0;-0.0;634.0;156.0;156.0;0.0;0.0;0;478.0;156.0;478.0;268;268.0
2025-11-30T11:26:35.562000+00:00;0.0;78.0;268.0;554.0;78.0;-0.0;632.0;156.0;156.0;0.0;0.0;0;476.0;156.0;476.0;268;268.0
2025-11-30T11:26:35.569000+00:00;0.0;78.0;268.0;323.0;78.0;-0.0;401.0;156.0;156.0;0.0;0.0;0;245.0;156.0;245.0;268;268.0
2025-11-30T11:32:03.461000+00:00;0.0;77.0;268.0;323.0;78.0;-0.0;401.0;154.0;154.0;0.0;0.0;0;247.0;154.0;247.0;268;268.0
2025-11-30T11:32:03.462000+00:00;0.0;77.0;268.0;323.0;77.0;-0.0;400.0;154.0;154.0;0.0;0.0;0;246.0;154.0;246.0;268;268.0
2025-11-30T11:32:03.463000+00:00;0.0;77.0;268.0;326.0;77.0;-0.0;403.0;154.0;154.0;0.0;0.0;0;249.0;154.0;249.0;268;268.0
2025-11-30T11:36:03.601000+00:00;0.0;65.0;268.0;326.0;77.0;-0.0;403.0;130.0;130.0;0.0;0.0;0;273.0;130.0;273.0;268;268.0
2025-11-30T11:36:03.603000+00:00;0.0;65.0;268.0;326.0;65.0;-0.0;391.0;130.0;130.0;0.0;0.0;0;261.0;130.0;261.0;268;268.0
2025-11-30T11:36:03.610000+00:00;0.0;65.0;268.0;325.0;65.0;-0.0;390.0;130.0;130.0;0.0;0.0;0;260.0;130.0;260.0;268;268.0
2025-11-30T11:41:03.579000+00:00;0.0;40.0;268.0;325.0;65.0;-0.0;390.0;80.0;80.0;0.0;0.0;0;310.0;80.0;310.0;268;268.0
2025-11-30T11:41:03.580000+00:00;0.0;40.0;268.0;325.0;40.0;-0.0;365.0;80.0;80.0;0.0;0.0;0;285.0;80.0;285.0;268;268.0
2025-11-30T11:41:03.587000+00:00;0.0;40.0;268.0;401.0;40.0;-0.0;441.0;80.0;80.0;0.0;0.0;0;361.0;80.0;361.0;268;268.0
2025-11-30T11:46:29.549000+00:00;0.0;51.0;268.0;401.0;40.0;-0.0;441.0;102.0;102.0;0.0;0.0;0;339.0;102.0;339.0;268;268.0
2025-11-30T11:46:29.550000+00:00;0.0;51.0;268.0;401.0;51.0;-0.0;452.0;102.0;102.0;0.0;0.0;0;350.0;102.0;350.0;268;268.0
2025-11-30T11:46:29.557000+00:00;0.0;51.0;268.0;321.0;51.0;-0.0;372.0;102.0;102.0;0.0;0.0;0;270.0;102.0;270.0;268;268.0
2025-11-30T11:51:30.551000+00:00;0.0;59.0;268.0;321.0;51.0;-0.0;372.0;118.0;118.0;0.0;0.0;0;254.0;118.0;254.0;268;268.0
2025-11-30T11:51:30.552000+00:00;0.0;59.0;268.0;321.0;59.0;-0.0;380.0;118.0;118.0;0.0;0.0;0;262.0;118.0;262.0;268;268.0
2025-11-30T11:51:30.559000+00:00;0.0;59.0;268.0;308.0;59.0;-0.0;367.0;118.0;118.0;0.0;0.0;0;249.0;118.0;249.0;268;268.0
2025-11-30T11:55:56.570000+00:00;0.0;50.0;268.0;308.0;59.0;-0.0;367.0;100.0;100.0;0.0;0.0;0;267.0;100.0;267.0;268;268.0
2025-11-30T11:55:56.571000+00:00;0.0;50.0;268.0;308.0;50.0;-0.0;358.0;100.0;100.0;0.0;0.0;0;258.0;100.0;258.0;268;268.0
2025-11-30T11:55:56.578000+00:00;0.0;50.0;268.0;323.0;50.0;-0.0;373.0;100.0;100.0;0.0;0.0;0;273.0;100.0;273.0;268;268.0
2025-11-30T12:01:56.587000+00:00;0.0;46.0;268.0;323.0;50.0;-0.0;373.0;92.0;92.0;0.0;0.0;0;281.0;92.0;281.0;268;268.0
2025-11-30T12:01:56.588000+00:00;0.0;46.0;268.0;323.0;46.0;-0.0;369.0;92.0;92.0;0.0;0.0;0;277.0;92.0;277.0;268;268.0
2025-11-30T12:01:56.594000+00:00;0.0;46.0;268.0;653.0;46.0;-0.0;699.0;92.0;92.0;0.0;0.0;0;607.0;92.0;607.0;268;268.0
2025-11-30T12:06:23.562000+00:00;0.0;49.0;268.0;653.0;46.0;-0.0;699.0;98.0;98.0;0.0;0.0;0;601.0;98.0;601.0;268;268.0
2025-11-30T12:06:23.563000+00:00;0.0;49.0;268.0;653.0;49.0;-0.0;702.0;98.0;98.0;0.0;0.0;0;604.0;98.0;604.0;268;268.0
2025-11-30T12:06:23.570000+00:00;0.0;49.0;268.0;311.0;49.0;-0.0;360.0;98.0;98.0;0.0;0.0;0;262.0;98.0;262.0;268;268.0
2025-11-30T12:11:23.559000+00:00;0.0;60.0;268.0;311.0;49.0;-0.0;360.0;120.0;120.0;0.0;0.0;0;240.0;120.0;240.0;268;268.0
2025-11-30T12:11:23.560000+00:00;0.0;60.0;268.0;311.0;60.0;-0.0;371.0;120.0;120.0;0.0;0.0;0;251.0;120.0;251.0;268;268.0
2025-11-30T12:11:23.568000+00:00;0.0;60.0;268.0;285.0;60.0;-0.0;345.0;120.0;120.0;0.0;0.0;0;225.0;120.0;225.0;268;268.0
2025-11-30T12:16:49.563000+00:00;0.0;63.0;268.0;285.0;60.0;-0.0;345.0;126.0;126.0;0.0;0.0;0;219.0;126.0;219.0;268;268.0
2025-11-30T12:16:49.564000+00:00;0.0;63.0;268.0;285.0;63.0;-0.0;348.0;126.0;126.0;0.0;0.0;0;222.0;126.0;222.0;268;268.0
2025-11-30T12:16:49.570000+00:00;0.0;63.0;268.0;301.0;63.0;-0.0;364.0;126.0;126.0;0.0;0.0;0;238.0;126.0;238.0;268;268.0
2025-11-30T12:21:49.552000+00:00;0.0;69.0;268.0;301.0;63.0;-0.0;364.0;138.0;138.0;0.0;0.0;0;226.0;138.0;226.0;268;268.0
2025-11-30T12:21:49.553000+00:00;0.0;69.0;268.0;301.0;69.0;-0.0;370.0;138.0;138.0;0.0;0.0;0;232.0;138.0;232.0;268;268.0
2025-11-30T12:21:49.561000+00:00;0.0;69.0;268.0;277.0;69.0;-0.0;346.0;138.0;138.0;0.0;0.0;0;208.0;138.0;208.0;268;268.0
2025-11-30T12:26:16.562000+00:00;0.0;73.0;268.0;277.0;69.0;-0.0;346.0;146.0;146.0;0.0;0.0;0;200.0;146.0;200.0;268;268.0
2025-11-30T12:26:16.563000+00:00;0.0;73.0;268.0;277.0;73.0;-0.0;350.0;146.0;146.0;0.0;0.0;0;204.0;146.0;204.0;268;268.0
2025-11-30T12:26:16.570000+00:00;0.0;73.0;268.0;267.0;73.0;-0.0;340.0;146.0;146.0;0.0;0.0;0;194.0;146.0;194.0;268;268.0
2025-11-30T12:31:16.561000+00:00;0.0;84.0;268.0;267.0;73.0;-0.0;340.0;168.0;168.0;0.0;0.0;0;172.0;168.0;172.0;268;268.0
2025-11-30T12:31:16.562000+00:00;0.0;84.0;268.0;267.0;84.0;-0.0;351.0;168.0;168.0;0.0;0.0;0;183.0;168.0;183.0;268;268.0
2025-11-30T12:31:16.569000+00:00;0.0;84.0;268.0;258.0;84.0;-0.0;342.0;168.0;168.0;0.0;0.0;0;174.0;168.0;174.0;268;268.0
2025-11-30T12:36:43.576000+00:00;0.0;99.0;268.0;258.0;84.0;-0.0;342.0;198.0;198.0;0.0;0.0;0;144.0;198.0;144.0;268;268.0
2025-11-30T12:36:43.577000+00:00;0.0;99.0;268.0;258.0;99.0;-0.0;357.0;198.0;198.0;0.0;0.0;0;159.0;198.0;159.0;268;268.0
2025-11-30T12:36:43.584000+00:00;0.0;99.0;268.0;314.0;99.0;-0.0;413.0;198.0;198.0;0.0;0.0;0;215.0;198.0;215.0;268;268.0
2025-11-30T12:41:45.590000+00:00;0.0;124.0;268.0;314.0;99.0;-0.0;413.0;248.0;248.0;0.0;0.0;0;165.0;248.0;165.0;268;268.0
2025-11-30T12:41:45.591000+00:00;0.0;124.0;268.0;314.0;124.0;-0.0;438.0;248.0;248.0;0.0;0.0;0;190.0;248.0;190.0;268;268.0
2025-11-30T12:41:45.598000+00:00;0.0;124.0;268.0;277.0;124.0;-0.0;401.0;248.0;248.0;0.0;0.0;0;153.0;248.0;153.0;268;268.0
2025-11-30T12:47:12.549000+00:00;0.0;72.0;268.0;277.0;124.0;-0.0;401.0;144.0;144.0;0.0;0.0;0;257.0;144.0;257.0;268;268.0
2025-11-30T12:47:12.550000+00:00;0.0;72.0;268.0;277.0;72.0;-0.0;349.0;144.0;144.0;0.0;0.0;0;205.0;144.0;205.0;268;268.0
2025-11-30T12:47:12.557000+00:00;0.0;72.0;268.0;225.0;72.0;-0.0;297.0;144.0;144.0;0.0;0.0;0;153.0;144.0;153.0;268;268.0
2025-11-30T12:52:13.593000+00:00;0.0;53.0;268.0;225.0;72.0;-0.0;297.0;106.0;106.0;0.0;0.0;0;191.0;106.0;191.0;268;268.0
2025-11-30T12:52:13.594000+00:00;0.0;53.0;268.0;225.0;53.0;-0.0;278.0;106.0;106.0;0.0;0.0;0;172.0;106.0;172.0;268;268.0
2025-11-30T12:52:13.601000+00:00;0.0;53.0;268.0;241.0;53.0;-0.0;294.0;106.0;106.0;0.0;0.0;0;188.0;106.0;188.0;268;268.0
2025-11-30T12:56:40.561000+00:00;0.0;75.0;268.0;241.0;53.0;-0.0;294.0;150.0;150.0;0.0;0.0;0;144.0;150.0;144.0;268;268.0
2025-11-30T12:56:40.562000+00:00;0.0;75.0;268.0;241.0;75.0;-0.0;316.0;150.0;150.0;0.0;0.0;0;166.0;150.0;166.0;268;268.0
2025-11-30T12:56:40.564000+00:00;0.0;75.0;268.0;220.0;75.0;-0.0;295.0;150.0;150.0;0.0;0.0;0;145.0;150.0;145.0;268;268.0
2025-11-30T13:01:40.562000+00:00;0.0;68.0;268.0;220.0;75.0;-0.0;295.0;136.0;136.0;0.0;0.0;0;159.0;136.0;159.0;268;268.0
2025-11-30T13:01:40.563000+00:00;0.0;68.0;268.0;220.0;68.0;-0.0;288.0;136.0;136.0;0.0;0.0;0;152.0;136.0;152.0;268;268.0
2025-11-30T13:01:40.570000+00:00;0.0;68.0;268.0;303.0;68.0;-0.0;371.0;136.0;136.0;0.0;0.0;0;235.0;136.0;235.0;268;268.0
2025-11-30T13:07:06.631000+00:00;0.0;60.0;268.0;303.0;68.0;-0.0;371.0;120.0;120.0;0.0;0.0;0;251.0;120.0;251.0;268;268.0
2025-11-30T13:07:06.632000+00:00;0.0;60.0;268.0;303.0;60.0;-0.0;363.0;120.0;120.0;0.0;0.0;0;243.0;120.0;243.0;268;268.0
2025-11-30T13:07:06.633000+00:00;0.0;60.0;268.0;305.0;60.0;-0.0;365.0;120.0;120.0;0.0;0.0;0;245.0;120.0;245.0;268;268.0
2025-11-30T13:12:07.609000+00:00;0.0;44.0;268.0;305.0;60.0;-0.0;365.0;88.0;88.0;0.0;0.0;0;277.0;88.0;277.0;268;268.0
2025-11-30T13:12:07.610000+00:00;0.0;44.0;268.0;305.0;44.0;-0.0;349.0;88.0;88.0;0.0;0.0;0;261.0;88.0;261.0;268;268.0
2025-11-30T13:12:07.617000+00:00;0.0;44.0;268.0;3183.0;44.0;-0.0;3227.0;88.0;88.0;0.0;0.0;0;3139.0;88.0;3139.0;268;268.0
2025-11-30T13:17:34.564000+00:00;0.0;32.0;268.0;3183.0;44.0;-0.0;3227.0;64.0;64.0;0.0;0.0;0;3163.0;64.0;3163.0;268;268.0
2025-11-30T13:17:34.565000+00:00;0.0;32.0;268.0;3183.0;32.0;-0.0;3215.0;64.0;64.0;0.0;0.0;0;3151.0;64.0;3151.0;268;268.0
2025-11-30T13:17:34.567000+00:00;0.0;32.0;268.0;1315.0;32.0;-0.0;1347.0;64.0;64.0;0.0;0.0;0;1283.0;64.0;1283.0;268;268.0
2025-11-30T13:21:35.554000+00:00;0.0;34.0;268.0;1315.0;32.0;-0.0;1347.0;68.0;68.0;0.0;0.0;0;1279.0;68.0;1279.0;268;268.0
2025-11-30T13:21:35.555000+00:00;0.0;34.0;268.0;1315.0;34.0;-0.0;1349.0;68.0;68.0;0.0;0.0;0;1281.0;68.0;1281.0;268;268.0
2025-11-30T13:21:35.561000+00:00;0.0;34.0;268.0;433.0;34.0;-0.0;467.0;68.0;68.0;0.0;0.0;0;399.0;68.0;399.0;268;268.0
2025-11-30T13:27:01.529000+00:00;0.0;32.0;268.0;433.0;34.0;-0.0;467.0;64.0;64.0;0.0;0.0;0;403.0;64.0;403.0;268;268.0
2025-11-30T13:27:01.564000+00:00;0.0;32.0;268.0;433.0;32.0;-0.0;465.0;64.0;64.0;0.0;0.0;0;401.0;64.0;401.0;268;268.0
2025-11-30T13:27:01.574000+00:00;0.0;32.0;268.0;477.0;32.0;-0.0;509.0;64.0;64.0;0.0;0.0;0;445.0;64.0;445.0;268;268.0
2025-11-30T13:32:02.769000+00:00;0.0;22.0;268.0;477.0;32.0;-0.0;509.0;44.0;44.0;0.0;0.0;0;465.0;44.0;465.0;268;268.0
2025-11-30T13:32:02.834000+00:00;0.0;22.0;268.0;477.0;22.0;-0.0;499.0;44.0;44.0;0.0;0.0;0;455.0;44.0;455.0;268;268.0
2025-11-30T13:32:02.846000+00:00;0.0;22.0;268.0;399.0;22.0;-0.0;421.0;44.0;44.0;0.0;0.0;0;377.0;44.0;377.0;268;268.0
2025-11-30T13:33:03.544000+00:00;0.0;20.0;268.0;399.0;22.0;-0.0;421.0;40.0;40.0;0.0;0.0;0;381.0;40.0;381.0;268;268.0
2025-11-30T13:33:03.545000+00:00;0.0;20.0;268.0;399.0;20.0;-0.0;419.0;40.0;40.0;0.0;0.0;0;379.0;40.0;379.0;268;268.0
2025-11-30T13:33:03.546000+00:00;0.0;20.0;268.0;372.0;20.0;-0.0;392.0;40.0;40.0;0.0;0.0;0;352.0;40.0;352.0;268;268.0
2025-11-30T13:34:03.575000+00:00;0.0;19.0;268.0;372.0;20.0;-0.0;392.0;38.0;38.0;0.0;0.0;0;354.0;38.0;354.0;268;268.0
2025-11-30T13:34:03.576000+00:00;0.0;19.0;268.0;372.0;19.0;-0.0;391.0;38.0;38.0;0.0;0.0;0;353.0;38.0;353.0;268;268.0
2025-11-30T13:34:03.582000+00:00;0.0;19.0;268.0;370.0;19.0;-0.0;389.0;38.0;38.0;0.0;0.0;0;351.0;38.0;351.0;268;268.0
2025-11-30T13:35:03.549000+00:00;0.0;16.0;268.0;370.0;19.0;-0.0;389.0;32.0;32.0;0.0;0.0;0;357.0;32.0;357.0;268;268.0
2025-11-30T13:35:03.551000+00:00;0.0;16.0;268.0;370.0;16.0;-0.0;386.0;32.0;32.0;0.0;0.0;0;354.0;32.0;354.0;268;268.0
2025-11-30T13:35:03.557000+00:00;0.0;16.0;268.0;375.0;16.0;-0.0;391.0;32.0;32.0;0.0;0.0;0;359.0;32.0;359.0;268;268.0
2025-11-30T13:36:03.545000+00:00;0.0;15.0;268.0;375.0;16.0;-0.0;391.0;30.0;30.0;0.0;0.0;0;361.0;30.0;361.0;268;268.0
2025-11-30T13:36:03.546000+00:00;0.0;15.0;268.0;375.0;15.0;-0.0;390.0;30.0;30.0;0.0;0.0;0;360.0;30.0;360.0;268;268.0
2025-11-30T13:36:03.547000+00:00;0.0;15.0;268.0;377.0;15.0;-0.0;392.0;30.0;30.0;0.0;0.0;0;362.0;30.0;362.0;268;268.0
2025-11-30T13:37:29.468000+00:00;0.0;15.0;268.0;376.0;15.0;-0.0;391.0;30.0;30.0;0.0;0.0;0;361.0;30.0;361.0;268;268.0
2025-11-30T13:42:29.566000+00:00;0.0;9.0;268.0;376.0;15.0;-0.0;391.0;18.0;18.0;0.0;0.0;0;373.0;18.0;373.0;268;268.0
2025-11-30T13:42:29.567000+00:00;0.0;9.0;268.0;376.0;9.0;-0.0;385.0;18.0;18.0;0.0;0.0;0;367.0;18.0;367.0;268;268.0
2025-11-30T13:42:29.574000+00:00;0.0;9.0;268.0;330.0;9.0;-0.0;339.0;18.0;18.0;0.0;0.0;0;321.0;18.0;321.0;268;268.0
2025-11-30T13:47:55.456000+00:00;0.0;15.0;268.0;330.0;9.0;-0.0;339.0;30.0;30.0;0.0;0.0;0;309.0;30.0;309.0;268;268.0
2025-11-30T13:47:55.457000+00:00;0.0;15.0;268.0;330.0;15.0;-0.0;345.0;30.0;30.0;0.0;0.0;0;315.0;30.0;315.0;268;268.0
2025-11-30T13:47:55.459000+00:00;0.0;15.0;268.0;315.0;15.0;-0.0;330.0;30.0;30.0;0.0;0.0;0;300.0;30.0;300.0;268;268.0
2025-11-30T13:51:58.566000+00:00;0.0;9.0;268.0;315.0;15.0;-0.0;330.0;18.0;18.0;0.0;0.0;0;312.0;18.0;312.0;268;268.0
2025-11-30T13:51:58.567000+00:00;0.0;9.0;268.0;315.0;9.0;-0.0;324.0;18.0;18.0;0.0;0.0;0;306.0;18.0;306.0;268;268.0
2025-11-30T13:51:58.574000+00:00;0.0;9.0;268.0;320.0;9.0;-0.0;329.0;18.0;18.0;0.0;0.0;0;311.0;18.0;311.0;268;268.0
2025-11-30T13:57:00.584000+00:00;0.0;7.0;268.0;320.0;9.0;-0.0;329.0;14.0;14.0;0.0;0.0;0;315.0;14.0;315.0;268;268.0
2025-11-30T13:57:00.632000+00:00;0.0;7.0;268.0;320.0;7.0;-0.0;327.0;14.0;14.0;0.0;0.0;0;313.0;14.0;313.0;268;268.0
2025-11-30T13:57:00.645000+00:00;0.0;7.0;268.0;946.0;7.0;-0.0;953.0;14.0;14.0;0.0;0.0;0;939.0;14.0;939.0;268;268.0
2025-11-30T14:02:26.556000+00:00;0.0;0.0;268.0;946.0;7.0;-0.0;953.0;0.0;0.0;0.0;0.0;0;953.0;0.0;953.0;268;268.0
2025-11-30T14:02:26.557000+00:00;0.0;0.0;268.0;946.0;0.0;-0.0;946.0;0.0;0.0;0.0;0.0;0;946.0;0.0;946.0;268;268.0
2025-11-30T14:02:26.564000+00:00;0.0;0.0;268.0;403.0;0.0;-0.0;403.0;0.0;0.0;0.0;0.0;0;403.0;0.0;403.0;268;268.0
2025-11-30T14:07:27.561000+00:00;0.0;0.0;268.0;370.0;0.0;-0.0;370.0;0.0;0.0;0.0;0.0;0;370.0;0.0;370.0;268;268.0
2025-11-30T14:11:53.552000+00:00;0.0;0.0;268.0;1731.0;0.0;-0.0;1731.0;0.0;0.0;0.0;0.0;0;1731.0;0.0;1731.0;268;268.0
2025-11-30T14:16:54.603000+00:00;0.0;0.0;268.0;348.0;0.0;-0.0;348.0;0.0;0.0;0.0;0.0;0;348.0;0.0;348.0;268;268.0
2025-11-30T14:22:20.564000+00:00;0.0;9.0;268.0;348.0;0.0;-0.0;348.0;18.0;18.0;0.0;0.0;0;330.0;18.0;330.0;268;268.0
2025-11-30T14:22:20.571000+00:00;0.0;9.0;268.0;348.0;9.0;-0.0;357.0;18.0;18.0;0.0;0.0;0;339.0;18.0;339.0;268;268.0
2025-11-30T14:22:20.573000+00:00;0.0;9.0;268.0;1265.0;9.0;-0.0;1274.0;18.0;18.0;0.0;0.0;0;1256.0;18.0;1256.0;268;268.0
2025-11-30T14:27:20.558000+00:00;0.0;15.0;268.0;1265.0;9.0;-0.0;1274.0;30.0;30.0;0.0;0.0;0;1244.0;30.0;1244.0;268;268.0
2025-11-30T14:27:20.559000+00:00;0.0;15.0;268.0;1265.0;15.0;-0.0;1280.0;30.0;30.0;0.0;0.0;0;1250.0;30.0;1250.0;268;268.0
2025-11-30T14:27:20.565000+00:00;0.0;15.0;268.0;374.0;15.0;-0.0;389.0;30.0;30.0;0.0;0.0;0;359.0;30.0;359.0;268;268.0
2025-11-30T14:32:46.554000+00:00;0.0;16.0;268.0;374.0;15.0;-0.0;389.0;32.0;32.0;0.0;0.0;0;357.0;32.0;357.0;268;268.0
2025-11-30T14:32:46.555000+00:00;0.0;16.0;268.0;374.0;16.0;-0.0;390.0;32.0;32.0;0.0;0.0;0;358.0;32.0;358.0;268;268.0
2025-11-30T14:32:46.561000+00:00;0.0;16.0;268.0;394.0;16.0;-0.0;410.0;32.0;32.0;0.0;0.0;0;378.0;32.0;378.0;268;268.0
2025-11-30T14:37:46.549000+00:00;0.0;11.0;268.0;394.0;16.0;-0.0;410.0;22.0;22.0;0.0;0.0;0;388.0;22.0;388.0;268;268.0
2025-11-30T14:37:46.556000+00:00;0.0;11.0;268.0;394.0;11.0;-0.0;405.0;22.0;22.0;0.0;0.0;0;383.0;22.0;383.0;268;268.0
2025-11-30T14:37:46.558000+00:00;0.0;11.0;268.0;434.0;11.0;-0.0;445.0;22.0;22.0;0.0;0.0;0;423.0;22.0;423.0;268;268.0
2025-11-30T14:42:12.549000+00:00;0.0;9.0;268.0;434.0;11.0;-0.0;445.0;18.0;18.0;0.0;0.0;0;427.0;18.0;427.0;268;268.0
2025-11-30T14:42:12.550000+00:00;0.0;9.0;268.0;434.0;9.0;-0.0;443.0;18.0;18.0;0.0;0.0;0;425.0;18.0;425.0;268;268.0
2025-11-30T14:42:12.555000+00:00;0.0;9.0;268.0;1218.0;9.0;-0.0;1227.0;18.0;18.0;0.0;0.0;0;1209.0;18.0;1209.0;268;268.0
2025-11-30T14:47:13.574000+00:00;0.0;5.0;268.0;1218.0;9.0;-0.0;1227.0;10.0;10.0;0.0;0.0;0;1217.0;10.0;1217.0;268;268.0
2025-11-30T14:47:13.575000+00:00;0.0;5.0;268.0;1218.0;5.0;-0.0;1223.0;10.0;10.0;0.0;0.0;0;1213.0;10.0;1213.0;268;268.0
2025-11-30T14:47:13.581000+00:00;0.0;5.0;268.0;1081.0;5.0;-0.0;1086.0;10.0;10.0;0.0;0.0;0;1076.0;10.0;1076.0;268;268.0
2025-11-30T14:52:39.575000+00:00;0.0;0.0;268.0;1081.0;5.0;-0.0;1086.0;0.0;0.0;0.0;0.0;0;1086.0;0.0;1086.0;268;268.0
2025-11-30T14:52:39.576000+00:00;0.0;0.0;268.0;1081.0;0.0;-0.0;1081.0;0.0;0.0;0.0;0.0;0;1081.0;0.0;1081.0;268;268.0
2025-11-30T14:52:39.578000+00:00;0.0;0.0;268.0;893.0;0.0;-0.0;893.0;0.0;0.0;0.0;0.0;0;893.0;0.0;893.0;268;268.0
2025-11-30T14:57:39.559000+00:00;0.0;0.0;268.0;3973.0;0.0;-0.0;3973.0;0.0;0.0;0.0;0.0;0;3973.0;0.0;3973.0;268;268.0
2025-11-30T15:03:06.579000+00:00;0.0;0.0;268.0;409.0;0.0;-0.0;409.0;0.0;0.0;0.0;0.0;0;409.0;0.0;409.0;268;268.0
2025-11-30T15:08:07.563000+00:00;0.0;0.0;268.0;398.0;0.0;-0.0;398.0;0.0;0.0;0.0;0.0;0;398.0;0.0;398.0;268;268.0
2025-11-30T15:12:33.578000+00:00;0.0;0.0;268.0;1174.0;0.0;-0.0;1174.0;0.0;0.0;0.0;0.0;0;1174.0;0.0;1174.0;268;268.0
2025-11-30T15:17:33.554000+00:00;0.0;0.0;268.0;1488.0;0.0;-0.0;1488.0;0.0;0.0;0.0;0.0;0;1488.0;0.0;1488.0;268;268.0
2025-11-30T15:22:59.605000+00:00;0.0;0.0;268.0;3471.0;0.0;-0.0;3471.0;0.0;0.0;0.0;0.0;0;3471.0;0.0;3471.0;268;268.0
2025-11-30T15:28:01.565000+00:00;0.0;0.0;268.0;3458.0;0.0;-0.0;3458.0;0.0;0.0;0.0;0.0;0;3458.0;0.0;3458.0;268;268.0
2025-11-30T15:33:27.576000+00:00;0.0;0.0;268.0;3501.0;0.0;-0.0;3501.0;0.0;0.0;0.0;0.0;0;3501.0;0.0;3501.0;268;268.0
2025-11-30T15:37:28.566000+00:00;0.0;0.0;268.0;455.0;0.0;-0.0;455.0;0.0;0.0;0.0;0.0;0;455.0;0.0;455.0;268;268.0
2025-11-30T15:42:55.437000+00:00;0.0;0.0;268.0;519.0;0.0;-0.0;519.0;0.0;0.0;0.0;0.0;0;519.0;0.0;519.0;268;268.0
2025-11-30T15:47:55.620000+00:00;0.0;0.0;268.0;517.0;0.0;-0.0;517.0;0.0;0.0;0.0;0.0;0;517.0;0.0;517.0;268;268.0
2025-11-30T15:53:22.462000+00:00;0.0;0.0;268.0;676.0;0.0;-0.0;676.0;0.0;0.0;0.0;0.0;0;676.0;0.0;676.0;268;268.0
2025-11-30T15:58:22.628000+00:00;0.0;0.0;268.0;308.0;0.0;-0.0;308.0;0.0;0.0;0.0;0.0;0;308.0;0.0;308.0;268;268.0
2025-11-30T16:03:57.648000+00:00;0.0;0.0;268.0;316.0;0.0;-0.0;316.0;0.0;0.0;0.0;0.0;0;316.0;0.0;316.0;268;268.0
2025-11-30T16:07:58.553000+00:00;0.0;0.0;268.0;317.0;0.0;-0.0;317.0;0.0;0.0;0.0;0.0;0;317.0;0.0;317.0;268;268.0
2025-11-30T16:12:58.556000+00:00;0.0;0.0;268.0;386.0;0.0;-0.0;386.0;0.0;0.0;0.0;0.0;0;386.0;0.0;386.0;268;268.0
2025-11-30T16:18:24.549000+00:00;0.0;0.0;268.0;304.0;0.0;-0.0;304.0;0.0;0.0;0.0;0.0;0;304.0;0.0;304.0;268;268.0
2025-11-30T16:27:51.580000+00:00;0.0;0.0;268.0;219.0;0.0;-0.0;219.0;0.0;0.0;0.0;0.0;0;219.0;0.0;219.0;268;268.0
2025-11-30T16:38:18.565000+00:00;0.0;0.0;268.0;218.0;0.0;-0.0;218.0;0.0;0.0;0.0;0.0;0;218.0;0.0;218.0;268;268.0
2025-11-30T16:43:18.565000+00:00;0.0;0.0;268.0;254.0;0.0;-0.0;254.0;0.0;0.0;0.0;0.0;0;254.0;0.0;254.0;268;268.0
2025-11-30T16:48:44.564000+00:00;0.0;0.0;268.0;3523.0;0.0;-0.0;3523.0;0.0;0.0;0.0;0.0;0;3523.0;0.0;3523.0;268;268.0
