timestamp;hausabgabe;solarleistung_pv2;solarleistung_pv4;akkuLadung;akkuLadestand;solarleistung_pv1;netzeinspeisung;netzbezug;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-17T00:00:00;0.0;0.0;0.0;0.0;268.0;0.0;0.0;276.0;0.0;0.0;276.0;0;0;0;0;276.0;276.0;276.0;0.0;536;268.0
2026-03-17T00:02:49.873765;0.0;0.0;0.0;0.0;268.0;0.0;0.0;260.0;0.0;0.0;260.0;0;0;0;0;0;260.0;0;260.0;536;536
2026-03-17T00:07:49.846426;0.0;0.0;0.0;0.0;268.0;0.0;0.0;254.0;0.0;0.0;254.0;0;0;0;0;0;254.0;0;254.0;536;536.0
2026-03-17T00:12:54.860088;0.0;0.0;0.0;0.0;268.0;0.0;0.0;258.0;0.0;0.0;258.0;0;0;0;0;0;258.0;0;258.0;536;536.0
2026-03-17T00:17:54.827443;0.0;0.0;0.0;0.0;268.0;0.0;0.0;257.0;0.0;0.0;257.0;0;0;0;0;0;257.0;0;257.0;536;536.0
2026-03-17T00:22:59.840594;0.0;0.0;0.0;0.0;268.0;0.0;0.0;276.0;0.0;0.0;276.0;0;0;0;0;0;276.0;0;276.0;536;536.0
2026-03-17T00:27:59.889070;0.0;0.0;0.0;0.0;268.0;0.0;0.0;245.0;0.0;0.0;245.0;0;0;0;0;0;245.0;0;245.0;536;536.0
2026-03-17T00:33:04.870365;0.0;0.0;0.0;0.0;268.0;0.0;0.0;247.0;0.0;0.0;247.0;0;0;0;0;0;247.0;0;247.0;536;536.0
2026-03-17T00:38:04.843491;0.0;0.0;0.0;0.0;268.0;0.0;0.0;245.0;0.0;0.0;245.0;0;0;0;0;0;245.0;0;245.0;536;536.0
2026-03-17T00:43:09.859838;0.0;0.0;0.0;0.0;268.0;0.0;0.0;248.0;0.0;0.0;248.0;0;0;0;0;0;248.0;0;248.0;536;536.0
2026-03-17T00:48:09.844458;0.0;0.0;0.0;0.0;268.0;0.0;0.0;252.0;0.0;0.0;252.0;0;0;0;0;0;252.0;0;252.0;536;536.0
2026-03-17T00:53:14.871188;0.0;0.0;0.0;0.0;268.0;0.0;0.0;257.0;0.0;0.0;257.0;0;0;0;0;0;257.0;0;257.0;536;536.0
