timestamp;hausabgabe;solarleistung_pv2;solarleistung_pv4;akkuLadung;akkuLadestand;solarleistung_pv1;netzeinspeisung;netzbezug;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-20T00:00:00;208.0;0.0;0.0;0.0;430.0;0.0;5.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;2878.9785825822973;430.0
2026-03-20T00:01:08.855373;205.0;0.0;0.0;0.0;430.0;0.0;5.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2874.3135844115654;536
2026-03-20T00:01:08.856323;205.0;0.0;0.0;0.0;403.0;0.0;5.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2874.3135200484217;536.0
2026-03-20T00:01:08.860332;205.0;0.0;0.0;0.0;403.0;0.0;8.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;2874.3132313886995;536.0
2026-03-20T00:06:08.817168;201.0;0.0;0.0;0.0;403.0;0.0;8.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;2853.1539955158923;536.0
2026-03-20T00:06:08.822550;201.0;0.0;0.0;0.0;403.0;0.0;4.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;2853.1536079961556;536.0
2026-03-20T00:11:13.827231;205.0;0.0;0.0;0.0;403.0;0.0;4.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2832.3860128467654;536.0
2026-03-20T00:11:13.828161;205.0;0.0;0.0;0.0;376.0;0.0;4.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2832.3859495235947;536.0
2026-03-20T00:11:13.832313;205.0;0.0;0.0;0.0;376.0;0.0;7.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2832.3856490499106;536.0
2026-03-20T00:16:13.829648;183.0;0.0;0.0;0.0;376.0;0.0;7.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;2813.087574868624;536.0
2026-03-20T00:16:13.830958;183.0;0.0;0.0;0.0;349.0;0.0;7.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;2813.087490599618;536.0
2026-03-20T00:16:13.831795;183.0;0.0;0.0;0.0;349.0;0.0;5.0;0.0;0.0;0.0;178.0;0;0;0;0;178.0;178.0;178.0;0.0;2813.0874361456704;536.0
2026-03-20T00:21:29.853985;179.0;0.0;0.0;0.0;349.0;0.0;5.0;0.0;0.0;0.0;174.0;0;0;0;0;174.0;174.0;174.0;0.0;2792.98953371146;536.0
