timestamp;hausabgabe;solarleistung_pv2;solarleistung_pv4;akkuLadung;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung;netzbezug;solarleistung_pv3;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-22T00:00:00;;;;0.0;;;;;;;;0;0;0;0.0;0.0;0.0;0.0;0.0;268;0
2026-03-22T07:22:07.554472;;;;0.0;;;;121.0;;;;242.0;0.0;242.0;0;0.0;0.0;0.0;0.0;1837.2522223214223;268
2026-03-22T07:22:07.556059;;;;0.0;;25.0;;121.0;;;;242.0;0.0;242.0;0;0.0;0.0;0.0;0.0;1837.252316201289;268.0
2026-03-22T07:22:07.557471;;26.0;;0.0;;25.0;;121.0;;;;242.0;0.0;242.0;0;0.0;0.0;0.0;0.0;1837.2523997289334;268.0
2026-03-22T07:22:07.559182;;26.0;;0.0;;25.0;;121.0;;42.0;;242.0;0.0;242.0;0;0.0;0.0;0.0;0.0;1837.252500944089;268.0
2026-03-22T07:22:07.560825;;26.0;28.0;0.0;;25.0;;121.0;;42.0;;242.0;0.0;242.0;0;0.0;0.0;0.0;0.0;1837.2525981366668;268.0
2026-03-22T07:22:07.570401;121.0;26.0;28.0;0.0;;25.0;;121.0;;42.0;;242.0;0.0;242.0;0;0.0;0.0;0.0;0.0;1837.2531646102668;268.0
2026-03-22T07:22:07.577966;121.0;26.0;28.0;0.0;268.0;25.0;;121.0;;42.0;;242.0;0.0;242.0;0;0.0;0.0;0.0;0.0;1837.2536121220446;268.0
2026-03-22T07:22:07.583960;121.0;26.0;28.0;0.0;268.0;25.0;0.0;121.0;;42.0;;242.0;0.0;242.0;0;0.0;0.0;0.0;0.0;1837.2539667004446;268.0
2026-03-22T07:22:07.585429;121.0;26.0;28.0;0.0;268.0;25.0;0.0;121.0;77.0;42.0;198.0;242.0;198.0;44.0;0;0.0;0.0;198.0;0.0;1837.2539825003557;268.0
2026-03-22T07:23:08.086457;121.0;26.0;28.0;0.0;268.0;25.0;0.0;141.0;77.0;42.0;198.0;282.0;198.0;84.0;0;0.0;0.0;198.0;0.0;1838.4962702752891;268.0
2026-03-22T07:23:08.087546;121.0;26.0;28.0;0.0;268.0;30.0;0.0;141.0;77.0;42.0;198.0;282.0;198.0;84.0;0;0.0;0.0;198.0;0.0;1838.496292636089;268.0
2026-03-22T07:23:08.090585;121.0;32.0;28.0;0.0;268.0;30.0;0.0;141.0;77.0;42.0;198.0;282.0;198.0;84.0;0;0.0;0.0;198.0;0.0;1838.496355036889;268.0
2026-03-22T07:23:08.092160;121.0;32.0;28.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;198.0;282.0;198.0;84.0;0;0.0;0.0;198.0;0.0;1838.496387376889;268.0
2026-03-22T07:23:08.093369;121.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;198.0;282.0;198.0;84.0;0;0.0;0.0;198.0;0.0;1838.496412201689;268.0
2026-03-22T07:23:08.099815;141.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;218.0;282.0;218.0;64.0;0;0.0;0.0;218.0;0.0;1838.4965130457779;268.0
2026-03-22T07:23:08.106327;141.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;218.0;282.0;218.0;64.0;0;0.0;0.0;218.0;0.0;1838.4966149224;268.0
2026-03-22T07:23:08.110300;141.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;218.0;282.0;218.0;64.0;0;0.0;0.0;218.0;0.0;1838.4966770777778;268.0
2026-03-22T07:23:08.111557;141.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;62.0;47.0;203.0;282.0;203.0;79.0;0;0.0;0.0;203.0;0.0;1838.4967013518444;268.0
2026-03-22T07:28:08.813110;141.0;32.0;32.0;0.0;268.0;30.0;0.0;177.0;62.0;47.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;1849.595929785911;268.0
2026-03-22T07:28:08.813418;141.0;32.0;32.0;0.0;268.0;38.0;0.0;177.0;62.0;47.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;1849.5959411545332;268.0
2026-03-22T07:28:08.813674;141.0;41.0;32.0;0.0;268.0;38.0;0.0;177.0;62.0;47.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;1849.5959506037777;268.0
2026-03-22T07:28:08.813922;141.0;41.0;32.0;0.0;268.0;38.0;0.0;177.0;62.0;57.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;1849.5959597577332;268.0
2026-03-22T07:28:08.814174;141.0;41.0;41.0;0.0;268.0;38.0;0.0;177.0;62.0;57.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;1849.5959690593331;268.0
2026-03-22T07:28:08.815224;177.0;41.0;41.0;0.0;268.0;38.0;0.0;177.0;62.0;57.0;239.0;354.0;239.0;115.0;0;0.0;0.0;239.0;0.0;1849.5959985759998;268.0
2026-03-22T07:28:08.822088;177.0;41.0;41.0;0.0;268.0;38.0;0.0;177.0;19.0;57.0;196.0;354.0;196.0;158.0;0;0.0;0.0;196.0;0.0;1849.5962636789332;268.0
2026-03-22T07:33:13.813259;177.0;41.0;41.0;0.0;268.0;38.0;0.0;213.0;19.0;57.0;196.0;426.0;196.0;230.0;0;0.0;0.0;196.0;0.0;1866.743545070711;268.0
2026-03-22T07:33:13.813567;177.0;41.0;41.0;0.0;268.0;47.0;0.0;213.0;19.0;57.0;196.0;426.0;196.0;230.0;0;0.0;0.0;196.0;0.0;1866.7435623871554;268.0
