timestamp;solarleistung;hausabgabe;solarleistung_pv4;netzbezug;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung_pv3;solarleistung_pv2;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-21T00:00:00;0.0;215.0;0.0;0.0;860.0;0.0;0.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;997.9587016892206;860.0
2026-04-21T00:01:15.717201;0.0;215.0;0.0;0.0;860.0;0.0;10.0;0.0;0.0;0.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;992.7005627308872;860.0
2026-04-21T00:01:15.723792;0.0;221.0;0.0;0.0;860.0;0.0;10.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;992.7000916262124;860.0
2026-04-21T00:01:15.724866;0.0;221.0;0.0;0.0;833.0;0.0;10.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;992.7000148599523;860.0
2026-04-21T00:06:20.704602;0.0;221.0;0.0;0.0;833.0;0.0;2.0;0.0;0.0;0.0;219.0;0;0;0;0;219.0;219.0;219.0;0.0;970.0744856648303;860.0
2026-04-21T00:06:20.711173;0.0;213.0;0.0;0.0;833.0;0.0;2.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;970.0740159896948;860.0
2026-04-21T00:06:20.712243;0.0;213.0;0.0;0.0;806.0;0.0;2.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;970.0739395093425;860.0
2026-04-21T00:11:20.809424;0.0;213.0;0.0;0.0;806.0;0.0;10.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;949.4371753687599;860.0
2026-04-21T00:11:20.816704;0.0;239.0;0.0;0.0;806.0;0.0;10.0;0.0;0.0;0.0;229.0;0;0;0;0;229.0;229.0;229.0;0.0;949.4366106262124;860.0
2026-04-21T00:11:20.817710;0.0;239.0;0.0;0.0;779.0;0.0;10.0;0.0;0.0;0.0;229.0;0;0;0;0;229.0;229.0;229.0;0.0;949.4365325862395;860.0
2026-04-21T00:16:25.712497;0.0;239.0;0.0;0.0;779.0;0.0;8.0;0.0;0.0;0.0;231.0;0;0;0;0;231.0;231.0;231.0;0.0;925.5778957986379;860.0
2026-04-21T00:16:25.719480;0.0;241.0;0.0;0.0;779.0;0.0;8.0;0.0;0.0;0.0;233.0;0;0;0;0;233.0;233.0;233.0;0.0;925.577344633665;860.0
