timestamp;solarleistung;hausabgabe;solarleistung_pv4;netzbezug;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung_pv3;solarleistung_pv2;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-19T00:00:00;0.0;208.0;0.0;0.0;1075.0;0.0;9.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;916.5415289246453;1075.0
2026-04-19T00:02:35.576403;0.0;208.0;0.0;0.0;1075.0;0.0;10.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;905.2827102864874;1075.0
2026-04-19T00:02:35.582310;0.0;208.0;0.0;0.0;1048.0;0.0;10.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;905.2822828062242;1075.0
2026-04-19T00:07:35.560479;0.0;208.0;0.0;0.0;1048.0;0.0;5.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;884.6537027564275;1075.0
2026-04-19T00:07:35.567715;0.0;185.0;0.0;0.0;1048.0;0.0;5.0;0.0;0.0;0.0;180.0;0;0;0;0;180.0;180.0;180.0;0.0;884.6532267037959;1075.0
2026-04-19T00:07:35.568684;0.0;185.0;0.0;0.0;1021.0;0.0;5.0;0.0;0.0;0.0;180.0;0;0;0;0;180.0;180.0;180.0;0.0;884.6531629537959;1075.0
2026-04-19T00:12:39.960810;0.0;185.0;0.0;0.0;1021.0;0.0;9.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;865.0723829187082;1075.0
2026-04-19T00:12:39.966986;0.0;209.0;0.0;0.0;1021.0;0.0;9.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;865.0719644905239;1075.0
2026-04-19T00:17:40.559074;0.0;209.0;0.0;0.0;1021.0;0.0;7.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;844.5029936991959;1075.0
2026-04-19T00:17:40.566662;0.0;206.0;0.0;0.0;1021.0;0.0;7.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;844.5024417942252;1075.0
2026-04-19T00:17:40.567669;0.0;206.0;0.0;0.0;994.0;0.0;7.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;844.5023685511696;1075.0
