timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-07T00:00:00.000+01:00;189;0;0;0;0;268;189;0;0;0;0;189;189;189;0;268;268
2025-12-07T00:00:22.495+01:00;188;0;0;0;0;268;188;0;0;0;0;0;188;0;188;268;268
2025-12-07T00:04:22.494+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T00:09:48.718+01:00;169;0;0;0;0;268;169;0;0;0;0;0;169;0;169;268;268
2025-12-07T00:20:15.381+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T00:25:15.497+01:00;168;0;0;0;0;268;168;0;0;0;0;0;168;0;168;268;268
2025-12-07T00:30:41.395+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T00:34:41.487+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T00:39:41.512+01:00;181;0;0;0;0;268;181;0;0;0;0;0;181;0;181;268;268
2025-12-07T00:45:07.479+01:00;200;0;0;0;0;268;200;0;0;0;0;0;200;0;200;268;268
2025-12-07T00:50:07.485+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-07T00:55:33.491+01:00;202;0;0;0;0;268;202;0;0;0;0;0;202;0;202;268;268
2025-12-07T01:00:33.481+01:00;206;0;0;0;0;268;206;0;0;0;0;0;206;0;206;268;268
2025-12-07T01:04:59.480+01:00;225;0;0;0;0;268;225;0;0;0;0;0;225;0;225;268;268
2025-12-07T01:09:59.481+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-07T01:15:25.489+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-07T01:20:25.484+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T01:24:51.490+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T01:30:51.480+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T01:35:17.472+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-07T01:40:17.477+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-07T01:45:43.484+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-07T01:50:43.497+01:00;188;0;0;0;0;268;188;0;0;0;0;0;188;0;188;268;268
2025-12-07T01:55:09.478+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T02:00:09.481+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-07T02:16:01.479+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T02:21:01.493+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T02:26:27.484+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-07T02:30:27.482+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-07T02:35:53.388+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-07T02:40:53.487+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-07T02:46:19.392+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-07T02:51:19.481+01:00;187;0;0;0;0;268;187;0;0;0;0;0;187;0;187;268;268
2025-12-07T02:56:45.395+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-07T03:00:45.483+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-07T03:05:45.483+01:00;179;0;0;0;0;268;179;0;0;0;0;0;179;0;179;268;268
2025-12-07T03:11:14.488+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T03:16:14.479+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T03:20:40.479+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-07T03:25:40.497+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-07T03:31:06.479+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-07T03:36:06.480+01:00;187;0;0;0;0;268;187;0;0;0;0;0;187;0;187;268;268
2025-12-07T03:41:32.549+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T03:55:58.482+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T04:01:24.492+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-07T04:06:24.487+01:00;169;0;0;0;0;268;169;0;0;0;0;0;169;0;169;268;268
2025-12-07T04:11:50.478+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T04:16:50.485+01:00;169;0;0;0;0;268;169;0;0;0;0;0;169;0;169;268;268
2025-12-07T04:21:16.485+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-07T04:26:16.479+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-07T04:31:42.480+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-07T04:36:42.474+01:00;188;0;0;0;0;268;188;0;0;0;0;0;188;0;188;268;268
2025-12-07T04:42:08.483+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-07T04:47:08.477+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T04:52:34.481+01:00;177;0;0;0;0;268;177;0;0;0;0;0;177;0;177;268;268
2025-12-07T04:56:34.481+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T05:02:00.404+01:00;169;0;0;0;0;268;169;0;0;0;0;0;169;0;169;268;268
2025-12-07T05:12:26.382+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T05:21:26.505+01:00;169;0;0;0;0;268;169;0;0;0;0;0;169;0;169;268;268
2025-12-07T05:26:52.479+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T05:31:52.482+01:00;170;0;0;0;0;268;170;0;0;0;0;0;170;0;170;268;268
2025-12-07T05:42:18.478+01:00;169;0;0;0;0;268;169;0;0;0;0;0;169;0;169;268;268
2025-12-07T05:46:44.517+01:00;171;0;0;0;0;268;171;0;0;0;0;0;171;0;171;268;268
2025-12-07T05:51:44.494+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-07T06:07:36.489+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-07T06:12:36.485+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-07T06:22:02.482+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-07T06:27:29.485+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-07T06:32:29.478+01:00;634;0;0;0;0;268;634;0;0;0;0;0;634;0;634;268;268
2025-12-07T06:36:55.481+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-07T06:42:55.495+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-07T06:47:21.496+01:00;188;0;0;0;0;268;188;0;0;0;0;0;188;0;188;268;268
2025-12-07T06:52:21.489+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-07T06:57:47.485+01:00;189;0;0;0;0;268;189;0;0;0;0;0;189;0;189;268;268
2025-12-07T07:02:47.483+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-07T07:12:13.487+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-07T07:17:39.399+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-07T07:22:39.488+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
