timestamp;netzbezug;akkuLadestand;akkuLadung;hausabgabe;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-27T09:37:12.501763;0.0;295.0;55.0;189.0;248.0;189.0;248.0;189.0;59.0;0;0.0;0.0;189.0;0.0;559.4164504630219;550.1178814946891
2025-12-27T09:37:12.504027;0.0;295.0;55.0;190.0;248.0;190.0;248.0;190.0;58.0;0;0.0;0.0;190.0;0.0;559.4164825615107;550.1179119329113
2025-12-27T09:37:12.515640;0.0;295.0;58.0;190.0;248.0;190.0;248.0;190.0;58.0;0;0.0;0.0;190.0;0.0;559.4166472080441;550.1180765794446
2025-12-27T09:39:12.538161;0.0;295.0;58.0;190.0;274.0;190.0;274.0;190.0;84.0;0;0.0;0.0;190.0;0.0;561.8811096392441;551.8197292105112
2025-12-27T09:39:12.546086;0.0;295.0;58.0;195.0;274.0;195.0;274.0;195.0;79.0;0;0.0;0.0;195.0;0.0;561.8812626797996;551.8198415694002
2025-12-27T09:39:12.552868;0.0;295.0;79.0;195.0;274.0;195.0;274.0;195.0;79.0;0;0.0;0.0;195.0;0.0;561.8813936477552;551.8199725373557
2025-12-27T09:44:38.499781;0.0;295.0;79.0;195.0;377.0;195.0;377.0;195.0;182.0;0;0.0;0.0;195.0;0.0;576.3824096438885;558.1143695906225
2025-12-27T09:44:38.507667;0.0;295.0;79.0;187.0;377.0;187.0;377.0;187.0;190.0;0;0.0;0.0;187.0;0.0;576.3827759047774;558.1145218780447
2025-12-27T09:44:38.514144;0.0;295.0;190.0;187.0;377.0;187.0;377.0;187.0;190.0;0;0.0;0.0;187.0;0.0;576.3830767254441;558.1148226987114
2025-12-27T09:49:38.516361;0.0;295.0;190.0;187.0;402.0;187.0;402.0;187.0;215.0;0;0.0;0.0;187.0;0.0;592.1498599077775;572.048258999378
2025-12-27T09:49:38.524101;0.0;295.0;190.0;190.0;402.0;190.0;402.0;190.0;212.0;0;0.0;0.0;190.0;0.0;592.1502610117775;572.0486184793781
2025-12-27T09:49:38.530247;0.0;295.0;212.0;190.0;402.0;190.0;402.0;190.0;212.0;0;0.0;0.0;190.0;0.0;592.1505795111552;572.0489369787558
2025-12-27T09:54:04.511523;0.0;295.0;212.0;190.0;400.0;190.0;400.0;190.0;210.0;0;0.0;0.0;190.0;0.0;605.8042850124885;585.832677770578
2025-12-27T09:54:04.519441;0.0;295.0;212.0;189.0;400.0;189.0;400.0;189.0;211.0;0;0.0;0.0;189.0;0.0;605.804693405333;585.8330880989336
2025-12-27T09:54:04.520603;0.0;322.0;212.0;189.0;400.0;189.0;400.0;189.0;211.0;0;0.0;0.0;189.0;0.0;605.8047533387107;585.8331483163557
2025-12-27T09:54:04.526022;0.0;322.0;211.0;189.0;400.0;189.0;400.0;189.0;211.0;0;0.0;0.0;189.0;0.0;605.8050328386885;585.8334278163335
2025-12-27T09:59:04.523724;0.0;322.0;211.0;189.0;407.0;189.0;407.0;189.0;218.0;0;0.0;0.0;189.0;0.0;621.7915770474884;601.3066426239335
2025-12-27T09:59:04.531561;0.0;322.0;211.0;170.0;407.0;170.0;407.0;170.0;237.0;0;0.0;0.0;170.0;0.0;621.7920310710217;601.307046838978
2025-12-27T09:59:04.532640;0.0;349.0;211.0;170.0;407.0;170.0;407.0;170.0;237.0;0;0.0;0.0;170.0;0.0;621.7920935810884;601.3071024914002
2025-12-27T09:59:04.538366;0.0;349.0;237.0;170.0;407.0;170.0;407.0;170.0;237.0;0;0.0;0.0;170.0;0.0;621.7924253073551;601.3074342176669
2025-12-27T10:04:30.493951;0.0;349.0;237.0;170.0;403.0;170.0;403.0;170.0;233.0;0;0.0;0.0;170.0;0.0;640.3574067374661;620.1911277753336
2025-12-27T10:04:30.501697;0.0;349.0;237.0;172.0;403.0;172.0;403.0;172.0;231.0;0;0.0;0.0;172.0;0.0;640.3578441282662;620.1915765269335
2025-12-27T10:04:30.507891;0.0;349.0;231.0;172.0;403.0;172.0;403.0;172.0;231.0;0;0.0;0.0;172.0;0.0;640.3581938827995;620.1919262814669
2025-12-27T10:09:30.563507;0.0;349.0;231.0;172.0;427.0;172.0;427.0;172.0;255.0;0;0.0;0.0;172.0;0.0;659.0616606134662;637.1350667316002
2025-12-27T10:09:30.571280;0.0;349.0;231.0;171.0;427.0;171.0;427.0;171.0;256.0;0;0.0;0.0;171.0;0.0;659.0621470305329;637.1355056470002
2025-12-27T10:09:30.572375;0.0;376.0;231.0;171.0;427.0;171.0;427.0;171.0;256.0;0;0.0;0.0;171.0;0.0;659.0622155531995;637.1355674780002
2025-12-27T10:09:30.578200;0.0;376.0;256.0;171.0;427.0;171.0;427.0;171.0;256.0;0;0.0;0.0;171.0;0.0;659.0625800687551;637.1359319935558
2025-12-27T10:14:56.539826;0.0;376.0;256.0;171.0;362.0;171.0;362.0;171.0;191.0;0;0.0;0.0;171.0;0.0;674.2813662071106;657.5338861894669
2025-12-27T10:14:56.547630;0.0;376.0;256.0;170.0;362.0;170.0;362.0;170.0;192.0;0;0.0;0.0;170.0;0.0;674.2817324748439;657.5343745464447
2025-12-27T10:14:56.553830;0.0;376.0;192.0;170.0;362.0;170.0;362.0;170.0;192.0;0;0.0;0.0;170.0;0.0;674.2820234615106;657.5346655331114
