timestamp;hausabgabe;solarleistung_pv2;solarleistung_pv4;akkuLadestand;solarleistung_pv1;netzeinspeisung;netzbezug;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-24T00:00:00;204.0;0.0;0.0;725.0;0.0;8.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;3188.52155703349;725.0
2026-03-24T00:00:07.818414;184.0;0.0;0.0;725.0;0.0;8.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;3188.0186181212093;725.0
2026-03-24T00:00:07.824348;184.0;0.0;0.0;698.0;0.0;8.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;3188.018236401911;725.0
2026-03-24T00:00:07.825038;184.0;0.0;0.0;698.0;0.0;4.0;0.0;0.0;0.0;180.0;0;0;0;0;180.0;180.0;180.0;0.0;3188.018191007174;725.0
2026-03-24T00:05:07.818933;189.0;0.0;0.0;698.0;0.0;4.0;0.0;0.0;0.0;185.0;0;0;0;0;185.0;185.0;185.0;0.0;3167.733516089411;725.0
2026-03-24T00:05:07.824257;189.0;0.0;0.0;698.0;0.0;8.0;0.0;0.0;0.0;181.0;0;0;0;0;181.0;181.0;181.0;0.0;3167.7331638803466;725.0
2026-03-24T00:10:12.823301;189.0;0.0;0.0;672.0;0.0;8.0;0.0;0.0;0.0;181.0;0;0;0;0;181.0;181.0;181.0;0.0;3147.555961042627;725.0
2026-03-24T00:10:12.826593;189.0;0.0;0.0;672.0;0.0;7.0;0.0;0.0;0.0;182.0;0;0;0;0;182.0;182.0;182.0;0.0;3147.555742057247;725.0
2026-03-24T00:15:12.808681;182.0;0.0;0.0;672.0;0.0;7.0;0.0;0.0;0.0;175.0;0;0;0;0;175.0;175.0;175.0;0.0;3128.368291253153;725.0
2026-03-24T00:15:12.814932;182.0;0.0;0.0;645.0;0.0;7.0;0.0;0.0;0.0;175.0;0;0;0;0;175.0;175.0;175.0;0.0;3128.3678914267643;725.0
2026-03-24T00:15:12.815621;182.0;0.0;0.0;645.0;0.0;3.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;3128.3678463496444;725.0
2026-03-24T00:19:37.823574;224.0;0.0;0.0;645.0;0.0;3.0;0.0;0.0;0.0;221.0;0;0;0;0;221.0;221.0;221.0;0.0;3108.5281588113653;725.0
2026-03-24T00:19:37.827486;224.0;0.0;0.0;645.0;0.0;8.0;0.0;0.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;3108.527872567463;725.0
2026-03-24T00:24:37.815198;210.0;0.0;0.0;645.0;0.0;8.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;3088.0002581284384;725.0
2026-03-24T00:24:37.820865;210.0;0.0;0.0;618.0;0.0;8.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;3087.999870345918;725.0
2026-03-24T00:24:37.821639;210.0;0.0;0.0;618.0;0.0;9.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;3087.999817644699;725.0
2026-03-24T00:29:42.814461;225.0;0.0;0.0;618.0;0.0;9.0;0.0;0.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;3065.6832696934794;725.0
2026-03-24T00:29:42.815418;225.0;0.0;0.0;591.0;0.0;9.0;0.0;0.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;3065.683199669089;725.0
2026-03-24T00:29:42.819447;225.0;0.0;0.0;591.0;0.0;6.0;0.0;0.0;0.0;219.0;0;0;0;0;219.0;219.0;219.0;0.0;3065.682900769699;725.0
2026-03-24T00:34:42.838092;206.0;0.0;0.0;591.0;0.0;6.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;3045.356434306284;725.0
2026-03-24T00:34:42.844005;206.0;0.0;0.0;564.0;0.0;6.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;3045.356033696528;725.0
2026-03-24T00:34:42.844690;206.0;0.0;0.0;564.0;0.0;4.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;3045.355986823222;725.0
2026-03-24T00:39:47.819768;207.0;0.0;0.0;564.0;0.0;4.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;3024.3837846436827;725.0
