timestamp;netzeinspeisung;solarleistung_pv3;solarleistung;solarleistung_pv1;akkuLadestand;solarleistung_pv2;hausabgabe;solarleistung_pv4;netzbezug;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-07T00:00:00;7.0;0.0;0.0;0.0;967.0;0.0;188.0;0.0;0.0;0.0;181.0;0;0;0;0;181.0;181.0;181.0;0.0;2264.9354420033414;967.0
2026-03-07T00:03:07.949641;7.0;0.0;0.0;0.0;967.0;0.0;191.0;0.0;0.0;0.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;2252.2955538659144;967.0
2026-03-07T00:03:07.955416;5.0;0.0;0.0;0.0;967.0;0.0;191.0;0.0;0.0;0.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;2252.29516126723;967.0
2026-03-07T00:08:23.948927;5.0;0.0;0.0;0.0;967.0;0.0;224.0;0.0;0.0;0.0;219.0;0;0;0;0;219.0;219.0;219.0;0.0;2228.8525532357257;967.0
2026-03-07T00:08:23.949833;5.0;0.0;0.0;0.0;940.0;0.0;224.0;0.0;0.0;0.0;219.0;0;0;0;0;219.0;219.0;219.0;0.0;2228.852486022311;967.0
2026-03-07T00:08:23.954850;9.0;0.0;0.0;0.0;940.0;0.0;224.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;2228.852120624276;967.0
2026-03-07T00:12:23.966253;9.0;0.0;0.0;0.0;913.0;0.0;224.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;2211.371615324479;967.0
2026-03-07T00:12:23.966988;7.0;0.0;0.0;0.0;913.0;0.0;224.0;0.0;0.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;2211.3715612950077;967.0
2026-03-07T00:17:28.320012;7.0;0.0;0.0;0.0;913.0;0.0;220.0;0.0;0.0;0.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;2189.4111296852516;967.0
2026-03-07T00:17:28.320919;7.0;0.0;0.0;0.0;887.0;0.0;220.0;0.0;0.0;0.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;2189.411064241146;967.0
2026-03-07T00:17:28.325287;5.0;0.0;0.0;0.0;887.0;0.0;220.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;2189.410746111065;967.0
2026-03-07T00:22:28.939328;5.0;0.0;0.0;0.0;887.0;0.0;196.0;0.0;0.0;0.0;191.0;0;0;0;0;191.0;191.0;191.0;0.0;2168.424897488623;967.0
2026-03-07T00:22:28.945011;1.0;0.0;0.0;0.0;887.0;0.0;196.0;0.0;0.0;0.0;195.0;0;0;0;0;195.0;195.0;195.0;0.0;2168.424492450246;967.0
2026-03-07T00:27:33.321134;1.0;0.0;0.0;0.0;887.0;0.0;199.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2146.397273022614;967.0
2026-03-07T00:27:33.322109;1.0;0.0;0.0;0.0;860.0;0.0;199.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2146.3972024634036;967.0
2026-03-07T00:27:33.322731;4.0;0.0;0.0;0.0;860.0;0.0;199.0;0.0;0.0;0.0;195.0;0;0;0;0;195.0;195.0;195.0;0.0;2146.397158132263;967.0
2026-03-07T00:32:33.933854;4.0;0.0;0.0;0.0;860.0;0.0;201.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;2124.752278296371;967.0
2026-03-07T00:32:33.939752;4.0;0.0;0.0;0.0;833.0;0.0;201.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;2124.7518536231255;967.0
2026-03-07T00:32:33.940405;3.0;0.0;0.0;0.0;833.0;0.0;201.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2124.7518063665466;967.0
2026-03-07T00:37:38.331818;6.0;0.0;0.0;0.0;833.0;0.0;201.0;0.0;0.0;0.0;195.0;0;0;0;0;195.0;195.0;195.0;0.0;2103.0572429400113;967.0
2026-03-07T00:42:38.949331;6.0;0.0;0.0;0.0;833.0;0.0;183.0;0.0;0.0;0.0;177.0;0;0;0;0;177.0;177.0;177.0;0.0;2083.6093994454936;967.0
2026-03-07T00:42:38.955540;6.0;0.0;0.0;0.0;806.0;0.0;183.0;0.0;0.0;0.0;177.0;0;0;0;0;177.0;177.0;177.0;0.0;2083.6089977667657;967.0
2026-03-07T00:42:38.956211;8.0;0.0;0.0;0.0;806.0;0.0;183.0;0.0;0.0;0.0;175.0;0;0;0;0;175.0;175.0;175.0;0.0;2083.6089548482714;967.0
2026-03-07T00:47:43.318038;8.0;0.0;0.0;0.0;806.0;0.0;195.0;0.0;0.0;0.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2062.8064469356254;967.0
2026-03-07T00:47:43.318954;8.0;0.0;0.0;0.0;779.0;0.0;195.0;0.0;0.0;0.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2062.8063843289;967.0
2026-03-07T00:47:43.323197;2.0;0.0;0.0;0.0;779.0;0.0;195.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;2062.8060850237102;967.0
2026-03-07T00:52:43.970101;2.0;0.0;0.0;0.0;779.0;0.0;198.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2041.2685144155232;967.0
2026-03-07T00:52:43.975862;2.0;0.0;0.0;0.0;752.0;0.0;198.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2041.2681017123068;967.0
2026-03-07T00:52:43.976530;6.0;0.0;0.0;0.0;752.0;0.0;198.0;0.0;0.0;0.0;192.0;0;0;0;0;192.0;192.0;192.0;0.0;2041.2680548351138;967.0
2026-03-07T00:57:59.374062;6.0;0.0;0.0;0.0;752.0;0.0;180.0;0.0;0.0;0.0;174.0;0;0;0;0;174.0;174.0;174.0;0.0;2021.209878457921;967.0
2026-03-07T01:02:59.959752;6.0;0.0;0.0;0.0;752.0;0.0;183.0;0.0;0.0;0.0;177.0;0;0;0;0;177.0;177.0;177.0;0.0;2001.7640936881842;967.0
2026-03-07T01:02:59.965591;6.0;0.0;0.0;0.0;725.0;0.0;183.0;0.0;0.0;0.0;177.0;0;0;0;0;177.0;177.0;177.0;0.0;2001.7637159458595;967.0
2026-03-07T01:08:04.317387;6.0;0.0;0.0;0.0;725.0;0.0;206.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;1981.1436755664558;967.0
2026-03-07T01:08:04.318284;6.0;0.0;0.0;0.0;698.0;0.0;206.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;1981.143614794098;967.0
2026-03-07T01:13:05.008151;6.0;0.0;0.0;0.0;698.0;0.0;203.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;1959.4930651599607;967.0
2026-03-07T01:13:05.013919;4.0;0.0;0.0;0.0;698.0;0.0;203.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;1959.492645630721;967.0
2026-03-07T01:18:09.359707;4.0;0.0;0.0;0.0;698.0;0.0;205.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;1938.769914130721;967.0
