timestamp;akkuLadestand;akkuEntladung;solarleistung;akkuLadung;netzbezug;hausabgabe;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-09T23:38:59.274000+00:00;268.0;-0.0;0.0;0.0;202.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-09T23:43:24.255000+00:00;268.0;-0.0;0.0;0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-09T23:48:24.251000+00:00;268.0;-0.0;0.0;0.0;203.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;426;426.0
2025-12-09T23:53:49.260000+00:00;268.0;-0.0;0.0;0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-09T23:58:49.256000+00:00;268.0;-0.0;0.0;0.0;201.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-10T00:04:14.266000+00:00;268.0;-0.0;0.0;0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-10T00:09:14.266000+00:00;268.0;-0.0;0.0;0.0;204.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;426;426.0
2025-12-10T00:14:39.330000+00:00;268.0;-0.0;0.0;0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-10T00:18:39.299000+00:00;268.0;-0.0;0.0;0.0;177.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-10T00:24:04.387000+00:00;268.0;-0.0;0.0;0.0;198.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-10T00:29:04.306000+00:00;268.0;-0.0;0.0;0.0;201.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-10T00:34:29.434000+00:00;268.0;-0.0;0.0;0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-10T00:44:54.434000+00:00;268.0;-0.0;0.0;0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-10T00:48:54.275000+00:00;268.0;-0.0;0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-10T00:53:54.271000+00:00;268.0;-0.0;0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-10T00:59:19.331000+00:00;268.0;-0.0;0.0;0.0;173.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;426;426.0
2025-12-10T01:04:19.276000+00:00;268.0;-0.0;0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-10T01:08:44.286000+00:00;268.0;-0.0;0.0;0.0;177.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-10T01:14:44.275000+00:00;268.0;-0.0;0.0;0.0;182.0;0.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;426;426.0
2025-12-10T01:19:09.270000+00:00;268.0;-0.0;0.0;0.0;174.0;0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;426;426.0
2025-12-10T01:24:09.273000+00:00;268.0;-0.0;0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-10T01:29:34.280000+00:00;268.0;-0.0;0.0;0.0;201.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-10T01:34:34.265000+00:00;268.0;-0.0;0.0;0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-10T01:38:59.271000+00:00;268.0;-0.0;0.0;0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-10T01:43:59.279000+00:00;268.0;-0.0;0.0;0.0;193.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;426.0
2025-12-10T01:49:24.255000+00:00;268.0;-0.0;0.0;0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-10T01:59:49.253000+00:00;268.0;-0.0;0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-10T02:04:49.255000+00:00;268.0;-0.0;0.0;0.0;193.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;426.0
2025-12-10T02:09:14.256000+00:00;268.0;-0.0;0.0;0.0;213.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;426;426.0
2025-12-10T02:14:14.249000+00:00;268.0;-0.0;0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-10T02:19:41.402000+00:00;268.0;-0.0;0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-10T02:19:41.404000+00:00;268.0;-0.0;0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-10T02:19:41.411000+00:00;268.0;-0.0;0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-10T02:19:41.413000+00:00;268.0;-0.0;0.0;0.0;174.0;0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;426;426.0
2025-12-10T02:24:41.253000+00:00;268.0;-0.0;0.0;0.0;172.0;0.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;426;426.0
2025-12-10T02:30:06.400000+00:00;268.0;-0.0;0.0;0.0;184.0;0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;426;426.0
2025-12-10T02:35:06.248000+00:00;268.0;-0.0;0.0;0.0;172.0;0.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;426;426.0
2025-12-10T02:40:31.422000+00:00;268.0;-0.0;0.0;0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-10T02:44:31.268000+00:00;268.0;-0.0;0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-10T02:49:31.265000+00:00;268.0;-0.0;0.0;0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-10T02:54:58.293000+00:00;268.0;-0.0;0.0;0.0;203.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;426;426.0
2025-12-10T02:59:58.256000+00:00;268.0;-0.0;0.0;0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-10T03:05:23.286000+00:00;268.0;-0.0;0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-10T03:10:23.249000+00:00;268.0;-0.0;0.0;0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-10T03:14:48.248000+00:00;268.0;-0.0;0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-10T03:19:48.252000+00:00;268.0;-0.0;0.0;0.0;193.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;426.0
2025-12-10T03:25:13.263000+00:00;268.0;-0.0;0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-10T03:30:13.258000+00:00;268.0;-0.0;0.0;0.0;174.0;0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;426;426.0
2025-12-10T03:45:03.255000+00:00;268.0;-0.0;0.0;0.0;173.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;426;426.0
2025-12-10T03:50:03.251000+00:00;268.0;-0.0;0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-10T03:55:28.282000+00:00;268.0;-0.0;0.0;0.0;173.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;426;426.0
2025-12-10T04:00:28.272000+00:00;268.0;-0.0;0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-10T04:05:53.262000+00:00;268.0;-0.0;0.0;0.0;172.0;0.0;172.0;0.0;0.0;0.0;0.0;0;172.0;0.0;172.0;426;426.0
2025-12-10T04:10:53.256000+00:00;268.0;-0.0;0.0;0.0;173.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;426;426.0
2025-12-10T04:15:18.257000+00:00;268.0;-0.0;0.0;0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-10T04:20:18.249000+00:00;268.0;-0.0;0.0;0.0;210.0;0.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;426;426.0
2025-12-10T04:25:44.260000+00:00;268.0;-0.0;0.0;0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-10T04:30:44.365000+00:00;268.0;-0.0;0.0;0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-10T04:36:09.263000+00:00;268.0;-0.0;0.0;0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-10T04:46:35.262000+00:00;268.0;-0.0;0.0;0.0;209.0;0.0;209.0;0.0;0.0;0.0;0.0;0;209.0;0.0;209.0;426;426.0
2025-12-10T04:50:35.268000+00:00;268.0;-0.0;0.0;0.0;201.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-10T05:01:01.255000+00:00;268.0;-0.0;0.0;0.0;202.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-10T05:06:26.396000+00:00;268.0;-0.0;0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-10T05:15:26.270000+00:00;268.0;-0.0;0.0;0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-10T05:20:51.292000+00:00;268.0;-0.0;0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-10T05:25:51.255000+00:00;268.0;-0.0;0.0;0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-10T05:31:16.265000+00:00;268.0;-0.0;0.0;0.0;526.0;0.0;526.0;0.0;0.0;0.0;0.0;0;526.0;0.0;526.0;426;426.0
2025-12-10T05:36:16.261000+00:00;268.0;-0.0;0.0;0.0;193.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;426.0
2025-12-10T05:40:41.260000+00:00;268.0;-0.0;0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-10T05:45:41.269000+00:00;268.0;-0.0;0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-10T05:51:06.259000+00:00;268.0;-0.0;0.0;0.0;219.0;0.0;219.0;0.0;0.0;0.0;0.0;0;219.0;0.0;219.0;426;426.0
2025-12-10T05:56:06.271000+00:00;268.0;-0.0;0.0;0.0;258.0;0.0;258.0;0.0;0.0;0.0;0.0;0;258.0;0.0;258.0;426;426.0
2025-12-10T06:01:31.261000+00:00;268.0;-0.0;0.0;0.0;1639.0;0.0;1639.0;0.0;0.0;0.0;0.0;0;1639.0;0.0;1639.0;426;426.0
2025-12-10T06:06:31.275000+00:00;268.0;-0.0;0.0;0.0;1624.0;0.0;1624.0;0.0;0.0;0.0;0.0;0;1624.0;0.0;1624.0;426;426.0
2025-12-10T06:10:56.264000+00:00;268.0;-0.0;0.0;0.0;245.0;0.0;245.0;0.0;0.0;0.0;0.0;0;245.0;0.0;245.0;426;426.0
2025-12-10T06:15:57.272000+00:00;268.0;-0.0;0.0;0.0;1326.0;0.0;1326.0;0.0;0.0;0.0;0.0;0;1326.0;0.0;1326.0;426;426.0
2025-12-10T06:21:22.257000+00:00;268.0;-0.0;0.0;0.0;222.0;0.0;222.0;0.0;0.0;0.0;0.0;0;222.0;0.0;222.0;426;426.0
2025-12-10T06:26:22.297000+00:00;268.0;-0.0;0.0;0.0;213.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;426;426.0
2025-12-10T06:31:47.287000+00:00;268.0;-0.0;0.0;0.0;1577.0;0.0;1577.0;0.0;0.0;0.0;0.0;0;1577.0;0.0;1577.0;426;426.0
2025-12-10T06:36:47.267000+00:00;268.0;-0.0;0.0;0.0;1672.0;0.0;1672.0;0.0;0.0;0.0;0.0;0;1672.0;0.0;1672.0;426;426.0
2025-12-10T06:41:12.305000+00:00;268.0;-0.0;0.0;0.0;1321.0;0.0;1321.0;0.0;0.0;0.0;0.0;0;1321.0;0.0;1321.0;426;426.0
2025-12-10T06:46:12.257000+00:00;268.0;-0.0;0.0;0.0;370.0;0.0;370.0;0.0;0.0;0.0;0.0;0;370.0;0.0;370.0;426;426.0
2025-12-10T06:51:37.283000+00:00;268.0;-0.0;0.0;0.0;1327.0;0.0;1327.0;0.0;0.0;0.0;0.0;0;1327.0;0.0;1327.0;426;426.0
2025-12-10T06:56:37.272000+00:00;268.0;-0.0;0.0;0.0;1297.0;0.0;1297.0;0.0;0.0;0.0;0.0;0;1297.0;0.0;1297.0;426;426.0
2025-12-10T07:02:02.322000+00:00;268.0;-0.0;0.0;0.0;292.0;0.0;292.0;0.0;0.0;0.0;0.0;0;292.0;0.0;292.0;426;426.0
2025-12-10T07:07:02.265000+00:00;268.0;-0.0;0.0;0.0;379.0;0.0;379.0;0.0;0.0;0.0;0.0;0;379.0;0.0;379.0;426;426.0
2025-12-10T07:12:28.272000+00:00;268.0;-0.0;0.0;0.0;802.0;0.0;802.0;0.0;0.0;0.0;0.0;0;802.0;0.0;802.0;426;426.0
2025-12-10T07:16:28.274000+00:00;268.0;-0.0;13.0;0.0;802.0;0.0;802.0;13.0;13.0;0.0;0.0;0;789.0;13.0;789.0;426;426.0
2025-12-10T07:16:28.276000+00:00;268.0;-0.0;13.0;0.0;802.0;13.0;815.0;13.0;13.0;0.0;0.0;0;802.0;13.0;802.0;426;426.0
2025-12-10T07:16:28.283000+00:00;268.0;-0.0;13.0;0.0;249.0;13.0;262.0;13.0;13.0;0.0;0.0;0;249.0;13.0;249.0;426;426.0
2025-12-10T07:21:53.403000+00:00;268.0;-0.0;19.0;0.0;249.0;13.0;262.0;19.0;19.0;0.0;0.0;0;243.0;19.0;243.0;426;426.0
2025-12-10T07:21:53.414000+00:00;268.0;-0.0;19.0;0.0;249.0;19.0;268.0;19.0;19.0;0.0;0.0;0;249.0;19.0;249.0;426;426.0
2025-12-10T07:21:53.417000+00:00;268.0;-0.0;19.0;0.0;232.0;19.0;251.0;19.0;19.0;0.0;0.0;0;232.0;19.0;232.0;426;426.0
2025-12-10T07:26:53.272000+00:00;268.0;-0.0;37.0;0.0;232.0;19.0;251.0;37.0;37.0;0.0;0.0;0;214.0;37.0;214.0;426;426.0
2025-12-10T07:26:53.274000+00:00;268.0;-0.0;37.0;0.0;232.0;37.0;269.0;37.0;37.0;0.0;0.0;0;232.0;37.0;232.0;426;426.0
2025-12-10T07:26:53.282000+00:00;268.0;-0.0;37.0;0.0;144.0;37.0;181.0;37.0;37.0;0.0;0.0;0;144.0;37.0;144.0;426;426.0
2025-12-10T07:32:18.404000+00:00;268.0;-0.0;45.0;0.0;144.0;37.0;181.0;45.0;45.0;0.0;0.0;0;136.0;45.0;136.0;426;426.0
2025-12-10T07:32:18.406000+00:00;268.0;-0.0;45.0;0.0;144.0;45.0;189.0;45.0;45.0;0.0;0.0;0;144.0;45.0;144.0;426;426.0
2025-12-10T07:32:18.411000+00:00;268.0;-0.0;45.0;0.0;135.0;45.0;180.0;45.0;45.0;0.0;0.0;0;135.0;45.0;135.0;426;426.0
2025-12-10T07:36:18.308000+00:00;268.0;-0.0;35.0;0.0;135.0;45.0;180.0;35.0;35.0;0.0;0.0;0;145.0;35.0;145.0;426;426.0
2025-12-10T07:36:18.315000+00:00;268.0;-0.0;35.0;0.0;135.0;35.0;170.0;35.0;35.0;0.0;0.0;0;135.0;35.0;135.0;426;426.0
2025-12-10T07:36:18.317000+00:00;268.0;-0.0;35.0;0.0;161.0;35.0;196.0;35.0;35.0;0.0;0.0;0;161.0;35.0;161.0;426;426.0
2025-12-10T07:42:43.395000+00:00;268.0;-0.0;38.0;0.0;161.0;35.0;196.0;38.0;38.0;0.0;0.0;0;158.0;38.0;158.0;426;426.0
2025-12-10T07:42:43.397000+00:00;268.0;-0.0;38.0;0.0;161.0;38.0;199.0;38.0;38.0;0.0;0.0;0;161.0;38.0;161.0;426;426.0
2025-12-10T07:42:43.403000+00:00;268.0;-0.0;38.0;0.0;184.0;38.0;222.0;38.0;38.0;0.0;0.0;0;184.0;38.0;184.0;426;426.0
2025-12-10T07:46:43.298000+00:00;268.0;-0.0;38.0;0.0;212.0;38.0;250.0;38.0;38.0;0.0;0.0;0;212.0;38.0;212.0;426;426.0
2025-12-10T07:51:43.265000+00:00;268.0;-0.0;46.0;0.0;212.0;38.0;250.0;46.0;46.0;0.0;0.0;0;204.0;46.0;204.0;426;426.0
2025-12-10T07:51:43.267000+00:00;268.0;-0.0;46.0;0.0;212.0;46.0;258.0;46.0;46.0;0.0;0.0;0;212.0;46.0;212.0;426;426.0
2025-12-10T07:51:43.273000+00:00;268.0;-0.0;46.0;0.0;203.0;46.0;249.0;46.0;46.0;0.0;0.0;0;203.0;46.0;203.0;426;426.0
2025-12-10T07:57:08.315000+00:00;268.0;-0.0;53.0;0.0;203.0;46.0;249.0;53.0;53.0;0.0;0.0;0;196.0;53.0;196.0;426;426.0
2025-12-10T07:57:08.317000+00:00;268.0;-0.0;53.0;0.0;203.0;53.0;256.0;53.0;53.0;0.0;0.0;0;203.0;53.0;203.0;426;426.0
2025-12-10T07:57:08.324000+00:00;268.0;-0.0;53.0;0.0;215.0;53.0;268.0;53.0;53.0;0.0;0.0;0;215.0;53.0;215.0;426;426.0
2025-12-10T08:02:08.293000+00:00;268.0;-0.0;70.0;0.0;215.0;53.0;268.0;70.0;70.0;0.0;0.0;0;198.0;70.0;198.0;426;426.0
2025-12-10T08:02:08.295000+00:00;268.0;-0.0;70.0;0.0;215.0;70.0;285.0;70.0;70.0;0.0;0.0;0;215.0;70.0;215.0;426;426.0
2025-12-10T08:02:08.302000+00:00;268.0;-0.0;70.0;0.0;207.0;70.0;277.0;70.0;70.0;0.0;0.0;0;207.0;70.0;207.0;426;426.0
2025-12-10T08:06:33.274000+00:00;268.0;-0.0;72.0;0.0;207.0;70.0;277.0;72.0;72.0;0.0;0.0;0;205.0;72.0;205.0;426;426.0
2025-12-10T08:06:33.276000+00:00;268.0;-0.0;72.0;0.0;207.0;72.0;279.0;72.0;72.0;0.0;0.0;0;207.0;72.0;207.0;426;426.0
2025-12-10T08:06:33.284000+00:00;268.0;-0.0;72.0;0.0;203.0;72.0;275.0;72.0;72.0;0.0;0.0;0;203.0;72.0;203.0;426;426.0
2025-12-10T08:11:33.285000+00:00;268.0;-0.0;73.0;0.0;203.0;72.0;275.0;73.0;73.0;0.0;0.0;0;202.0;73.0;202.0;426;426.0
2025-12-10T08:11:33.287000+00:00;268.0;-0.0;73.0;0.0;203.0;73.0;276.0;73.0;73.0;0.0;0.0;0;203.0;73.0;203.0;426;426.0
2025-12-10T08:11:33.293000+00:00;268.0;-0.0;73.0;0.0;196.0;73.0;269.0;73.0;73.0;0.0;0.0;0;196.0;73.0;196.0;426;426.0
2025-12-10T08:16:59.328000+00:00;268.0;-0.0;66.0;0.0;196.0;73.0;269.0;66.0;66.0;0.0;0.0;0;203.0;66.0;203.0;426;426.0
2025-12-10T08:16:59.330000+00:00;268.0;-0.0;66.0;0.0;196.0;66.0;262.0;66.0;66.0;0.0;0.0;0;196.0;66.0;196.0;426;426.0
2025-12-10T08:16:59.336000+00:00;268.0;-0.0;66.0;0.0;198.0;66.0;264.0;66.0;66.0;0.0;0.0;0;198.0;66.0;198.0;426;426.0
2025-12-10T08:21:59.351000+00:00;268.0;-0.0;60.0;0.0;198.0;66.0;264.0;60.0;60.0;0.0;0.0;0;204.0;60.0;204.0;426;426.0
2025-12-10T08:21:59.353000+00:00;268.0;-0.0;60.0;0.0;198.0;60.0;258.0;60.0;60.0;0.0;0.0;0;198.0;60.0;198.0;426;426.0
2025-12-10T08:21:59.360000+00:00;268.0;-0.0;60.0;0.0;243.0;60.0;303.0;60.0;60.0;0.0;0.0;0;243.0;60.0;243.0;426;426.0
2025-12-10T08:27:24.273000+00:00;268.0;-0.0;62.0;0.0;243.0;60.0;303.0;62.0;62.0;0.0;0.0;0;241.0;62.0;241.0;426;426.0
2025-12-10T08:27:24.275000+00:00;268.0;-0.0;62.0;0.0;243.0;62.0;305.0;62.0;62.0;0.0;0.0;0;243.0;62.0;243.0;426;426.0
2025-12-10T08:27:24.281000+00:00;268.0;-0.0;62.0;0.0;203.0;62.0;265.0;62.0;62.0;0.0;0.0;0;203.0;62.0;203.0;426;426.0
2025-12-10T08:32:24.272000+00:00;268.0;-0.0;58.0;0.0;203.0;62.0;265.0;58.0;58.0;0.0;0.0;0;207.0;58.0;207.0;426;426.0
2025-12-10T08:32:24.274000+00:00;268.0;-0.0;58.0;0.0;203.0;58.0;261.0;58.0;58.0;0.0;0.0;0;203.0;58.0;203.0;426;426.0
2025-12-10T08:32:24.280000+00:00;268.0;-0.0;58.0;0.0;209.0;58.0;267.0;58.0;58.0;0.0;0.0;0;209.0;58.0;209.0;426;426.0
2025-12-10T08:36:49.268000+00:00;268.0;-0.0;53.0;0.0;209.0;58.0;267.0;53.0;53.0;0.0;0.0;0;214.0;53.0;214.0;426;426.0
2025-12-10T08:36:49.270000+00:00;268.0;-0.0;53.0;0.0;209.0;53.0;262.0;53.0;53.0;0.0;0.0;0;209.0;53.0;209.0;426;426.0
2025-12-10T08:36:49.276000+00:00;268.0;-0.0;53.0;0.0;232.0;53.0;285.0;53.0;53.0;0.0;0.0;0;232.0;53.0;232.0;426;426.0
2025-12-10T08:41:49.268000+00:00;268.0;-0.0;50.0;0.0;232.0;53.0;285.0;50.0;50.0;0.0;0.0;0;235.0;50.0;235.0;426;426.0
2025-12-10T08:41:49.270000+00:00;268.0;-0.0;50.0;0.0;232.0;50.0;282.0;50.0;50.0;0.0;0.0;0;232.0;50.0;232.0;426;426.0
2025-12-10T08:41:49.278000+00:00;268.0;-0.0;50.0;0.0;202.0;50.0;252.0;50.0;50.0;0.0;0.0;0;202.0;50.0;202.0;426;426.0
2025-12-10T08:47:14.287000+00:00;268.0;-0.0;49.0;0.0;202.0;50.0;252.0;49.0;49.0;0.0;0.0;0;203.0;49.0;203.0;426;426.0
2025-12-10T08:47:14.289000+00:00;268.0;-0.0;49.0;0.0;202.0;49.0;251.0;49.0;49.0;0.0;0.0;0;202.0;49.0;202.0;426;426.0
2025-12-10T08:47:14.295000+00:00;268.0;-0.0;49.0;0.0;197.0;49.0;246.0;49.0;49.0;0.0;0.0;0;197.0;49.0;197.0;426;426.0
2025-12-10T08:52:14.339000+00:00;268.0;-0.0;41.0;0.0;197.0;49.0;246.0;41.0;41.0;0.0;0.0;0;205.0;41.0;205.0;426;426.0
2025-12-10T08:52:14.341000+00:00;268.0;-0.0;41.0;0.0;197.0;41.0;238.0;41.0;41.0;0.0;0.0;0;197.0;41.0;197.0;426;426.0
2025-12-10T08:52:14.347000+00:00;268.0;-0.0;41.0;0.0;206.0;41.0;247.0;41.0;41.0;0.0;0.0;0;206.0;41.0;206.0;426;426.0
2025-12-10T08:57:40.267000+00:00;268.0;-0.0;48.0;0.0;206.0;41.0;247.0;48.0;48.0;0.0;0.0;0;199.0;48.0;199.0;426;426.0
2025-12-10T08:57:40.269000+00:00;268.0;-0.0;48.0;0.0;206.0;48.0;254.0;48.0;48.0;0.0;0.0;0;206.0;48.0;206.0;426;426.0
