timestamp;solarleistung_pv4;hausabgabe;netzeinspeisung;solarleistung_pv2;solarleistung_pv1;solarleistung;solarleistung_pv3;netzbezug;akkuLadestand;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-14T00:00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;765.0;268.0;0.0;765.0;0;0;0;0;765.0;765.0;765.0;0.0;426;268.0
2026-04-14T00:04:14.735256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;723.0;268.0;0.0;723.0;0;0;0;0;0;723.0;0;723.0;426;426
2026-04-14T00:09:19.741814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;735.0;268.0;0.0;735.0;0;0;0;0;0;735.0;0;735.0;426;426.0
2026-04-14T00:14:19.736760;0.0;0.0;0.0;0.0;0.0;0.0;0.0;719.0;268.0;0.0;719.0;0;0;0;0;0;719.0;0;719.0;426;426.0
2026-04-14T00:19:24.768492;0.0;0.0;0.0;0.0;0.0;0.0;0.0;709.0;268.0;0.0;709.0;0;0;0;0;0;709.0;0;709.0;426;426.0
2026-04-14T00:24:24.734980;0.0;0.0;0.0;0.0;0.0;0.0;0.0;687.0;268.0;0.0;687.0;0;0;0;0;0;687.0;0;687.0;426;426.0
2026-04-14T00:29:29.787723;0.0;0.0;0.0;0.0;0.0;0.0;0.0;721.0;268.0;0.0;721.0;0;0;0;0;0;721.0;0;721.0;426;426.0
2026-04-14T00:34:29.732073;0.0;0.0;0.0;0.0;0.0;0.0;0.0;771.0;268.0;0.0;771.0;0;0;0;0;0;771.0;0;771.0;426;426.0
2026-04-14T00:39:34.836351;0.0;0.0;0.0;0.0;0.0;0.0;0.0;728.0;268.0;0.0;728.0;0;0;0;0;0;728.0;0;728.0;426;426.0
2026-04-14T00:44:34.738845;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201.0;268.0;0.0;201.0;0;0;0;0;0;201.0;0;201.0;426;426.0
2026-04-14T00:49:39.756860;0.0;0.0;0.0;0.0;0.0;0.0;0.0;207.0;268.0;0.0;207.0;0;0;0;0;0;207.0;0;207.0;426;426.0
2026-04-14T00:54:39.735110;0.0;0.0;0.0;0.0;0.0;0.0;0.0;198.0;268.0;0.0;198.0;0;0;0;0;0;198.0;0;198.0;426;426.0
2026-04-14T00:59:44.737998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201.0;268.0;0.0;201.0;0;0;0;0;0;201.0;0;201.0;426;426.0
2026-04-14T01:04:44.764612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;180.0;268.0;0.0;180.0;0;0;0;0;0;180.0;0;180.0;426;426.0
