timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-07T00:00:00;0.0;0.0;0.0;672.0;0.0;218.0;0.0;0.0;9.0;;209.0;0;0;0;0;209.0;209.0;209.0;0.0;2095.729007570639;672.0
2026-04-07T00:02:51.879802;0.0;0.0;0.0;672.0;0.0;193.0;0.0;0.0;9.0;;184.0;0;0;0;0;184.0;184.0;184.0;0.0;2084.1698395998787;672.0
2026-04-07T00:02:51.884241;0.0;0.0;0.0;672.0;0.0;193.0;0.0;0.0;0.0;;193.0;0;0;0;0;193.0;193.0;193.0;0.0;2084.1695264686655;672.0
2026-04-07T00:07:51.965664;0.0;0.0;0.0;672.0;0.0;213.0;0.0;0.0;0.0;;213.0;0;0;0;0;213.0;213.0;213.0;0.0;2062.5173099717144;672.0
2026-04-07T00:07:51.971185;0.0;0.0;0.0;645.0;0.0;213.0;0.0;0.0;0.0;;213.0;0;0;0;0;213.0;213.0;213.0;0.0;2062.516911606877;672.0
2026-04-07T00:07:51.972042;0.0;0.0;0.0;645.0;0.0;213.0;0.0;0.0;3.0;;210.0;0;0;0;0;210.0;210.0;210.0;0.0;2062.5168506414298;672.0
2026-04-07T00:12:56.373763;0.0;0.0;0.0;645.0;0.0;209.0;0.0;0.0;3.0;;206.0;0;0;0;0;206.0;206.0;206.0;0.0;2041.274725124492;672.0
2026-04-07T00:12:56.378602;0.0;0.0;0.0;618.0;0.0;209.0;0.0;0.0;3.0;;206.0;0;0;0;0;206.0;206.0;206.0;0.0;2041.2743874435978;672.0
2026-04-07T00:12:56.379330;0.0;0.0;0.0;618.0;0.0;209.0;0.0;0.0;9.0;;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2041.2743381211046;672.0
2026-04-07T00:17:56.960350;0.0;0.0;0.0;618.0;0.0;253.0;0.0;0.0;9.0;;244.0;0;0;0;0;244.0;244.0;244.0;0.0;2016.429565465278;672.0
2026-04-07T00:17:56.966217;0.0;0.0;0.0;591.0;0.0;253.0;0.0;0.0;9.0;;244.0;0;0;0;0;244.0;244.0;244.0;0.0;2016.4290805235437;672.0
2026-04-07T00:17:56.966947;0.0;0.0;0.0;591.0;0.0;253.0;0.0;0.0;18.0;;235.0;0;0;0;0;235.0;235.0;235.0;0.0;2016.4290224104;672.0
2026-04-07T00:23:01.429121;0.0;0.0;0.0;591.0;0.0;213.0;0.0;0.0;18.0;;195.0;0;0;0;0;195.0;195.0;195.0;0.0;1994.7294157108386;672.0
2026-04-07T00:23:01.433826;0.0;0.0;0.0;564.0;0.0;213.0;0.0;0.0;18.0;;195.0;0;0;0;0;195.0;195.0;195.0;0.0;1994.7290803764088;672.0
2026-04-07T00:23:01.434725;0.0;0.0;0.0;564.0;0.0;213.0;0.0;0.0;9.0;;204.0;0;0;0;0;204.0;204.0;204.0;0.0;1994.7290182503925;672.0
2026-04-07T00:28:01.950112;0.0;0.0;0.0;564.0;0.0;212.0;0.0;0.0;9.0;;203.0;0;0;0;0;203.0;203.0;203.0;0.0;1974.0634953638748;672.0
2026-04-07T00:28:01.955157;0.0;0.0;0.0;564.0;0.0;212.0;0.0;0.0;8.0;;204.0;0;0;0;0;204.0;204.0;204.0;0.0;1974.0631467256635;672.0
2026-04-07T00:33:07.435474;0.0;0.0;0.0;564.0;0.0;207.0;0.0;0.0;8.0;;199.0;0;0;0;0;199.0;199.0;199.0;0.0;1951.84436635907;672.0
