timestamp;solarleistung;hausabgabe;solarleistung_pv4;netzbezug;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung_pv3;solarleistung_pv2;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-22T00:00:00;0.0;208.0;0.0;0.0;860.0;0.0;6.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;3636.3490304265247;860.0
2026-04-22T00:01:17.742509;0.0;208.0;0.0;0.0;860.0;0.0;9.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;3630.6945131418024;860.0
2026-04-22T00:01:17.749110;0.0;211.0;0.0;0.0;860.0;0.0;9.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;3630.694061447358;860.0
2026-04-22T00:01:17.750193;0.0;211.0;0.0;0.0;833.0;0.0;9.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;3630.693987339634;860.0
2026-04-22T00:06:17.755883;0.0;211.0;0.0;0.0;833.0;0.0;6.0;0.0;0.0;0.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;3609.8602588674116;860.0
2026-04-22T00:06:17.762449;0.0;194.0;0.0;0.0;833.0;0.0;6.0;0.0;0.0;0.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;3609.859807694897;860.0
2026-04-22T00:11:22.733808;0.0;194.0;0.0;0.0;833.0;0.0;5.0;0.0;0.0;0.0;189.0;0;0;0;0;189.0;189.0;189.0;0.0;3588.79270723766;860.0
2026-04-22T00:11:22.740778;0.0;184.0;0.0;0.0;833.0;0.0;5.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;3588.792251232543;860.0
2026-04-22T00:11:22.741842;0.0;184.0;0.0;0.0;806.0;0.0;5.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;3588.792181621432;860.0
2026-04-22T00:16:22.746063;0.0;189.0;0.0;0.0;806.0;0.0;5.0;0.0;0.0;0.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;3568.61645915652;860.0
2026-04-22T00:16:22.747044;0.0;189.0;0.0;0.0;779.0;0.0;5.0;0.0;0.0;0.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;3568.6163931828355;860.0
2026-04-22T00:20:38.732506;0.0;189.0;0.0;0.0;779.0;0.0;7.0;0.0;0.0;0.0;182.0;0;0;0;0;182.0;182.0;182.0;0.0;3551.588120491315;860.0
2026-04-22T00:20:38.738666;0.0;224.0;0.0;0.0;779.0;0.0;7.0;0.0;0.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;3551.5876676728867;860.0
2026-04-22T00:20:38.739621;0.0;224.0;0.0;0.0;752.0;0.0;7.0;0.0;0.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;3551.5875974713285;860.0
2026-04-22T00:25:38.737472;0.0;224.0;0.0;0.0;752.0;0.0;2.0;0.0;0.0;0.0;222.0;0;0;0;0;222.0;222.0;222.0;0.0;3529.026783473361;860.0
2026-04-22T00:25:38.744144;0.0;223.0;0.0;0.0;752.0;0.0;2.0;0.0;0.0;0.0;221.0;0;0;0;0;221.0;221.0;221.0;0.0;3529.026283977426;860.0
2026-04-22T00:30:43.745422;0.0;223.0;0.0;0.0;752.0;0.0;15.0;0.0;0.0;0.0;208.0;0;0;0;0;208.0;208.0;208.0;0.0;3507.5356790234964;860.0
2026-04-22T00:30:43.752459;0.0;218.0;0.0;0.0;752.0;0.0;15.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;3507.535195110556;860.0
2026-04-22T00:30:43.753553;0.0;218.0;0.0;0.0;725.0;0.0;15.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;3507.535119879526;860.0
2026-04-22T00:35:43.735989;0.0;218.0;0.0;0.0;725.0;0.0;7.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;3486.0932858700407;860.0
2026-04-22T00:35:43.742610;0.0;201.0;0.0;0.0;725.0;0.0;7.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;3486.0928163985495;860.0
2026-04-22T00:35:43.743761;0.0;201.0;0.0;0.0;698.0;0.0;7.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;3486.0927347852453;860.0
2026-04-22T00:40:48.731145;0.0;201.0;0.0;0.0;698.0;0.0;6.0;0.0;0.0;0.0;195.0;0;0;0;0;195.0;195.0;195.0;0.0;3464.3556953554207;860.0
2026-04-22T00:40:48.738133;0.0;199.0;0.0;0.0;698.0;0.0;6.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;3464.3552024153623;860.0
2026-04-22T00:40:48.739132;0.0;199.0;0.0;0.0;672.0;0.0;6.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;3464.3551319449675;860.0
2026-04-22T00:45:48.741466;0.0;200.0;0.0;0.0;672.0;0.0;6.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;3443.083036624792;860.0
2026-04-22T00:50:53.729223;0.0;200.0;0.0;0.0;672.0;0.0;4.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;3421.234498477131;860.0
2026-04-22T00:50:53.736164;0.0;202.0;0.0;0.0;672.0;0.0;4.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;3421.233996167921;860.0
2026-04-22T00:50:53.737143;0.0;202.0;0.0;0.0;645.0;0.0;4.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;3421.2339253192367;860.0
2026-04-22T00:55:53.749530;0.0;200.0;0.0;0.0;645.0;0.0;4.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;3399.741809876254;860.0
2026-04-22T00:55:53.750617;0.0;200.0;0.0;0.0;618.0;0.0;4.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;3399.741732006371;860.0
2026-04-22T01:00:58.786050;0.0;200.0;0.0;0.0;618.0;0.0;6.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;3378.112757590435;860.0
2026-04-22T01:00:58.793439;0.0;201.0;0.0;0.0;618.0;0.0;6.0;0.0;0.0;0.0;195.0;0;0;0;0;195.0;195.0;195.0;0.0;3378.1122309621455;860.0
2026-04-22T01:00:58.794466;0.0;201.0;0.0;0.0;591.0;0.0;6.0;0.0;0.0;0.0;195.0;0;0;0;0;195.0;195.0;195.0;0.0;3378.1121577658737;860.0
2026-04-22T01:05:58.734943;0.0;201.0;0.0;0.0;591.0;0.0;8.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;3356.9540758722333;860.0
