timestamp;akkuLadestand;solarleistung;hausabgabe;akkuEntladung;netzbezug;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-11-29T00:02:14.576000+00:00;241.0;0.0;0.0;-0.0;271.0;0.0;271.0;0.0;0.0;0.0;0.0;0;271.0;0.0;271.0;536;536.0
2025-11-29T00:07:14.540000+00:00;241.0;0.0;0.0;-0.0;253.0;0.0;253.0;0.0;0.0;0.0;0.0;0;253.0;0.0;253.0;536;536.0
2025-11-29T00:12:40.556000+00:00;241.0;0.0;0.0;-0.0;245.0;0.0;245.0;0.0;0.0;0.0;0.0;0;245.0;0.0;245.0;536;536.0
2025-11-29T00:17:40.529000+00:00;241.0;0.0;0.0;-0.0;209.0;0.0;209.0;0.0;0.0;0.0;0.0;0;209.0;0.0;209.0;536;536.0
2025-11-29T00:22:06.533000+00:00;241.0;0.0;0.0;-0.0;216.0;0.0;216.0;0.0;0.0;0.0;0.0;0;216.0;0.0;216.0;536;536.0
2025-11-29T00:27:06.536000+00:00;241.0;0.0;0.0;-0.0;203.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-11-29T00:32:32.535000+00:00;241.0;0.0;0.0;-0.0;2056.0;0.0;2056.0;0.0;0.0;0.0;0.0;0;2056.0;0.0;2056.0;536;536.0
2025-11-29T00:37:32.523000+00:00;241.0;0.0;0.0;-0.0;222.0;0.0;222.0;0.0;0.0;0.0;0.0;0;222.0;0.0;222.0;536;536.0
2025-11-29T00:42:58.533000+00:00;241.0;0.0;0.0;-0.0;214.0;0.0;214.0;0.0;0.0;0.0;0.0;0;214.0;0.0;214.0;536;536.0
2025-11-29T00:46:59.531000+00:00;241.0;0.0;0.0;-0.0;223.0;0.0;223.0;0.0;0.0;0.0;0.0;0;223.0;0.0;223.0;536;536.0
2025-11-29T00:53:25.533000+00:00;241.0;0.0;0.0;-0.0;184.0;0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;536;536.0
2025-11-29T00:57:25.548000+00:00;241.0;0.0;0.0;-0.0;187.0;0.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;536;536.0
2025-11-29T01:02:51.405000+00:00;241.0;0.0;0.0;-0.0;208.0;0.0;208.0;0.0;0.0;0.0;0.0;0;208.0;0.0;208.0;536;536.0
2025-11-29T01:07:52.565000+00:00;241.0;0.0;0.0;-0.0;211.0;0.0;211.0;0.0;0.0;0.0;0.0;0;211.0;0.0;211.0;536;536.0
2025-11-29T01:13:18.426000+00:00;241.0;0.0;0.0;-0.0;204.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;536;536.0
2025-11-29T01:17:18.543000+00:00;241.0;0.0;0.0;-0.0;203.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-11-29T01:22:18.532000+00:00;241.0;0.0;0.0;-0.0;202.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;536;536.0
2025-11-29T01:27:44.532000+00:00;241.0;0.0;0.0;-0.0;205.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;536;536.0
2025-11-29T01:32:44.544000+00:00;241.0;0.0;0.0;-0.0;204.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;536;536.0
2025-11-29T01:38:11.524000+00:00;241.0;0.0;0.0;-0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-11-29T01:43:11.547000+00:00;241.0;0.0;0.0;-0.0;180.0;0.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;536;536.0
2025-11-29T01:47:37.524000+00:00;241.0;0.0;0.0;-0.0;182.0;0.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;536;536.0
2025-11-29T01:58:03.530000+00:00;241.0;0.0;0.0;-0.0;181.0;0.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;536;536.0
2025-11-29T02:03:04.615000+00:00;241.0;0.0;0.0;-0.0;203.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-11-29T02:07:31.572000+00:00;241.0;0.0;0.0;-0.0;210.0;0.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;536;536.0
2025-11-29T02:13:31.530000+00:00;241.0;0.0;0.0;-0.0;205.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;536;536.0
2025-11-29T02:17:57.545000+00:00;241.0;0.0;0.0;-0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-11-29T02:22:57.529000+00:00;241.0;0.0;0.0;-0.0;182.0;0.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;536;536.0
2025-11-29T02:28:23.539000+00:00;241.0;0.0;0.0;-0.0;205.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;536;536.0
2025-11-29T02:33:23.533000+00:00;241.0;0.0;0.0;-0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-11-29T02:37:49.538000+00:00;241.0;0.0;0.0;-0.0;179.0;0.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;536;536.0
2025-11-29T02:42:49.556000+00:00;241.0;0.0;0.0;-0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-11-29T02:48:15.532000+00:00;241.0;0.0;0.0;-0.0;180.0;0.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;536;536.0
2025-11-29T02:53:16.559000+00:00;241.0;0.0;0.0;-0.0;198.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-11-29T02:58:42.539000+00:00;241.0;0.0;0.0;-0.0;201.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;536;536.0
2025-11-29T03:03:42.533000+00:00;241.0;0.0;0.0;-0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-11-29T03:09:08.527000+00:00;241.0;0.0;0.0;-0.0;194.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;536;536.0
2025-11-29T03:18:34.412000+00:00;241.0;0.0;0.0;-0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-11-29T03:34:00.549000+00:00;241.0;0.0;0.0;-0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-11-29T03:39:26.434000+00:00;241.0;0.0;0.0;-0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-11-29T03:43:26.541000+00:00;241.0;0.0;0.0;-0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-11-29T03:53:52.534000+00:00;241.0;0.0;0.0;-0.0;177.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-11-29T03:58:52.528000+00:00;241.0;0.0;0.0;-0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-11-29T04:03:18.547000+00:00;241.0;0.0;0.0;-0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-11-29T04:08:19.530000+00:00;241.0;0.0;0.0;-0.0;205.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;536;536.0
2025-11-29T04:13:45.536000+00:00;241.0;0.0;0.0;-0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-11-29T04:24:11.537000+00:00;241.0;0.0;0.0;-0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-11-29T04:29:11.535000+00:00;241.0;0.0;0.0;-0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;536;536.0
2025-11-29T04:33:37.558000+00:00;241.0;0.0;0.0;-0.0;216.0;0.0;216.0;0.0;0.0;0.0;0.0;0;216.0;0.0;216.0;536;536.0
2025-11-29T04:38:37.528000+00:00;241.0;0.0;0.0;-0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-11-29T04:44:03.543000+00:00;241.0;0.0;0.0;-0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-11-29T04:54:29.538000+00:00;241.0;0.0;0.0;-0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-11-29T04:59:29.531000+00:00;241.0;0.0;0.0;-0.0;198.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-11-29T05:03:55.587000+00:00;241.0;0.0;0.0;-0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-11-29T05:08:55.583000+00:00;241.0;0.0;0.0;-0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-11-29T05:14:22.531000+00:00;241.0;0.0;0.0;-0.0;183.0;0.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;536;536.0
2025-11-29T05:19:22.544000+00:00;241.0;0.0;0.0;-0.0;203.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-11-29T05:24:49.534000+00:00;241.0;0.0;0.0;-0.0;211.0;0.0;211.0;0.0;0.0;0.0;0.0;0;211.0;0.0;211.0;536;536.0
2025-11-29T05:29:49.536000+00:00;241.0;0.0;0.0;-0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-11-29T05:35:15.529000+00:00;241.0;0.0;0.0;-0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-11-29T05:44:41.419000+00:00;241.0;0.0;0.0;-0.0;193.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;536;536.0
2025-11-29T05:49:42.538000+00:00;241.0;0.0;0.0;-0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-11-29T05:55:08.431000+00:00;241.0;0.0;0.0;-0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-11-29T06:04:08.547000+00:00;241.0;0.0;0.0;-0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-11-29T06:09:34.541000+00:00;241.0;0.0;0.0;-0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-11-29T06:14:34.538000+00:00;241.0;0.0;0.0;-0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-11-29T06:20:01.552000+00:00;241.0;0.0;0.0;-0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-11-29T06:25:01.532000+00:00;241.0;0.0;0.0;-0.0;174.0;0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;536;536.0
2025-11-29T06:29:28.607000+00:00;241.0;0.0;0.0;-0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-11-29T06:34:28.552000+00:00;241.0;0.0;0.0;-0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-11-29T06:39:54.534000+00:00;241.0;0.0;0.0;-0.0;239.0;0.0;239.0;0.0;0.0;0.0;0.0;0;239.0;0.0;239.0;536;536.0
2025-11-29T06:44:54.548000+00:00;241.0;0.0;0.0;-0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-11-29T06:50:20.543000+00:00;241.0;0.0;0.0;-0.0;227.0;0.0;227.0;0.0;0.0;0.0;0.0;0;227.0;0.0;227.0;536;536.0
2025-11-29T06:55:20.578000+00:00;241.0;0.0;0.0;-0.0;270.0;0.0;270.0;0.0;0.0;0.0;0.0;0;270.0;0.0;270.0;536;536.0
2025-11-29T06:59:46.571000+00:00;241.0;0.0;0.0;-0.0;221.0;0.0;221.0;0.0;0.0;0.0;0.0;0;221.0;0.0;221.0;536;536.0
2025-11-29T07:04:47.541000+00:00;241.0;0.0;0.0;-0.0;224.0;0.0;224.0;0.0;0.0;0.0;0.0;0;224.0;0.0;224.0;536;536.0
2025-11-29T07:10:13.549000+00:00;241.0;0.0;0.0;-0.0;221.0;0.0;221.0;0.0;0.0;0.0;0.0;0;221.0;0.0;221.0;536;536.0
2025-11-29T07:15:13.543000+00:00;241.0;0.0;0.0;-0.0;1318.0;0.0;1318.0;0.0;0.0;0.0;0.0;0;1318.0;0.0;1318.0;536;536.0
2025-11-29T07:19:39.556000+00:00;241.0;0.0;0.0;-0.0;1678.0;0.0;1678.0;0.0;0.0;0.0;0.0;0;1678.0;0.0;1678.0;536;536.0
2025-11-29T07:24:39.546000+00:00;241.0;0.0;0.0;-0.0;1719.0;0.0;1719.0;0.0;0.0;0.0;0.0;0;1719.0;0.0;1719.0;536;536.0
2025-11-29T07:30:05.589000+00:00;241.0;0.0;0.0;-0.0;1503.0;0.0;1503.0;0.0;0.0;0.0;0.0;0;1503.0;0.0;1503.0;536;536.0
2025-11-29T07:32:05.551000+00:00;241.0;0.0;0.0;-0.0;1142.0;0.0;1142.0;0.0;0.0;0.0;0.0;0;1142.0;0.0;1142.0;536;536.0
2025-11-29T07:33:05.547000+00:00;241.0;0.0;0.0;-0.0;1279.0;0.0;1279.0;0.0;0.0;0.0;0.0;0;1279.0;0.0;1279.0;536;536.0
2025-11-29T07:35:05.536000+00:00;241.0;70.0;0.0;-0.0;1279.0;0.0;1279.0;140.0;140.0;0.0;0.0;0;1139.0;140.0;1139.0;536;536.0
2025-11-29T07:35:05.543000+00:00;241.0;70.0;0.0;-0.0;1270.0;0.0;1270.0;140.0;140.0;0.0;0.0;0;1130.0;140.0;1130.0;536;536.0
2025-11-29T07:35:05.550000+00:00;241.0;70.0;0.0;-0.0;1270.0;70.0;1270.0;140.0;140.0;0.0;0.0;0;1130.0;140.0;1130.0;536;536.0001197777777
2025-11-29T07:36:05.554000+00:00;241.0;79.0;0.0;-0.0;1270.0;70.0;1270.0;158.0;158.0;0.0;0.0;0;1112.0;158.0;1112.0;536;537.0268548888888
2025-11-29T07:36:05.561000+00:00;241.0;79.0;0.0;-0.0;1360.0;70.0;1360.0;158.0;158.0;0.0;0.0;0;1202.0;158.0;1202.0;536;537.0269746666665
2025-11-29T07:36:05.565000+00:00;241.0;79.0;0.0;-0.0;1360.0;79.0;1360.0;158.0;158.0;0.0;0.0;0;1202.0;158.0;1202.0;536;537.027051911111
2025-11-29T07:37:05.547000+00:00;241.0;78.0;0.0;-0.0;1360.0;79.0;1360.0;156.0;156.0;0.0;0.0;0;1204.0;156.0;1204.0;536;538.1853709777777
2025-11-29T07:37:05.553000+00:00;241.0;78.0;0.0;-0.0;1285.0;79.0;1285.0;156.0;156.0;0.0;0.0;0;1129.0;156.0;1129.0;536;538.1854868444443
2025-11-29T07:37:05.557000+00:00;241.0;78.0;0.0;-0.0;1285.0;78.0;1285.0;156.0;156.0;0.0;0.0;0;1129.0;156.0;1129.0;536;538.1855631111109
2025-11-29T07:40:31.541000+00:00;241.0;72.0;0.0;-0.0;1285.0;78.0;1285.0;144.0;144.0;0.0;0.0;0;1141.0;144.0;1141.0;536;542.1129913777776
2025-11-29T07:40:31.544000+00:00;241.0;72.0;0.0;-0.0;2192.0;78.0;2192.0;144.0;144.0;0.0;0.0;0;2048.0;144.0;2048.0;536;542.1130485777776
2025-11-29T07:40:31.557000+00:00;241.0;72.0;0.0;-0.0;2192.0;72.0;2192.0;144.0;144.0;0.0;0.0;0;2048.0;144.0;2048.0;536;542.1132773777775
2025-11-29T07:45:31.542000+00:00;241.0;58.0;0.0;-0.0;2192.0;72.0;2192.0;116.0;116.0;0.0;0.0;0;2076.0;116.0;2076.0;536;547.3930133777775
2025-11-29T07:45:31.544000+00:00;268.0;58.0;0.0;-0.0;2192.0;72.0;2192.0;116.0;116.0;0.0;0.0;0;2076.0;116.0;2076.0;536;547.3930485777774
2025-11-29T07:45:31.550000+00:00;268.0;58.0;0.0;-0.0;247.0;72.0;247.0;116.0;116.0;0.0;0.0;0;131.0;116.0;131.0;536;547.3931541777774
2025-11-29T07:45:31.554000+00:00;268.0;58.0;0.0;-0.0;247.0;58.0;247.0;116.0;116.0;0.0;0.0;0;131.0;116.0;131.0;536;547.3932108888886
2025-11-29T07:50:57.562000+00:00;268.0;59.0;0.0;-0.0;247.0;58.0;247.0;118.0;118.0;0.0;0.0;0;129.0;118.0;129.0;536;552.0152798666663
2025-11-29T07:50:57.564000+00:00;268.0;59.0;0.0;-0.0;244.0;58.0;244.0;118.0;118.0;0.0;0.0;0;126.0;118.0;126.0;536;552.0153082222218
2025-11-29T07:50:57.575000+00:00;268.0;59.0;0.0;-0.0;244.0;59.0;244.0;118.0;118.0;0.0;0.0;0;126.0;118.0;126.0;536;552.0154668666663
2025-11-29T07:54:57.586000+00:00;268.0;58.0;0.0;-0.0;244.0;59.0;244.0;116.0;116.0;0.0;0.0;0;128.0;116.0;128.0;536;555.4769588444441
2025-11-29T07:54:57.592000+00:00;268.0;58.0;0.0;-0.0;243.0;59.0;243.0;116.0;116.0;0.0;0.0;0;127.0;116.0;127.0;536;555.4770453777775
2025-11-29T07:54:57.596000+00:00;268.0;58.0;0.0;-0.0;243.0;58.0;243.0;116.0;116.0;0.0;0.0;0;127.0;116.0;127.0;536;555.4771020888886
2025-11-29T08:00:25.438000+00:00;268.0;77.0;0.0;-0.0;243.0;58.0;243.0;154.0;154.0;0.0;0.0;0;89.0;154.0;89.0;536;560.1251731111108
2025-11-29T08:00:25.440000+00:00;268.0;77.0;0.0;-0.0;231.0;58.0;231.0;154.0;154.0;0.0;0.0;0;77.0;154.0;77.0;536;560.1252014666663
2025-11-29T08:00:25.452000+00:00;268.0;77.0;0.0;-0.0;231.0;77.0;231.0;154.0;154.0;0.0;0.0;0;77.0;154.0;77.0;536;560.125427333333
2025-11-29T08:05:25.541000+00:00;268.0;61.0;0.0;-0.0;231.0;77.0;231.0;122.0;122.0;0.0;0.0;0;109.0;122.0;109.0;536;565.7737691777775
2025-11-29T08:05:25.549000+00:00;268.0;61.0;0.0;-0.0;223.0;77.0;223.0;122.0;122.0;0.0;0.0;0;101.0;122.0;101.0;536;565.7739197555552
2025-11-29T08:05:25.553000+00:00;268.0;61.0;0.0;-0.0;223.0;61.0;223.0;122.0;122.0;0.0;0.0;0;101.0;122.0;101.0;536;565.7739793999997
2025-11-29T08:10:51.421000+00:00;268.0;72.0;0.0;-0.0;223.0;61.0;223.0;144.0;144.0;0.0;0.0;0;79.0;144.0;79.0;536;570.6330333555552
2025-11-29T08:10:51.424000+00:00;268.0;72.0;0.0;-0.0;224.0;61.0;224.0;144.0;144.0;0.0;0.0;0;80.0;144.0;80.0;536;570.6330780888885
2025-11-29T08:10:51.436000+00:00;268.0;72.0;0.0;-0.0;224.0;72.0;224.0;144.0;144.0;0.0;0.0;0;80.0;144.0;80.0;536;570.6332892888885
2025-11-29T08:14:52.336000+00:00;268.0;72.0;0.0;-0.0;224.0;0.0;224.0;144.0;144.0;0.0;0.0;0;80.0;144.0;80.0;536;570.6332892888885
2025-11-29T08:15:52.584000+00:00;268.0;72.0;0.0;-0.0;224.0;0.0;224.0;144.0;144.0;0.0;0.0;0;80.0;144.0;80.0;536;570.6332892888885
2025-11-29T08:15:52.585000+00:00;268.0;72.0;0.0;-0.0;224.0;0.0;224.0;144.0;144.0;0.0;0.0;0;80.0;144.0;80.0;536;570.6332892888885
2025-11-29T08:15:52.586000+00:00;268.0;72.0;0.0;-0.0;224.0;0.0;224.0;144.0;144.0;0.0;0.0;0;80.0;144.0;80.0;536;570.6332892888885
2025-11-29T08:15:52.593000+00:00;268.0;72.0;0.0;-0.0;224.0;0.0;224.0;144.0;144.0;0.0;0.0;0;80.0;144.0;80.0;536;570.6332892888885
2025-11-29T08:15:52.640000+00:00;268.0;72.0;0.0;-0.0;224.0;72.0;224.0;144.0;144.0;0.0;0.0;0;80.0;144.0;80.0;536;570.6341164888885
2025-11-29T08:16:52.545000+00:00;268.0;62.0;0.0;-0.0;224.0;72.0;224.0;124.0;124.0;0.0;0.0;0;100.0;124.0;100.0;536;571.6884444888885
2025-11-29T08:16:52.552000+00:00;268.0;62.0;0.0;-0.0;223.0;72.0;223.0;124.0;124.0;0.0;0.0;0;99.0;124.0;99.0;536;571.6885676888885
2025-11-29T08:16:52.556000+00:00;268.0;62.0;0.0;-0.0;223.0;62.0;223.0;124.0;124.0;0.0;0.0;0;99.0;124.0;99.0;536;571.6886283111107
2025-11-29T08:20:53.543000+00:00;268.0;58.0;0.0;-0.0;223.0;62.0;223.0;116.0;116.0;0.0;0.0;0;107.0;116.0;107.0;536;575.3409201777774
2025-11-29T08:20:53.551000+00:00;268.0;58.0;0.0;-0.0;211.0;62.0;211.0;116.0;116.0;0.0;0.0;0;95.0;116.0;95.0;536;575.3410414222219
2025-11-29T08:20:53.557000+00:00;268.0;58.0;0.0;-0.0;211.0;58.0;211.0;116.0;116.0;0.0;0.0;0;95.0;116.0;95.0;536;575.3411264888886
2025-11-29T08:25:19.549000+00:00;268.0;61.0;0.0;-0.0;211.0;58.0;211.0;122.0;122.0;0.0;0.0;0;89.0;122.0;89.0;536;579.1123019555553
2025-11-29T08:25:19.551000+00:00;295.0;61.0;0.0;-0.0;211.0;58.0;211.0;122.0;122.0;0.0;0.0;0;89.0;122.0;89.0;536;579.1123303111108
2025-11-29T08:25:19.557000+00:00;295.0;61.0;0.0;-0.0;165.0;58.0;165.0;122.0;122.0;0.0;0.0;0;43.0;122.0;43.0;536;579.1124153777774
2025-11-29T08:25:19.561000+00:00;295.0;61.0;0.0;-0.0;165.0;61.0;165.0;122.0;122.0;0.0;0.0;0;43.0;122.0;43.0;536;579.1124750222219
2025-11-29T08:30:19.564000+00:00;295.0;57.0;0.0;-0.0;165.0;61.0;165.0;114.0;114.0;0.0;0.0;0;51.0;114.0;51.0;536;583.5858530888886
2025-11-29T08:30:19.575000+00:00;295.0;57.0;0.0;-0.0;165.0;57.0;165.0;114.0;114.0;0.0;0.0;0;51.0;114.0;51.0;536;583.5860063555552
2025-11-29T08:34:45.639000+00:00;295.0;57.0;0.0;-0.0;186.0;57.0;186.0;114.0;114.0;0.0;0.0;0;72.0;114.0;72.0;536;587.2931647555553
2025-11-29T08:35:46.557000+00:00;295.0;59.0;0.0;-0.0;186.0;57.0;186.0;118.0;118.0;0.0;0.0;0;68.0;118.0;68.0;536;588.1419555555552
2025-11-29T08:35:46.562000+00:00;295.0;59.0;0.0;-0.0;185.0;57.0;185.0;118.0;118.0;0.0;0.0;0;67.0;118.0;67.0;536;588.142025222222
2025-11-29T08:35:46.568000+00:00;295.0;59.0;0.0;-0.0;185.0;59.0;185.0;118.0;118.0;0.0;0.0;0;67.0;118.0;67.0;536;588.1421117555553
2025-11-29T08:36:46.548000+00:00;295.0;61.0;0.0;-0.0;185.0;59.0;185.0;122.0;122.0;0.0;0.0;0;63.0;122.0;63.0;536;589.0071566444442
2025-11-29T08:36:46.559000+00:00;295.0;61.0;0.0;-0.0;185.0;61.0;185.0;122.0;122.0;0.0;0.0;0;63.0;122.0;63.0;536;589.0073206666664
2025-11-29T08:37:46.551000+00:00;295.0;61.0;0.0;-0.0;186.0;61.0;186.0;122.0;122.0;0.0;0.0;0;64.0;122.0;64.0;536;589.9018680444442
2025-11-29T08:40:46.580000+00:00;295.0;59.0;0.0;-0.0;186.0;61.0;186.0;118.0;118.0;0.0;0.0;0;68.0;118.0;68.0;536;592.5863004666664
2025-11-29T08:40:46.590000+00:00;295.0;59.0;0.0;-0.0;186.0;59.0;186.0;118.0;118.0;0.0;0.0;0;68.0;118.0;68.0;536;592.5864446888887
2025-11-29T08:45:12.560000+00:00;295.0;67.0;0.0;-0.0;186.0;59.0;186.0;134.0;134.0;0.0;0.0;0;52.0;134.0;52.0;536;596.4223231333332
2025-11-29T08:45:12.568000+00:00;295.0;67.0;0.0;-0.0;201.0;59.0;201.0;134.0;134.0;0.0;0.0;0;67.0;134.0;67.0;536;596.422438511111
2025-11-29T08:45:12.576000+00:00;295.0;67.0;0.0;-0.0;201.0;67.0;201.0;134.0;134.0;0.0;0.0;0;67.0;134.0;67.0;536;596.4225695333332
