timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-01T00:00:00.000+01:00;267;0;0;0;0;268;267;0;0;0;-267;267;267;267;0;268;268
2025-12-01T00:01:34.844+01:00;251;0;0;0;0;268;251;0;0;0;0;0;251;0;251;268;268
2025-12-01T00:05:35.641+01:00;235;0;0;0;0;268;235;0;0;0;0;0;235;0;235;268;268
2025-12-01T00:10:36.542+01:00;238;0;0;0;0;268;238;0;0;0;0;0;238;0;238;268;268
2025-12-01T00:16:02.546+01:00;236;0;0;0;0;268;236;0;0;0;0;0;236;0;236;268;268
2025-12-01T00:21:02.550+01:00;207;0;0;0;0;268;207;0;0;0;0;0;207;0;207;268;268
2025-12-01T00:26:28.552+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-01T00:31:28.559+01:00;217;0;0;0;0;268;217;0;0;0;0;0;217;0;217;268;268
2025-12-01T00:35:54.548+01:00;255;0;0;0;0;268;255;0;0;0;0;0;255;0;255;268;268
2025-12-01T00:40:55.579+01:00;238;0;0;0;0;268;238;0;0;0;0;0;238;0;238;268;268
2025-12-01T00:46:21.544+01:00;240;0;0;0;0;268;240;0;0;0;0;0;240;0;240;268;268
2025-12-01T00:51:21.549+01:00;246;0;0;0;0;241;246;0;0;0;0;0;246;0;246;268;268
2025-12-01T00:55:47.554+01:00;203;0;0;0;0;241;203;0;0;0;0;0;203;0;203;268;268
2025-12-01T01:00:47.551+01:00;220;0;0;0;0;241;220;0;0;0;0;0;220;0;220;268;268
2025-12-01T01:06:13.551+01:00;202;0;0;0;0;241;202;0;0;0;0;0;202;0;202;268;268
2025-12-01T01:11:13.551+01:00;184;0;0;0;0;241;184;0;0;0;0;0;184;0;184;268;268
2025-12-01T01:16:39.545+01:00;181;0;0;0;0;241;181;0;0;0;0;0;181;0;181;268;268
2025-12-01T01:21:39.564+01:00;179;0;0;0;0;241;179;0;0;0;0;0;179;0;179;268;268
2025-12-01T01:26:05.570+01:00;180;0;0;0;0;241;180;0;0;0;0;0;180;0;180;268;268
2025-12-01T01:31:05.548+01:00;202;0;0;0;0;241;202;0;0;0;0;0;202;0;202;268;268
2025-12-01T01:36:31.570+01:00;201;0;0;0;0;241;201;0;0;0;0;0;201;0;201;268;268
2025-12-01T01:41:31.585+01:00;203;0;0;0;0;241;203;0;0;0;0;0;203;0;203;268;268
2025-12-01T01:46:57.565+01:00;199;0;0;0;0;241;199;0;0;0;0;0;199;0;199;268;268
2025-12-01T01:51:57.668+01:00;179;0;0;0;0;241;179;0;0;0;0;0;179;0;179;268;268
2025-12-01T01:57:24.579+01:00;180;0;0;0;0;241;180;0;0;0;0;0;180;0;180;268;268
2025-12-01T02:01:24.544+01:00;187;0;0;0;0;241;187;0;0;0;0;0;187;0;187;268;268
2025-12-01T02:06:50.466+01:00;201;0;0;0;0;241;201;0;0;0;0;0;201;0;201;268;268
2025-12-01T02:11:51.543+01:00;200;0;0;0;0;241;200;0;0;0;0;0;200;0;200;268;268
2025-12-01T02:17:18.455+01:00;181;0;0;0;0;241;181;0;0;0;0;0;181;0;181;268;268
2025-12-01T02:21:18.547+01:00;179;0;0;0;0;241;179;0;0;0;0;0;179;0;179;268;268
2025-12-01T02:31:46.569+01:00;206;0;0;0;0;241;206;0;0;0;0;0;206;0;206;268;268
2025-12-01T02:36:47.548+01:00;201;0;0;0;0;241;201;0;0;0;0;0;201;0;201;268;268
2025-12-01T02:42:13.540+01:00;222;0;0;0;0;241;222;0;0;0;0;0;222;0;222;268;268
2025-12-01T02:47:13.547+01:00;198;0;0;0;0;241;198;0;0;0;0;0;198;0;198;268;268
2025-12-01T02:51:39.553+01:00;197;0;0;0;0;241;197;0;0;0;0;0;197;0;197;268;268
2025-12-01T02:56:39.566+01:00;204;0;0;0;0;241;204;0;0;0;0;0;204;0;204;268;268
2025-12-01T03:02:07.545+01:00;202;0;0;0;0;241;202;0;0;0;0;0;202;0;202;268;268
2025-12-01T03:07:07.541+01:00;207;0;0;0;0;241;207;0;0;0;0;0;207;0;207;268;268
2025-12-01T03:12:33.549+01:00;198;0;0;0;0;241;198;0;0;0;0;0;198;0;198;268;268
2025-12-01T03:17:34.544+01:00;185;0;0;0;0;241;185;0;0;0;0;0;185;0;185;268;268
2025-12-01T03:22:01.547+01:00;177;0;0;0;0;241;177;0;0;0;0;0;177;0;177;268;268
2025-12-01T03:27:01.552+01:00;176;0;0;0;0;241;176;0;0;0;0;0;176;0;176;268;268
2025-12-01T03:32:27.552+01:00;175;0;0;0;0;241;175;0;0;0;0;0;175;0;175;268;268
2025-12-01T03:41:53.583+01:00;198;0;0;0;0;241;198;0;0;0;0;0;198;0;198;268;268
2025-12-01T03:46:53.547+01:00;200;0;0;0;0;241;200;0;0;0;0;0;200;0;200;268;268
2025-12-01T03:52:19.578+01:00;196;0;0;0;0;241;196;0;0;0;0;0;196;0;196;268;268
2025-12-01T03:57:19.543+01:00;195;0;0;0;0;241;195;0;0;0;0;0;195;0;195;268;268
2025-12-01T04:02:45.559+01:00;196;0;0;0;0;241;196;0;0;0;0;0;196;0;196;268;268
2025-12-01T04:07:45.552+01:00;199;0;0;0;0;241;199;0;0;0;0;0;199;0;199;268;268
2025-12-01T04:13:11.565+01:00;177;0;0;0;0;241;177;0;0;0;0;0;177;0;177;268;268
2025-12-01T04:17:11.539+01:00;175;0;0;0;0;241;175;0;0;0;0;0;175;0;175;268;268
