timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-03T00:00:00.000+01:00;720;0;0;0;0;268;720;0;0;0;0;720;720;720;0;268;268
2025-12-03T00:01:23.275+01:00;727;0;0;0;0;268;727;0;0;0;0;0;727;0;727;268;268
2025-12-03T00:06:23.273+01:00;737;0;0;0;0;268;737;0;0;0;0;0;737;0;737;268;268
2025-12-03T00:11:49.271+01:00;733;0;0;0;0;268;733;0;0;0;0;0;733;0;733;268;268
2025-12-03T00:16:49.335+01:00;722;0;0;0;0;268;722;0;0;0;0;0;722;0;722;268;268
2025-12-03T00:22:15.275+01:00;753;0;0;0;0;268;753;0;0;0;0;0;753;0;753;268;268
2025-12-03T00:27:15.283+01:00;766;0;0;0;0;268;766;0;0;0;0;0;766;0;766;268;268
2025-12-03T00:31:40.269+01:00;744;0;0;0;0;268;744;0;0;0;0;0;744;0;744;268;268
2025-12-03T00:32:40.262+01:00;2573;0;0;0;0;268;2573;0;0;0;0;0;2573;0;2573;268;268
2025-12-03T00:33:40.265+01:00;2566;0;0;0;0;268;2566;0;0;0;0;0;2566;0;2566;268;268
2025-12-03T00:34:40.263+01:00;2561;0;0;0;0;268;2561;0;0;0;0;0;2561;0;2561;268;268
2025-12-03T00:35:40.273+01:00;2563;0;0;0;0;268;2563;0;0;0;0;0;2563;0;2563;268;268
2025-12-03T00:36:40.265+01:00;2562;0;0;0;0;268;2562;0;0;0;0;0;2562;0;2562;268;268
2025-12-03T00:37:40.268+01:00;2556;0;0;0;0;268;2556;0;0;0;0;0;2556;0;2556;268;268
2025-12-03T00:42:05.275+01:00;2552;0;0;0;0;268;2552;0;0;0;0;0;2552;0;2552;268;268
2025-12-03T00:47:05.276+01:00;759;0;0;0;0;268;759;0;0;0;0;0;759;0;759;268;268
2025-12-03T00:52:30.275+01:00;238;0;0;0;0;268;238;0;0;0;0;0;238;0;238;268;268
2025-12-03T00:57:30.275+01:00;235;0;0;0;0;268;235;0;0;0;0;0;235;0;235;268;268
2025-12-03T01:01:55.274+01:00;242;0;0;0;0;268;242;0;0;0;0;0;242;0;242;268;268
