timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-07T00:00:00;0.0;0.0;0.0;672.0;0.0;218.0;0.0;0.0;9.0;;209.0;0;0;0;0;209.0;209.0;209.0;0.0;2009.2372384564762;672.0
2026-04-07T00:02:51.879802;0.0;0.0;0.0;672.0;0.0;193.0;0.0;0.0;9.0;;184.0;0;0;0;0;184.0;184.0;184.0;0.0;1997.678070485716;672.0
2026-04-07T00:02:51.884241;0.0;0.0;0.0;672.0;0.0;193.0;0.0;0.0;0.0;;193.0;0;0;0;0;193.0;193.0;193.0;0.0;1997.6777573545025;672.0
2026-04-07T00:07:51.965664;0.0;0.0;0.0;672.0;0.0;213.0;0.0;0.0;0.0;;213.0;0;0;0;0;213.0;213.0;213.0;0.0;1976.0255408575513;672.0
2026-04-07T00:07:51.971185;0.0;0.0;0.0;645.0;0.0;213.0;0.0;0.0;0.0;;213.0;0;0;0;0;213.0;213.0;213.0;0.0;1976.025142492714;672.0
2026-04-07T00:07:51.972042;0.0;0.0;0.0;645.0;0.0;213.0;0.0;0.0;3.0;;210.0;0;0;0;0;210.0;210.0;210.0;0.0;1976.0250815272668;672.0
2026-04-07T00:12:56.373763;0.0;0.0;0.0;645.0;0.0;209.0;0.0;0.0;3.0;;206.0;0;0;0;0;206.0;206.0;206.0;0.0;1954.7829560103291;672.0
2026-04-07T00:12:56.378602;0.0;0.0;0.0;618.0;0.0;209.0;0.0;0.0;3.0;;206.0;0;0;0;0;206.0;206.0;206.0;0.0;1954.7826183294349;672.0
2026-04-07T00:12:56.379330;0.0;0.0;0.0;618.0;0.0;209.0;0.0;0.0;9.0;;200.0;0;0;0;0;200.0;200.0;200.0;0.0;1954.7825690069417;672.0
2026-04-07T00:17:56.960350;0.0;0.0;0.0;618.0;0.0;253.0;0.0;0.0;9.0;;244.0;0;0;0;0;244.0;244.0;244.0;0.0;1929.9377963511151;672.0
2026-04-07T00:17:56.966217;0.0;0.0;0.0;591.0;0.0;253.0;0.0;0.0;9.0;;244.0;0;0;0;0;244.0;244.0;244.0;0.0;1929.9373114093808;672.0
2026-04-07T00:17:56.966947;0.0;0.0;0.0;591.0;0.0;253.0;0.0;0.0;18.0;;235.0;0;0;0;0;235.0;235.0;235.0;0.0;1929.937253296237;672.0
2026-04-07T00:23:01.429121;0.0;0.0;0.0;591.0;0.0;213.0;0.0;0.0;18.0;;195.0;0;0;0;0;195.0;195.0;195.0;0.0;1908.2376465966756;672.0
2026-04-07T00:23:01.433826;0.0;0.0;0.0;564.0;0.0;213.0;0.0;0.0;18.0;;195.0;0;0;0;0;195.0;195.0;195.0;0.0;1908.2373112622458;672.0
2026-04-07T00:23:01.434725;0.0;0.0;0.0;564.0;0.0;213.0;0.0;0.0;9.0;;204.0;0;0;0;0;204.0;204.0;204.0;0.0;1908.2372491362296;672.0
2026-04-07T00:28:01.950112;0.0;0.0;0.0;564.0;0.0;212.0;0.0;0.0;9.0;;203.0;0;0;0;0;203.0;203.0;203.0;0.0;1887.571726249712;672.0
2026-04-07T00:28:01.955157;0.0;0.0;0.0;564.0;0.0;212.0;0.0;0.0;8.0;;204.0;0;0;0;0;204.0;204.0;204.0;0.0;1887.5713776115006;672.0
2026-04-07T00:33:07.435474;0.0;0.0;0.0;564.0;0.0;207.0;0.0;0.0;8.0;;199.0;0;0;0;0;199.0;199.0;199.0;0.0;1865.352597244907;672.0
2026-04-07T00:33:07.441821;0.0;0.0;0.0;537.0;0.0;207.0;0.0;0.0;8.0;;199.0;0;0;0;0;199.0;199.0;199.0;0.0;1865.3521356027286;672.0
2026-04-07T00:33:07.442661;0.0;0.0;0.0;537.0;0.0;207.0;0.0;0.0;9.0;;198.0;0;0;0;0;198.0;198.0;198.0;0.0;1865.3520748132548;672.0
2026-04-07T00:38:07.963102;0.0;0.0;0.0;537.0;0.0;203.0;0.0;0.0;9.0;;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1844.0432423739273;672.0
2026-04-07T00:38:07.968558;0.0;0.0;0.0;510.0;0.0;203.0;0.0;0.0;9.0;;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1844.0428555084302;672.0
2026-04-07T00:38:07.969271;0.0;0.0;0.0;510.0;0.0;203.0;0.0;0.0;6.0;;197.0;0;0;0;0;197.0;197.0;197.0;0.0;1844.0428041703453;672.0
2026-04-07T00:43:12.346826;0.0;0.0;0.0;510.0;0.0;204.0;0.0;0.0;6.0;;198.0;0;0;0;0;198.0;198.0;198.0;0.0;1822.0154811111347;672.0
