timestamp;netzeinspeisung;solarleistung_pv3;solarleistung;solarleistung_pv1;akkuLadestand;solarleistung_pv2;hausabgabe;solarleistung_pv4;netzbezug;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-08T00:00:00;7.0;0.0;0.0;0.0;295.0;0.0;208.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2750.4379354845328;295.0
2026-03-08T00:02:27.736807;7.0;0.0;0.0;0.0;295.0;0.0;0.0;0.0;0.0;0.0;-7.0;0;-7.0;7.0;0;0.0;0.0;-7.0;0.0;2750.6907295765104;536
2026-03-08T00:02:27.741924;7.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;0.0;0.0;-7.0;0;-7.0;7.0;0;0.0;0.0;-7.0;0.0;2750.690738332266;536.0
2026-03-08T00:02:27.742579;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0;0;0.0;0.0;0.0;0.0;0.0;2750.690738332266;536.0
2026-03-08T00:02:27.742846;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;224.0;0.0;224.0;0;0;0;0;224.0;224.0;224.0;0.0;2750.690718072103;536.0
2026-03-08T00:07:32.767427;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;225.0;0.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;2727.441893300762;536.0
2026-03-08T00:12:32.763606;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;220.0;0.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;2705.084454486399;536.0
2026-03-08T00:17:37.797770;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;202.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;2684.211520499949;536.0
2026-03-08T00:22:37.750965;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;201.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2663.7878781574695;536.0
2026-03-08T00:27:42.819712;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;200.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2643.1192638620764;536.0
2026-03-08T00:32:42.753575;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;199.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;2621.303898826623;536.0
2026-03-08T00:37:47.767515;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;205.0;0.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;2600.122375215512;536.0
2026-03-08T00:42:47.756579;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;200.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2579.797912884889;536.0
2026-03-08T00:47:51.747089;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;199.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;2557.6874920186606;536.0
2026-03-08T00:52:51.738883;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;198.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2535.977559558134;536.0
2026-03-08T00:57:55.777238;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;201.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;2515.2757609961423;536.0
2026-03-08T01:02:55.734178;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;203.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;2494.6486407996654;536.0
2026-03-08T01:07:59.755609;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;208.0;0.0;208.0;0;0;0;0;208.0;208.0;208.0;0.0;2473.227076555763;536.0
2026-03-08T01:12:59.736220;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;198.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2451.517953391289;536.0
2026-03-08T01:18:03.749886;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;217.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;2429.170065341831;536.0
2026-03-08T01:23:03.745575;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;220.0;0.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;2406.8126630450834;536.0
2026-03-08T01:28:07.748840;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;225.0;0.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;2383.641682481059;536.0
2026-03-08T01:33:07.732562;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;181.0;0.0;181.0;0;0;0;0;181.0;181.0;181.0;0.0;2363.7962681236027;536.0
2026-03-08T01:38:11.769594;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;175.0;0.0;175.0;0;0;0;0;175.0;175.0;175.0;0.0;2344.3494550388073;536.0
2026-03-08T01:43:11.741566;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;174.0;0.0;174.0;0;0;0;0;174.0;174.0;174.0;0.0;2325.2722901528423;536.0
2026-03-08T01:48:15.747815;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;198.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2303.271837922579;536.0
2026-03-08T01:53:15.741537;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;256.0;0.0;256.0;0;0;0;0;256.0;256.0;256.0;0.0;2277.2561221935816;536.0
2026-03-08T01:58:19.773999;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;216.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;2255.0098444862647;536.0
2026-03-08T02:03:19.751301;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;213.0;0.0;213.0;0;0;0;0;213.0;213.0;213.0;0.0;2233.3651407850452;536.0
2026-03-08T02:08:23.764992;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;217.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;2211.0172508978503;536.0
2026-03-08T02:13:23.742585;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;195.0;0.0;195.0;0;0;0;0;195.0;195.0;195.0;0.0;2189.6372689406135;536.0
2026-03-08T02:18:27.752487;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;193.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;2168.192125999824;536.0
2026-03-08T02:23:27.735880;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;176.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;2148.8949486723386;536.0
2026-03-08T02:28:31.761667;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;183.0;0.0;183.0;0;0;0;0;183.0;183.0;183.0;0.0;2128.559890550628;536.0
2026-03-08T02:33:31.738091;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;196.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2107.0703514044294;536.0
2026-03-08T02:38:36.771921;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;193.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;2085.5529796244587;536.0
2026-03-08T02:43:36.745454;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;196.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2064.063647582061;536.0
2026-03-08T02:48:40.753511;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;217.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;2041.716171847305;536.0
2026-03-08T02:53:40.742073;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;199.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;2019.8968283392642;536.0
2026-03-08T02:58:45.765585;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;196.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;1998.0457287954046;536.0
2026-03-08T03:03:45.764531;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;197.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;1976.4449274935039;536.0
2026-03-08T03:08:50.774213;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;200.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;1955.7803148918779;536.0
2026-03-08T03:13:50.757771;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;218.0;0.0;218.0;0;0;0;0;218.0;218.0;218.0;0.0;1933.6270575598996;536.0
2026-03-08T03:18:55.772284;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;196.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;1911.7766026812446;536.0
2026-03-08T03:23:55.736349;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;194.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1890.507220879344;536.0
2026-03-08T03:29:01.787999;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;177.0;0.0;177.0;0;0;0;0;177.0;177.0;177.0;0.0;1870.7078268552211;536.0
2026-03-08T03:34:01.751983;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;204.0;0.0;204.0;0;0;0;0;204.0;204.0;204.0;0.0;1849.978608448717;536.0
2026-03-08T03:39:05.748150;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;200.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;1829.3826621750043;536.0
2026-03-08T03:49:09.767247;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;233.0;0.0;233.0;0;0;0;0;233.0;233.0;233.0;0.0;1781.707713123175;536.0
2026-03-08T03:54:09.745723;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;217.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;1759.6564498128769;536.0
2026-03-08T03:59:13.747330;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;216.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;1737.4124297884866;536.0
