timestamp;akkuLadestand;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;solarleistung_pv4;solarleistung_pv1;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-25T00:00:00;806.0;189.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2211.510590466203;806.0
2026-03-25T00:04:15.837286;806.0;187.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;185.0;0;0;0;0;185.0;185.0;185.0;0.0;2194.2116511716126;806.0
2026-03-25T00:04:15.841799;806.0;187.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;2194.2113559132063;806.0
2026-03-25T00:09:15.823589;806.0;196.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;2173.5985720974168;806.0
2026-03-25T00:09:15.829055;779.0;196.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;2173.5981965096976;806.0
2026-03-25T00:14:20.842101;779.0;186.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;178.0;0;0;0;0;178.0;178.0;178.0;0.0;2153.7545114994637;806.0
2026-03-25T00:14:20.846503;752.0;186.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;178.0;0;0;0;0;178.0;178.0;178.0;0.0;2153.7542251120367;806.0
2026-03-25T00:14:20.847232;752.0;186.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;2153.7541774179576;806.0
2026-03-25T00:19:20.857117;752.0;233.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;226.0;0;0;0;0;226.0;226.0;226.0;0.0;2130.785940964706;806.0
2026-03-25T00:19:20.862690;752.0;233.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;2130.7855161933644;806.0
2026-03-25T00:24:36.827228;752.0;222.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;2107.880227869516;806.0
2026-03-25T00:24:36.828176;725.0;222.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;2107.8801591459387;806.0
2026-03-25T00:24:36.832788;725.0;222.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;2107.879823244855;806.0
2026-03-25T00:29:36.822875;725.0;223.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;2085.929329074123;806.0
2026-03-25T00:29:36.827915;698.0;223.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;2085.928960293635;806.0
2026-03-25T00:29:36.828594;698.0;223.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;2085.9289110707355;806.0
2026-03-25T00:34:52.829641;698.0;205.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2063.291409165765;806.0
2026-03-25T00:34:52.830575;672.0;205.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2063.2913422564084;806.0
2026-03-25T00:34:52.835061;672.0;205.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;2063.291015972052;806.0
2026-03-25T00:39:52.830700;645.0;205.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;2041.4711577260723;806.0
2026-03-25T00:39:52.834590;645.0;205.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2041.4708790564816;806.0
2026-03-25T00:44:57.827778;645.0;209.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2020.8073839345304;806.0
2026-03-25T00:44:57.832158;645.0;209.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;195.0;0;0;0;0;195.0;195.0;195.0;0.0;2020.8070717634778;806.0
2026-03-25T00:49:57.840494;645.0;201.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2000.3021160500275;806.0
2026-03-25T00:49:57.845957;618.0;201.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2000.301742665159;806.0
2026-03-25T00:49:57.846634;618.0;201.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2000.301694166621;806.0
2026-03-25T00:55:13.844934;618.0;208.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;1978.571458766892;806.0
2026-03-25T00:55:13.845857;591.0;208.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;1978.5713952950084;806.0
2026-03-25T00:55:13.846481;591.0;208.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;1978.571350593254;806.0
2026-03-25T00:59:13.845032;591.0;198.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;1962.2556596261488;806.0
2026-03-25T00:59:13.850379;564.0;198.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;1962.2552961239558;806.0
2026-03-25T00:59:13.851183;564.0;198.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;1962.2552411722013;806.0
2026-03-25T01:04:18.219886;564.0;220.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;209.0;0;0;0;0;209.0;209.0;209.0;0.0;1940.706101969288;806.0
2026-03-25T01:04:18.223892;564.0;220.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;1940.7058034191525;806.0
2026-03-25T01:04:18.224324;564.0;220.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;223.0;0;0;0;0;223.0;223.0;223.0;0.0;1940.7057707850063;806.0
2026-03-25T01:09:18.825281;564.0;221.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;224.0;0;0;0;0;224.0;224.0;224.0;0.0;1917.8959420695592;806.0
2026-03-25T01:09:18.830931;537.0;221.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;224.0;0;0;0;0;224.0;224.0;224.0;0.0;1917.895513343272;806.0
2026-03-25T01:09:18.831785;537.0;221.0;3.0;0.0;7.0;0.0;0.0;0.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;1917.8954505661716;806.0
2026-03-25T01:09:18.832114;537.0;221.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;1917.8954267159006;806.0
2026-03-25T01:14:23.153920;510.0;221.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;1895.8341575817542;806.0
2026-03-25T01:14:23.154623;510.0;221.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;212.0;0;0;0;0;212.0;212.0;212.0;0.0;1895.8341070953043;806.0
2026-03-25T01:19:23.823801;510.0;177.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;1877.3719645865324;806.0
2026-03-25T01:19:23.829685;483.0;177.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;1877.3716032882867;806.0
2026-03-25T01:19:23.830363;483.0;177.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;173.0;0;0;0;0;173.0;173.0;173.0;0.0;1877.3715604176728;806.0
2026-03-25T01:24:28.214321;483.0;182.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;178.0;0;0;0;0;178.0;178.0;178.0;0.0;1857.5688029162109;806.0
2026-03-25T01:24:28.218221;483.0;182.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;174.0;0;0;0;0;174.0;174.0;174.0;0.0;1857.568554889895;806.0
2026-03-25T01:29:28.830453;483.0;201.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;1836.363086770012;806.0
2026-03-25T01:29:28.836920;456.0;201.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;1836.3626305817809;806.0
2026-03-25T01:29:28.837568;456.0;201.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;1836.3625841607281;806.0
2026-03-25T01:34:33.148661;456.0;199.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1814.7849701102896;806.0
2026-03-25T01:34:33.153199;430.0;199.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1814.7846483368978;806.0
2026-03-25T01:34:33.154166;430.0;199.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;1814.784580123813;806.0
2026-03-25T01:39:33.829761;430.0;200.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1793.4647462678188;806.0
2026-03-25T01:39:33.836254;403.0;200.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1793.464285872351;806.0
2026-03-25T01:39:33.836949;403.0;200.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;192.0;0;0;0;0;192.0;192.0;192.0;0.0;1793.464237100421;806.0
2026-03-25T01:44:38.132907;403.0;199.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;191.0;0;0;0;0;191.0;191.0;191.0;0.0;1772.2213540675264;806.0
2026-03-25T01:44:38.137430;403.0;199.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;193.0;0;0;0;0;193.0;193.0;193.0;0.0;1772.2210350108744;806.0
2026-03-25T01:49:38.830403;403.0;194.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;1751.5593833573657;806.0
2026-03-25T01:49:38.831782;376.0;194.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;1751.559288601518;806.0
2026-03-25T01:49:38.832425;376.0;194.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1751.5592430086817;806.0
2026-03-25T01:54:43.218651;376.0;201.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;1730.8337581082753;806.0
2026-03-25T01:54:43.222609;376.0;201.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;1730.8334731207021;806.0
2026-03-25T01:59:43.834264;376.0;180.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;1711.495881278597;806.0
2026-03-25T01:59:43.839725;349.0;180.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;1711.4955299861992;806.0
2026-03-25T01:59:43.840406;349.0;180.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;175.0;0;0;0;0;175.0;175.0;175.0;0.0;1711.4954864280853;806.0
2026-03-25T02:04:48.207231;349.0;204.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;1689.3576946974567;806.0
2026-03-25T02:04:48.211653;349.0;204.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;1689.3573746842987;806.0
2026-03-25T02:09:48.851097;295.0;204.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;1667.6005728158777;806.0
2026-03-25T02:09:48.851996;295.0;204.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;204.0;0;0;0;0;204.0;204.0;204.0;0.0;1667.6005106898615;806.0
2026-03-25T02:14:53.151348;295.0;205.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;1646.4686112454172;806.0
2026-03-25T02:14:53.156115;295.0;205.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;1646.4682732344522;806.0
2026-03-25T02:19:53.820114;295.0;202.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;191.0;0;0;0;0;191.0;191.0;191.0;0.0;1625.4789370469523;806.0
