timestamp;hausabgabe;solarleistung_pv2;solarleistung_pv4;akkuLadung;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung;netzbezug;solarleistung_pv3;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-18T07:23:08.092160;121.0;32.0;28.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;198.0;282.0;198.0;84.0;0;0.0;0.0;198.0;0.0;3310.341683837556;536.0
2026-03-18T07:23:08.093369;121.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;198.0;282.0;198.0;84.0;0;0.0;0.0;198.0;0.0;3310.3417086623563;536.0
2026-03-18T07:23:08.099815;141.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;218.0;282.0;218.0;64.0;0;0.0;0.0;218.0;0.0;3310.3418095064453;536.0
2026-03-18T07:23:08.106327;141.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;218.0;282.0;218.0;64.0;0;0.0;0.0;218.0;0.0;3310.3419113830673;536.0
2026-03-18T07:23:08.110300;141.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;77.0;47.0;218.0;282.0;218.0;64.0;0;0.0;0.0;218.0;0.0;3310.341973538445;536.0
2026-03-18T07:23:08.111557;141.0;32.0;32.0;0.0;268.0;30.0;0.0;141.0;62.0;47.0;203.0;282.0;203.0;79.0;0;0.0;0.0;203.0;0.0;3310.3419978125116;536.0
2026-03-18T07:28:08.813110;141.0;32.0;32.0;0.0;268.0;30.0;0.0;177.0;62.0;47.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;3321.4412262465785;536.0
2026-03-18T07:28:08.813418;141.0;32.0;32.0;0.0;268.0;38.0;0.0;177.0;62.0;47.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;3321.441237615201;536.0
2026-03-18T07:28:08.813674;141.0;41.0;32.0;0.0;268.0;38.0;0.0;177.0;62.0;47.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;3321.441247064445;536.0
2026-03-18T07:28:08.813922;141.0;41.0;32.0;0.0;268.0;38.0;0.0;177.0;62.0;57.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;3321.4412562184007;536.0
2026-03-18T07:28:08.814174;141.0;41.0;41.0;0.0;268.0;38.0;0.0;177.0;62.0;57.0;203.0;354.0;203.0;151.0;0;0.0;0.0;203.0;0.0;3321.441265520001;536.0
2026-03-18T07:28:08.815224;177.0;41.0;41.0;0.0;268.0;38.0;0.0;177.0;62.0;57.0;239.0;354.0;239.0;115.0;0;0.0;0.0;239.0;0.0;3321.4412950366673;536.0
2026-03-18T07:28:08.822088;177.0;41.0;41.0;0.0;268.0;38.0;0.0;177.0;19.0;57.0;196.0;354.0;196.0;158.0;0;0.0;0.0;196.0;0.0;3321.441560139601;536.0
2026-03-18T07:33:13.813259;177.0;41.0;41.0;0.0;268.0;38.0;0.0;213.0;19.0;57.0;196.0;426.0;196.0;230.0;0;0.0;0.0;196.0;0.0;3338.5888415313784;536.0
2026-03-18T07:33:13.813567;177.0;41.0;41.0;0.0;268.0;47.0;0.0;213.0;19.0;57.0;196.0;426.0;196.0;230.0;0;0.0;0.0;196.0;0.0;3338.588858847823;536.0
2026-03-18T07:33:13.813812;177.0;49.0;41.0;0.0;268.0;47.0;0.0;213.0;19.0;57.0;196.0;426.0;196.0;230.0;0;0.0;0.0;196.0;0.0;3338.5888726222674;536.0
2026-03-18T07:33:13.814054;177.0;49.0;41.0;0.0;268.0;47.0;0.0;213.0;19.0;64.0;196.0;426.0;196.0;230.0;0;0.0;0.0;196.0;0.0;3338.5888862280453;536.0
2026-03-18T07:33:13.814305;177.0;49.0;53.0;0.0;268.0;47.0;0.0;213.0;19.0;64.0;196.0;426.0;196.0;230.0;0;0.0;0.0;196.0;0.0;3338.5889003398233;536.0
2026-03-18T07:33:13.815338;213.0;49.0;53.0;0.0;268.0;47.0;0.0;213.0;19.0;64.0;232.0;426.0;232.0;194.0;0;0.0;0.0;232.0;0.0;3338.5889493269788;536.0
2026-03-18T07:33:13.821857;213.0;49.0;53.0;0.0;268.0;47.0;0.0;213.0;8.0;64.0;221.0;426.0;221.0;205.0;0;0.0;0.0;221.0;0.0;3338.589276001312;536.0
2026-03-18T07:38:13.812789;213.0;49.0;53.0;0.0;268.0;47.0;0.0;267.0;8.0;64.0;221.0;534.0;221.0;313.0;0;0.0;0.0;221.0;0.0;3361.54191553189;536.0
2026-03-18T07:38:13.813088;213.0;49.0;53.0;0.0;268.0;60.0;0.0;267.0;8.0;64.0;221.0;534.0;221.0;313.0;0;0.0;0.0;221.0;0.0;3361.541938408712;536.0
2026-03-18T07:38:13.813334;213.0;62.0;53.0;0.0;268.0;60.0;0.0;267.0;8.0;64.0;221.0;534.0;221.0;313.0;0;0.0;0.0;221.0;0.0;3361.5419572304454;536.0
2026-03-18T07:38:13.813581;213.0;62.0;53.0;0.0;268.0;60.0;0.0;267.0;8.0;79.0;221.0;534.0;221.0;313.0;0;0.0;0.0;221.0;0.0;3361.54197612869;536.0
2026-03-18T07:38:13.813833;213.0;62.0;66.0;0.0;268.0;60.0;0.0;267.0;8.0;79.0;221.0;534.0;221.0;313.0;0;0.0;0.0;221.0;0.0;3361.54199540949;536.0
2026-03-18T07:38:13.820687;217.0;62.0;66.0;0.0;268.0;60.0;0.0;267.0;8.0;79.0;225.0;534.0;225.0;309.0;0;0.0;0.0;225.0;0.0;3361.542513114957;536.0
2026-03-18T07:38:13.822165;217.0;62.0;66.0;0.0;268.0;60.0;8.0;267.0;8.0;79.0;217.0;534.0;217.0;317.0;0;0.0;0.0;217.0;0.0;3361.5426276435346;536.0
2026-03-18T07:38:13.822472;217.0;62.0;66.0;0.0;268.0;60.0;8.0;267.0;0.0;79.0;209.0;534.0;209.0;325.0;0;0.0;0.0;209.0;0.0;3361.5426520329793;536.0
2026-03-18T07:43:18.840564;217.0;62.0;66.0;0.0;268.0;60.0;8.0;300.0;0.0;79.0;209.0;600.0;209.0;391.0;0;0.0;0.0;209.0;0.0;3390.695603448357;536.0
2026-03-18T07:43:18.840891;217.0;62.0;66.0;0.0;268.0;68.0;8.0;300.0;0.0;79.0;209.0;600.0;209.0;391.0;0;0.0;0.0;209.0;0.0;3390.69563470229;536.0
2026-03-18T07:43:18.841255;217.0;71.0;66.0;0.0;268.0;68.0;8.0;300.0;0.0;79.0;209.0;600.0;209.0;391.0;0;0.0;0.0;209.0;0.0;3390.695669492601;536.0
2026-03-18T07:43:18.841525;217.0;71.0;66.0;0.0;268.0;68.0;8.0;300.0;0.0;87.0;209.0;600.0;209.0;391.0;0;0.0;0.0;209.0;0.0;3390.695695298601;536.0
2026-03-18T07:43:18.841779;217.0;71.0;74.0;0.0;268.0;68.0;8.0;300.0;0.0;87.0;209.0;600.0;209.0;391.0;0;0.0;0.0;209.0;0.0;3390.6957195753566;536.0
2026-03-18T07:43:18.843019;210.0;71.0;74.0;0.0;268.0;68.0;8.0;300.0;0.0;87.0;202.0;600.0;202.0;398.0;0;0.0;0.0;202.0;0.0;3390.695840213579;536.0
2026-03-18T07:43:18.850039;210.0;71.0;74.0;0.0;268.0;68.0;6.0;300.0;0.0;87.0;204.0;600.0;204.0;396.0;0;0.0;0.0;204.0;0.0;3390.696519749579;536.0
2026-03-18T07:48:18.810869;210.0;71.0;74.0;0.0;268.0;68.0;6.0;299.0;0.0;87.0;204.0;598.0;204.0;394.0;0;0.0;0.0;204.0;0.0;3419.5860805766897;536.0
2026-03-18T07:48:18.811412;210.0;70.0;74.0;0.0;268.0;68.0;6.0;299.0;0.0;87.0;204.0;598.0;204.0;394.0;0;0.0;0.0;204.0;0.0;3419.5861328736232;536.0
2026-03-18T07:48:18.818508;299.0;70.0;74.0;0.0;268.0;68.0;6.0;299.0;0.0;87.0;293.0;598.0;293.0;305.0;0;0.0;0.0;293.0;0.0;3419.5866619198455;536.0
2026-03-18T07:48:18.819994;299.0;70.0;74.0;0.0;268.0;68.0;0.0;299.0;0.0;87.0;299.0;598.0;299.0;299.0;0;0.0;0.0;299.0;0.0;3419.5867705299343;536.0
2026-03-18T07:48:18.820292;299.0;70.0;74.0;0.0;268.0;68.0;0.0;299.0;1380.0;87.0;1679.0;598.0;598.0;0.0;0;202.0;1081.0;800.0;879.0;3419.5867501383354;536.0
2026-03-18T07:53:23.911413;299.0;70.0;74.0;0.0;268.0;68.0;0.0;332.0;1380.0;87.0;1679.0;664.0;664.0;0.0;0;136.0;1015.0;800.0;879.0;3404.421402018452;536.0
2026-03-18T07:53:23.912180;299.0;70.0;74.0;0.0;268.0;76.0;0.0;332.0;1380.0;87.0;1679.0;664.0;664.0;0.0;0;136.0;1015.0;800.0;879.0;3404.4213638927213;536.0
2026-03-18T07:53:23.915738;299.0;79.0;74.0;0.0;268.0;76.0;0.0;332.0;1380.0;87.0;1679.0;664.0;664.0;0.0;0;136.0;1015.0;800.0;879.0;3404.4211870330723;536.0
2026-03-18T07:53:23.916358;299.0;79.0;74.0;0.0;268.0;76.0;0.0;332.0;1380.0;94.0;1679.0;664.0;664.0;0.0;0;136.0;1015.0;800.0;879.0;3404.4211562143587;536.0
2026-03-18T07:53:23.916872;299.0;79.0;83.0;0.0;268.0;76.0;0.0;332.0;1380.0;94.0;1679.0;664.0;664.0;0.0;0;136.0;1015.0;800.0;879.0;3404.421130664651;536.0
2026-03-18T07:53:23.918494;332.0;79.0;83.0;0.0;268.0;76.0;0.0;332.0;1380.0;94.0;1712.0;664.0;664.0;0.0;0;136.0;1048.0;800.0;912.0;3404.4210500389204;536.0
2026-03-18T07:53:23.920421;332.0;79.0;83.0;0.0;268.0;76.0;0.0;332.0;1377.0;94.0;1709.0;664.0;664.0;0.0;0;136.0;1045.0;800.0;909.0;3404.420954252371;536.0
2026-03-18T07:58:23.806962;332.0;79.0;83.0;0.0;268.0;76.0;0.0;396.0;1377.0;94.0;1709.0;792.0;792.0;0.0;0;8.0;917.0;800.0;909.0;3403.4689334872915;536.0
2026-03-18T07:58:23.807257;332.0;79.0;83.0;0.0;268.0;91.0;0.0;396.0;1377.0;94.0;1709.0;792.0;792.0;0.0;0;8.0;917.0;800.0;909.0;3403.4689325507834;536.0
2026-03-18T07:58:23.807499;332.0;95.0;83.0;0.0;268.0;91.0;0.0;396.0;1377.0;94.0;1709.0;792.0;792.0;0.0;0;8.0;917.0;800.0;909.0;3403.4689317825296;536.0
2026-03-18T07:58:23.807742;332.0;95.0;83.0;0.0;268.0;91.0;0.0;396.0;1377.0;111.0;1709.0;792.0;792.0;0.0;0;8.0;917.0;800.0;909.0;3403.468931011101;536.0
2026-03-18T07:58:23.807990;332.0;95.0;99.0;0.0;268.0;91.0;0.0;396.0;1377.0;111.0;1709.0;792.0;792.0;0.0;0;8.0;917.0;800.0;909.0;3403.4689302238;536.0
2026-03-18T07:58:23.815023;223.0;95.0;99.0;0.0;268.0;91.0;0.0;396.0;1377.0;111.0;1600.0;792.0;792.0;0.0;0;8.0;808.0;800.0;800.0;3403.468907896816;536.0
2026-03-18T07:58:23.816295;223.0;95.0;99.0;0.0;295.0;91.0;0.0;396.0;1377.0;111.0;1600.0;792.0;792.0;0.0;0;8.0;808.0;800.0;800.0;3403.4689038587208;536.0
2026-03-18T07:58:23.816992;223.0;95.0;99.0;0.0;295.0;91.0;2.0;396.0;1377.0;111.0;1598.0;792.0;792.0;0.0;0;8.0;806.0;800.0;798.0;3403.4689016460225;536.0
2026-03-18T07:58:23.817298;223.0;95.0;99.0;0.0;295.0;91.0;2.0;396.0;0.0;111.0;221.0;792.0;221.0;571.0;0;0.0;0.0;221.0;0.0;3403.4689443568222;536.0
2026-03-18T08:03:28.818901;223.0;95.0;99.0;0.0;295.0;91.0;2.0;435.0;0.0;111.0;221.0;870.0;221.0;649.0;0;0.0;0.0;221.0;0.0;3451.855754219422;536.0
2026-03-18T08:03:28.819198;223.0;95.0;99.0;0.0;295.0;101.0;2.0;435.0;0.0;111.0;221.0;870.0;221.0;649.0;0;0.0;0.0;221.0;0.0;3451.855801336822;536.0
2026-03-18T08:03:28.819448;223.0;104.0;99.0;0.0;295.0;101.0;2.0;435.0;0.0;111.0;221.0;870.0;221.0;649.0;0;0.0;0.0;221.0;0.0;3451.8558409979332;536.0
2026-03-18T08:03:28.819693;223.0;104.0;99.0;0.0;295.0;101.0;2.0;435.0;0.0;121.0;221.0;870.0;221.0;649.0;0;0.0;0.0;221.0;0.0;3451.8558798658223;536.0
2026-03-18T08:03:28.819936;223.0;104.0;109.0;0.0;295.0;101.0;2.0;435.0;0.0;121.0;221.0;870.0;221.0;649.0;0;0.0;0.0;221.0;0.0;3451.8559184164224;536.0
2026-03-18T08:03:28.821383;799.0;104.0;109.0;0.0;295.0;101.0;2.0;435.0;0.0;121.0;797.0;870.0;797.0;73.0;0;0.0;0.0;797.0;0.0;3451.8559442373335;536.0
2026-03-18T08:03:28.828267;799.0;104.0;109.0;0.0;295.0;101.0;0.0;435.0;0.0;121.0;799.0;870.0;799.0;71.0;0;0.0;0.0;799.0;0.0;3451.856063712978;536.0
2026-03-18T08:03:28.828670;799.0;104.0;109.0;0.0;295.0;101.0;0.0;435.0;1507.0;121.0;2306.0;870.0;800;70.0;0;0;1506.0;800;1506.0;3451.856070608756;536.0
2026-03-18T08:08:28.891226;799.0;104.0;109.0;0.0;295.0;101.0;0.0;466.0;1507.0;121.0;2306.0;932.0;800;132.0;0;0;1506.0;800;1506.0;3461.538089082356;536.0
2026-03-18T08:08:28.891552;799.0;104.0;109.0;0.0;295.0;108.0;0.0;466.0;1507.0;121.0;2306.0;932.0;800;132.0;0;0;1506.0;800;1506.0;3461.538099601289;536.0
2026-03-18T08:08:28.891814;799.0;112.0;109.0;0.0;295.0;108.0;0.0;466.0;1507.0;121.0;2306.0;932.0;800;132.0;0;0;1506.0;800;1506.0;3461.5381080551556;536.0
2026-03-18T08:08:28.892068;799.0;112.0;109.0;0.0;295.0;108.0;0.0;466.0;1507.0;130.0;2306.0;932.0;800;132.0;0;0;1506.0;800;1506.0;3461.538116250889;536.0
2026-03-18T08:08:28.892327;799.0;112.0;116.0;0.0;295.0;108.0;0.0;466.0;1507.0;130.0;2306.0;932.0;800;132.0;0;0;1506.0;800;1506.0;3461.5381246079555;536.0
2026-03-18T08:08:28.899344;221.0;112.0;116.0;0.0;295.0;108.0;0.0;466.0;1507.0;130.0;1728.0;932.0;800;132.0;0;0;928.0;800;928.0;3461.5383510231554;536.0
2026-03-18T08:08:28.900805;221.0;112.0;116.0;0.0;295.0;108.0;9.0;466.0;1507.0;130.0;1719.0;932.0;800;132.0;0;0;919.0;800;919.0;3461.5383981647556;536.0
2026-03-18T08:08:28.901179;221.0;112.0;116.0;0.0;295.0;108.0;9.0;466.0;0.0;130.0;212.0;932.0;212.0;720.0;0;0.0;0.0;212.0;0.0;3461.5384639887557;536.0
2026-03-18T08:13:33.812573;221.0;112.0;116.0;0.0;295.0;108.0;9.0;500.0;0.0;130.0;212.0;1000.0;212.0;788.0;0;0.0;0.0;212.0;0.0;3520.271174281911;536.0
2026-03-18T08:13:33.812895;221.0;112.0;116.0;0.0;295.0;117.0;9.0;500.0;0.0;130.0;212.0;1000.0;212.0;788.0;0;0.0;0.0;212.0;0.0;3520.2712363062665;536.0
2026-03-18T08:13:33.813150;221.0;120.0;116.0;0.0;295.0;117.0;9.0;500.0;0.0;130.0;212.0;1000.0;212.0;788.0;0;0.0;0.0;212.0;0.0;3520.271285424933;536.0
2026-03-18T08:13:33.813394;221.0;120.0;116.0;0.0;295.0;117.0;9.0;500.0;0.0;138.0;212.0;1000.0;212.0;788.0;0;0.0;0.0;212.0;0.0;3520.271332424755;536.0
2026-03-18T08:13:33.813641;221.0;120.0;125.0;0.0;295.0;117.0;9.0;500.0;0.0;138.0;212.0;1000.0;212.0;788.0;0;0.0;0.0;212.0;0.0;3520.271380002444;536.0
2026-03-18T08:13:33.814857;220.0;120.0;125.0;0.0;295.0;117.0;9.0;500.0;0.0;138.0;211.0;1000.0;211.0;789.0;0;0.0;0.0;211.0;0.0;3520.2716145283107;536.0
2026-03-18T08:13:33.821003;220.0;120.0;125.0;0.0;322.0;117.0;9.0;500.0;0.0;138.0;211.0;1000.0;211.0;789.0;0;0.0;0.0;211.0;0.0;3520.272799886844;536.0
2026-03-18T08:18:33.840322;220.0;120.0;125.0;0.0;322.0;117.0;9.0;536.0;0.0;138.0;211.0;1072.0;211.0;861.0;0;0.0;0.0;211.0;0.0;3583.4168658923772;536.0
2026-03-18T08:18:33.840634;220.0;120.0;125.0;0.0;322.0;126.0;9.0;536.0;0.0;138.0;211.0;1072.0;211.0;861.0;0;0.0;0.0;211.0;0.0;3583.416931557977;536.0
2026-03-18T08:18:33.840884;220.0;129.0;125.0;0.0;322.0;126.0;9.0;536.0;0.0;138.0;211.0;1072.0;211.0;861.0;0;0.0;0.0;211.0;0.0;3583.416984174644;536.0
2026-03-18T08:18:33.841209;220.0;129.0;125.0;0.0;322.0;126.0;9.0;536.0;0.0;147.0;211.0;1072.0;211.0;861.0;0;0.0;0.0;211.0;0.0;3583.4170525763107;536.0
2026-03-18T08:18:33.841483;220.0;129.0;134.0;0.0;322.0;126.0;9.0;536.0;0.0;147.0;211.0;1072.0;211.0;861.0;0;0.0;0.0;211.0;0.0;3583.4171102441774;536.0
2026-03-18T08:18:33.848276;290.0;129.0;134.0;0.0;322.0;126.0;9.0;536.0;0.0;147.0;281.0;1072.0;281.0;791.0;0;0.0;0.0;281.0;0.0;3583.4184237084664;536.0
2026-03-18T08:18:33.849249;290.0;129.0;134.0;0.0;349.0;126.0;9.0;536.0;0.0;147.0;281.0;1072.0;281.0;791.0;0;0.0;0.0;281.0;0.0;3583.418611843422;536.0
2026-03-18T08:18:33.849888;290.0;129.0;134.0;0.0;349.0;126.0;0.0;536.0;0.0;147.0;290.0;1072.0;290.0;782.0;0;0.0;0.0;290.0;0.0;3583.4187339918217;536.0
2026-03-18T08:23:38.888556;290.0;129.0;134.0;0.0;349.0;126.0;0.0;578.0;0.0;147.0;290.0;1156.0;290.0;866.0;0;0.0;0.0;290.0;0.0;3647.9920306888885;536.0
2026-03-18T08:23:38.889377;290.0;129.0;134.0;0.0;349.0;136.0;0.0;578.0;0.0;147.0;290.0;1156.0;290.0;866.0;0;0.0;0.0;290.0;0.0;3647.992204485466;536.0
2026-03-18T08:23:38.890014;290.0;139.0;134.0;0.0;349.0;136.0;0.0;578.0;0.0;147.0;290.0;1156.0;290.0;866.0;0;0.0;0.0;290.0;0.0;3647.9923393312883;536.0
2026-03-18T08:23:38.890574;290.0;139.0;134.0;0.0;349.0;136.0;0.0;578.0;0.0;158.0;290.0;1156.0;290.0;866.0;0;0.0;0.0;290.0;0.0;3647.992457877066;536.0
2026-03-18T08:23:38.891222;290.0;139.0;145.0;0.0;349.0;136.0;0.0;578.0;0.0;158.0;290.0;1156.0;290.0;866.0;0;0.0;0.0;290.0;0.0;3647.992595051466;536.0
2026-03-18T08:23:38.893666;312.0;139.0;145.0;0.0;349.0;136.0;0.0;578.0;0.0;158.0;312.0;1156.0;312.0;844.0;0;0.0;0.0;312.0;0.0;3647.993099275822;536.0
2026-03-18T08:23:38.899505;312.0;139.0;145.0;0.0;376.0;136.0;0.0;578.0;0.0;158.0;312.0;1156.0;312.0;844.0;0;0.0;0.0;312.0;0.0;3647.9943039263994;536.0
2026-03-18T08:23:38.900768;312.0;139.0;145.0;0.0;376.0;136.0;0.0;578.0;12.0;158.0;324.0;1156.0;324.0;832.0;0;0.0;0.0;324.0;0.0;3647.994560792533;536.0
2026-03-18T08:28:38.836051;312.0;139.0;145.0;0.0;376.0;136.0;0.0;613.0;12.0;158.0;324.0;1226.0;324.0;902.0;0;0.0;0.0;324.0;0.0;3714.1269580797775;536.0
2026-03-18T08:28:38.836426;312.0;139.0;145.0;0.0;376.0;145.0;0.0;613.0;12.0;158.0;324.0;1226.0;324.0;902.0;0;0.0;0.0;324.0;0.0;3714.127040763111;536.0
2026-03-18T08:28:38.836686;312.0;148.0;145.0;0.0;376.0;145.0;0.0;613.0;12.0;158.0;324.0;1226.0;324.0;902.0;0;0.0;0.0;324.0;0.0;3714.1270980902223;536.0
2026-03-18T08:28:38.836929;312.0;148.0;145.0;0.0;376.0;145.0;0.0;613.0;12.0;166.0;324.0;1226.0;324.0;902.0;0;0.0;0.0;324.0;0.0;3714.127151669022;536.0
2026-03-18T08:28:38.837172;312.0;148.0;154.0;0.0;376.0;145.0;0.0;613.0;12.0;166.0;324.0;1226.0;324.0;902.0;0;0.0;0.0;324.0;0.0;3714.127205247822;536.0
2026-03-18T08:28:38.844002;236.0;148.0;154.0;0.0;376.0;145.0;0.0;613.0;12.0;166.0;248.0;1226.0;248.0;978.0;0;0.0;0.0;248.0;0.0;3714.1288380731553;536.0
2026-03-18T08:28:38.844985;236.0;148.0;154.0;0.0;349.0;145.0;0.0;613.0;12.0;166.0;248.0;1226.0;248.0;978.0;0;0.0;0.0;248.0;0.0;3714.1290730756887;536.0
2026-03-18T08:28:38.845629;236.0;148.0;154.0;0.0;349.0;145.0;5.0;613.0;12.0;166.0;243.0;1226.0;243.0;983.0;0;0.0;0.0;243.0;0.0;3714.129227821733;536.0
2026-03-18T08:28:38.845916;236.0;148.0;154.0;0.0;349.0;145.0;5.0;613.0;0.0;166.0;231.0;1226.0;231.0;995.0;0;0.0;0.0;231.0;0.0;3714.129297626511;536.0
2026-03-18T08:33:43.832794;236.0;148.0;154.0;0.0;349.0;145.0;5.0;645.0;0.0;166.0;231.0;1290.0;231.0;1059.0;0;0.0;0.0;231.0;0.0;3793.080234111444;536.0
2026-03-18T08:33:43.833106;236.0;148.0;154.0;0.0;349.0;153.0;5.0;645.0;0.0;166.0;231.0;1290.0;231.0;1059.0;0;0.0;0.0;231.0;0.0;3793.080314877844;536.0
2026-03-18T08:33:43.833359;236.0;156.0;154.0;0.0;349.0;153.0;5.0;645.0;0.0;166.0;231.0;1290.0;231.0;1059.0;0;0.0;0.0;231.0;0.0;3793.0803803711106;536.0
2026-03-18T08:33:43.833608;236.0;156.0;154.0;0.0;349.0;153.0;5.0;645.0;0.0;173.0;231.0;1290.0;231.0;1059.0;0;0.0;0.0;231.0;0.0;3793.0804448289105;536.0
2026-03-18T08:33:43.833854;236.0;156.0;163.0;0.0;349.0;153.0;5.0;645.0;0.0;173.0;231.0;1290.0;231.0;1059.0;0;0.0;0.0;231.0;0.0;3793.0805085101106;536.0
2026-03-18T08:33:43.835083;237.0;156.0;163.0;0.0;349.0;153.0;5.0;645.0;0.0;173.0;232.0;1290.0;232.0;1058.0;0;0.0;0.0;232.0;0.0;3793.0808263568215;536.0
2026-03-18T08:33:43.841732;237.0;156.0;163.0;0.0;376.0;153.0;5.0;645.0;0.0;173.0;232.0;1290.0;232.0;1058.0;0;0.0;0.0;232.0;0.0;3793.082545935977;536.0
2026-03-18T08:33:43.842485;237.0;156.0;163.0;0.0;376.0;153.0;11.0;645.0;0.0;173.0;226.0;1290.0;226.0;1064.0;0;0.0;0.0;226.0;0.0;3793.0827417829105;536.0
2026-03-18T08:38:43.808709;237.0;156.0;163.0;0.0;376.0;153.0;11.0;677.0;0.0;173.0;226.0;1354.0;226.0;1128.0;0;0.0;0.0;226.0;0.0;3875.793428613844;536.0
2026-03-18T08:38:43.809026;237.0;156.0;163.0;0.0;376.0;161.0;11.0;677.0;0.0;173.0;226.0;1354.0;226.0;1128.0;0;0.0;0.0;226.0;0.0;3875.7935160213106;536.0
2026-03-18T08:38:43.809278;237.0;163.0;163.0;0.0;376.0;161.0;11.0;677.0;0.0;173.0;226.0;1354.0;226.0;1128.0;0;0.0;0.0;226.0;0.0;3875.7935855061105;536.0
2026-03-18T08:38:43.809520;237.0;163.0;163.0;0.0;376.0;161.0;11.0;677.0;0.0;182.0;226.0;1354.0;226.0;1128.0;0;0.0;0.0;226.0;0.0;3875.793652233577;536.0
2026-03-18T08:38:43.809760;237.0;163.0;171.0;0.0;376.0;161.0;11.0;677.0;0.0;182.0;226.0;1354.0;226.0;1128.0;0;0.0;0.0;226.0;0.0;3875.793718409577;536.0
2026-03-18T08:38:43.816674;194.0;163.0;171.0;0.0;376.0;161.0;11.0;677.0;0.0;182.0;183.0;1354.0;183.0;1171.0;0;0.0;0.0;183.0;0.0;3875.795697503666;536.0
2026-03-18T08:38:43.817714;194.0;163.0;171.0;0.0;403.0;161.0;11.0;677.0;0.0;182.0;183.0;1354.0;183.0;1171.0;0;0.0;0.0;183.0;0.0;3875.7959951978883;536.0
