timestamp;netzbezug;akkuLadestand;akkuLadung;hausabgabe;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-27T00:00:00;201.0;268.0;0.0;0.0;0.0;201.0;0.0;0.0;0.0;0;201.0;201.0;201.0;0.0;2694.830547355334;268.0
2025-12-27T00:00:31.502005;191.0;268.0;0.0;0.0;0.0;191.0;0.0;0.0;0.0;0;191.0;191.0;191.0;0.0;2692.6313942285065;536
2025-12-27T00:05:31.492198;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2671.908387475217;536.0
2025-12-27T00:10:58.485247;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2649.5590818600854;536.0
2025-12-27T00:15:58.510296;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2628.724009012863;536.0
2025-12-27T00:20:23.467427;193.0;268.0;0.0;0.0;0.0;193.0;0.0;0.0;0.0;0;193.0;193.0;193.0;0.0;2610.033685079018;536.0
2025-12-27T00:25:23.502434;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;2591.610482894808;536.0
2025-12-27T00:30:48.474169;170.0;268.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0;170.0;170.0;170.0;0.0;2571.4185256762407;536.0
2025-12-27T00:40:14.478144;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2532.1126940790186;536.0
2025-12-27T00:50:40.478921;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2488.869219352045;536.0
2025-12-27T01:01:06.479580;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2446.0833555972936;536.0
2025-12-27T01:06:06.480479;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2425.3596092847934;536.0
2025-12-27T01:10:31.493711;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2407.246497302337;536.0
2025-12-27T01:15:31.472742;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;2388.8267322409333;536.0
2025-12-27T01:20:56.477484;169.0;268.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;2368.751512431723;536.0
2025-12-27T01:31:22.528713;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;2330.309770300144;536.0
2025-12-27T01:36:22.478161;169.0;268.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;2311.782191092542;536.0
2025-12-27T01:45:47.476605;192.0;268.0;0.0;0.0;0.0;192.0;0.0;0.0;0.0;0;192.0;192.0;192.0;0.0;2272.1331774785067;536.0
2025-12-27T01:56:12.536726;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2228.954682277849;536.0
2025-12-27T02:01:37.560410;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2206.739978729603;536.0
2025-12-27T02:06:37.479091;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2186.021911949998;536.0
2025-12-27T02:12:02.549205;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2163.447598477776;536.0
2025-12-27T02:16:02.477643;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2146.8735945369863;536.0
2025-12-27T02:21:03.473990;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;2126.1910970092085;536.0
2025-12-27T02:26:28.475436;169.0;268.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;2106.1160807906413;536.0
2025-12-27T02:31:28.473482;225.0;268.0;0.0;0.0;0.0;225.0;0.0;0.0;0.0;0;225.0;225.0;225.0;0.0;2083.2503760650316;536.0
2025-12-27T02:36:54.475599;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2060.611340162254;536.0
2025-12-27T02:41:54.491175;169.0;268.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;2042.0796762938328;536.0
2025-12-27T02:46:19.478723;170.0;268.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0;170.0;170.0;170.0;0.0;2025.6148067178094;536.0
2025-12-27T02:51:19.510574;171.0;268.0;0.0;0.0;0.0;171.0;0.0;0.0;0.0;0;171.0;171.0;171.0;0.0;2006.8628160303094;536.0
2025-12-27T02:56:45.471852;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;1984.2266161691982;536.0
2025-12-27T03:01:45.496831;192.0;268.0;0.0;0.0;0.0;192.0;0.0;0.0;0.0;0;192.0;192.0;192.0;0.0;1963.17223167797;536.0
2025-12-27T03:12:10.503076;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;1920.4543340847683;536.0
2025-12-27T03:27:02.486335;185.0;268.0;0.0;0.0;0.0;185.0;0.0;0.0;0.0;0;185.0;185.0;185.0;0.0;1860.1411385749;536.0
2025-12-27T03:32:02.487031;177.0;268.0;0.0;0.0;0.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;1840.733198811742;536.0
2025-12-27T03:36:27.494844;170.0;268.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0;170.0;170.0;170.0;0.0;1824.267070080017;536.0
2025-12-27T03:41:27.469836;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;1803.6547533782625;536.0
2025-12-27T03:46:53.474713;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;1781.1346796381308;536.0
2025-12-27T03:51:53.476663;169.0;268.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;1762.6038574341835;536.0
2025-12-27T04:07:44.479516;191.0;268.0;0.0;0.0;0.0;191.0;0.0;0.0;0.0;0;191.0;191.0;191.0;0.0;1696.2144038804554;536.0
2025-12-27T04:11:44.473897;192.0;268.0;0.0;0.0;0.0;192.0;0.0;0.0;0.0;0;192.0;192.0;192.0;0.0;1679.372692933087;536.0
2025-12-27T04:17:10.549280;193.0;268.0;0.0;0.0;0.0;193.0;0.0;0.0;0.0;0;193.0;193.0;193.0;0.0;1656.3710303164933;536.0
2025-12-27T04:22:10.482056;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;1635.5423653164933;536.0
2025-12-27T04:27:35.553172;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;1613.205607345733;536.0
2025-12-27T04:32:35.479382;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;1592.487020470733;536.0
2025-12-27T04:38:00.572236;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;1569.911127831844;536.0
2025-12-27T04:42:00.499993;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;1553.5125567210982;536.0
2025-12-27T04:47:00.504707;167.0;268.0;0.0;0.0;0.0;167.0;0.0;0.0;0.0;0;167.0;167.0;167.0;0.0;1535.200865479139;536.0
2025-12-27T04:52:26.501394;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;1515.1835250493145;536.0
2025-12-27T04:57:26.537690;169.0;268.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;1496.6505813270924;536.0
2025-12-27T05:02:52.489103;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;1476.636020879724;536.0
2025-12-27T05:17:18.490666;197.0;268.0;0.0;0.0;0.0;197.0;0.0;0.0;0.0;0;197.0;197.0;197.0;0.0;1414.281376175411;536.0
2025-12-27T05:22:43.477590;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;1391.7128397865222;536.0
2025-12-27T05:32:09.477179;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;1352.8210551622533;536.0
2025-12-27T05:37:09.488530;186.0;268.0;0.0;0.0;0.0;186.0;0.0;0.0;0.0;0;186.0;186.0;186.0;0.0;1332.4255466512884;536.0
2025-12-27T05:42:35.478362;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;1310.0256605343293;536.0
2025-12-27T05:47:35.485003;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;1289.1918660204403;536.0
2025-12-27T05:53:00.506908;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;1266.8584895072825;536.0
2025-12-27T05:58:00.488595;169.0;268.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;1248.3289189287007;536.0
2025-12-27T06:02:27.478962;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;1231.9347735865954;536.0
2025-12-27T06:07:27.490619;188.0;268.0;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;1211.319937506186;536.0
2025-12-27T06:12:53.488813;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;1188.8003254206596;536.0
2025-12-27T06:17:53.478112;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;1170.379929868028;536.0
2025-12-27T06:23:19.489534;167.0;268.0;0.0;0.0;0.0;167.0;0.0;0.0;0.0;0;167.0;167.0;167.0;0.0;1150.480840878993;536.0
2025-12-27T06:28:19.480285;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;1132.0603561684666;536.0
2025-12-27T06:33:45.472002;169.0;268.0;0.0;0.0;0.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;1111.9241718947092;536.0
2025-12-27T06:37:45.491321;192.0;268.0;0.0;0.0;0.0;192.0;0.0;0.0;0.0;0;192.0;192.0;192.0;0.0;1095.080710912253;536.0
2025-12-27T06:43:11.554687;193.0;268.0;0.0;0.0;0.0;193.0;0.0;0.0;0.0;0;193.0;193.0;193.0;0.0;1072.0798959860833;536.0
