timestamp;akkuEntladung;hausabgabe;solarleistung;netzbezug;akkuLadung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-13T03:08:12.285000+00:00;-0.0;0.0;0.0;196.0;0.0;268.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-12-13T03:13:12.286000+00:00;-0.0;0.0;0.0;197.0;0.0;268.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-13T03:18:37.290000+00:00;-0.0;0.0;0.0;197.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-13T03:18:37.291000+00:00;-0.0;0.0;0.0;193.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;536;536.0
2025-12-13T03:23:37.352000+00:00;-0.0;0.0;0.0;192.0;0.0;241.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;536;536.0
2025-12-13T03:34:02.280000+00:00;-0.0;0.0;0.0;195.0;0.0;241.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-12-13T03:39:27.283000+00:00;-0.0;0.0;0.0;178.0;0.0;241.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-12-13T03:43:27.285000+00:00;-0.0;0.0;0.0;175.0;0.0;241.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-12-13T03:48:52.458000+00:00;-0.0;0.0;0.0;173.0;0.0;241.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;536;536.0
2025-12-13T03:53:52.293000+00:00;-0.0;0.0;0.0;197.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-13T03:59:17.444000+00:00;-0.0;0.0;0.0;195.0;0.0;241.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-12-13T04:09:42.527000+00:00;-0.0;0.0;0.0;193.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;536;536.0
2025-12-13T04:13:42.298000+00:00;-0.0;0.0;0.0;192.0;0.0;241.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;536;536.0
2025-12-13T04:18:42.283000+00:00;-0.0;0.0;0.0;193.0;0.0;241.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;536;536.0
2025-12-13T04:24:07.282000+00:00;-0.0;0.0;0.0;192.0;0.0;241.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;536;536.0
2025-12-13T04:29:07.283000+00:00;-0.0;0.0;0.0;176.0;0.0;241.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-12-13T04:39:32.278000+00:00;-0.0;0.0;0.0;178.0;0.0;241.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-12-13T04:43:57.312000+00:00;-0.0;0.0;0.0;176.0;0.0;241.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-12-13T04:48:57.304000+00:00;-0.0;0.0;0.0;174.0;0.0;241.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;536;536.0
2025-12-13T04:54:22.304000+00:00;-0.0;0.0;0.0;175.0;0.0;241.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-12-13T04:59:22.280000+00:00;-0.0;0.0;0.0;200.0;0.0;241.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-13T05:04:47.299000+00:00;-0.0;0.0;0.0;197.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-13T05:09:47.278000+00:00;-0.0;0.0;0.0;206.0;0.0;241.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;536;536.0
2025-12-13T05:14:12.284000+00:00;-0.0;0.0;0.0;197.0;0.0;241.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-13T05:24:37.286000+00:00;-0.0;0.0;0.0;196.0;0.0;241.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-12-13T05:29:37.283000+00:00;-0.0;0.0;0.0;199.0;0.0;241.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-13T05:35:02.286000+00:00;-0.0;0.0;0.0;195.0;0.0;241.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-12-13T05:40:02.297000+00:00;-0.0;0.0;0.0;174.0;0.0;241.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;536;536.0
2025-12-13T05:44:27.294000+00:00;-0.0;0.0;0.0;173.0;0.0;241.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;536;536.0
2025-12-13T05:49:27.286000+00:00;-0.0;0.0;0.0;201.0;0.0;241.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;536;536.0
2025-12-13T05:54:52.284000+00:00;-0.0;0.0;0.0;226.0;0.0;241.0;226.0;0.0;0.0;0.0;0.0;0;226.0;0.0;226.0;536;536.0
2025-12-13T05:59:52.299000+00:00;-0.0;0.0;0.0;203.0;0.0;241.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-12-13T06:05:17.289000+00:00;-0.0;0.0;0.0;200.0;0.0;241.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-13T06:10:17.280000+00:00;-0.0;0.0;0.0;225.0;0.0;241.0;225.0;0.0;0.0;0.0;0.0;0;225.0;0.0;225.0;536;536.0
2025-12-13T06:15:42.284000+00:00;-0.0;0.0;0.0;247.0;0.0;241.0;247.0;0.0;0.0;0.0;0.0;0;247.0;0.0;247.0;536;536.0
2025-12-13T06:19:42.282000+00:00;-0.0;0.0;0.0;226.0;0.0;241.0;226.0;0.0;0.0;0.0;0.0;0;226.0;0.0;226.0;536;536.0
2025-12-13T06:25:07.436000+00:00;-0.0;0.0;0.0;253.0;0.0;241.0;253.0;0.0;0.0;0.0;0.0;0;253.0;0.0;253.0;536;536.0
2025-12-13T06:30:07.300000+00:00;-0.0;0.0;0.0;252.0;0.0;241.0;252.0;0.0;0.0;0.0;0.0;0;252.0;0.0;252.0;536;536.0
2025-12-13T06:35:32.454000+00:00;-0.0;0.0;0.0;227.0;0.0;241.0;227.0;0.0;0.0;0.0;0.0;0;227.0;0.0;227.0;536;536.0
2025-12-13T06:39:32.302000+00:00;-0.0;0.0;0.0;234.0;0.0;241.0;234.0;0.0;0.0;0.0;0.0;0;234.0;0.0;234.0;536;536.0
2025-12-13T06:49:57.373000+00:00;-0.0;0.0;0.0;196.0;0.0;241.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-12-13T06:54:57.299000+00:00;-0.0;0.0;0.0;275.0;0.0;241.0;275.0;0.0;0.0;0.0;0.0;0;275.0;0.0;275.0;536;536.0
2025-12-13T07:00:22.353000+00:00;-0.0;0.0;0.0;1600.0;0.0;241.0;1600.0;0.0;0.0;0.0;0.0;0;1600.0;0.0;1600.0;536;536.0
2025-12-13T07:05:22.290000+00:00;-0.0;0.0;0.0;240.0;0.0;241.0;240.0;0.0;0.0;0.0;0.0;0;240.0;0.0;240.0;536;536.0
2025-12-13T07:09:47.304000+00:00;-0.0;0.0;0.0;239.0;0.0;241.0;239.0;0.0;0.0;0.0;0.0;0;239.0;0.0;239.0;536;536.0
2025-12-13T07:14:47.353000+00:00;-0.0;0.0;0.0;260.0;0.0;241.0;260.0;0.0;0.0;0.0;0.0;0;260.0;0.0;260.0;536;536.0
2025-12-13T07:20:12.310000+00:00;-0.0;0.0;0.0;315.0;0.0;241.0;315.0;0.0;0.0;0.0;0.0;0;315.0;0.0;315.0;536;536.0
2025-12-13T07:25:12.327000+00:00;-0.0;0.0;0.0;1679.0;0.0;241.0;1679.0;0.0;0.0;0.0;0.0;0;1679.0;0.0;1679.0;536;536.0
2025-12-13T07:30:37.331000+00:00;-0.0;0.0;0.0;232.0;0.0;241.0;232.0;0.0;0.0;0.0;0.0;0;232.0;0.0;232.0;536;536.0
2025-12-13T07:35:37.297000+00:00;-0.0;0.0;0.0;231.0;0.0;241.0;231.0;0.0;0.0;0.0;0.0;0;231.0;0.0;231.0;536;536.0
2025-12-13T07:40:02.312000+00:00;-0.0;0.0;0.0;215.0;0.0;241.0;215.0;0.0;0.0;0.0;0.0;0;215.0;0.0;215.0;536;536.0
2025-12-13T07:45:04.301000+00:00;-0.0;0.0;0.0;215.0;0.0;241.0;215.0;0.0;0.0;0.0;0.0;0;215.0;0.0;215.0;536;536.0
2025-12-13T07:45:04.304000+00:00;-0.0;0.0;0.0;215.0;0.0;241.0;215.0;0.0;0.0;0.0;0.0;0;215.0;0.0;215.0;536;536.0
2025-12-13T07:45:04.305000+00:00;-0.0;0.0;0.0;215.0;0.0;241.0;215.0;0.0;0.0;0.0;0.0;0;215.0;0.0;215.0;536;536.0
2025-12-13T07:45:04.312000+00:00;-0.0;0.0;0.0;239.0;0.0;241.0;239.0;0.0;0.0;0.0;0.0;0;239.0;0.0;239.0;536;536.0
2025-12-13T07:46:04.316000+00:00;-0.0;0.0;0.0;237.0;0.0;241.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;536;536.0
2025-12-13T07:47:04.283000+00:00;-0.0;0.0;0.0;235.0;0.0;241.0;235.0;0.0;0.0;0.0;0.0;0;235.0;0.0;235.0;536;536.0
2025-12-13T07:48:04.298000+00:00;-0.0;0.0;0.0;236.0;0.0;241.0;236.0;0.0;0.0;0.0;0.0;0;236.0;0.0;236.0;536;536.0
2025-12-13T07:49:04.289000+00:00;-0.0;0.0;0.0;240.0;0.0;241.0;240.0;0.0;0.0;0.0;0.0;0;240.0;0.0;240.0;536;536.0
2025-12-13T07:50:30.462000+00:00;-0.0;0.0;0.0;301.0;0.0;241.0;301.0;0.0;0.0;0.0;0.0;0;301.0;0.0;301.0;536;536.0
2025-12-13T07:55:30.288000+00:00;-0.0;0.0;0.0;249.0;0.0;241.0;249.0;0.0;0.0;0.0;0.0;0;249.0;0.0;249.0;536;536.0
2025-12-13T08:00:55.446000+00:00;-0.0;0.0;0.0;317.0;0.0;241.0;317.0;0.0;0.0;0.0;0.0;0;317.0;0.0;317.0;536;536.0
2025-12-13T08:05:55.376000+00:00;-0.0;0.0;0.0;209.0;0.0;241.0;209.0;0.0;0.0;0.0;0.0;0;209.0;0.0;209.0;536;536.0
2025-12-13T08:11:20.503000+00:00;-0.0;0.0;0.0;237.0;0.0;241.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;536;536.0
2025-12-13T08:15:20.353000+00:00;-0.0;0.0;0.0;230.0;0.0;241.0;230.0;0.0;0.0;0.0;0.0;0;230.0;0.0;230.0;536;536.0
2025-12-13T08:20:20.294000+00:00;-0.0;0.0;0.0;1478.0;0.0;241.0;1478.0;0.0;0.0;0.0;0.0;0;1478.0;0.0;1478.0;536;536.0
2025-12-13T08:25:45.287000+00:00;-0.0;0.0;69.0;1478.0;0.0;241.0;1478.0;138.0;138.0;0.0;0.0;0;1340.0;138.0;1340.0;536;536.0
2025-12-13T08:25:45.295000+00:00;-0.0;0.0;69.0;832.0;0.0;241.0;832.0;138.0;138.0;0.0;0.0;0;694.0;138.0;694.0;536;536.0
2025-12-13T08:25:45.353000+00:00;-0.0;0.0;69.0;832.0;69.0;241.0;832.0;138.0;138.0;0.0;0.0;0;694.0;138.0;694.0;536;536.0009782666667
2025-12-13T08:30:45.290000+00:00;-0.0;0.0;78.0;832.0;69.0;241.0;832.0;156.0;156.0;0.0;0.0;0;676.0;156.0;676.0;536;541.0599156666667
2025-12-13T08:30:45.299000+00:00;-0.0;0.0;78.0;832.0;69.0;268.0;832.0;156.0;156.0;0.0;0.0;0;676.0;156.0;676.0;536;541.0600674666667
2025-12-13T08:30:45.300000+00:00;-0.0;0.0;78.0;823.0;69.0;268.0;823.0;156.0;156.0;0.0;0.0;0;667.0;156.0;667.0;536;541.0600843333334
2025-12-13T08:30:45.304000+00:00;-0.0;0.0;78.0;823.0;78.0;268.0;823.0;156.0;156.0;0.0;0.0;0;667.0;156.0;667.0;536;541.0601606
2025-12-13T08:36:10.307000+00:00;-0.0;0.0;79.0;823.0;78.0;268.0;823.0;158.0;158.0;0.0;0.0;0;665.0;158.0;665.0;536;547.2568844666666
2025-12-13T08:36:10.314000+00:00;-0.0;0.0;79.0;825.0;78.0;268.0;825.0;158.0;158.0;0.0;0.0;0;667.0;158.0;667.0;536;547.2570179333333
2025-12-13T08:36:10.321000+00:00;-0.0;0.0;79.0;825.0;79.0;268.0;825.0;158.0;158.0;0.0;0.0;0;667.0;158.0;667.0;536;547.257153111111
2025-12-13T08:41:10.296000+00:00;-0.0;0.0;78.0;825.0;79.0;268.0;825.0;156.0;156.0;0.0;0.0;0;669.0;156.0;669.0;536;553.0500036666666
2025-12-13T08:41:10.305000+00:00;-0.0;0.0;78.0;240.0;79.0;268.0;240.0;156.0;156.0;0.0;0.0;0;84.0;156.0;84.0;536;553.0501774666666
2025-12-13T08:41:10.319000+00:00;-0.0;0.0;78.0;240.0;78.0;268.0;240.0;156.0;156.0;0.0;0.0;0;84.0;156.0;84.0;536;553.0504444
2025-12-13T08:45:35.295000+00:00;-0.0;0.0;76.0;240.0;78.0;268.0;240.0;152.0;152.0;0.0;0.0;0;88.0;152.0;88.0;536;558.1026534666667
2025-12-13T08:45:35.304000+00:00;-0.0;0.0;76.0;234.0;78.0;268.0;234.0;152.0;152.0;0.0;0.0;0;82.0;152.0;82.0;536;558.1028250666667
2025-12-13T08:45:35.308000+00:00;-0.0;0.0;76.0;234.0;76.0;268.0;234.0;152.0;152.0;0.0;0.0;0;82.0;152.0;82.0;536;558.1028993777778
2025-12-13T08:50:35.358000+00:00;-0.0;0.0;78.0;234.0;76.0;268.0;234.0;156.0;156.0;0.0;0.0;0;78.0;156.0;78.0;536;563.6771616000001
2025-12-13T08:50:35.365000+00:00;-0.0;0.0;78.0;215.0;76.0;268.0;215.0;156.0;156.0;0.0;0.0;0;59.0;156.0;59.0;536;563.6772916444445
2025-12-13T08:50:35.370000+00:00;-0.0;0.0;78.0;215.0;78.0;268.0;215.0;156.0;156.0;0.0;0.0;0;59.0;156.0;59.0;536;563.6773869777778
2025-12-13T08:56:00.302000+00:00;-0.0;0.0;78.0;213.0;78.0;268.0;213.0;156.0;156.0;0.0;0.0;0;57.0;156.0;57.0;536;569.8727571111111
2025-12-13T09:01:00.335000+00:00;-0.0;0.0;78.0;225.0;78.0;268.0;225.0;156.0;156.0;0.0;0.0;0;69.0;156.0;69.0;536;575.5933863111111
2025-12-13T09:06:25.290000+00:00;-0.0;0.0;65.0;225.0;78.0;268.0;225.0;130.0;130.0;0.0;0.0;0;95.0;130.0;95.0;536;581.7891949777778
2025-12-13T09:06:25.299000+00:00;-0.0;0.0;65.0;225.0;78.0;295.0;225.0;130.0;130.0;0.0;0.0;0;95.0;130.0;95.0;536;581.7893665777779
2025-12-13T09:06:25.300000+00:00;-0.0;0.0;65.0;230.0;78.0;295.0;230.0;130.0;130.0;0.0;0.0;0;100.0;130.0;100.0;536;581.7893856444446
2025-12-13T09:06:25.305000+00:00;-0.0;0.0;65.0;230.0;65.0;295.0;230.0;130.0;130.0;0.0;0.0;0;100.0;130.0;100.0;536;581.789465088889
2025-12-13T09:11:25.336000+00:00;-0.0;0.0;64.0;230.0;65.0;295.0;230.0;128.0;128.0;0.0;0.0;0;102.0;128.0;102.0;536;586.5566243111111
2025-12-13T09:11:25.344000+00:00;-0.0;0.0;64.0;229.0;65.0;295.0;229.0;128.0;128.0;0.0;0.0;0;101.0;128.0;101.0;536;586.5567514222222
2025-12-13T09:11:25.349000+00:00;-0.0;0.0;64.0;229.0;64.0;295.0;229.0;128.0;128.0;0.0;0.0;0;101.0;128.0;101.0;536;586.5568296444444
2025-12-13T09:15:51.328000+00:00;-0.0;0.0;65.0;229.0;64.0;295.0;229.0;130.0;130.0;0.0;0.0;0;99.0;130.0;99.0;536;590.7179233333333
2025-12-13T09:15:51.335000+00:00;-0.0;0.0;65.0;226.0;64.0;295.0;226.0;130.0;130.0;0.0;0.0;0;96.0;130.0;96.0;536;590.7180328444443
2025-12-13T09:15:51.344000+00:00;-0.0;0.0;65.0;226.0;65.0;295.0;226.0;130.0;130.0;0.0;0.0;0;96.0;130.0;96.0;536;590.7181758444443
2025-12-13T09:20:51.341000+00:00;-0.0;0.0;63.0;226.0;65.0;295.0;226.0;126.0;126.0;0.0;0.0;0;100.0;126.0;100.0;536;595.4847948444443
2025-12-13T09:20:51.349000+00:00;-0.0;0.0;63.0;206.0;65.0;295.0;206.0;126.0;126.0;0.0;0.0;0;80.0;126.0;80.0;536;595.4849219555554
2025-12-13T09:20:51.353000+00:00;-0.0;0.0;63.0;206.0;63.0;295.0;206.0;126.0;126.0;0.0;0.0;0;80.0;126.0;80.0;536;595.4849835555553
2025-12-13T09:26:17.329000+00:00;-0.0;0.0;64.0;206.0;63.0;295.0;206.0;128.0;128.0;0.0;0.0;0;78.0;128.0;78.0;536;600.5050139555553
2025-12-13T09:26:17.336000+00:00;-0.0;0.0;64.0;222.0;63.0;295.0;222.0;128.0;128.0;0.0;0.0;0;94.0;128.0;94.0;536;600.5051217555554
2025-12-13T09:26:17.340000+00:00;-0.0;0.0;64.0;222.0;64.0;295.0;222.0;128.0;128.0;0.0;0.0;0;94.0;128.0;94.0;536;600.5051843333331
2025-12-13T09:31:17.320000+00:00;-0.0;0.0;63.0;222.0;64.0;295.0;222.0;126.0;126.0;0.0;0.0;0;96.0;126.0;96.0;536;605.1982047777775
2025-12-13T09:31:17.332000+00:00;-0.0;0.0;63.0;222.0;63.0;295.0;222.0;126.0;126.0;0.0;0.0;0;96.0;126.0;96.0;536;605.1983895777776
2025-12-13T09:35:42.342000+00:00;-0.0;0.0;60.0;222.0;63.0;295.0;222.0;120.0;120.0;0.0;0.0;0;102.0;120.0;102.0;536;609.2795435777775
2025-12-13T09:35:42.346000+00:00;-0.0;0.0;60.0;229.0;63.0;295.0;229.0;120.0;120.0;0.0;0.0;0;109.0;120.0;109.0;536;609.2796051777775
