timestamp;akkuEntladung;solarleistung;akkuLadestand;hausabgabe;akkuLadung;netzbezug;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-16T11:25:32.426000+00:00;-0.0;119.0;268.0;101.0;0.0;75.0;176.0;119.0;119.0;0.0;0.0;0;57.0;119.0;57.0;426;426.0
2025-12-16T11:25:32.428000+00:00;-0.0;119.0;268.0;119.0;0.0;75.0;194.0;119.0;119.0;0.0;0.0;0;75.0;119.0;75.0;426;426.0
2025-12-16T11:25:32.434000+00:00;-0.0;119.0;268.0;119.0;0.0;57.0;176.0;119.0;119.0;0.0;0.0;0;57.0;119.0;57.0;426;426.0
2025-12-16T11:31:00.431000+00:00;-0.0;114.0;268.0;119.0;0.0;57.0;176.0;114.0;114.0;0.0;0.0;0;62.0;114.0;62.0;426;426.0
2025-12-16T11:31:00.434000+00:00;-0.0;114.0;268.0;114.0;0.0;57.0;171.0;114.0;114.0;0.0;0.0;0;57.0;114.0;57.0;426;426.0
2025-12-16T11:31:00.439000+00:00;-0.0;114.0;268.0;114.0;0.0;62.0;176.0;114.0;114.0;0.0;0.0;0;62.0;114.0;62.0;426;426.0
2025-12-16T11:36:01.408000+00:00;-0.0;136.0;268.0;114.0;0.0;62.0;176.0;136.0;136.0;0.0;0.0;0;40.0;136.0;40.0;426;426.0
2025-12-16T11:36:01.410000+00:00;-0.0;136.0;268.0;136.0;0.0;62.0;198.0;136.0;136.0;0.0;0.0;0;62.0;136.0;62.0;426;426.0
2025-12-16T11:36:01.417000+00:00;-0.0;136.0;268.0;136.0;0.0;38.0;174.0;136.0;136.0;0.0;0.0;0;38.0;136.0;38.0;426;426.0
2025-12-16T11:41:29.421000+00:00;-0.0;110.0;268.0;136.0;0.0;38.0;174.0;110.0;110.0;0.0;0.0;0;64.0;110.0;64.0;426;426.0
2025-12-16T11:41:29.423000+00:00;-0.0;110.0;268.0;110.0;0.0;38.0;148.0;110.0;110.0;0.0;0.0;0;38.0;110.0;38.0;426;426.0
2025-12-16T11:41:29.429000+00:00;-0.0;110.0;268.0;110.0;0.0;67.0;177.0;110.0;110.0;0.0;0.0;0;67.0;110.0;67.0;426;426.0
2025-12-16T11:45:30.582000+00:00;-0.0;109.0;268.0;110.0;0.0;67.0;177.0;109.0;109.0;0.0;0.0;0;68.0;109.0;68.0;426;426.0
2025-12-16T11:45:30.595000+00:00;-0.0;109.0;268.0;109.0;0.0;67.0;176.0;109.0;109.0;0.0;0.0;0;67.0;109.0;67.0;426;426.0
2025-12-16T11:45:30.602000+00:00;-0.0;109.0;268.0;109.0;0.0;69.0;178.0;109.0;109.0;0.0;0.0;0;69.0;109.0;69.0;426;426.0
2025-12-16T11:50:32.355000+00:00;-0.0;98.0;268.0;109.0;0.0;69.0;178.0;98.0;98.0;0.0;0.0;0;80.0;98.0;80.0;426;426.0
2025-12-16T11:50:32.358000+00:00;-0.0;98.0;268.0;98.0;0.0;69.0;167.0;98.0;98.0;0.0;0.0;0;69.0;98.0;69.0;426;426.0
2025-12-16T11:50:32.365000+00:00;-0.0;98.0;268.0;98.0;0.0;94.0;192.0;98.0;98.0;0.0;0.0;0;94.0;98.0;94.0;426;426.0
2025-12-16T11:56:02.510000+00:00;-0.0;85.0;268.0;98.0;0.0;94.0;192.0;85.0;85.0;0.0;0.0;0;107.0;85.0;107.0;426;426.0
2025-12-16T11:56:02.512000+00:00;-0.0;85.0;268.0;85.0;0.0;94.0;179.0;85.0;85.0;0.0;0.0;0;94.0;85.0;94.0;426;426.0
2025-12-16T11:56:02.519000+00:00;-0.0;85.0;268.0;85.0;0.0;93.0;178.0;85.0;85.0;0.0;0.0;0;93.0;85.0;93.0;426;426.0
2025-12-16T12:01:02.408000+00:00;-0.0;79.0;268.0;85.0;0.0;93.0;178.0;79.0;79.0;0.0;0.0;0;99.0;79.0;99.0;426;426.0
2025-12-16T12:01:02.410000+00:00;-0.0;79.0;268.0;79.0;0.0;93.0;172.0;79.0;79.0;0.0;0.0;0;93.0;79.0;93.0;426;426.0
2025-12-16T12:01:02.416000+00:00;-0.0;79.0;268.0;79.0;0.0;119.0;198.0;79.0;79.0;0.0;0.0;0;119.0;79.0;119.0;426;426.0
2025-12-16T12:10:30.401000+00:00;-0.0;86.0;268.0;79.0;0.0;119.0;198.0;86.0;86.0;0.0;0.0;0;112.0;86.0;112.0;426;426.0
2025-12-16T12:10:30.403000+00:00;-0.0;86.0;268.0;86.0;0.0;119.0;205.0;86.0;86.0;0.0;0.0;0;119.0;86.0;119.0;426;426.0
2025-12-16T12:10:30.410000+00:00;-0.0;86.0;268.0;86.0;0.0;140.0;226.0;86.0;86.0;0.0;0.0;0;140.0;86.0;140.0;426;426.0
2025-12-16T12:15:59.412000+00:00;-0.0;100.0;268.0;86.0;0.0;140.0;226.0;100.0;100.0;0.0;0.0;0;126.0;100.0;126.0;426;426.0
2025-12-16T12:15:59.417000+00:00;-0.0;100.0;268.0;100.0;0.0;140.0;240.0;100.0;100.0;0.0;0.0;0;140.0;100.0;140.0;426;426.0
2025-12-16T12:15:59.419000+00:00;-0.0;100.0;268.0;100.0;0.0;119.0;219.0;100.0;100.0;0.0;0.0;0;119.0;100.0;119.0;426;426.0
2025-12-16T12:21:00.394000+00:00;-0.0;124.0;268.0;100.0;0.0;119.0;219.0;124.0;124.0;0.0;0.0;0;95.0;124.0;95.0;426;426.0
2025-12-16T12:21:00.402000+00:00;-0.0;124.0;268.0;124.0;0.0;119.0;243.0;124.0;124.0;0.0;0.0;0;119.0;124.0;119.0;426;426.0
2025-12-16T12:21:00.403000+00:00;-0.0;124.0;268.0;124.0;0.0;104.0;228.0;124.0;124.0;0.0;0.0;0;104.0;124.0;104.0;426;426.0
2025-12-16T12:25:28.428000+00:00;-0.0;119.0;268.0;124.0;0.0;104.0;228.0;119.0;119.0;0.0;0.0;0;109.0;119.0;109.0;426;426.0
2025-12-16T12:25:28.431000+00:00;-0.0;119.0;268.0;119.0;0.0;104.0;223.0;119.0;119.0;0.0;0.0;0;104.0;119.0;104.0;426;426.0
2025-12-16T12:25:28.438000+00:00;-0.0;119.0;268.0;119.0;0.0;105.0;224.0;119.0;119.0;0.0;0.0;0;105.0;119.0;105.0;426;426.0
2025-12-16T12:30:28.490000+00:00;-0.0;101.0;268.0;119.0;0.0;105.0;224.0;101.0;101.0;0.0;0.0;0;123.0;101.0;123.0;426;426.0
2025-12-16T12:30:28.492000+00:00;-0.0;101.0;268.0;101.0;0.0;105.0;206.0;101.0;101.0;0.0;0.0;0;105.0;101.0;105.0;426;426.0
2025-12-16T12:30:28.499000+00:00;-0.0;101.0;268.0;101.0;0.0;122.0;223.0;101.0;101.0;0.0;0.0;0;122.0;101.0;122.0;426;426.0
2025-12-16T12:35:56.430000+00:00;-0.0;90.0;268.0;101.0;0.0;122.0;223.0;90.0;90.0;0.0;0.0;0;133.0;90.0;133.0;426;426.0
2025-12-16T12:35:56.432000+00:00;-0.0;90.0;268.0;90.0;0.0;122.0;212.0;90.0;90.0;0.0;0.0;0;122.0;90.0;122.0;426;426.0
2025-12-16T12:35:56.440000+00:00;-0.0;90.0;268.0;90.0;0.0;131.0;221.0;90.0;90.0;0.0;0.0;0;131.0;90.0;131.0;426;426.0
2025-12-16T12:40:56.405000+00:00;-0.0;77.0;268.0;90.0;0.0;131.0;221.0;77.0;77.0;0.0;0.0;0;144.0;77.0;144.0;426;426.0
2025-12-16T12:40:56.407000+00:00;-0.0;77.0;268.0;77.0;0.0;131.0;208.0;77.0;77.0;0.0;0.0;0;131.0;77.0;131.0;426;426.0
2025-12-16T12:40:56.409000+00:00;-0.0;77.0;268.0;77.0;0.0;144.0;221.0;77.0;77.0;0.0;0.0;0;144.0;77.0;144.0;426;426.0
2025-12-16T12:46:24.417000+00:00;-0.0;80.0;268.0;77.0;0.0;144.0;221.0;80.0;80.0;0.0;0.0;0;141.0;80.0;141.0;426;426.0
2025-12-16T12:46:24.419000+00:00;-0.0;80.0;268.0;80.0;0.0;144.0;224.0;80.0;80.0;0.0;0.0;0;144.0;80.0;144.0;426;426.0
2025-12-16T12:46:24.425000+00:00;-0.0;80.0;268.0;80.0;0.0;119.0;199.0;80.0;80.0;0.0;0.0;0;119.0;80.0;119.0;426;426.0
2025-12-16T12:51:24.424000+00:00;-0.0;80.0;268.0;80.0;0.0;100.0;180.0;80.0;80.0;0.0;0.0;0;100.0;80.0;100.0;426;426.0
2025-12-16T12:55:52.441000+00:00;-0.0;80.0;268.0;80.0;0.0;97.0;177.0;80.0;80.0;0.0;0.0;0;97.0;80.0;97.0;426;426.0
2025-12-16T13:00:52.384000+00:00;-0.0;88.0;268.0;80.0;0.0;97.0;177.0;88.0;88.0;0.0;0.0;0;89.0;88.0;89.0;426;426.0
2025-12-16T13:00:52.386000+00:00;-0.0;88.0;268.0;88.0;0.0;97.0;185.0;88.0;88.0;0.0;0.0;0;97.0;88.0;97.0;426;426.0
2025-12-16T13:00:52.392000+00:00;-0.0;88.0;268.0;88.0;0.0;89.0;177.0;88.0;88.0;0.0;0.0;0;89.0;88.0;89.0;426;426.0
2025-12-16T13:06:19.412000+00:00;-0.0;93.0;268.0;88.0;0.0;89.0;177.0;93.0;93.0;0.0;0.0;0;84.0;93.0;84.0;426;426.0
2025-12-16T13:06:19.414000+00:00;-0.0;93.0;268.0;93.0;0.0;89.0;182.0;93.0;93.0;0.0;0.0;0;89.0;93.0;89.0;426;426.0
2025-12-16T13:06:19.421000+00:00;-0.0;93.0;268.0;93.0;0.0;82.0;175.0;93.0;93.0;0.0;0.0;0;82.0;93.0;82.0;426;426.0
2025-12-16T13:11:19.390000+00:00;-0.0;105.0;268.0;93.0;0.0;82.0;175.0;105.0;105.0;0.0;0.0;0;70.0;105.0;70.0;426;426.0
2025-12-16T13:11:19.399000+00:00;-0.0;105.0;268.0;105.0;0.0;82.0;187.0;105.0;105.0;0.0;0.0;0;82.0;105.0;82.0;426;426.0
2025-12-16T13:11:19.401000+00:00;-0.0;105.0;268.0;105.0;0.0;116.0;221.0;105.0;105.0;0.0;0.0;0;116.0;105.0;116.0;426;426.0
2025-12-16T13:16:45.410000+00:00;-0.0;84.0;268.0;105.0;0.0;116.0;221.0;84.0;84.0;0.0;0.0;0;137.0;84.0;137.0;426;426.0
2025-12-16T13:16:45.412000+00:00;-0.0;84.0;268.0;84.0;0.0;116.0;200.0;84.0;84.0;0.0;0.0;0;116.0;84.0;116.0;426;426.0
2025-12-16T13:16:45.418000+00:00;-0.0;84.0;268.0;84.0;0.0;112.0;196.0;84.0;84.0;0.0;0.0;0;112.0;84.0;112.0;426;426.0
2025-12-16T13:21:45.422000+00:00;-0.0;93.0;268.0;84.0;0.0;112.0;196.0;93.0;93.0;0.0;0.0;0;103.0;93.0;103.0;426;426.0
2025-12-16T13:21:45.424000+00:00;-0.0;93.0;268.0;93.0;0.0;112.0;205.0;93.0;93.0;0.0;0.0;0;112.0;93.0;112.0;426;426.0
2025-12-16T13:21:45.431000+00:00;-0.0;93.0;268.0;93.0;0.0;102.0;195.0;93.0;93.0;0.0;0.0;0;102.0;93.0;102.0;426;426.0
2025-12-16T13:27:11.403000+00:00;-0.0;99.0;268.0;93.0;0.0;102.0;195.0;99.0;99.0;0.0;0.0;0;96.0;99.0;96.0;426;426.0
2025-12-16T13:27:11.405000+00:00;-0.0;99.0;268.0;99.0;0.0;102.0;201.0;99.0;99.0;0.0;0.0;0;102.0;99.0;102.0;426;426.0
2025-12-16T13:27:11.411000+00:00;-0.0;99.0;268.0;99.0;0.0;114.0;213.0;99.0;99.0;0.0;0.0;0;114.0;99.0;114.0;426;426.0
2025-12-16T13:31:11.413000+00:00;-0.0;86.0;268.0;99.0;0.0;114.0;213.0;86.0;86.0;0.0;0.0;0;127.0;86.0;127.0;426;426.0
2025-12-16T13:31:11.447000+00:00;-0.0;86.0;268.0;86.0;0.0;114.0;200.0;86.0;86.0;0.0;0.0;0;114.0;86.0;114.0;426;426.0
2025-12-16T13:31:11.453000+00:00;-0.0;86.0;268.0;86.0;0.0;106.0;192.0;86.0;86.0;0.0;0.0;0;106.0;86.0;106.0;426;426.0
2025-12-16T13:36:37.409000+00:00;-0.0;86.0;268.0;86.0;0.0;125.0;211.0;86.0;86.0;0.0;0.0;0;125.0;86.0;125.0;426;426.0
2025-12-16T13:41:37.425000+00:00;-0.0;90.0;268.0;86.0;0.0;125.0;211.0;90.0;90.0;0.0;0.0;0;121.0;90.0;121.0;426;426.0
2025-12-16T13:41:37.427000+00:00;-0.0;90.0;268.0;90.0;0.0;125.0;215.0;90.0;90.0;0.0;0.0;0;125.0;90.0;125.0;426;426.0
2025-12-16T13:41:37.434000+00:00;-0.0;90.0;268.0;90.0;0.0;117.0;207.0;90.0;90.0;0.0;0.0;0;117.0;90.0;117.0;426;426.0
2025-12-16T13:47:03.500000+00:00;-0.0;78.0;268.0;90.0;0.0;117.0;207.0;78.0;78.0;0.0;0.0;0;129.0;78.0;129.0;426;426.0
2025-12-16T13:47:03.502000+00:00;-0.0;78.0;268.0;78.0;0.0;117.0;195.0;78.0;78.0;0.0;0.0;0;117.0;78.0;117.0;426;426.0
2025-12-16T13:47:03.508000+00:00;-0.0;78.0;268.0;78.0;0.0;128.0;206.0;78.0;78.0;0.0;0.0;0;128.0;78.0;128.0;426;426.0
2025-12-16T13:51:03.407000+00:00;-0.0;76.0;268.0;78.0;0.0;128.0;206.0;76.0;76.0;0.0;0.0;0;130.0;76.0;130.0;426;426.0
2025-12-16T13:51:03.409000+00:00;-0.0;76.0;268.0;76.0;0.0;128.0;204.0;76.0;76.0;0.0;0.0;0;128.0;76.0;128.0;426;426.0
2025-12-16T13:51:03.415000+00:00;-0.0;76.0;268.0;76.0;0.0;166.0;242.0;76.0;76.0;0.0;0.0;0;166.0;76.0;166.0;426;426.0
2025-12-16T13:56:03.386000+00:00;-0.0;59.0;268.0;76.0;0.0;166.0;242.0;59.0;59.0;0.0;0.0;0;183.0;59.0;183.0;426;426.0
2025-12-16T13:56:03.388000+00:00;-0.0;59.0;268.0;59.0;0.0;166.0;225.0;59.0;59.0;0.0;0.0;0;166.0;59.0;166.0;426;426.0
2025-12-16T13:56:03.394000+00:00;-0.0;59.0;268.0;59.0;0.0;179.0;238.0;59.0;59.0;0.0;0.0;0;179.0;59.0;179.0;426;426.0
2025-12-16T14:01:29.400000+00:00;-0.0;57.0;268.0;59.0;0.0;179.0;238.0;57.0;57.0;0.0;0.0;0;181.0;57.0;181.0;426;426.0
2025-12-16T14:01:29.402000+00:00;-0.0;57.0;268.0;57.0;0.0;179.0;236.0;57.0;57.0;0.0;0.0;0;179.0;57.0;179.0;426;426.0
2025-12-16T14:01:29.409000+00:00;-0.0;57.0;268.0;57.0;0.0;185.0;242.0;57.0;57.0;0.0;0.0;0;185.0;57.0;185.0;426;426.0
2025-12-16T14:06:29.409000+00:00;-0.0;56.0;268.0;57.0;0.0;185.0;242.0;56.0;56.0;0.0;0.0;0;186.0;56.0;186.0;426;426.0
2025-12-16T14:06:29.411000+00:00;-0.0;56.0;268.0;56.0;0.0;185.0;241.0;56.0;56.0;0.0;0.0;0;185.0;56.0;185.0;426;426.0
2025-12-16T14:06:29.416000+00:00;-0.0;56.0;268.0;56.0;0.0;184.0;240.0;56.0;56.0;0.0;0.0;0;184.0;56.0;184.0;426;426.0
2025-12-16T14:11:55.398000+00:00;-0.0;51.0;268.0;56.0;0.0;184.0;240.0;51.0;51.0;0.0;0.0;0;189.0;51.0;189.0;426;426.0
2025-12-16T14:11:55.400000+00:00;-0.0;51.0;268.0;51.0;0.0;184.0;235.0;51.0;51.0;0.0;0.0;0;184.0;51.0;184.0;426;426.0
2025-12-16T14:11:55.406000+00:00;-0.0;51.0;268.0;51.0;0.0;146.0;197.0;51.0;51.0;0.0;0.0;0;146.0;51.0;146.0;426;426.0
2025-12-16T14:16:55.412000+00:00;-0.0;49.0;268.0;51.0;0.0;146.0;197.0;49.0;49.0;0.0;0.0;0;148.0;49.0;148.0;426;426.0
2025-12-16T14:16:55.440000+00:00;-0.0;49.0;268.0;49.0;0.0;146.0;195.0;49.0;49.0;0.0;0.0;0;146.0;49.0;146.0;426;426.0
2025-12-16T14:16:55.447000+00:00;-0.0;49.0;268.0;49.0;0.0;235.0;284.0;49.0;49.0;0.0;0.0;0;235.0;49.0;235.0;426;426.0
2025-12-16T14:21:21.392000+00:00;-0.0;49.0;268.0;49.0;0.0;130.0;179.0;49.0;49.0;0.0;0.0;0;130.0;49.0;130.0;426;426.0
2025-12-16T14:26:21.396000+00:00;-0.0;45.0;268.0;49.0;0.0;130.0;179.0;45.0;45.0;0.0;0.0;0;134.0;45.0;134.0;426;426.0
2025-12-16T14:26:21.398000+00:00;-0.0;45.0;268.0;45.0;0.0;130.0;175.0;45.0;45.0;0.0;0.0;0;130.0;45.0;130.0;426;426.0
2025-12-16T14:26:21.404000+00:00;-0.0;45.0;268.0;45.0;0.0;137.0;182.0;45.0;45.0;0.0;0.0;0;137.0;45.0;137.0;426;426.0
2025-12-16T14:31:47.405000+00:00;-0.0;37.0;268.0;45.0;0.0;137.0;182.0;37.0;37.0;0.0;0.0;0;145.0;37.0;145.0;426;426.0
2025-12-16T14:31:47.407000+00:00;-0.0;37.0;268.0;37.0;0.0;137.0;174.0;37.0;37.0;0.0;0.0;0;137.0;37.0;137.0;426;426.0
2025-12-16T14:31:47.414000+00:00;-0.0;37.0;268.0;37.0;0.0;188.0;225.0;37.0;37.0;0.0;0.0;0;188.0;37.0;188.0;426;426.0
2025-12-16T14:36:47.394000+00:00;-0.0;64.0;268.0;37.0;0.0;188.0;225.0;64.0;64.0;0.0;0.0;0;161.0;64.0;161.0;426;426.0
2025-12-16T14:36:47.402000+00:00;-0.0;64.0;268.0;0.0;0.0;188.0;188.0;64.0;64.0;0.0;0.0;0;124.0;64.0;124.0;426;426.0
2025-12-16T14:36:47.403000+00:00;-0.0;64.0;268.0;0.0;0.0;225.0;225.0;64.0;64.0;0.0;0.0;0;161.0;64.0;161.0;426;426.0
2025-12-16T14:36:47.408000+00:00;-0.0;64.0;268.0;0.0;64.0;225.0;225.0;64.0;64.0;0.0;0.0;0;161.0;64.0;161.0;426;426.0000782222222
2025-12-16T14:42:13.396000+00:00;-0.0;78.0;268.0;0.0;64.0;225.0;225.0;78.0;78.0;0.0;0.0;0;147.0;78.0;147.0;426;431.09997937777774
2025-12-16T14:42:13.404000+00:00;-0.0;78.0;268.0;0.0;64.0;267.0;267.0;78.0;78.0;0.0;0.0;0;189.0;78.0;189.0;426;431.1001045333333
2025-12-16T14:42:13.410000+00:00;-0.0;78.0;268.0;0.0;78.0;267.0;267.0;78.0;78.0;0.0;0.0;0;189.0;78.0;189.0;426;431.1002189333333
2025-12-16T14:47:13.394000+00:00;-0.0;69.0;268.0;0.0;78.0;267.0;267.0;69.0;69.0;0.0;0.0;0;198.0;69.0;198.0;426;436.81991386666664
2025-12-16T14:47:13.403000+00:00;-0.0;69.0;268.0;0.0;78.0;170.0;170.0;69.0;69.0;0.0;0.0;0;101.0;69.0;101.0;426;436.8200854666666
2025-12-16T14:47:13.407000+00:00;-0.0;69.0;268.0;0.0;69.0;170.0;170.0;69.0;69.0;0.0;0.0;0;101.0;69.0;101.0;426;436.8201529333333
2025-12-16T14:51:41.191000+00:00;-0.0;0.0;268.0;0.0;69.0;170.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;426;441.33677639999996
2025-12-16T14:51:41.195000+00:00;-0.0;0.0;268.0;0.0;69.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;426;441.33684386666664
2025-12-16T14:51:41.202000+00:00;-0.0;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;426;441.33684386666664
2025-12-16T14:56:41.395000+00:00;-0.0;0.0;268.0;0.0;0.0;167.0;167.0;0.0;0.0;0.0;0.0;0;167.0;0.0;167.0;426;441.33684386666664
2025-12-16T15:02:07.431000+00:00;-0.0;0.0;268.0;0.0;0.0;201.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;441.33684386666664
2025-12-16T15:07:09.402000+00:00;-0.0;0.0;268.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;441.33684386666664
2025-12-16T15:11:37.447000+00:00;-0.0;0.0;268.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;441.33684386666664
2025-12-16T15:16:37.437000+00:00;-0.0;0.0;268.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;441.33684386666664
2025-12-16T15:22:05.408000+00:00;-0.0;0.0;268.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;441.33684386666664
2025-12-16T15:27:05.398000+00:00;-0.0;0.0;268.0;0.0;0.0;203.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;426;441.33684386666664
2025-12-16T15:32:31.409000+00:00;-0.0;0.0;268.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;441.33684386666664
2025-12-16T15:37:32.391000+00:00;-0.0;0.0;268.0;0.0;0.0;231.0;231.0;0.0;0.0;0.0;0.0;0;231.0;0.0;231.0;426;441.33684386666664
2025-12-16T15:42:58.402000+00:00;-0.0;0.0;268.0;0.0;0.0;206.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;426;441.33684386666664
2025-12-16T15:46:58.423000+00:00;-0.0;0.0;268.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;441.33684386666664
2025-12-16T15:52:24.406000+00:00;-0.0;0.0;268.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;441.33684386666664
2025-12-16T15:57:24.440000+00:00;-0.0;0.0;268.0;0.0;0.0;210.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;426;441.33684386666664
2025-12-16T16:02:51.433000+00:00;-0.0;0.0;268.0;0.0;0.0;356.0;356.0;0.0;0.0;0.0;0.0;0;356.0;0.0;356.0;426;441.33684386666664
2025-12-16T16:07:51.397000+00:00;-0.0;0.0;268.0;0.0;0.0;342.0;342.0;0.0;0.0;0.0;0.0;0;342.0;0.0;342.0;426;441.33684386666664
2025-12-16T16:13:17.439000+00:00;-0.0;0.0;268.0;0.0;0.0;321.0;321.0;0.0;0.0;0.0;0.0;0;321.0;0.0;321.0;426;441.33684386666664
2025-12-16T16:17:17.401000+00:00;-0.0;0.0;268.0;0.0;0.0;333.0;333.0;0.0;0.0;0.0;0.0;0;333.0;0.0;333.0;426;441.33684386666664
2025-12-16T16:22:17.405000+00:00;-0.0;0.0;268.0;0.0;0.0;343.0;343.0;0.0;0.0;0.0;0.0;0;343.0;0.0;343.0;426;441.33684386666664
2025-12-16T16:32:43.410000+00:00;-0.0;0.0;268.0;0.0;0.0;352.0;352.0;0.0;0.0;0.0;0.0;0;352.0;0.0;352.0;426;441.33684386666664
2025-12-16T16:37:09.409000+00:00;-0.0;0.0;268.0;0.0;0.0;327.0;327.0;0.0;0.0;0.0;0.0;0;327.0;0.0;327.0;426;441.33684386666664
2025-12-16T16:42:09.390000+00:00;-0.0;0.0;268.0;0.0;0.0;324.0;324.0;0.0;0.0;0.0;0.0;0;324.0;0.0;324.0;426;441.33684386666664
2025-12-16T16:52:35.402000+00:00;-0.0;0.0;268.0;0.0;0.0;333.0;333.0;0.0;0.0;0.0;0.0;0;333.0;0.0;333.0;426;441.33684386666664
2025-12-16T16:58:01.389000+00:00;-0.0;0.0;268.0;0.0;0.0;316.0;316.0;0.0;0.0;0.0;0.0;0;316.0;0.0;316.0;426;441.33684386666664
2025-12-16T17:03:01.400000+00:00;-0.0;0.0;268.0;0.0;0.0;312.0;312.0;0.0;0.0;0.0;0.0;0;312.0;0.0;312.0;426;441.33684386666664
2025-12-16T17:07:27.428000+00:00;-0.0;0.0;268.0;0.0;0.0;300.0;300.0;0.0;0.0;0.0;0.0;0;300.0;0.0;300.0;426;441.33684386666664
2025-12-16T17:12:27.399000+00:00;-0.0;0.0;268.0;0.0;0.0;301.0;301.0;0.0;0.0;0.0;0.0;0;301.0;0.0;301.0;426;441.33684386666664
2025-12-16T17:17:53.402000+00:00;-0.0;0.0;268.0;0.0;0.0;302.0;302.0;0.0;0.0;0.0;0.0;0;302.0;0.0;302.0;426;441.33684386666664
2025-12-16T17:22:53.400000+00:00;-0.0;0.0;268.0;0.0;0.0;291.0;291.0;0.0;0.0;0.0;0.0;0;291.0;0.0;291.0;426;441.33684386666664
2025-12-16T17:28:19.418000+00:00;-0.0;0.0;268.0;0.0;0.0;297.0;297.0;0.0;0.0;0.0;0.0;0;297.0;0.0;297.0;426;441.33684386666664
2025-12-16T17:33:19.397000+00:00;-0.0;0.0;268.0;0.0;0.0;314.0;314.0;0.0;0.0;0.0;0.0;0;314.0;0.0;314.0;426;441.33684386666664
2025-12-16T17:37:45.408000+00:00;-0.0;0.0;268.0;0.0;0.0;302.0;302.0;0.0;0.0;0.0;0.0;0;302.0;0.0;302.0;426;441.33684386666664
2025-12-16T17:42:45.425000+00:00;-0.0;0.0;268.0;0.0;0.0;207.0;207.0;0.0;0.0;0.0;0.0;0;207.0;0.0;207.0;426;441.33684386666664
2025-12-16T17:48:12.435000+00:00;-0.0;0.0;268.0;0.0;0.0;266.0;266.0;0.0;0.0;0.0;0.0;0;266.0;0.0;266.0;426;441.33684386666664
2025-12-16T17:53:12.397000+00:00;-0.0;0.0;268.0;0.0;0.0;4168.0;4168.0;0.0;0.0;0.0;0.0;0;4168.0;0.0;4168.0;426;441.33684386666664
2025-12-16T17:58:38.403000+00:00;-0.0;0.0;268.0;0.0;0.0;1841.0;1841.0;0.0;0.0;0.0;0.0;0;1841.0;0.0;1841.0;426;441.33684386666664
2025-12-16T18:02:38.513000+00:00;-0.0;0.0;268.0;0.0;0.0;1182.0;1182.0;0.0;0.0;0.0;0.0;0;1182.0;0.0;1182.0;426;441.33684386666664
2025-12-16T18:09:04.417000+00:00;-0.0;0.0;268.0;0.0;0.0;1166.0;1166.0;0.0;0.0;0.0;0.0;0;1166.0;0.0;1166.0;426;441.33684386666664
2025-12-16T18:13:04.398000+00:00;-0.0;0.0;268.0;0.0;0.0;359.0;359.0;0.0;0.0;0.0;0.0;0;359.0;0.0;359.0;426;441.33684386666664
2025-12-16T18:18:30.414000+00:00;-0.0;0.0;268.0;0.0;0.0;412.0;412.0;0.0;0.0;0.0;0.0;0;412.0;0.0;412.0;426;441.33684386666664
2025-12-16T18:23:30.410000+00:00;-0.0;0.0;268.0;0.0;0.0;468.0;468.0;0.0;0.0;0.0;0.0;0;468.0;0.0;468.0;426;441.33684386666664
2025-12-16T18:28:56.415000+00:00;-0.0;0.0;268.0;0.0;0.0;448.0;448.0;0.0;0.0;0.0;0.0;0;448.0;0.0;448.0;426;441.33684386666664
2025-12-16T18:32:56.465000+00:00;-0.0;0.0;268.0;0.0;0.0;449.0;449.0;0.0;0.0;0.0;0.0;0;449.0;0.0;449.0;426;441.33684386666664
2025-12-16T18:37:56.394000+00:00;-0.0;0.0;268.0;0.0;0.0;448.0;448.0;0.0;0.0;0.0;0.0;0;448.0;0.0;448.0;426;441.33684386666664
