timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-11-29T00:00:00.000+01:00;187;0;0;0;0;241;187;0;0;0;-187;187;187;187;0;241;241
2025-11-29T00:01:36.533+01:00;208;0;0;0;0;241;208;0;0;0;0;0;208;0;208;268;268
2025-11-29T00:12:03.610+01:00;249;0;0;0;0;241;249;0;0;0;0;0;249;0;249;268;268
2025-11-29T00:17:04.534+01:00;241;0;0;0;0;241;241;0;0;0;0;0;241;0;241;268;268
2025-11-29T00:21:30.529+01:00;2074;0;0;0;0;241;2074;0;0;0;0;0;2074;0;2074;268;268
2025-11-29T00:26:30.551+01:00;2181;0;0;0;0;241;2181;0;0;0;0;0;2181;0;2181;268;268
2025-11-29T00:31:56.522+01:00;2100;0;0;0;0;241;2100;0;0;0;0;0;2100;0;2100;268;268
2025-11-29T00:36:56.524+01:00;216;0;0;0;0;241;216;0;0;0;0;0;216;0;216;268;268
2025-11-29T00:42:22.527+01:00;240;0;0;0;0;241;240;0;0;0;0;0;240;0;240;268;268
2025-11-29T00:47:22.525+01:00;242;0;0;0;0;241;242;0;0;0;0;0;242;0;242;268;268
2025-11-29T00:51:48.547+01:00;264;0;0;0;0;241;264;0;0;0;0;0;264;0;264;268;268
2025-11-29T00:56:48.536+01:00;257;0;0;0;0;241;257;0;0;0;0;0;257;0;257;268;268
2025-11-29T01:02:14.576+01:00;271;0;0;0;0;241;271;0;0;0;0;0;271;0;271;268;268
2025-11-29T01:07:14.540+01:00;253;0;0;0;0;241;253;0;0;0;0;0;253;0;253;268;268
2025-11-29T01:12:40.556+01:00;245;0;0;0;0;241;245;0;0;0;0;0;245;0;245;268;268
2025-11-29T01:17:40.529+01:00;209;0;0;0;0;241;209;0;0;0;0;0;209;0;209;268;268
2025-11-29T01:22:06.533+01:00;216;0;0;0;0;241;216;0;0;0;0;0;216;0;216;268;268
2025-11-29T01:27:06.536+01:00;203;0;0;0;0;241;203;0;0;0;0;0;203;0;203;268;268
2025-11-29T01:32:32.535+01:00;2056;0;0;0;0;241;2056;0;0;0;0;0;2056;0;2056;268;268
2025-11-29T01:37:32.523+01:00;222;0;0;0;0;241;222;0;0;0;0;0;222;0;222;268;268
2025-11-29T01:42:58.533+01:00;214;0;0;0;0;241;214;0;0;0;0;0;214;0;214;268;268
2025-11-29T01:46:59.531+01:00;223;0;0;0;0;241;223;0;0;0;0;0;223;0;223;268;268
2025-11-29T01:53:25.533+01:00;184;0;0;0;0;241;184;0;0;0;0;0;184;0;184;268;268
2025-11-29T01:57:25.548+01:00;187;0;0;0;0;241;187;0;0;0;0;0;187;0;187;268;268
2025-11-29T02:02:51.405+01:00;208;0;0;0;0;241;208;0;0;0;0;0;208;0;208;268;268
2025-11-29T02:07:52.565+01:00;211;0;0;0;0;241;211;0;0;0;0;0;211;0;211;268;268
