timestamp;solarleistung;hausabgabe;solarleistung_pv4;netzbezug;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung_pv3;solarleistung_pv2;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-19T00:00:00;0.0;208.0;0.0;0.0;1075.0;0.0;9.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;2678.4055274407683;1075.0
2026-04-19T00:02:35.576403;0.0;208.0;0.0;0.0;1075.0;0.0;10.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2667.14670880261;1075.0
2026-04-19T00:02:35.582310;0.0;208.0;0.0;0.0;1048.0;0.0;10.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2667.146281322347;1075.0
2026-04-19T00:07:35.560479;0.0;208.0;0.0;0.0;1048.0;0.0;5.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;2646.5177012725503;1075.0
2026-04-19T00:07:35.567715;0.0;185.0;0.0;0.0;1048.0;0.0;5.0;0.0;0.0;0.0;180.0;0;0;0;0;180.0;180.0;180.0;0.0;2646.5172252199186;1075.0
2026-04-19T00:07:35.568684;0.0;185.0;0.0;0.0;1021.0;0.0;5.0;0.0;0.0;0.0;180.0;0;0;0;0;180.0;180.0;180.0;0.0;2646.5171614699184;1075.0
2026-04-19T00:12:39.960810;0.0;185.0;0.0;0.0;1021.0;0.0;9.0;0.0;0.0;0.0;176.0;0;0;0;0;176.0;176.0;176.0;0.0;2626.9363814348308;1075.0
2026-04-19T00:12:39.966986;0.0;209.0;0.0;0.0;1021.0;0.0;9.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2626.9359630066465;1075.0
2026-04-19T00:17:40.559074;0.0;209.0;0.0;0.0;1021.0;0.0;7.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;2606.3669922153185;1075.0
2026-04-19T00:17:40.566662;0.0;206.0;0.0;0.0;1021.0;0.0;7.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;2606.3664403103476;1075.0
2026-04-19T00:17:40.567669;0.0;206.0;0.0;0.0;994.0;0.0;7.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;2606.3663670672922;1075.0
2026-04-19T00:22:44.572612;0.0;206.0;0.0;0.0;994.0;0.0;9.0;0.0;0.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;2584.47712226795;1075.0
2026-04-19T00:22:44.575462;0.0;207.0;0.0;0.0;994.0;0.0;9.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2584.4769160179503;1075.0
