timestamp;netzeinspeisung;solarleistung_pv3;solarleistung;solarleistung_pv1;akkuLadestand;solarleistung_pv2;hausabgabe;solarleistung_pv4;netzbezug;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-09T00:00:00;1.0;0.0;0.0;0.0;806.0;0.0;206.0;0.0;0.0;0.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;2154.4639279465723;806.0
2026-03-09T00:01:43.889894;1.0;0.0;0.0;0.0;806.0;0.0;209.0;0.0;0.0;0.0;208.0;0;0;0;0;208.0;208.0;208.0;0.0;2147.143772813781;806.0
2026-03-09T00:01:43.895597;9.0;0.0;0.0;0.0;806.0;0.0;209.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2147.1433864316673;806.0
2026-03-09T00:06:43.739341;9.0;0.0;0.0;0.0;806.0;0.0;205.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2125.6633521392696;806.0
2026-03-09T00:06:43.744857;9.0;0.0;0.0;0.0;779.0;0.0;205.0;0.0;0.0;0.0;196.0;0;0;0;0;196.0;196.0;196.0;0.0;2125.662956987223;806.0
2026-03-09T00:06:43.745542;5.0;0.0;0.0;0.0;779.0;0.0;205.0;0.0;0.0;0.0;200.0;0;0;0;0;200.0;200.0;200.0;0.0;2125.662910578009;806.0
2026-03-09T00:11:48.757463;5.0;0.0;0.0;0.0;779.0;0.0;207.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;2104.791498639662;806.0
2026-03-09T00:11:48.762878;5.0;0.0;0.0;0.0;752.0;0.0;207.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;2104.7911281010443;806.0
2026-03-09T00:11:48.763558;9.0;0.0;0.0;0.0;752.0;0.0;207.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2104.791078890518;806.0
2026-03-09T00:16:48.741999;9.0;0.0;0.0;0.0;752.0;0.0;203.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;2083.5206777377402;806.0
2026-03-09T00:16:48.746823;9.0;0.0;0.0;0.0;725.0;0.0;203.0;0.0;0.0;0.0;194.0;0;0;0;0;194.0;194.0;194.0;0.0;2083.520335685109;806.0
2026-03-09T00:16:48.747499;5.0;0.0;0.0;0.0;725.0;0.0;203.0;0.0;0.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;2083.5202867640564;806.0
2026-03-09T00:21:53.754843;5.0;0.0;0.0;0.0;725.0;0.0;207.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;2062.649188021509;806.0
2026-03-09T00:21:53.760436;3.0;0.0;0.0;0.0;725.0;0.0;207.0;0.0;0.0;0.0;204.0;0;0;0;0;204.0;204.0;204.0;0.0;2062.6488015133787;806.0
2026-03-09T00:26:53.742124;3.0;0.0;0.0;0.0;725.0;0.0;223.0;0.0;0.0;0.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;2040.2924426515901;806.0
2026-03-09T00:26:53.747445;3.0;0.0;0.0;0.0;698.0;0.0;223.0;0.0;0.0;0.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;2040.2920461000997;806.0
2026-03-09T00:26:53.748124;9.0;0.0;0.0;0.0;698.0;0.0;223.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;2040.2919968772;806.0
2026-03-09T00:28:57.773692;9.0;0.0;0.0;0.0;698.0;0.0;219.0;0.0;0.0;0.0;210.0;0;0;0;0;210.0;210.0;210.0;0.0;2031.4690398040293;806.0
2026-03-09T00:28:57.774609;9.0;0.0;0.0;0.0;672.0;0.0;219.0;0.0;0.0;0.0;210.0;0;0;0;0;210.0;210.0;210.0;0.0;2031.4689745702894;806.0
2026-03-09T00:28:57.778560;3.0;0.0;0.0;0.0;672.0;0.0;219.0;0.0;0.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;2031.4686854727286;806.0
2026-03-09T00:29:57.742540;3.0;0.0;0.0;0.0;672.0;0.0;221.0;0.0;0.0;0.0;218.0;0;0;0;0;218.0;218.0;218.0;0.0;2027.0404511773356;806.0
2026-03-09T00:29:57.747722;7.0;0.0;0.0;0.0;672.0;0.0;221.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;2027.040075517444;806.0
2026-03-09T00:30:57.748472;7.0;0.0;0.0;0.0;672.0;0.0;225.0;0.0;0.0;0.0;218.0;0;0;0;0;218.0;218.0;218.0;0.0;2022.609125822322;806.0
2026-03-09T00:30:57.754081;13.0;0.0;0.0;0.0;672.0;0.0;225.0;0.0;0.0;0.0;212.0;0;0;0;0;212.0;212.0;212.0;0.0;2022.608723007959;806.0
2026-03-09T00:31:57.740774;13.0;0.0;0.0;0.0;672.0;0.0;222.0;0.0;0.0;0.0;209.0;0;0;0;0;209.0;209.0;209.0;0.0;2018.3616976566718;806.0
2026-03-09T00:31:57.746905;7.0;0.0;0.0;0.0;672.0;0.0;222.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;2018.3612511238127;806.0
2026-03-09T00:32:57.746815;7.0;0.0;0.0;0.0;672.0;0.0;221.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;2014.011664152268;806.0
