timestamp;netzbezug;akkuLadestand;akkuLadung;hausabgabe;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-27T00:00:00;201.0;268.0;0.0;0.0;0.0;201.0;0.0;0.0;0.0;0;201.0;201.0;201.0;0.0;426;268.0
2025-12-27T00:00:31.502005;191.0;268.0;0.0;0.0;0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;426;426
2025-12-27T00:05:31.492198;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;426;426.0
2025-12-27T00:10:58.485247;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;426;426.0
2025-12-27T00:15:58.510296;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;426;426.0
2025-12-27T00:20:23.467427;193.0;268.0;0.0;0.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;426.0
2025-12-27T00:25:23.502434;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;426;426.0
2025-12-27T00:30:48.474169;170.0;268.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;426;426.0
2025-12-27T00:40:14.478144;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;426;426.0
2025-12-27T00:50:40.478921;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;426;426.0
2025-12-27T01:01:06.479580;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;426;426.0
2025-12-27T01:06:06.480479;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;426;426.0
2025-12-27T01:10:31.493711;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;426;426.0
2025-12-27T01:15:31.472742;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;426;426.0
