timestamp;netzbezug;akkuLadung;hausabgabe;solarleistung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-29T02:45:24.520547;187.0;0.0;0.0;0.0;268.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2603.7495345094367;645.0
2025-12-29T02:50:24.496898;188.0;0.0;0.0;0.0;268.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;2583.137124426103;645.0
2025-12-29T02:55:50.494002;186.0;0.0;0.0;0.0;268.0;186.0;0.0;0.0;0.0;0;186.0;186.0;186.0;0.0;2560.975040601542;645.0
2025-12-29T03:06:15.500556;167.0;0.0;0.0;0.0;268.0;167.0;0.0;0.0;0.0;0;167.0;167.0;167.0;0.0;2522.8258832484717;645.0
2025-12-29T03:10:15.527781;172.0;0.0;0.0;0.0;268.0;172.0;0.0;0.0;0.0;0;172.0;172.0;172.0;0.0;2507.7364524370682;645.0
2025-12-29T03:16:41.507246;167.0;0.0;0.0;0.0;268.0;167.0;0.0;0.0;0.0;0;167.0;167.0;167.0;0.0;2484.1770333380186;645.0
2025-12-29T03:20:41.517253;171.0;0.0;0.0;0.0;268.0;171.0;0.0;0.0;0.0;0;171.0;171.0;171.0;0.0;2469.176407900519;645.0
2025-12-29T03:26:06.576052;167.0;0.0;0.0;0.0;268.0;167.0;0.0;0.0;0.0;0;167.0;167.0;167.0;0.0;2449.3354651252994;645.0
2025-12-29T03:31:06.539636;190.0;0.0;0.0;0.0;268.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2428.504660680855;645.0
2025-12-29T03:40:32.511361;187.0;0.0;0.0;0.0;268.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2389.8216516987645;645.0
2025-12-29T03:45:32.491998;188.0;0.0;0.0;0.0;268.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;2369.2089471095833;645.0
2025-12-29T03:50:58.499168;186.0;0.0;0.0;0.0;268.0;186.0;0.0;0.0;0.0;0;186.0;186.0;186.0;0.0;2347.046178973618;645.0
2025-12-29T03:55:58.501716;191.0;0.0;0.0;0.0;268.0;191.0;0.0;0.0;0.0;0;191.0;191.0;191.0;0.0;2326.103018641747;645.0
2025-12-29T04:01:24.503458;189.0;0.0;0.0;0.0;268.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2303.5831614641156;645.0
2025-12-29T04:06:24.491094;168.0;0.0;0.0;0.0;268.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;2285.162868025519;645.0
2025-12-29T04:15:50.492195;172.0;0.0;0.0;0.0;268.0;172.0;0.0;0.0;0.0;0;172.0;172.0;172.0;0.0;2249.5809274655776;645.0
2025-12-29T04:21:15.494809;190.0;0.0;0.0;0.0;268.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2227.0113014933554;645.0
2025-12-29T04:31:41.500514;188.0;0.0;0.0;0.0;268.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;2183.9962896000807;645.0
2025-12-29T04:36:41.498172;187.0;0.0;0.0;0.0;268.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2163.492063706075;645.0
2025-12-29T04:41:06.489816;189.0;0.0;0.0;0.0;268.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2145.1867198771274;645.0
2025-12-29T04:46:06.498924;167.0;0.0;0.0;0.0;268.0;167.0;0.0;0.0;0.0;0;167.0;167.0;167.0;0.0;2126.874760434145;645.0
2025-12-29T04:51:32.502180;168.0;0.0;0.0;0.0;268.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;2106.8570166446716;645.0
2025-12-29T04:56:32.502909;169.0;0.0;0.0;0.0;268.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;2088.3262698606804;645.0
2025-12-29T05:01:58.496610;167.0;0.0;0.0;0.0;268.0;167.0;0.0;0.0;0.0;0;167.0;167.0;167.0;0.0;2068.428262526251;645.0
2025-12-29T05:06:58.561739;168.0;0.0;0.0;0.0;268.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;2050.003210745549;645.0
2025-12-29T05:16:24.497166;169.0;0.0;0.0;0.0;268.0;169.0;0.0;0.0;0.0;0;169.0;169.0;169.0;0.0;2015.045942045622;645.0
2025-12-29T05:26:50.509188;190.0;0.0;0.0;0.0;268.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;1971.5728849622888;645.0
2025-12-29T05:32:16.499956;191.0;0.0;0.0;0.0;268.0;191.0;0.0;0.0;0.0;0;191.0;191.0;191.0;0.0;1948.8154885119964;645.0
2025-12-29T05:36:16.507436;189.0;0.0;0.0;0.0;268.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;1932.236024433049;645.0
2025-12-29T05:41:42.594361;187.0;0.0;0.0;0.0;268.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;1909.9486505386776;645.0
2025-12-29T05:46:42.875141;195.0;0.0;0.0;0.0;268.0;195.0;0.0;0.0;0.0;0;195.0;195.0;195.0;0.0;1888.5470598588531;645.0
2025-12-29T05:52:08.576861;198.0;0.0;0.0;0.0;268.0;198.0;0.0;0.0;0.0;0;198.0;198.0;198.0;0.0;1864.9765406483268;645.0
2025-12-29T05:57:08.508727;177.0;0.0;0.0;0.0;268.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;1845.5730537031513;645.0
2025-12-29T06:02:33.590843;176.0;0.0;0.0;0.0;268.0;176.0;0.0;0.0;0.0;0;176.0;176.0;176.0;0.0;1824.661338638824;645.0
2025-12-29T06:06:33.499829;182.0;0.0;0.0;0.0;268.0;182.0;0.0;0.0;0.0;0;182.0;182.0;182.0;0.0;1808.702480651982;645.0
2025-12-29T06:11:33.496246;168.0;0.0;0.0;0.0;268.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;1790.281648029175;645.0
2025-12-29T06:16:59.496109;191.0;0.0;0.0;0.0;268.0;191.0;0.0;0.0;0.0;0;191.0;191.0;191.0;0.0;1767.5236166574643;645.0
2025-12-29T06:27:25.499489;188.0;0.0;0.0;0.0;268.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;1724.5087645229614;645.0
2025-12-29T06:32:25.499652;630.0;0.0;0.0;0.0;268.0;630.0;0.0;0.0;0.0;0;630.0;630.0;630.0;0.0;1667.4435161262222;645.0
2025-12-29T06:36:51.502859;186.0;0.0;0.0;0.0;268.0;186.0;0.0;0.0;0.0;0;186.0;186.0;186.0;0.0;1649.3599647731521;645.0
2025-12-29T06:41:51.501847;176.0;0.0;0.0;0.0;268.0;176.0;0.0;0.0;0.0;0;176.0;176.0;176.0;0.0;1630.0617842585323;645.0
2025-12-29T06:47:17.499628;168.0;0.0;0.0;0.0;268.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;1610.0443766532692;645.0
2025-12-29T06:52:17.498743;167.0;0.0;0.0;0.0;268.0;167.0;0.0;0.0;0.0;0;167.0;167.0;167.0;0.0;1591.7330271631376;645.0
2025-12-29T06:57:42.499888;168.0;0.0;0.0;0.0;268.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;1571.776816505243;645.0
2025-12-29T07:02:42.514237;171.0;0.0;0.0;0.0;268.0;171.0;0.0;0.0;0.0;0;171.0;171.0;171.0;0.0;1553.025919692743;645.0
2025-12-29T07:07:08.502092;173.0;0.0;0.0;0.0;268.0;173.0;0.0;0.0;0.0;0;173.0;173.0;173.0;0.0;1536.2072431887225;645.0
2025-12-29T07:12:08.521842;178.0;0.0;0.0;0.0;268.0;178.0;0.0;0.0;0.0;0;178.0;178.0;178.0;0.0;1516.6884144241026;645.0
2025-12-29T07:17:34.502145;191.0;0.0;0.0;0.0;268.0;191.0;0.0;0.0;0.0;0;191.0;191.0;191.0;0.0;1493.931748534848;645.0
2025-12-29T07:22:34.502390;192.0;0.0;0.0;0.0;268.0;192.0;0.0;0.0;0.0;0;192.0;192.0;192.0;0.0;1472.8790997629183;645.0
2025-12-29T07:27:00.503655;196.0;0.0;0.0;0.0;268.0;196.0;0.0;0.0;0.0;0;196.0;196.0;196.0;0.0;1453.8234535860176;645.0
2025-12-29T07:32:00.539791;190.0;0.0;0.0;0.0;268.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;1432.9876108082399;645.0
2025-12-29T07:37:26.518395;189.0;0.0;0.0;0.0;268.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;1410.4693519792925;645.0
2025-12-29T07:42:26.516081;199.0;0.0;0.0;0.0;268.0;199.0;0.0;0.0;0.0;0;199.0;199.0;199.0;0.0;1388.6493448469826;645.0
2025-12-29T07:47:52.573364;192.0;0.0;0.0;0.0;268.0;192.0;0.0;0.0;0.0;0;192.0;192.0;192.0;0.0;1365.7681320048773;645.0
2025-12-29T07:52:52.510857;176.0;0.0;0.0;0.0;268.0;176.0;0.0;0.0;0.0;0;176.0;176.0;176.0;0.0;1346.4739073089709;645.0
2025-12-29T08:02:18.572752;174.0;0.0;0.0;0.0;268.0;174.0;0.0;0.0;0.0;0;174.0;174.0;174.0;0.0;1310.4743569690586;645.0
2025-12-29T08:07:44.611683;202.0;0.0;0.0;0.0;268.0;202.0;0.0;0.0;0.0;0;202.0;202.0;202.0;0.0;1288.1641049155355;645.0
2025-12-29T08:12:48.572455;198.0;0.0;0.0;0.0;268.0;198.0;0.0;0.0;0.0;0;198.0;198.0;198.0;0.0;1266.1669437839566;645.0
2025-12-29T08:18:14.596349;191.0;0.0;0.0;0.0;268.0;191.0;0.0;0.0;0.0;0;191.0;191.0;191.0;0.0;1243.4072348095415;645.0
2025-12-29T08:23:15.546968;194.0;0.0;0.0;0.0;268.0;194.0;0.0;0.0;0.0;0;194.0;194.0;194.0;0.0;1222.0678999827871;645.0
2025-12-29T08:28:41.647649;193.0;0.0;0.0;0.0;268.0;193.0;0.0;0.0;0.0;0;193.0;193.0;193.0;0.0;1199.064452821603;645.0
2025-12-29T08:32:42.534519;193.0;0.0;0.0;7.0;268.0;193.0;14.0;14.0;0.0;0;179.0;179.0;193.0;0.0;1183.3046758735036;645.0
2025-12-29T08:32:42.541855;193.0;0.0;7.0;7.0;268.0;200.0;14.0;14.0;0.0;0;186.0;186.0;200.0;0.0;1183.3041771542053;645.0
2025-12-29T08:32:42.543722;181.0;0.0;7.0;7.0;268.0;188.0;14.0;14.0;0.0;0;174.0;174.0;188.0;0.0;1183.3040584195562;645.0
2025-12-29T08:37:42.540873;181.0;0.0;7.0;10.0;268.0;188.0;20.0;20.0;0.0;0;168.0;168.0;188.0;0.0;1164.8831807265738;645.0
2025-12-29T08:37:42.542913;181.0;0.0;10.0;10.0;268.0;191.0;20.0;20.0;0.0;0;171.0;171.0;191.0;0.0;1164.8830532265738;645.0
2025-12-29T08:37:42.549071;164.0;0.0;10.0;10.0;268.0;174.0;20.0;20.0;0.0;0;154.0;154.0;174.0;0.0;1164.8827066140007;645.0
2025-12-29T08:43:08.522767;164.0;0.0;10.0;13.0;268.0;174.0;26.0;26.0;0.0;0;148.0;148.0;174.0;0.0;1147.249626567217;645.0
2025-12-29T08:43:08.524795;164.0;0.0;13.0;13.0;268.0;177.0;26.0;26.0;0.0;0;151.0;151.0;177.0;0.0;1147.2495146417784;645.0
2025-12-29T08:43:08.531234;156.0;0.0;13.0;13.0;268.0;169.0;26.0;26.0;0.0;0;143.0;143.0;169.0;0.0;1147.2491781004774;645.0
2025-12-29T08:48:08.521157;156.0;0.0;13.0;21.0;268.0;169.0;42.0;42.0;0.0;0;127.0;127.0;169.0;0.0;1133.3242072594685;645.0
2025-12-29T08:48:08.523160;156.0;0.0;21.0;21.0;268.0;177.0;42.0;42.0;0.0;0;135.0;135.0;177.0;0.0;1133.3241084272317;645.0
2025-12-29T08:48:08.529776;150.0;0.0;21.0;21.0;268.0;171.0;42.0;42.0;0.0;0;129.0;129.0;171.0;0.0;1133.3237964886353;645.0
2025-12-29T08:52:34.513825;150.0;0.0;21.0;40.0;268.0;171.0;80.0;80.0;0.0;0;91.0;91.0;171.0;0.0;1123.718816941413;645.0
2025-12-29T08:52:34.515882;150.0;0.0;40.0;40.0;268.0;190.0;80.0;80.0;0.0;0;110.0;110.0;190.0;0.0;1123.7187342403897;645.0
2025-12-29T08:52:34.521867;130.0;0.0;40.0;40.0;268.0;170.0;80.0;80.0;0.0;0;90.0;90.0;170.0;0.0;1123.7185204903897;645.0
2025-12-29T08:57:34.506203;130.0;0.0;40.0;55.0;268.0;170.0;110.0;110.0;0.0;0;60.0;60.0;170.0;0.0;1116.5760362999135;645.0
2025-12-29T08:57:34.508276;130.0;0.0;55.0;55.0;268.0;185.0;110.0;110.0;0.0;0;75.0;75.0;185.0;0.0;1116.575974603485;645.0
2025-12-29T08:57:34.514601;115.0;0.0;55.0;55.0;268.0;170.0;110.0;110.0;0.0;0;60.0;60.0;170.0;0.0;1116.575824008247;645.0
2025-12-29T09:03:00.547211;115.0;0.0;55.0;95.0;268.0;170.0;190.0;170.0;20.0;0;0.0;0.0;170.0;0.0;1118.1697612126916;645.0
2025-12-29T09:03:00.549487;115.0;0.0;95.0;95.0;268.0;210.0;190.0;190.0;0.0;0;20.0;20.0;210.0;0.0;1118.1697431491996;645.0
2025-12-29T09:03:00.555908;76.0;0.0;95.0;95.0;268.0;171.0;190.0;171.0;19.0;0;0.0;0.0;171.0;0.0;1118.1697729711773;645.0
2025-12-29T09:08:01.521038;76.0;0.0;95.0;122.0;268.0;171.0;244.0;171.0;73.0;0;0.0;0.0;171.0;0.0;1123.5403285131772;645.0
2025-12-29T09:08:01.528404;76.0;0.0;122.0;122.0;268.0;198.0;244.0;198.0;46.0;0;0.0;0.0;198.0;0.0;1123.5404113397549;645.0
2025-12-29T09:08:01.530521;48.0;0.0;122.0;122.0;268.0;170.0;244.0;170.0;74.0;0;0.0;0.0;170.0;0.0;1123.5404496339327;645.0
2025-12-29T09:12:27.518168;48.0;0.0;122.0;138.0;268.0;170.0;276.0;170.0;106.0;0;0.0;0.0;170.0;0.0;1130.4324851095328;645.0
2025-12-29T09:12:27.520305;48.0;0.0;138.0;138.0;268.0;186.0;276.0;186.0;90.0;0;0.0;0.0;186.0;0.0;1130.4325321235328;645.0
2025-12-29T09:12:27.527254;54.0;0.0;138.0;138.0;268.0;192.0;276.0;192.0;84.0;0;0.0;0.0;192.0;0.0;1130.4326748096662;645.0
2025-12-29T09:13:27.534885;54.0;0.0;138.0;141.0;268.0;192.0;282.0;192.0;90.0;0;0.0;0.0;192.0;0.0;1131.7528426916663;645.0
2025-12-29T09:13:27.537047;54.0;0.0;141.0;141.0;268.0;195.0;282.0;195.0;87.0;0;0.0;0.0;195.0;0.0;1131.7528886701996;645.0
2025-12-29T09:13:27.542894;51.0;0.0;141.0;141.0;268.0;192.0;282.0;192.0;90.0;0;0.0;0.0;192.0;0.0;1131.7530173041996;645.0
2025-12-29T09:14:27.546605;51.0;0.0;141.0;143.0;268.0;192.0;286.0;192.0;94.0;0;0.0;0.0;192.0;0.0;1133.1317692413995;645.0
2025-12-29T09:14:27.548614;51.0;0.0;143.0;143.0;268.0;194.0;286.0;194.0;92.0;0;0.0;0.0;194.0;0.0;1133.1318144215772;645.0
2025-12-29T09:14:27.554722;50.0;0.0;143.0;143.0;268.0;193.0;286.0;193.0;93.0;0;0.0;0.0;193.0;0.0;1133.1319532767773;645.0
2025-12-29T09:15:27.543547;50.0;0.0;143.0;142.0;268.0;193.0;284.0;193.0;91.0;0;0.0;0.0;193.0;0.0;1134.4663713617772;645.0
2025-12-29T09:15:27.545455;50.0;0.0;142.0;142.0;268.0;192.0;284.0;192.0;92.0;0;0.0;0.0;192.0;0.0;1134.4664142705772;645.0
2025-12-29T09:15:27.551176;54.0;0.0;142.0;142.0;268.0;196.0;284.0;196.0;88.0;0;0.0;0.0;196.0;0.0;1134.4665373356438;645.0
2025-12-29T09:16:27.505093;54.0;0.0;142.0;143.0;268.0;196.0;286.0;196.0;90.0;0;0.0;0.0;196.0;0.0;1135.7855235096438;645.0
2025-12-29T09:16:27.507208;54.0;0.0;143.0;143.0;268.0;197.0;286.0;197.0;89.0;0;0.0;0.0;197.0;0.0;1135.7855695226438;645.0
2025-12-29T09:16:27.513362;51.0;0.0;143.0;143.0;268.0;194.0;286.0;194.0;92.0;0;0.0;0.0;194.0;0.0;1135.785707919266;645.0
2025-12-29T09:17:27.509096;51.0;0.0;143.0;145.0;268.0;194.0;290.0;194.0;96.0;0;0.0;0.0;194.0;0.0;1137.1936078104661;645.0
2025-12-29T09:17:27.511063;51.0;0.0;145.0;145.0;268.0;196.0;290.0;196.0;94.0;0;0.0;0.0;196.0;0.0;1137.193653007755;645.0
2025-12-29T09:17:27.516514;49.0;0.0;145.0;145.0;268.0;194.0;290.0;194.0;96.0;0;0.0;0.0;194.0;0.0;1137.193780924555;645.0
2025-12-29T09:18:27.510790;49.0;0.0;145.0;146.0;268.0;194.0;292.0;194.0;98.0;0;0.0;0.0;194.0;0.0;1138.6309771362885;645.0
2025-12-29T09:18:27.512760;49.0;0.0;146.0;146.0;268.0;195.0;292.0;195.0;97.0;0;0.0;0.0;195.0;0.0;1138.6310238471774;645.0
2025-12-29T09:18:27.519377;47.0;0.0;146.0;146.0;268.0;193.0;292.0;193.0;99.0;0;0.0;0.0;193.0;0.0;1138.6311839785774;645.0
2025-12-29T09:22:53.538228;47.0;0.0;146.0;165.0;268.0;193.0;330.0;193.0;137.0;0;0.0;0.0;193.0;0.0;1147.5398597220662;645.0
2025-12-29T09:22:53.540275;47.0;0.0;165.0;165.0;268.0;212.0;330.0;212.0;118.0;0;0.0;0.0;212.0;0.0;1147.539918766644;645.0
2025-12-29T09:22:53.547512;26.0;0.0;165.0;165.0;268.0;191.0;330.0;191.0;139.0;0;0.0;0.0;191.0;0.0;1147.5401646638218;645.0
2025-12-29T09:27:53.553431;26.0;0.0;165.0;198.0;268.0;191.0;396.0;191.0;205.0;0;0.0;0.0;191.0;0.0;1162.5737946048218;645.0
2025-12-29T09:27:53.555529;26.0;0.0;198.0;198.0;268.0;224.0;396.0;224.0;172.0;0;0.0;0.0;224.0;0.0;1162.5738828140663;645.0
2025-12-29T09:27:53.563323;0.0;0.0;198.0;198.0;268.0;198.0;396.0;198.0;198.0;0;0.0;0.0;198.0;0.0;1162.5742600436663;645.0
2025-12-29T09:33:20.527996;0.0;0.0;198.0;255.0;268.0;198.0;510.0;198.0;312.0;0;0.0;0.0;198.0;0.0;1187.510765771133;645.0
2025-12-29T09:33:20.535945;0.0;0.0;188.0;255.0;268.0;188.0;510.0;188.0;322.0;0;0.0;0.0;188.0;0.0;1187.5113914457552;645.0
2025-12-29T09:33:20.607007;0.0;67.0;188.0;255.0;268.0;188.0;510.0;188.0;322.0;0;0.0;0.0;188.0;0.0;1187.516984814733;645.0011638376444
2025-12-29T09:38:20.514273;0.0;67.0;188.0;292.0;268.0;188.0;584.0;188.0;396.0;0;0.0;0.0;188.0;0.0;1216.548008163533;649.9129783941333
2025-12-29T09:38:20.522450;0.0;67.0;187.0;292.0;268.0;187.0;584.0;187.0;397.0;0;0.0;0.0;187.0;0.0;1216.5488016959553;649.9131123152223
2025-12-29T09:38:20.523502;0.0;67.0;187.0;292.0;295.0;187.0;584.0;187.0;397.0;0;0.0;0.0;187.0;0.0;1216.5489037867108;649.9131295446446
2025-12-29T09:38:20.529398;0.0;105.0;187.0;292.0;295.0;187.0;584.0;187.0;397.0;0;0.0;0.0;187.0;0.0;1216.5494759607552;649.9132808753112
