timestamp;netzeinspeisung;solarleistung_pv3;solarleistung;solarleistung_pv1;akkuLadestand;solarleistung_pv2;hausabgabe;solarleistung_pv4;netzbezug;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-13T00:00:00;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;216.0;0.0;216.0;0;0;0;0;216.0;216.0;216.0;0.0;953.9101422979743;268.0
2026-03-13T00:05:18.819088;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;197.0;0.0;197.0;0;0;0;0;197.0;197.0;197.0;0.0;930.9542357424187;426
2026-03-13T00:10:18.813940;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;180.0;0.0;180.0;0;0;0;0;180.0;180.0;180.0;0.0;911.2177323213662;426.0
2026-03-13T00:15:23.826127;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;198.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;889.1444819463661;426.0
2026-03-13T00:20:23.803085;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;202.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;868.6176033840355;426.0
2026-03-13T00:25:28.807890;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;178.0;0.0;178.0;0;0;0;0;178.0;178.0;178.0;0.0;848.7744545207314;426.0
2026-03-13T00:30:28.833375;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;208.0;0.0;208.0;0;0;0;0;208.0;208.0;208.0;0.0;827.6344474475607;426.0
2026-03-13T00:35:33.808958;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;199.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;805.4523783623998;426.0
2026-03-13T00:40:33.788169;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;220.0;0.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;783.0962041008822;426.0
2026-03-13T00:45:38.806395;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;201.0;0.0;201.0;0;0;0;0;201.0;201.0;201.0;0.0;762.3276866801505;426.0
2026-03-13T00:50:38.795036;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;199.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;740.50833742613;426.0
2026-03-13T00:59:53.796312;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;198.0;0.0;198.0;0;0;0;0;198.0;198.0;198.0;0.0;700.3437713998142;426.0
2026-03-13T01:04:58.786847;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;199.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;678.1606147971095;426.0
2026-03-13T01:09:58.785825;0.0;0.0;0.0;0.0;268.0;0.0;0.0;0.0;237.0;0.0;237.0;0;0;0;0;237.0;237.0;237.0;0.0;654.0753309942639;426.0
