timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-02T00:00:00.000+01:00;248;0;0;0;0;268;248;0;0;0;0;248;248;248;0;268;268
2025-12-02T00:00:39.273+01:00;243;0;0;0;0;268;243;0;0;0;0;0;243;0;243;268;268
2025-12-02T00:05:39.267+01:00;246;0;0;0;0;268;246;0;0;0;0;0;246;0;246;268;268
2025-12-02T00:11:05.275+01:00;219;0;0;0;0;268;219;0;0;0;0;0;219;0;219;268;268
2025-12-02T00:15:05.270+01:00;264;0;0;0;0;268;264;0;0;0;0;0;264;0;264;268;268
2025-12-02T00:20:30.338+01:00;222;0;0;0;0;268;222;0;0;0;0;0;222;0;222;268;268
2025-12-02T00:25:30.286+01:00;225;0;0;0;0;268;225;0;0;0;0;0;225;0;225;268;268
2025-12-02T00:30:55.355+01:00;200;0;0;0;0;268;200;0;0;0;0;0;200;0;200;268;268
2025-12-02T00:35:55.299+01:00;2079;0;0;0;0;268;2079;0;0;0;0;0;2079;0;2079;268;268
2025-12-02T00:41:20.349+01:00;223;0;0;0;0;268;223;0;0;0;0;0;223;0;223;268;268
2025-12-02T00:45:20.263+01:00;228;0;0;0;0;268;228;0;0;0;0;0;228;0;228;268;268
2025-12-02T00:50:20.263+01:00;215;0;0;0;0;268;215;0;0;0;0;0;215;0;215;268;268
2025-12-02T00:55:45.261+01:00;180;0;0;0;0;268;180;0;0;0;0;0;180;0;180;268;268
2025-12-02T01:00:45.265+01:00;182;0;0;0;0;268;182;0;0;0;0;0;182;0;182;268;268
2025-12-02T01:06:10.260+01:00;180;0;0;0;0;268;180;0;0;0;0;0;180;0;180;268;268
2025-12-02T01:11:10.271+01:00;202;0;0;0;0;268;202;0;0;0;0;0;202;0;202;268;268
2025-12-02T01:15:37.264+01:00;206;0;0;0;0;268;206;0;0;0;0;0;206;0;206;268;268
2025-12-02T01:20:37.260+01:00;201;0;0;0;0;268;201;0;0;0;0;0;201;0;201;268;268
2025-12-02T01:26:02.262+01:00;199;0;0;0;0;268;199;0;0;0;0;0;199;0;199;268;268
2025-12-02T01:31:02.263+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-02T01:36:27.263+01:00;221;0;0;0;0;268;221;0;0;0;0;0;221;0;221;268;268
2025-12-02T01:41:28.266+01:00;186;0;0;0;0;268;186;0;0;0;0;0;186;0;186;268;268
2025-12-02T01:45:53.263+01:00;179;0;0;0;0;268;179;0;0;0;0;0;179;0;179;268;268
2025-12-02T01:50:53.261+01:00;178;0;0;0;0;268;178;0;0;0;0;0;178;0;178;268;268
2025-12-02T01:56:18.286+01:00;179;0;0;0;0;268;179;0;0;0;0;0;179;0;179;268;268
2025-12-02T02:01:18.260+01:00;200;0;0;0;0;268;200;0;0;0;0;0;200;0;200;268;268
2025-12-02T02:05:43.269+01:00;202;0;0;0;0;268;202;0;0;0;0;0;202;0;202;268;268
2025-12-02T02:11:43.282+01:00;201;0;0;0;0;268;201;0;0;0;0;0;201;0;201;268;268
2025-12-02T02:16:08.279+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-02T02:26:33.262+01:00;181;0;0;0;0;268;181;0;0;0;0;0;181;0;181;268;268
2025-12-02T02:31:33.275+01:00;180;0;0;0;0;268;180;0;0;0;0;0;180;0;180;268;268
2025-12-02T02:36:58.264+01:00;179;0;0;0;0;268;179;0;0;0;0;0;179;0;179;268;268
2025-12-02T02:40:58.287+01:00;176;0;0;0;0;268;176;0;0;0;0;0;176;0;176;268;268
2025-12-02T02:46:23.357+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-02T02:51:23.284+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-02T02:56:48.352+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-02T03:01:48.440+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-02T03:07:13.342+01:00;205;0;0;0;0;268;205;0;0;0;0;0;205;0;205;268;268
2025-12-02T03:11:13.276+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-02T03:16:13.268+01:00;199;0;0;0;0;268;199;0;0;0;0;0;199;0;199;268;268
2025-12-02T03:21:38.271+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-02T03:32:03.262+01:00;183;0;0;0;0;268;183;0;0;0;0;0;183;0;183;268;268
2025-12-02T03:37:03.262+01:00;212;0;0;0;0;268;212;0;0;0;0;0;212;0;212;268;268
2025-12-02T03:41:28.267+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-02T03:46:28.260+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-02T03:51:53.262+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-02T03:56:53.285+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-02T04:07:18.266+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-02T04:11:43.267+01:00;190;0;0;0;0;268;190;0;0;0;0;0;190;0;190;268;268
2025-12-02T04:16:43.269+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-02T04:27:08.257+01:00;181;0;0;0;0;268;181;0;0;0;0;0;181;0;181;268;268
2025-12-02T04:32:34.274+01:00;176;0;0;0;0;268;176;0;0;0;0;0;176;0;176;268;268
2025-12-02T04:37:34.265+01:00;178;0;0;0;0;268;178;0;0;0;0;0;178;0;178;268;268
2025-12-02T04:41:59.272+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-02T04:46:59.262+01:00;183;0;0;0;0;268;183;0;0;0;0;0;183;0;183;268;268
2025-12-02T04:52:24.272+01:00;203;0;0;0;0;268;203;0;0;0;0;0;203;0;203;268;268
2025-12-02T04:57:26.265+01:00;209;0;0;0;0;268;209;0;0;0;0;0;209;0;209;268;268
2025-12-02T05:02:51.283+01:00;199;0;0;0;0;268;199;0;0;0;0;0;199;0;199;268;268
2025-12-02T05:07:51.290+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-02T05:13:16.272+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-02T05:17:16.280+01:00;199;0;0;0;0;268;199;0;0;0;0;0;199;0;199;268;268
2025-12-02T05:22:41.345+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-02T05:27:41.291+01:00;182;0;0;0;0;268;182;0;0;0;0;0;182;0;182;268;268
2025-12-02T05:33:06.338+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-02T05:37:06.264+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-02T05:43:31.354+01:00;225;0;0;0;0;268;225;0;0;0;0;0;225;0;225;268;268
2025-12-02T05:47:31.262+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-02T05:52:31.264+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-02T05:57:56.261+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-02T06:02:56.262+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-02T06:07:22.267+01:00;176;0;0;0;0;268;176;0;0;0;0;0;176;0;176;268;268
2025-12-02T06:17:47.264+01:00;181;0;0;0;0;268;181;0;0;0;0;0;181;0;181;268;268
2025-12-02T06:22:47.275+01:00;176;0;0;0;0;268;176;0;0;0;0;0;176;0;176;268;268
