timestamp;solarleistung;netzbezug;akkuLadestand;hausabgabe;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-22T21:26:17.444385;0.0;262.0;268.0;0.0;0.0;262.0;0.0;0.0;0.0;0.0;0;262.0;0.0;262.0;426;426.0
2025-12-22T21:31:43.442433;0.0;263.0;268.0;0.0;0.0;263.0;0.0;0.0;0.0;0.0;0;263.0;0.0;263.0;426;426.0
2025-12-22T21:36:43.434233;0.0;260.0;268.0;0.0;0.0;260.0;0.0;0.0;0.0;0.0;0;260.0;0.0;260.0;426;426.0
2025-12-22T21:41:10.447164;0.0;272.0;268.0;0.0;0.0;272.0;0.0;0.0;0.0;0.0;0;272.0;0.0;272.0;426;426.0
2025-12-22T21:46:10.443723;0.0;259.0;268.0;0.0;0.0;259.0;0.0;0.0;0.0;0.0;0;259.0;0.0;259.0;426;426.0
2025-12-22T21:51:36.460535;0.0;269.0;268.0;0.0;0.0;269.0;0.0;0.0;0.0;0.0;0;269.0;0.0;269.0;426;426.0
2025-12-22T21:56:36.447780;0.0;261.0;268.0;0.0;0.0;261.0;0.0;0.0;0.0;0.0;0;261.0;0.0;261.0;426;426.0
2025-12-22T22:01:02.453958;0.0;237.0;268.0;0.0;0.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;426;426.0
2025-12-22T22:11:29.459411;0.0;324.0;268.0;0.0;0.0;324.0;0.0;0.0;0.0;0.0;0;324.0;0.0;324.0;426;426.0
2025-12-22T22:16:29.453012;0.0;298.0;268.0;0.0;0.0;298.0;0.0;0.0;0.0;0.0;0;298.0;0.0;298.0;426;426.0
2025-12-22T22:21:55.451466;0.0;254.0;268.0;0.0;0.0;254.0;0.0;0.0;0.0;0.0;0;254.0;0.0;254.0;426;426.0
2025-12-22T22:26:55.438532;0.0;212.0;268.0;0.0;0.0;212.0;0.0;0.0;0.0;0.0;0;212.0;0.0;212.0;426;426.0
2025-12-22T22:32:21.445196;0.0;229.0;268.0;0.0;0.0;229.0;0.0;0.0;0.0;0.0;0;229.0;0.0;229.0;426;426.0
2025-12-22T22:36:21.445271;0.0;218.0;268.0;0.0;0.0;218.0;0.0;0.0;0.0;0.0;0;218.0;0.0;218.0;426;426.0
2025-12-22T22:41:47.506178;0.0;220.0;268.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0;0;220.0;0.0;220.0;426;426.0
2025-12-22T22:46:47.552473;0.0;216.0;268.0;0.0;0.0;216.0;0.0;0.0;0.0;0.0;0;216.0;0.0;216.0;426;426.0
2025-12-22T22:52:13.491851;0.0;215.0;268.0;0.0;0.0;215.0;0.0;0.0;0.0;0.0;0;215.0;0.0;215.0;426;426.0
2025-12-22T22:57:13.459552;0.0;214.0;268.0;0.0;0.0;214.0;0.0;0.0;0.0;0.0;0;214.0;0.0;214.0;426;426.0
2025-12-22T23:02:39.500774;0.0;220.0;268.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0;0;220.0;0.0;220.0;426;426.0
2025-12-22T23:06:39.451405;0.0;224.0;268.0;0.0;0.0;224.0;0.0;0.0;0.0;0.0;0;224.0;0.0;224.0;426;426.0
2025-12-22T23:11:39.461970;0.0;217.0;268.0;0.0;0.0;217.0;0.0;0.0;0.0;0.0;0;217.0;0.0;217.0;426;426.0
2025-12-22T23:17:05.435306;0.0;218.0;268.0;0.0;0.0;218.0;0.0;0.0;0.0;0.0;0;218.0;0.0;218.0;426;426.0
2025-12-22T23:22:05.594475;0.0;219.0;268.0;0.0;0.0;219.0;0.0;0.0;0.0;0.0;0;219.0;0.0;219.0;426;426.0
2025-12-22T23:27:31.453800;0.0;220.0;268.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0;0;220.0;0.0;220.0;426;426.0
2025-12-22T23:32:31.461803;0.0;214.0;268.0;0.0;0.0;214.0;0.0;0.0;0.0;0.0;0;214.0;0.0;214.0;426;426.0
2025-12-22T23:36:57.437436;0.0;220.0;268.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0;0;220.0;0.0;220.0;426;426.0
2025-12-22T23:41:57.444105;0.0;213.0;268.0;0.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;426;426.0
2025-12-22T23:47:23.438113;0.0;223.0;268.0;0.0;0.0;223.0;0.0;0.0;0.0;0.0;0;223.0;0.0;223.0;426;426.0
2025-12-22T23:52:23.445928;0.0;221.0;268.0;0.0;0.0;221.0;0.0;0.0;0.0;0.0;0;221.0;0.0;221.0;426;426.0
2025-12-22T23:56:48.443373;0.0;235.0;268.0;0.0;0.0;235.0;0.0;0.0;0.0;0.0;0;235.0;0.0;235.0;426;426.0
