timestamp;akkuEntladung;netzbezug;akkuLadestand;akkuLadung;solarleistung;hausabgabe;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-04T09:31:12.727000+00:00;-0.0;168.0;268.0;0.0;50.0;49.0;217.0;50.0;50.0;0.0;0.0;0;167.0;50.0;167.0;536;536.0
2025-12-04T09:31:12.728000+00:00;-0.0;168.0;268.0;0.0;50.0;50.0;218.0;50.0;50.0;0.0;0.0;0;168.0;50.0;168.0;536;536.0
2025-12-04T09:31:12.735000+00:00;-0.0;172.0;268.0;0.0;50.0;50.0;222.0;50.0;50.0;0.0;0.0;0;172.0;50.0;172.0;536;536.0
2025-12-04T09:35:37.726000+00:00;-0.0;172.0;268.0;0.0;56.0;50.0;222.0;56.0;56.0;0.0;0.0;0;166.0;56.0;166.0;536;536.0
2025-12-04T09:35:37.728000+00:00;-0.0;172.0;268.0;0.0;56.0;56.0;228.0;56.0;56.0;0.0;0.0;0;172.0;56.0;172.0;536;536.0
2025-12-04T09:35:37.735000+00:00;-0.0;162.0;268.0;0.0;56.0;56.0;218.0;56.0;56.0;0.0;0.0;0;162.0;56.0;162.0;536;536.0
2025-12-04T09:40:37.701000+00:00;-0.0;162.0;268.0;0.0;53.0;56.0;218.0;53.0;53.0;0.0;0.0;0;165.0;53.0;165.0;536;536.0
2025-12-04T09:40:37.703000+00:00;-0.0;162.0;268.0;0.0;53.0;53.0;215.0;53.0;53.0;0.0;0.0;0;162.0;53.0;162.0;536;536.0
2025-12-04T09:40:37.708000+00:00;-0.0;153.0;268.0;0.0;53.0;53.0;206.0;53.0;53.0;0.0;0.0;0;153.0;53.0;153.0;536;536.0
2025-12-04T09:45:02.704000+00:00;-0.0;153.0;268.0;0.0;55.0;53.0;206.0;55.0;55.0;0.0;0.0;0;151.0;55.0;151.0;536;536.0
2025-12-04T09:45:02.705000+00:00;-0.0;153.0;268.0;0.0;55.0;55.0;208.0;55.0;55.0;0.0;0.0;0;153.0;55.0;153.0;536;536.0
2025-12-04T09:45:02.707000+00:00;-0.0;144.0;268.0;0.0;55.0;55.0;199.0;55.0;55.0;0.0;0.0;0;144.0;55.0;144.0;536;536.0
2025-12-04T09:50:02.736000+00:00;-0.0;144.0;268.0;0.0;53.0;55.0;199.0;53.0;53.0;0.0;0.0;0;146.0;53.0;146.0;536;536.0
2025-12-04T09:50:02.738000+00:00;-0.0;144.0;268.0;0.0;53.0;53.0;197.0;53.0;53.0;0.0;0.0;0;144.0;53.0;144.0;536;536.0
2025-12-04T09:50:02.744000+00:00;-0.0;143.0;268.0;0.0;53.0;53.0;196.0;53.0;53.0;0.0;0.0;0;143.0;53.0;143.0;536;536.0
2025-12-04T09:55:27.712000+00:00;-0.0;143.0;268.0;0.0;55.0;53.0;196.0;55.0;55.0;0.0;0.0;0;141.0;55.0;141.0;536;536.0
2025-12-04T09:55:27.714000+00:00;-0.0;143.0;268.0;0.0;55.0;55.0;198.0;55.0;55.0;0.0;0.0;0;143.0;55.0;143.0;536;536.0
2025-12-04T09:55:27.716000+00:00;-0.0;142.0;268.0;0.0;55.0;55.0;197.0;55.0;55.0;0.0;0.0;0;142.0;55.0;142.0;536;536.0
2025-12-04T10:00:27.728000+00:00;-0.0;142.0;268.0;0.0;57.0;55.0;197.0;57.0;57.0;0.0;0.0;0;140.0;57.0;140.0;536;536.0
2025-12-04T10:00:27.729000+00:00;-0.0;142.0;268.0;0.0;57.0;57.0;199.0;57.0;57.0;0.0;0.0;0;142.0;57.0;142.0;536;536.0
2025-12-04T10:00:27.736000+00:00;-0.0;159.0;268.0;0.0;57.0;57.0;216.0;57.0;57.0;0.0;0.0;0;159.0;57.0;159.0;536;536.0
2025-12-04T10:05:53.703000+00:00;-0.0;159.0;268.0;0.0;67.0;57.0;216.0;67.0;67.0;0.0;0.0;0;149.0;67.0;149.0;536;536.0
2025-12-04T10:05:53.705000+00:00;-0.0;159.0;268.0;0.0;67.0;67.0;226.0;67.0;67.0;0.0;0.0;0;159.0;67.0;159.0;536;536.0
2025-12-04T10:05:53.707000+00:00;-0.0;156.0;268.0;0.0;67.0;67.0;223.0;67.0;67.0;0.0;0.0;0;156.0;67.0;156.0;536;536.0
2025-12-04T10:09:53.702000+00:00;-0.0;156.0;268.0;0.0;78.0;67.0;223.0;78.0;78.0;0.0;0.0;0;145.0;78.0;145.0;536;536.0
2025-12-04T10:09:53.703000+00:00;-0.0;156.0;268.0;0.0;78.0;78.0;234.0;78.0;78.0;0.0;0.0;0;156.0;78.0;156.0;536;536.0
2025-12-04T10:09:53.710000+00:00;-0.0;136.0;268.0;0.0;78.0;78.0;214.0;78.0;78.0;0.0;0.0;0;136.0;78.0;136.0;536;536.0
2025-12-04T10:11:53.711000+00:00;-0.0;136.0;268.0;0.0;80.0;78.0;214.0;80.0;80.0;0.0;0.0;0;134.0;80.0;134.0;536;536.0
2025-12-04T10:11:53.712000+00:00;-0.0;136.0;268.0;0.0;80.0;80.0;216.0;80.0;80.0;0.0;0.0;0;136.0;80.0;136.0;536;536.0
2025-12-04T10:11:53.718000+00:00;-0.0;137.0;268.0;0.0;80.0;80.0;217.0;80.0;80.0;0.0;0.0;0;137.0;80.0;137.0;536;536.0
2025-12-04T10:12:53.694000+00:00;-0.0;137.0;268.0;0.0;82.0;80.0;217.0;82.0;82.0;0.0;0.0;0;135.0;82.0;135.0;536;536.0
2025-12-04T10:12:53.695000+00:00;-0.0;137.0;268.0;0.0;82.0;82.0;219.0;82.0;82.0;0.0;0.0;0;137.0;82.0;137.0;536;536.0
2025-12-04T10:12:53.701000+00:00;-0.0;133.0;268.0;0.0;82.0;82.0;215.0;82.0;82.0;0.0;0.0;0;133.0;82.0;133.0;536;536.0
2025-12-04T10:13:53.724000+00:00;-0.0;133.0;268.0;0.0;79.0;82.0;215.0;79.0;79.0;0.0;0.0;0;136.0;79.0;136.0;536;536.0
2025-12-04T10:13:53.726000+00:00;-0.0;133.0;268.0;0.0;79.0;79.0;212.0;79.0;79.0;0.0;0.0;0;133.0;79.0;133.0;536;536.0
2025-12-04T10:13:53.732000+00:00;-0.0;135.0;268.0;0.0;79.0;79.0;214.0;79.0;79.0;0.0;0.0;0;135.0;79.0;135.0;536;536.0
2025-12-04T10:16:19.691000+00:00;-0.0;135.0;268.0;0.0;76.0;79.0;214.0;76.0;76.0;0.0;0.0;0;138.0;76.0;138.0;536;536.0
2025-12-04T10:16:19.693000+00:00;-0.0;135.0;268.0;0.0;76.0;76.0;211.0;76.0;76.0;0.0;0.0;0;135.0;76.0;135.0;536;536.0
2025-12-04T10:16:19.694000+00:00;-0.0;139.0;268.0;0.0;76.0;76.0;215.0;76.0;76.0;0.0;0.0;0;139.0;76.0;139.0;536;536.0
2025-12-04T10:20:19.732000+00:00;-0.0;139.0;268.0;0.0;71.0;76.0;215.0;71.0;71.0;0.0;0.0;0;144.0;71.0;144.0;536;536.0
2025-12-04T10:20:19.734000+00:00;-0.0;139.0;268.0;0.0;71.0;71.0;210.0;71.0;71.0;0.0;0.0;0;139.0;71.0;139.0;536;536.0
2025-12-04T10:20:19.735000+00:00;-0.0;150.0;268.0;0.0;71.0;71.0;221.0;71.0;71.0;0.0;0.0;0;150.0;71.0;150.0;536;536.0
2025-12-04T10:25:44.865000+00:00;-0.0;150.0;268.0;0.0;73.0;71.0;221.0;73.0;73.0;0.0;0.0;0;148.0;73.0;148.0;536;536.0
2025-12-04T10:25:44.867000+00:00;-0.0;150.0;268.0;0.0;73.0;73.0;223.0;73.0;73.0;0.0;0.0;0;150.0;73.0;150.0;536;536.0
2025-12-04T10:25:44.869000+00:00;-0.0;124.0;268.0;0.0;73.0;73.0;197.0;73.0;73.0;0.0;0.0;0;124.0;73.0;124.0;536;536.0
2025-12-04T10:30:44.778000+00:00;-0.0;124.0;268.0;0.0;88.0;73.0;197.0;88.0;88.0;0.0;0.0;0;109.0;88.0;109.0;536;536.0
2025-12-04T10:30:44.780000+00:00;-0.0;124.0;268.0;0.0;88.0;88.0;212.0;88.0;88.0;0.0;0.0;0;124.0;88.0;124.0;536;536.0
2025-12-04T10:30:44.786000+00:00;-0.0;101.0;268.0;0.0;88.0;88.0;189.0;88.0;88.0;0.0;0.0;0;101.0;88.0;101.0;536;536.0
2025-12-04T10:36:09.853000+00:00;-0.0;101.0;268.0;0.0;81.0;88.0;189.0;81.0;81.0;0.0;0.0;0;108.0;81.0;108.0;536;536.0
2025-12-04T10:36:09.855000+00:00;-0.0;101.0;268.0;0.0;81.0;81.0;182.0;81.0;81.0;0.0;0.0;0;101.0;81.0;101.0;536;536.0
2025-12-04T10:36:09.857000+00:00;-0.0;106.0;268.0;0.0;81.0;81.0;187.0;81.0;81.0;0.0;0.0;0;106.0;81.0;106.0;536;536.0
2025-12-04T10:41:09.702000+00:00;-0.0;106.0;268.0;0.0;79.0;81.0;187.0;79.0;79.0;0.0;0.0;0;108.0;79.0;108.0;536;536.0
2025-12-04T10:41:09.703000+00:00;-0.0;106.0;268.0;0.0;79.0;79.0;185.0;79.0;79.0;0.0;0.0;0;106.0;79.0;106.0;536;536.0
2025-12-04T10:46:35.839000+00:00;-0.0;106.0;268.0;0.0;80.0;79.0;185.0;80.0;80.0;0.0;0.0;0;105.0;80.0;105.0;536;536.0
2025-12-04T10:46:35.840000+00:00;-0.0;106.0;268.0;0.0;80.0;80.0;186.0;80.0;80.0;0.0;0.0;0;106.0;80.0;106.0;536;536.0
2025-12-04T10:46:35.842000+00:00;-0.0;116.0;268.0;0.0;80.0;80.0;196.0;80.0;80.0;0.0;0.0;0;116.0;80.0;116.0;536;536.0
2025-12-04T10:50:36.178000+00:00;-0.0;116.0;268.0;0.0;71.0;80.0;196.0;71.0;71.0;0.0;0.0;0;125.0;71.0;125.0;536;536.0
2025-12-04T10:50:36.180000+00:00;-0.0;116.0;268.0;0.0;71.0;71.0;187.0;71.0;71.0;0.0;0.0;0;116.0;71.0;116.0;536;536.0
2025-12-04T10:50:36.186000+00:00;-0.0;127.0;268.0;0.0;71.0;71.0;198.0;71.0;71.0;0.0;0.0;0;127.0;71.0;127.0;536;536.0
2025-12-04T10:55:37.055000+00:00;-0.0;127.0;268.0;0.0;74.0;71.0;198.0;74.0;74.0;0.0;0.0;0;124.0;74.0;124.0;536;536.0
2025-12-04T10:55:37.121000+00:00;-0.0;127.0;268.0;0.0;74.0;74.0;201.0;74.0;74.0;0.0;0.0;0;127.0;74.0;127.0;536;536.0
2025-12-04T10:55:37.136000+00:00;-0.0;215.0;268.0;0.0;74.0;74.0;289.0;74.0;74.0;0.0;0.0;0;215.0;74.0;215.0;536;536.0
2025-12-04T11:01:02.722000+00:00;-0.0;215.0;268.0;0.0;69.0;74.0;289.0;69.0;69.0;0.0;0.0;0;220.0;69.0;220.0;536;536.0
2025-12-04T11:01:02.723000+00:00;-0.0;215.0;268.0;0.0;69.0;69.0;284.0;69.0;69.0;0.0;0.0;0;215.0;69.0;215.0;536;536.0
2025-12-04T11:01:02.730000+00:00;-0.0;125.0;268.0;0.0;69.0;69.0;194.0;69.0;69.0;0.0;0.0;0;125.0;69.0;125.0;536;536.0
2025-12-04T11:05:02.716000+00:00;-0.0;125.0;268.0;0.0;80.0;69.0;194.0;80.0;80.0;0.0;0.0;0;114.0;80.0;114.0;536;536.0
2025-12-04T11:05:02.718000+00:00;-0.0;125.0;268.0;0.0;80.0;80.0;205.0;80.0;80.0;0.0;0.0;0;125.0;80.0;125.0;536;536.0
2025-12-04T11:05:02.724000+00:00;-0.0;117.0;268.0;0.0;80.0;80.0;197.0;80.0;80.0;0.0;0.0;0;117.0;80.0;117.0;536;536.0
2025-12-04T11:06:02.736000+00:00;-0.0;117.0;268.0;0.0;76.0;80.0;197.0;76.0;76.0;0.0;0.0;0;121.0;76.0;121.0;536;536.0
2025-12-04T11:06:02.738000+00:00;-0.0;117.0;268.0;0.0;76.0;76.0;193.0;76.0;76.0;0.0;0.0;0;117.0;76.0;117.0;536;536.0
2025-12-04T11:06:02.745000+00:00;-0.0;120.0;268.0;0.0;76.0;76.0;196.0;76.0;76.0;0.0;0.0;0;120.0;76.0;120.0;536;536.0
2025-12-04T11:07:28.868000+00:00;-0.0;120.0;268.0;0.0;72.0;76.0;196.0;72.0;72.0;0.0;0.0;0;124.0;72.0;124.0;536;536.0
2025-12-04T11:07:28.870000+00:00;-0.0;120.0;268.0;0.0;72.0;72.0;192.0;72.0;72.0;0.0;0.0;0;120.0;72.0;120.0;536;536.0
2025-12-04T11:07:28.872000+00:00;-0.0;2159.0;268.0;0.0;72.0;72.0;2231.0;72.0;72.0;0.0;0.0;0;2159.0;72.0;2159.0;536;536.0
2025-12-04T11:08:28.728000+00:00;-0.0;2159.0;268.0;0.0;63.0;72.0;2231.0;63.0;63.0;0.0;0.0;0;2168.0;63.0;2168.0;536;536.0
2025-12-04T11:08:28.729000+00:00;-0.0;2159.0;268.0;0.0;63.0;63.0;2222.0;63.0;63.0;0.0;0.0;0;2159.0;63.0;2159.0;536;536.0
2025-12-04T11:08:28.731000+00:00;-0.0;3057.0;268.0;0.0;63.0;63.0;3120.0;63.0;63.0;0.0;0.0;0;3057.0;63.0;3057.0;536;536.0
2025-12-04T11:09:28.710000+00:00;-0.0;3057.0;268.0;0.0;64.0;63.0;3120.0;64.0;64.0;0.0;0.0;0;3056.0;64.0;3056.0;536;536.0
2025-12-04T11:09:28.711000+00:00;-0.0;3057.0;268.0;0.0;64.0;64.0;3121.0;64.0;64.0;0.0;0.0;0;3057.0;64.0;3057.0;536;536.0
2025-12-04T11:09:28.718000+00:00;-0.0;3074.0;268.0;0.0;64.0;64.0;3138.0;64.0;64.0;0.0;0.0;0;3074.0;64.0;3074.0;536;536.0
2025-12-04T11:10:28.712000+00:00;-0.0;3074.0;268.0;0.0;66.0;64.0;3138.0;66.0;66.0;0.0;0.0;0;3072.0;66.0;3072.0;536;536.0
2025-12-04T11:10:28.714000+00:00;-0.0;3074.0;268.0;0.0;66.0;66.0;3140.0;66.0;66.0;0.0;0.0;0;3074.0;66.0;3074.0;536;536.0
2025-12-04T11:10:28.719000+00:00;-0.0;3306.0;268.0;0.0;66.0;66.0;3372.0;66.0;66.0;0.0;0.0;0;3306.0;66.0;3306.0;536;536.0
2025-12-04T11:11:28.737000+00:00;-0.0;3306.0;268.0;0.0;68.0;66.0;3372.0;68.0;68.0;0.0;0.0;0;3304.0;68.0;3304.0;536;536.0
2025-12-04T11:11:28.738000+00:00;-0.0;3306.0;268.0;0.0;68.0;68.0;3374.0;68.0;68.0;0.0;0.0;0;3306.0;68.0;3306.0;536;536.0
2025-12-04T11:11:28.744000+00:00;-0.0;3270.0;268.0;0.0;68.0;68.0;3338.0;68.0;68.0;0.0;0.0;0;3270.0;68.0;3270.0;536;536.0
2025-12-04T11:16:28.719000+00:00;-0.0;3270.0;268.0;0.0;74.0;68.0;3338.0;74.0;74.0;0.0;0.0;0;3264.0;74.0;3264.0;536;536.0
2025-12-04T11:16:28.721000+00:00;-0.0;3270.0;268.0;0.0;74.0;74.0;3344.0;74.0;74.0;0.0;0.0;0;3270.0;74.0;3270.0;536;536.0
2025-12-04T11:16:28.728000+00:00;-0.0;403.0;268.0;0.0;74.0;74.0;477.0;74.0;74.0;0.0;0.0;0;403.0;74.0;403.0;536;536.0
2025-12-04T11:20:53.699000+00:00;-0.0;403.0;268.0;0.0;72.0;74.0;477.0;72.0;72.0;0.0;0.0;0;405.0;72.0;405.0;536;536.0
2025-12-04T11:20:53.701000+00:00;-0.0;403.0;268.0;0.0;72.0;72.0;475.0;72.0;72.0;0.0;0.0;0;403.0;72.0;403.0;536;536.0
2025-12-04T11:20:53.708000+00:00;-0.0;394.0;268.0;0.0;72.0;72.0;466.0;72.0;72.0;0.0;0.0;0;394.0;72.0;394.0;536;536.0
2025-12-04T11:25:53.702000+00:00;-0.0;394.0;268.0;0.0;77.0;72.0;466.0;77.0;77.0;0.0;0.0;0;389.0;77.0;389.0;536;536.0
2025-12-04T11:25:53.703000+00:00;-0.0;394.0;268.0;0.0;77.0;77.0;471.0;77.0;77.0;0.0;0.0;0;394.0;77.0;394.0;536;536.0
2025-12-04T11:25:53.709000+00:00;-0.0;340.0;268.0;0.0;77.0;77.0;417.0;77.0;77.0;0.0;0.0;0;340.0;77.0;340.0;536;536.0
2025-12-04T11:31:18.703000+00:00;-0.0;340.0;268.0;0.0;83.0;77.0;417.0;83.0;83.0;0.0;0.0;0;334.0;83.0;334.0;536;536.0
2025-12-04T11:31:18.704000+00:00;-0.0;340.0;268.0;0.0;83.0;83.0;423.0;83.0;83.0;0.0;0.0;0;340.0;83.0;340.0;536;536.0
2025-12-04T11:31:18.711000+00:00;-0.0;322.0;268.0;0.0;83.0;83.0;405.0;83.0;83.0;0.0;0.0;0;322.0;83.0;322.0;536;536.0
2025-12-04T11:36:18.715000+00:00;-0.0;322.0;268.0;0.0;90.0;83.0;405.0;90.0;90.0;0.0;0.0;0;315.0;90.0;315.0;536;536.0
2025-12-04T11:36:18.716000+00:00;-0.0;322.0;268.0;0.0;90.0;90.0;412.0;90.0;90.0;0.0;0.0;0;322.0;90.0;322.0;536;536.0
2025-12-04T11:36:18.723000+00:00;-0.0;307.0;268.0;0.0;90.0;90.0;397.0;90.0;90.0;0.0;0.0;0;307.0;90.0;307.0;536;536.0
2025-12-04T11:41:43.821000+00:00;-0.0;307.0;268.0;0.0;82.0;90.0;397.0;82.0;82.0;0.0;0.0;0;315.0;82.0;315.0;536;536.0
2025-12-04T11:41:43.823000+00:00;-0.0;307.0;268.0;0.0;82.0;82.0;389.0;82.0;82.0;0.0;0.0;0;307.0;82.0;307.0;536;536.0
2025-12-04T11:41:43.830000+00:00;-0.0;2167.0;268.0;0.0;82.0;82.0;2249.0;82.0;82.0;0.0;0.0;0;2167.0;82.0;2167.0;536;536.0
2025-12-04T11:46:43.707000+00:00;-0.0;2167.0;268.0;0.0;76.0;82.0;2249.0;76.0;76.0;0.0;0.0;0;2173.0;76.0;2173.0;536;536.0
2025-12-04T11:46:43.708000+00:00;-0.0;2167.0;268.0;0.0;76.0;76.0;2243.0;76.0;76.0;0.0;0.0;0;2167.0;76.0;2167.0;536;536.0
2025-12-04T11:46:43.715000+00:00;-0.0;2163.0;268.0;0.0;76.0;76.0;2239.0;76.0;76.0;0.0;0.0;0;2163.0;76.0;2163.0;536;536.0
2025-12-04T11:51:09.700000+00:00;-0.0;2163.0;268.0;0.0;70.0;76.0;2239.0;70.0;70.0;0.0;0.0;0;2169.0;70.0;2169.0;536;536.0
2025-12-04T11:51:09.702000+00:00;-0.0;2163.0;268.0;0.0;70.0;70.0;2233.0;70.0;70.0;0.0;0.0;0;2163.0;70.0;2163.0;536;536.0
2025-12-04T11:51:09.708000+00:00;-0.0;364.0;268.0;0.0;70.0;70.0;434.0;70.0;70.0;0.0;0.0;0;364.0;70.0;364.0;536;536.0
2025-12-04T11:56:10.466000+00:00;-0.0;364.0;268.0;0.0;73.0;70.0;434.0;73.0;73.0;0.0;0.0;0;361.0;73.0;361.0;536;536.0
2025-12-04T11:56:10.467000+00:00;-0.0;364.0;268.0;0.0;73.0;73.0;437.0;73.0;73.0;0.0;0.0;0;364.0;73.0;364.0;536;536.0
2025-12-04T11:56:10.473000+00:00;-0.0;358.0;268.0;0.0;73.0;73.0;431.0;73.0;73.0;0.0;0.0;0;358.0;73.0;358.0;536;536.0
2025-12-04T12:01:35.716000+00:00;-0.0;358.0;268.0;0.0;77.0;73.0;431.0;77.0;77.0;0.0;0.0;0;354.0;77.0;354.0;536;536.0
2025-12-04T12:01:35.718000+00:00;-0.0;358.0;268.0;0.0;77.0;77.0;435.0;77.0;77.0;0.0;0.0;0;358.0;77.0;358.0;536;536.0
2025-12-04T12:01:35.724000+00:00;-0.0;355.0;268.0;0.0;77.0;77.0;432.0;77.0;77.0;0.0;0.0;0;355.0;77.0;355.0;536;536.0
2025-12-04T12:06:35.701000+00:00;-0.0;355.0;268.0;0.0;72.0;77.0;432.0;72.0;72.0;0.0;0.0;0;360.0;72.0;360.0;536;536.0
2025-12-04T12:06:35.703000+00:00;-0.0;355.0;268.0;0.0;72.0;72.0;427.0;72.0;72.0;0.0;0.0;0;355.0;72.0;355.0;536;536.0
2025-12-04T12:06:35.709000+00:00;-0.0;724.0;268.0;0.0;72.0;72.0;796.0;72.0;72.0;0.0;0.0;0;724.0;72.0;724.0;536;536.0
2025-12-04T12:11:00.711000+00:00;-0.0;724.0;268.0;0.0;70.0;72.0;796.0;70.0;70.0;0.0;0.0;0;726.0;70.0;726.0;536;536.0
2025-12-04T12:11:00.713000+00:00;-0.0;724.0;268.0;0.0;70.0;70.0;794.0;70.0;70.0;0.0;0.0;0;724.0;70.0;724.0;536;536.0
2025-12-04T12:11:00.715000+00:00;-0.0;226.0;268.0;0.0;70.0;70.0;296.0;70.0;70.0;0.0;0.0;0;226.0;70.0;226.0;536;536.0
2025-12-04T12:16:00.728000+00:00;-0.0;226.0;268.0;0.0;63.0;70.0;296.0;63.0;63.0;0.0;0.0;0;233.0;63.0;233.0;536;536.0
2025-12-04T12:16:00.730000+00:00;-0.0;226.0;268.0;0.0;63.0;63.0;289.0;63.0;63.0;0.0;0.0;0;226.0;63.0;226.0;536;536.0
2025-12-04T12:16:00.738000+00:00;-0.0;2010.0;268.0;0.0;63.0;63.0;2073.0;63.0;63.0;0.0;0.0;0;2010.0;63.0;2010.0;536;536.0
2025-12-04T12:21:25.700000+00:00;-0.0;2010.0;268.0;0.0;55.0;63.0;2073.0;55.0;55.0;0.0;0.0;0;2018.0;55.0;2018.0;536;536.0
2025-12-04T12:21:25.702000+00:00;-0.0;2010.0;268.0;0.0;55.0;55.0;2065.0;55.0;55.0;0.0;0.0;0;2010.0;55.0;2010.0;536;536.0
2025-12-04T12:21:25.704000+00:00;-0.0;2002.0;268.0;0.0;55.0;55.0;2057.0;55.0;55.0;0.0;0.0;0;2002.0;55.0;2002.0;536;536.0
2025-12-04T12:26:25.701000+00:00;-0.0;2002.0;268.0;0.0;58.0;55.0;2057.0;58.0;58.0;0.0;0.0;0;1999.0;58.0;1999.0;536;536.0
2025-12-04T12:26:25.702000+00:00;-0.0;2002.0;268.0;0.0;58.0;58.0;2060.0;58.0;58.0;0.0;0.0;0;2002.0;58.0;2002.0;536;536.0
2025-12-04T12:26:25.709000+00:00;-0.0;2005.0;268.0;0.0;58.0;58.0;2063.0;58.0;58.0;0.0;0.0;0;2005.0;58.0;2005.0;536;536.0
2025-12-04T12:31:50.715000+00:00;-0.0;2005.0;268.0;0.0;52.0;58.0;2063.0;52.0;52.0;0.0;0.0;0;2011.0;52.0;2011.0;536;536.0
2025-12-04T12:31:50.717000+00:00;-0.0;2005.0;268.0;0.0;52.0;52.0;2057.0;52.0;52.0;0.0;0.0;0;2005.0;52.0;2005.0;536;536.0
2025-12-04T12:31:50.718000+00:00;-0.0;1991.0;268.0;0.0;52.0;52.0;2043.0;52.0;52.0;0.0;0.0;0;1991.0;52.0;1991.0;536;536.0
2025-12-04T12:36:50.701000+00:00;-0.0;1991.0;268.0;0.0;49.0;52.0;2043.0;49.0;49.0;0.0;0.0;0;1994.0;49.0;1994.0;536;536.0
2025-12-04T12:36:50.702000+00:00;-0.0;1991.0;268.0;0.0;49.0;49.0;2040.0;49.0;49.0;0.0;0.0;0;1991.0;49.0;1991.0;536;536.0
2025-12-04T12:36:50.709000+00:00;-0.0;186.0;268.0;0.0;49.0;49.0;235.0;49.0;49.0;0.0;0.0;0;186.0;49.0;186.0;536;536.0
2025-12-04T12:42:16.699000+00:00;-0.0;186.0;268.0;0.0;50.0;49.0;235.0;50.0;50.0;0.0;0.0;0;185.0;50.0;185.0;536;536.0
2025-12-04T12:42:16.705000+00:00;-0.0;186.0;268.0;0.0;50.0;50.0;236.0;50.0;50.0;0.0;0.0;0;186.0;50.0;186.0;536;536.0
2025-12-04T12:42:16.707000+00:00;-0.0;232.0;268.0;0.0;50.0;50.0;282.0;50.0;50.0;0.0;0.0;0;232.0;50.0;232.0;536;536.0
2025-12-04T12:46:16.717000+00:00;-0.0;232.0;268.0;0.0;44.0;50.0;282.0;44.0;44.0;0.0;0.0;0;238.0;44.0;238.0;536;536.0
2025-12-04T12:46:16.719000+00:00;-0.0;232.0;268.0;0.0;44.0;44.0;276.0;44.0;44.0;0.0;0.0;0;232.0;44.0;232.0;536;536.0
2025-12-04T12:46:16.726000+00:00;-0.0;242.0;268.0;0.0;44.0;44.0;286.0;44.0;44.0;0.0;0.0;0;242.0;44.0;242.0;536;536.0
2025-12-04T12:51:42.880000+00:00;-0.0;242.0;268.0;0.0;42.0;44.0;286.0;42.0;42.0;0.0;0.0;0;244.0;42.0;244.0;536;536.0
2025-12-04T12:51:42.882000+00:00;-0.0;242.0;268.0;0.0;42.0;42.0;284.0;42.0;42.0;0.0;0.0;0;242.0;42.0;242.0;536;536.0
2025-12-04T12:51:42.883000+00:00;-0.0;219.0;268.0;0.0;42.0;42.0;261.0;42.0;42.0;0.0;0.0;0;219.0;42.0;219.0;536;536.0
2025-12-04T12:56:42.701000+00:00;-0.0;219.0;268.0;0.0;46.0;42.0;261.0;46.0;46.0;0.0;0.0;0;215.0;46.0;215.0;536;536.0
2025-12-04T12:56:42.703000+00:00;-0.0;219.0;268.0;0.0;46.0;46.0;265.0;46.0;46.0;0.0;0.0;0;219.0;46.0;219.0;536;536.0
2025-12-04T12:56:42.709000+00:00;-0.0;209.0;268.0;0.0;46.0;46.0;255.0;46.0;46.0;0.0;0.0;0;209.0;46.0;209.0;536;536.0
2025-12-04T13:02:07.851000+00:00;-0.0;209.0;268.0;0.0;50.0;46.0;255.0;50.0;50.0;0.0;0.0;0;205.0;50.0;205.0;536;536.0
2025-12-04T13:02:07.853000+00:00;-0.0;209.0;268.0;0.0;50.0;50.0;259.0;50.0;50.0;0.0;0.0;0;209.0;50.0;209.0;536;536.0
2025-12-04T13:02:07.855000+00:00;-0.0;145.0;268.0;0.0;50.0;50.0;195.0;50.0;50.0;0.0;0.0;0;145.0;50.0;145.0;536;536.0
2025-12-04T13:07:07.695000+00:00;-0.0;145.0;268.0;0.0;52.0;50.0;195.0;52.0;52.0;0.0;0.0;0;143.0;52.0;143.0;536;536.0
2025-12-04T13:07:07.696000+00:00;-0.0;145.0;268.0;0.0;52.0;52.0;197.0;52.0;52.0;0.0;0.0;0;145.0;52.0;145.0;536;536.0
2025-12-04T13:07:07.704000+00:00;-0.0;173.0;268.0;0.0;52.0;52.0;225.0;52.0;52.0;0.0;0.0;0;173.0;52.0;173.0;536;536.0
2025-12-04T13:12:32.835000+00:00;-0.0;173.0;268.0;0.0;40.0;52.0;225.0;40.0;40.0;0.0;0.0;0;185.0;40.0;185.0;536;536.0
2025-12-04T13:12:32.837000+00:00;-0.0;173.0;268.0;0.0;40.0;40.0;213.0;40.0;40.0;0.0;0.0;0;173.0;40.0;173.0;536;536.0
2025-12-04T13:12:32.839000+00:00;-0.0;175.0;268.0;0.0;40.0;40.0;215.0;40.0;40.0;0.0;0.0;0;175.0;40.0;175.0;536;536.0
2025-12-04T13:16:32.692000+00:00;-0.0;175.0;268.0;0.0;37.0;40.0;215.0;37.0;37.0;0.0;0.0;0;178.0;37.0;178.0;536;536.0
2025-12-04T13:16:32.693000+00:00;-0.0;175.0;268.0;0.0;37.0;37.0;212.0;37.0;37.0;0.0;0.0;0;175.0;37.0;175.0;536;536.0
