timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-04T00:00:00;0.0;0.0;0.0;1505.0;0.0;175.0;0.0;0.0;8.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;2260.335680116565;1505.0
2026-04-04T00:04:22.794883;0.0;0.0;0.0;1505.0;0.0;174.0;0.0;0.0;8.0;166.0;0;0;0;0;166.0;166.0;166.0;0.0;2244.3912537357173;1505.0
2026-04-04T00:04:22.795818;0.0;0.0;0.0;1478.0;0.0;174.0;0.0;0.0;8.0;166.0;0;0;0;0;166.0;166.0;166.0;0.0;2244.391197006916;1505.0
2026-04-04T00:09:22.963928;0.0;0.0;0.0;1478.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2223.8753210675886;1505.0
2026-04-04T00:09:22.969305;0.0;0.0;0.0;1451.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;2223.8749535606444;1505.0
2026-04-04T00:09:22.970038;0.0;0.0;0.0;1451.0;0.0;195.0;0.0;0.0;6.0;189.0;0;0;0;0;189.0;189.0;189.0;0.0;2223.874902925776;1505.0
2026-04-04T00:14:27.307305;0.0;0.0;0.0;1451.0;0.0;197.0;0.0;0.0;6.0;191.0;0;0;0;0;191.0;191.0;191.0;0.0;2202.629136114007;1505.0
2026-04-04T00:14:27.308667;0.0;0.0;0.0;1451.0;0.0;197.0;0.0;0.0;8.0;189.0;0;0;0;0;189.0;189.0;189.0;0.0;2202.629042028481;1505.0
2026-04-04T00:19:27.926965;0.0;0.0;0.0;1451.0;0.0;229.0;0.0;0.0;8.0;221.0;0;0;0;0;221.0;221.0;221.0;0.0;2180.123403865202;1505.0
2026-04-04T00:19:27.932346;0.0;0.0;0.0;1424.0;0.0;229.0;0.0;0.0;8.0;221.0;0;0;0;0;221.0;221.0;221.0;0.0;2180.123001019335;1505.0
2026-04-04T00:19:27.933030;0.0;0.0;0.0;1424.0;0.0;229.0;0.0;0.0;5.0;224.0;0;0;0;0;224.0;224.0;224.0;0.0;2180.122949116896;1505.0
2026-04-04T00:24:32.476362;0.0;0.0;0.0;1424.0;0.0;212.0;0.0;0.0;5.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;2158.767776446164;1505.0
2026-04-04T00:24:32.477294;0.0;0.0;0.0;1397.0;0.0;212.0;0.0;0.0;5.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;2158.7677110925056;1505.0
2026-04-04T00:24:32.481747;0.0;0.0;0.0;1397.0;0.0;212.0;0.0;0.0;6.0;206.0;0;0;0;0;206.0;206.0;206.0;0.0;2158.7674003479256;1505.0
2026-04-04T00:29:32.955565;0.0;0.0;0.0;1397.0;0.0;211.0;0.0;0.0;6.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;2137.9011629868146;1505.0
2026-04-04T00:29:32.960899;0.0;0.0;0.0;1397.0;0.0;211.0;0.0;0.0;7.0;204.0;0;0;0;0;204.0;204.0;204.0;0.0;2137.9007943770584;1505.0
2026-04-04T00:34:47.444782;0.0;0.0;0.0;1397.0;0.0;172.0;0.0;0.0;7.0;165.0;0;0;0;0;165.0;165.0;165.0;0.0;2118.935209327716;1505.0
2026-04-04T00:34:47.445724;0.0;0.0;0.0;1370.0;0.0;172.0;0.0;0.0;7.0;165.0;0;0;0;0;165.0;165.0;165.0;0.0;2118.9351525185057;1505.0
2026-04-04T00:34:47.449829;0.0;0.0;0.0;1370.0;0.0;172.0;0.0;0.0;4.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;2118.9349004571022;1505.0
2026-04-04T00:39:47.922881;0.0;0.0;0.0;1370.0;0.0;174.0;0.0;0.0;4.0;170.0;0;0;0;0;170.0;170.0;170.0;0.0;2100.2651567290322;1505.0
2026-04-04T00:39:47.928241;0.0;0.0;0.0;1344.0;0.0;174.0;0.0;0.0;4.0;170.0;0;0;0;0;170.0;170.0;170.0;0.0;2100.2648236880964;1505.0
2026-04-04T00:39:47.928926;0.0;0.0;0.0;1344.0;0.0;174.0;0.0;0.0;8.0;166.0;0;0;0;0;166.0;166.0;166.0;0.0;2100.264782127424;1505.0
2026-04-04T00:44:52.312765;0.0;0.0;0.0;1344.0;0.0;175.0;0.0;0.0;8.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;2081.6857978024973;1505.0
2026-04-04T00:44:52.316890;0.0;0.0;0.0;1344.0;0.0;175.0;0.0;0.0;7.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;2081.6855445130236;1505.0
2026-04-04T00:49:53.004202;0.0;0.0;0.0;1317.0;0.0;175.0;0.0;0.0;7.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;2063.2222885130236;1505.0
2026-04-04T00:54:57.410197;0.0;0.0;0.0;1317.0;0.0;174.0;0.0;0.0;7.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;2044.6419518299097;1505.0
2026-04-04T00:54:57.414147;0.0;0.0;0.0;1290.0;0.0;174.0;0.0;0.0;7.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;2044.6417107297634;1505.0
2026-04-04T00:59:57.960875;0.0;0.0;0.0;1290.0;0.0;177.0;0.0;0.0;7.0;170.0;0;0;0;0;170.0;170.0;170.0;0.0;2025.9673891800558;1505.0
2026-04-04T00:59:57.966742;0.0;0.0;0.0;1290.0;0.0;177.0;0.0;0.0;6.0;171.0;0;0;0;0;171.0;171.0;171.0;0.0;2025.9670224925558;1505.0
2026-04-04T01:05:02.407250;0.0;0.0;0.0;1290.0;0.0;194.0;0.0;0.0;6.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;2005.0478647791056;1505.0
2026-04-04T01:05:02.408209;0.0;0.0;0.0;1263.0;0.0;194.0;0.0;0.0;6.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;2005.0477988829068;1505.0
2026-04-04T01:05:02.412322;0.0;0.0;0.0;1263.0;0.0;194.0;0.0;0.0;8.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;2005.0475192710646;1505.0
2026-04-04T01:10:04.013285;0.0;0.0;0.0;1263.0;0.0;192.0;0.0;0.0;8.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;1984.7644135722342;1505.0
2026-04-04T01:10:04.018614;0.0;0.0;0.0;1236.0;0.0;192.0;0.0;0.0;8.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;1984.7640551891932;1505.0
2026-04-04T01:15:08.338315;0.0;0.0;0.0;1236.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;1963.9644265024242;1505.0
2026-04-04T01:15:08.343515;0.0;0.0;0.0;1236.0;0.0;195.0;0.0;0.0;9.0;186.0;0;0;0;0;186.0;186.0;186.0;0.0;1963.9640729936523;1505.0
2026-04-04T01:20:08.929467;0.0;0.0;0.0;1236.0;0.0;176.0;0.0;0.0;9.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1945.6169041398512;1505.0
2026-04-04T01:20:08.934992;0.0;0.0;0.0;1209.0;0.0;176.0;0.0;0.0;9.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1945.6165669048366;1505.0
2026-04-04T01:20:08.935688;0.0;0.0;0.0;1209.0;0.0;176.0;0.0;0.0;8.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;1945.6165241679946;1505.0
2026-04-04T01:25:13.448248;0.0;0.0;0.0;1209.0;0.0;174.0;0.0;0.0;8.0;166.0;0;0;0;0;166.0;166.0;166.0;0.0;1927.1409814194567;1505.0
2026-04-04T01:25:13.449200;0.0;0.0;0.0;1182.0;0.0;174.0;0.0;0.0;8.0;166.0;0;0;0;0;166.0;166.0;166.0;0.0;1927.1409236592228;1505.0
