timestamp;akkuLadestand;solarleistung;akkuLadung;hausabgabe;netzbezug;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-19T00:00:00;268.0;0.0;0.0;0.0;208.0;208.0;0.0;0.0;0.0;0;208.0;208.0;208.0;0.0;1092.1877589744095;268.0
2025-12-19T00:03:57.425117;268.0;0.0;0.0;0.0;212.0;212.0;0.0;0.0;0.0;0;212.0;212.0;212.0;0.0;1075.1369036885017;426
2025-12-19T00:08:57.407991;268.0;0.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0;196.0;196.0;196.0;0.0;1053.6469024808994;426.0
2025-12-19T00:14:23.416460;268.0;0.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0;188.0;188.0;188.0;0.0;1031.2457357513672;426.0
2025-12-19T00:19:23.409687;268.0;0.0;0.0;0.0;184.0;184.0;0.0;0.0;0.0;0;184.0;184.0;184.0;0.0;1011.070752649028;426.0
2025-12-19T00:24:49.435020;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0;200.0;200.0;200.0;0.0;988.982315453906;426.0
2025-12-19T00:39:15.402900;268.0;0.0;0.0;0.0;205.0;205.0;0.0;0.0;0.0;0;205.0;205.0;205.0;0.0;928.8456571205727;426.0
2025-12-19T00:44:41.441705;268.0;0.0;0.0;0.0;212.0;212.0;0.0;0.0;0.0;0;212.0;212.0;212.0;0.0;905.4309461923884;426.0
2025-12-19T00:49:41.405546;268.0;0.0;0.0;0.0;233.0;233.0;0.0;0.0;0.0;0;233.0;233.0;233.0;0.0;881.754938416982;426.0
2025-12-19T00:55:07.436966;268.0;0.0;0.0;0.0;234.0;234.0;0.0;0.0;0.0;0;234.0;234.0;234.0;0.0;855.9109843925918;426.0
2025-12-19T00:59:07.412627;268.0;0.0;0.0;0.0;2016.0;2016.0;0.0;0.0;0.0;0;800.0;2016.0;800.0;1216.0;797.9458488853454;426.0
2025-12-19T01:04:07.406840;268.0;0.0;0.0;0.0;2081.0;2081.0;0.0;0.0;0.0;0;800.0;2081.0;800.0;1281.0;725.4834785954904;426.0
2025-12-19T01:09:33.405097;268.0;0.0;0.0;0.0;225.0;225.0;0.0;0.0;0.0;0;225.0;225.0;225.0;0.0;700.6360504704904;426.0
2025-12-19T01:14:33.409699;268.0;0.0;0.0;0.0;220.0;220.0;0.0;0.0;0.0;0;220.0;220.0;220.0;0.0;678.277983925775;426.0
2025-12-19T01:19:59.408072;268.0;0.0;0.0;0.0;238.0;238.0;0.0;0.0;0.0;0;238.0;238.0;238.0;0.0;651.9949172679159;426.0
2025-12-19T01:24:59.404831;268.0;0.0;0.0;0.0;219.0;219.0;0.0;0.0;0.0;0;219.0;219.0;219.0;0.0;629.7390601469809;426.0
2025-12-19T01:29:24.404424;268.0;0.0;0.0;0.0;227.0;227.0;0.0;0.0;0.0;0;227.0;227.0;227.0;0.0;609.3613814169673;426.0
2025-12-19T01:34:24.422559;268.0;0.0;0.0;0.0;241.0;241.0;0.0;0.0;0.0;0;241.0;241.0;241.0;0.0;584.8680309647316;426.0
2025-12-19T01:39:50.409404;268.0;0.0;0.0;0.0;233.0;233.0;0.0;0.0;0.0;0;233.0;233.0;233.0;0.0;559.1380394725229;426.0
2025-12-19T01:44:50.401423;268.0;0.0;0.0;0.0;237.0;237.0;0.0;0.0;0.0;0;237.0;237.0;237.0;0.0;535.0533143698806;426.0
2025-12-19T01:50:16.406534;268.0;0.0;0.0;0.0;238.0;238.0;0.0;0.0;0.0;0;238.0;238.0;238.0;0.0;508.7697044721841;426.0
2025-12-19T01:55:16.410394;268.0;0.0;0.0;0.0;222.0;222.0;0.0;0.0;0.0;0;222.0;222.0;222.0;0.0;486.2084385778752;426.0
2025-12-19T01:59:41.402842;268.0;0.0;0.0;0.0;209.0;209.0;0.0;0.0;0.0;0;209.0;209.0;209.0;0.0;467.44711688681826;426.0
2025-12-19T02:04:41.399860;268.0;0.0;0.0;0.0;2111.0;2111.0;0.0;0.0;0.0;0.0;0;2111.0;0.0;2111.0;426;426.0
2025-12-19T02:10:07.415036;268.0;0.0;0.0;0.0;230.0;230.0;0.0;0.0;0.0;0.0;0;230.0;0.0;230.0;426;426.0
2025-12-19T02:15:07.420923;268.0;0.0;0.0;0.0;245.0;245.0;0.0;0.0;0.0;0.0;0;245.0;0.0;245.0;426;426.0
2025-12-19T02:20:33.408974;268.0;0.0;0.0;0.0;227.0;227.0;0.0;0.0;0.0;0.0;0;227.0;0.0;227.0;426;426.0
2025-12-19T02:25:33.401045;268.0;0.0;0.0;0.0;237.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;426;426.0
2025-12-19T02:29:58.417088;268.0;0.0;0.0;0.0;180.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;426;426.0
2025-12-19T02:40:24.568742;268.0;0.0;0.0;0.0;181.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;426;426.0
2025-12-19T02:50:50.428967;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-19T02:54:50.411201;268.0;0.0;0.0;0.0;205.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;426;426.0
2025-12-19T03:01:16.456467;268.0;0.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-19T03:10:42.426706;268.0;0.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-19T03:15:42.417860;268.0;0.0;0.0;0.0;208.0;208.0;0.0;0.0;0.0;0.0;0;208.0;0.0;208.0;426;426.0
2025-12-19T03:21:08.446108;268.0;0.0;0.0;0.0;210.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;426;426.0
2025-12-19T03:25:08.424164;268.0;0.0;0.0;0.0;182.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;426;426.0
2025-12-19T03:30:08.404111;268.0;0.0;0.0;0.0;192.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-19T03:35:34.414752;268.0;0.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;426;426.0
2025-12-19T03:40:34.408767;268.0;0.0;0.0;0.0;203.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;426;426.0
2025-12-19T03:45:59.406828;268.0;0.0;0.0;0.0;204.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;426;426.0
2025-12-19T03:50:59.434679;268.0;0.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-19T03:55:24.412263;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-19T04:00:24.423913;268.0;0.0;0.0;0.0;201.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-19T04:05:50.407075;268.0;0.0;0.0;0.0;203.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;426;426.0
2025-12-19T04:10:50.413879;268.0;0.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;426;426.0
2025-12-19T04:16:16.407855;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-19T04:25:42.405560;268.0;0.0;0.0;0.0;179.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;426;426.0
2025-12-19T04:30:42.413852;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-19T04:36:08.471843;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-19T04:41:08.406359;268.0;0.0;0.0;0.0;207.0;207.0;0.0;0.0;0.0;0.0;0;207.0;0.0;207.0;426;426.0
2025-12-19T04:45:34.582246;268.0;0.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-19T04:56:00.495514;268.0;0.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-19T05:01:00.414985;268.0;0.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-19T05:06:26.429871;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-19T05:11:26.419826;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-19T05:16:52.434315;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-19T05:20:52.413465;268.0;0.0;0.0;0.0;178.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-19T05:26:18.453641;268.0;0.0;0.0;0.0;200.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-19T05:36:44.435777;268.0;0.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-19T05:41:44.409709;268.0;0.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-19T05:47:10.441856;268.0;0.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-19T05:51:10.410546;268.0;0.0;0.0;0.0;193.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;426.0
2025-12-19T05:56:10.415624;268.0;0.0;0.0;0.0;181.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;426;426.0
2025-12-19T06:01:36.432728;268.0;0.0;0.0;0.0;180.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;426;426.0
2025-12-19T06:06:36.417453;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-19T06:12:02.430443;268.0;0.0;0.0;0.0;187.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;426;426.0
2025-12-19T06:17:02.413005;268.0;0.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-19T06:21:29.412565;268.0;0.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-19T06:26:29.420142;268.0;0.0;0.0;0.0;201.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-19T06:31:55.421843;268.0;0.0;0.0;0.0;396.0;396.0;0.0;0.0;0.0;0.0;0;396.0;0.0;396.0;426;426.0
2025-12-19T06:36:55.449541;268.0;0.0;0.0;0.0;206.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;426;426.0
2025-12-19T06:41:21.423371;268.0;0.0;0.0;0.0;245.0;245.0;0.0;0.0;0.0;0.0;0;245.0;0.0;245.0;426;426.0
2025-12-19T06:47:21.414658;268.0;0.0;0.0;0.0;261.0;261.0;0.0;0.0;0.0;0.0;0;261.0;0.0;261.0;426;426.0
2025-12-19T06:51:47.428585;268.0;0.0;0.0;0.0;291.0;291.0;0.0;0.0;0.0;0.0;0;291.0;0.0;291.0;426;426.0
2025-12-19T06:56:47.439416;268.0;0.0;0.0;0.0;1754.0;1754.0;0.0;0.0;0.0;0.0;0;1754.0;0.0;1754.0;426;426.0
2025-12-19T07:02:13.428496;268.0;0.0;0.0;0.0;1671.0;1671.0;0.0;0.0;0.0;0.0;0;1671.0;0.0;1671.0;426;426.0
2025-12-19T07:07:13.454608;268.0;0.0;0.0;0.0;1624.0;1624.0;0.0;0.0;0.0;0.0;0;1624.0;0.0;1624.0;426;426.0
2025-12-19T07:11:39.426792;268.0;0.0;0.0;0.0;2367.0;2367.0;0.0;0.0;0.0;0.0;0;2367.0;0.0;2367.0;426;426.0
2025-12-19T07:16:39.414497;268.0;0.0;0.0;0.0;324.0;324.0;0.0;0.0;0.0;0.0;0;324.0;0.0;324.0;426;426.0
2025-12-19T07:22:05.511906;268.0;0.0;0.0;0.0;431.0;431.0;0.0;0.0;0.0;0.0;0;431.0;0.0;431.0;426;426.0
2025-12-19T07:27:05.420912;268.0;0.0;0.0;0.0;278.0;278.0;0.0;0.0;0.0;0.0;0;278.0;0.0;278.0;426;426.0
2025-12-19T07:32:31.498598;268.0;0.0;0.0;0.0;265.0;265.0;0.0;0.0;0.0;0.0;0;265.0;0.0;265.0;426;426.0
2025-12-19T07:37:31.419614;268.0;0.0;0.0;0.0;269.0;269.0;0.0;0.0;0.0;0.0;0;269.0;0.0;269.0;426;426.0
2025-12-19T07:42:57.453223;268.0;0.0;0.0;0.0;263.0;263.0;0.0;0.0;0.0;0.0;0;263.0;0.0;263.0;426;426.0
2025-12-19T07:46:57.418375;268.0;0.0;0.0;0.0;271.0;271.0;0.0;0.0;0.0;0.0;0;271.0;0.0;271.0;426;426.0
2025-12-19T07:52:23.442892;268.0;0.0;0.0;0.0;364.0;364.0;0.0;0.0;0.0;0.0;0;364.0;0.0;364.0;426;426.0
2025-12-19T07:57:23.424235;268.0;0.0;0.0;0.0;261.0;261.0;0.0;0.0;0.0;0.0;0;261.0;0.0;261.0;426;426.0
2025-12-19T08:02:49.458718;268.0;0.0;0.0;0.0;281.0;281.0;0.0;0.0;0.0;0.0;0;281.0;0.0;281.0;426;426.0
2025-12-19T08:07:49.421837;268.0;0.0;0.0;0.0;337.0;337.0;0.0;0.0;0.0;0.0;0;337.0;0.0;337.0;426;426.0
2025-12-19T08:13:15.492410;268.0;0.0;0.0;0.0;274.0;274.0;0.0;0.0;0.0;0.0;0;274.0;0.0;274.0;426;426.0
2025-12-19T08:17:15.448122;268.0;0.0;0.0;0.0;295.0;295.0;0.0;0.0;0.0;0.0;0;295.0;0.0;295.0;426;426.0
2025-12-19T08:22:15.422525;268.0;7.0;0.0;0.0;295.0;295.0;14.0;14.0;0.0;0.0;0;281.0;14.0;281.0;426;426.0
2025-12-19T08:22:15.424595;268.0;7.0;0.0;7.0;295.0;302.0;14.0;14.0;0.0;0.0;0;288.0;14.0;288.0;426;426.0
2025-12-19T08:22:15.431732;268.0;7.0;0.0;7.0;286.0;293.0;14.0;14.0;0.0;0.0;0;279.0;14.0;279.0;426;426.0
2025-12-19T08:27:41.465406;268.0;11.0;0.0;7.0;286.0;293.0;22.0;22.0;0.0;0.0;0;271.0;22.0;271.0;426;426.0
2025-12-19T08:27:41.467539;268.0;11.0;0.0;11.0;286.0;297.0;22.0;22.0;0.0;0.0;0;275.0;22.0;275.0;426;426.0
2025-12-19T08:27:41.474022;268.0;11.0;0.0;11.0;280.0;291.0;22.0;22.0;0.0;0.0;0;269.0;22.0;269.0;426;426.0
2025-12-19T08:32:41.529300;268.0;15.0;0.0;11.0;280.0;291.0;30.0;30.0;0.0;0.0;0;261.0;30.0;261.0;426;426.0
2025-12-19T08:32:41.531342;268.0;15.0;0.0;15.0;280.0;295.0;30.0;30.0;0.0;0.0;0;265.0;30.0;265.0;426;426.0
2025-12-19T08:32:41.538476;268.0;15.0;0.0;15.0;274.0;289.0;30.0;30.0;0.0;0.0;0;259.0;30.0;259.0;426;426.0
2025-12-19T08:37:07.417643;268.0;17.0;0.0;15.0;274.0;289.0;34.0;34.0;0.0;0.0;0;255.0;34.0;255.0;426;426.0
2025-12-19T08:37:07.419654;268.0;17.0;0.0;17.0;274.0;291.0;34.0;34.0;0.0;0.0;0;257.0;34.0;257.0;426;426.0
2025-12-19T08:37:07.425271;268.0;17.0;0.0;17.0;272.0;289.0;34.0;34.0;0.0;0.0;0;255.0;34.0;255.0;426;426.0
2025-12-19T08:43:07.423727;268.0;22.0;0.0;17.0;272.0;289.0;44.0;44.0;0.0;0.0;0;245.0;44.0;245.0;426;426.0
2025-12-19T08:43:07.433440;268.0;22.0;0.0;22.0;272.0;294.0;44.0;44.0;0.0;0.0;0;250.0;44.0;250.0;426;426.0
2025-12-19T08:43:07.436122;268.0;22.0;0.0;22.0;317.0;339.0;44.0;44.0;0.0;0.0;0;295.0;44.0;295.0;426;426.0
2025-12-19T08:47:33.464205;268.0;34.0;0.0;22.0;317.0;339.0;68.0;68.0;0.0;0.0;0;271.0;68.0;271.0;426;426.0
