timestamp;akkuLadung;akkuLadestand;hausabgabe;solarleistung;netzbezug;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-30T00:00:00;0.0;268.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0;202.0;202.0;202.0;0.0;2398.727527709533;268.0
2025-12-30T00:03:44.506620;0.0;268.0;0.0;0.0;203.0;203.0;0.0;0.0;0.0;0;203.0;203.0;203.0;0.0;2383.288894965631;536
2025-12-30T00:09:10.015172;0.0;268.0;0.0;0.0;202.0;202.0;0.0;0.0;0.0;0;202.0;202.0;202.0;0.0;2361.014935784059;536.0
2025-12-30T00:14:10.525515;0.0;268.0;0.0;0.0;209.0;209.0;0.0;0.0;0.0;0;209.0;209.0;209.0;0.0;2339.738966377894;536.0
2025-12-30T00:19:36.610601;0.0;268.0;0.0;0.0;206.0;206.0;0.0;0.0;0.0;0;206.0;206.0;206.0;0.0;2316.9837063114983;536.0
2025-12-30T00:24:36.503239;0.0;268.0;0.0;0.0;203.0;203.0;0.0;0.0;0.0;0;203.0;203.0;203.0;0.0;2296.3610079666473;536.0
2025-12-30T00:30:01.613550;0.0;268.0;0.0;0.0;185.0;185.0;0.0;0.0;0.0;0;185.0;185.0;185.0;0.0;2274.3780373763693;536.0
2025-12-30T00:34:01.632110;0.0;268.0;0.0;0.0;204.0;204.0;0.0;0.0;0.0;0;204.0;204.0;204.0;0.0;2257.791388921085;536.0
2025-12-30T00:44:28.514807;0.0;268.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0;183.0;183.0;183.0;0.0;2215.8617348454272;536.0
2025-12-30T00:49:28.519483;0.0;268.0;0.0;0.0;181.0;181.0;0.0;0.0;0.0;0;181.0;181.0;181.0;0.0;2196.0149342767136;536.0
2025-12-30T00:53:54.511393;0.0;268.0;0.0;0.0;183.0;183.0;0.0;0.0;0.0;0;183.0;183.0;183.0;0.0;2178.223808717503;536.0
2025-12-30T00:59:54.532423;0.0;268.0;0.0;0.0;199.0;199.0;0.0;0.0;0.0;0;199.0;199.0;199.0;0.0;2152.038068596889;536.0
2025-12-30T01:04:20.503838;0.0;268.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0;198.0;198.0;198.0;0.0;2132.7901372482047;536.0
2025-12-30T01:09:20.503111;0.0;268.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0;197.0;197.0;197.0;0.0;2111.189312401348;536.0
2025-12-30T01:14:46.510462;0.0;268.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0;196.0;196.0;196.0;0.0;2087.8349846250326;536.0
2025-12-30T01:19:46.501561;0.0;268.0;0.0;0.0;205.0;205.0;0.0;0.0;0.0;0;205.0;205.0;205.0;0.0;2067.002269416699;536.0
2025-12-30T01:24:11.509825;0.0;268.0;0.0;0.0;189.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2048.6957774956463;536.0
2025-12-30T01:29:11.507495;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2027.8626059678686;536.0
2025-12-30T01:34:37.501318;0.0;268.0;0.0;0.0;171.0;171.0;0.0;0.0;0.0;0;171.0;171.0;171.0;0.0;2007.4879920303686;536.0
2025-12-30T01:45:03.512233;0.0;268.0;0.0;0.0;175.0;175.0;0.0;0.0;0.0;0;175.0;175.0;175.0;0.0;1967.4470892069037;536.0
2025-12-30T01:50:03.510027;0.0;268.0;0.0;0.0;193.0;193.0;0.0;0.0;0.0;0;193.0;193.0;193.0;0.0;1946.2849641184534;536.0
2025-12-30T01:54:29.507860;0.0;268.0;0.0;0.0;177.0;177.0;0.0;0.0;0.0;0;177.0;177.0;177.0;0.0;1929.0767709748131;536.0
