timestamp;akkuLadestand;solarleistung;akkuLadung;akkuEntladung;netzbezug;hausabgabe;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-02T20:45:53.332000+00:00;268.0;0.0;0.0;-0.0;662.0;0.0;662.0;0.0;0.0;0.0;0.0;0;662.0;0.0;662.0;268;316.5336740349489
2025-12-02T20:50:53.285000+00:00;268.0;0.0;0.0;-0.0;680.0;0.0;680.0;0.0;0.0;0.0;0.0;0;680.0;0.0;680.0;268;316.5336740349489
2025-12-02T20:55:18.292000+00:00;268.0;0.0;0.0;-0.0;655.0;0.0;655.0;0.0;0.0;0.0;0.0;0;655.0;0.0;655.0;268;316.5336740349489
2025-12-02T20:56:18.303000+00:00;268.0;0.0;0.0;-0.0;648.0;0.0;648.0;0.0;0.0;0.0;0.0;0;648.0;0.0;648.0;268;316.5336740349489
2025-12-02T20:57:18.283000+00:00;268.0;0.0;0.0;-0.0;653.0;0.0;653.0;0.0;0.0;0.0;0.0;0;653.0;0.0;653.0;268;316.5336740349489
2025-12-02T20:58:18.335000+00:00;268.0;0.0;0.0;-0.0;652.0;0.0;652.0;0.0;0.0;0.0;0.0;0;652.0;0.0;652.0;268;316.5336740349489
2025-12-02T20:59:18.278000+00:00;268.0;0.0;0.0;-0.0;666.0;0.0;666.0;0.0;0.0;0.0;0.0;0;666.0;0.0;666.0;268;316.5336740349489
2025-12-02T21:00:18.279000+00:00;268.0;0.0;0.0;-0.0;659.0;0.0;659.0;0.0;0.0;0.0;0.0;0;659.0;0.0;659.0;268;316.5336740349489
2025-12-02T21:01:18.284000+00:00;268.0;0.0;0.0;-0.0;653.0;0.0;653.0;0.0;0.0;0.0;0.0;0;653.0;0.0;653.0;268;316.5336740349489
2025-12-02T21:05:44.281000+00:00;268.0;0.0;0.0;-0.0;639.0;0.0;639.0;0.0;0.0;0.0;0.0;0;639.0;0.0;639.0;268;316.5336740349489
2025-12-02T21:10:44.301000+00:00;268.0;0.0;0.0;-0.0;664.0;0.0;664.0;0.0;0.0;0.0;0.0;0;664.0;0.0;664.0;268;316.5336740349489
2025-12-02T21:16:09.280000+00:00;268.0;0.0;0.0;-0.0;694.0;0.0;694.0;0.0;0.0;0.0;0.0;0;694.0;0.0;694.0;268;316.5336740349489
2025-12-02T21:21:09.271000+00:00;268.0;0.0;0.0;-0.0;698.0;0.0;698.0;0.0;0.0;0.0;0.0;0;698.0;0.0;698.0;268;316.5336740349489
2025-12-02T21:25:34.299000+00:00;268.0;0.0;0.0;-0.0;713.0;0.0;713.0;0.0;0.0;0.0;0.0;0;713.0;0.0;713.0;268;316.5336740349489
2025-12-02T21:31:34.284000+00:00;268.0;0.0;0.0;-0.0;729.0;0.0;729.0;0.0;0.0;0.0;0.0;0;729.0;0.0;729.0;268;316.5336740349489
2025-12-02T21:36:00.278000+00:00;268.0;0.0;0.0;-0.0;733.0;0.0;733.0;0.0;0.0;0.0;0.0;0;733.0;0.0;733.0;268;316.5336740349489
2025-12-02T21:41:00.291000+00:00;268.0;0.0;0.0;-0.0;751.0;0.0;751.0;0.0;0.0;0.0;0.0;0;751.0;0.0;751.0;268;316.5336740349489
2025-12-02T21:46:26.290000+00:00;268.0;0.0;0.0;-0.0;748.0;0.0;748.0;0.0;0.0;0.0;0.0;0;748.0;0.0;748.0;268;316.5336740349489
2025-12-02T21:51:26.290000+00:00;268.0;0.0;0.0;-0.0;751.0;0.0;751.0;0.0;0.0;0.0;0.0;0;751.0;0.0;751.0;268;316.5336740349489
2025-12-02T21:56:51.282000+00:00;268.0;0.0;0.0;-0.0;747.0;0.0;747.0;0.0;0.0;0.0;0.0;0;747.0;0.0;747.0;268;316.5336740349489
2025-12-02T22:00:51.417000+00:00;268.0;0.0;0.0;-0.0;749.0;0.0;749.0;0.0;0.0;0.0;0.0;0;749.0;0.0;749.0;268;316.5336740349489
2025-12-02T22:06:16.377000+00:00;268.0;0.0;0.0;-0.0;771.0;0.0;771.0;0.0;0.0;0.0;0.0;0;771.0;0.0;771.0;268;316.5336740349489
2025-12-02T22:11:17.731000+00:00;268.0;0.0;0.0;-0.0;752.0;0.0;752.0;0.0;0.0;0.0;0.0;0;752.0;0.0;752.0;268;316.5336740349489
2025-12-02T22:16:43.370000+00:00;268.0;0.0;0.0;-0.0;758.0;0.0;758.0;0.0;0.0;0.0;0.0;0;758.0;0.0;758.0;268;316.5336740349489
2025-12-02T22:21:43.303000+00:00;268.0;0.0;0.0;-0.0;747.0;0.0;747.0;0.0;0.0;0.0;0.0;0;747.0;0.0;747.0;268;316.5336740349489
2025-12-02T22:27:08.367000+00:00;268.0;0.0;0.0;-0.0;770.0;0.0;770.0;0.0;0.0;0.0;0.0;0;770.0;0.0;770.0;268;316.5336740349489
2025-12-02T22:31:08.273000+00:00;268.0;0.0;0.0;-0.0;729.0;0.0;729.0;0.0;0.0;0.0;0.0;0;729.0;0.0;729.0;268;316.5336740349489
2025-12-02T22:36:08.264000+00:00;268.0;0.0;0.0;-0.0;746.0;0.0;746.0;0.0;0.0;0.0;0.0;0;746.0;0.0;746.0;268;316.5336740349489
2025-12-02T22:41:33.272000+00:00;268.0;0.0;0.0;-0.0;749.0;0.0;749.0;0.0;0.0;0.0;0.0;0;749.0;0.0;749.0;268;316.5336740349489
2025-12-02T22:46:33.276000+00:00;268.0;0.0;0.0;-0.0;724.0;0.0;724.0;0.0;0.0;0.0;0.0;0;724.0;0.0;724.0;268;316.5336740349489
2025-12-02T22:51:58.314000+00:00;268.0;0.0;0.0;-0.0;727.0;0.0;727.0;0.0;0.0;0.0;0.0;0;727.0;0.0;727.0;268;316.5336740349489
2025-12-02T22:56:58.301000+00:00;268.0;0.0;0.0;-0.0;720.0;0.0;720.0;0.0;0.0;0.0;0.0;0;720.0;0.0;720.0;268;316.5336740349489
