timestamp;akkuLadung;netzbezug;akkuLadestand;solarleistung;hausabgabe;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-23T15:00:08.538222;0.0;270.0;268.0;26.0;26.0;296.0;26.0;26.0;0.0;0.0;0;270.0;26.0;270.0;268;269.2313630868
2025-12-23T15:03:35.520066;0.0;270.0;268.0;27.0;26.0;296.0;27.0;27.0;0.0;0.0;0;269.0;27.0;269.0;268;269.2313630868
2025-12-23T15:03:35.553400;0.0;270.0;268.0;27.0;27.0;297.0;27.0;27.0;0.0;0.0;0;270.0;27.0;270.0;268;269.2313630868
2025-12-23T15:03:35.564283;0.0;325.0;268.0;27.0;27.0;352.0;27.0;27.0;0.0;0.0;0;325.0;27.0;325.0;268;269.2313630868
2025-12-23T15:08:35.543463;0.0;325.0;268.0;22.0;27.0;352.0;22.0;22.0;0.0;0.0;0;330.0;22.0;330.0;268;269.2313630868
2025-12-23T15:08:35.608688;0.0;325.0;268.0;22.0;22.0;347.0;22.0;22.0;0.0;0.0;0;325.0;22.0;325.0;268;269.2313630868
2025-12-23T15:08:35.620885;0.0;315.0;268.0;22.0;22.0;337.0;22.0;22.0;0.0;0.0;0;315.0;22.0;315.0;268;269.2313630868
2025-12-23T15:14:01.453665;0.0;315.0;268.0;19.0;22.0;337.0;19.0;19.0;0.0;0.0;0;318.0;19.0;318.0;268;269.2313630868
2025-12-23T15:14:01.455897;0.0;315.0;268.0;19.0;19.0;334.0;19.0;19.0;0.0;0.0;0;315.0;19.0;315.0;268;269.2313630868
2025-12-23T15:14:01.460816;0.0;220.0;268.0;19.0;19.0;239.0;19.0;19.0;0.0;0.0;0;220.0;19.0;220.0;268;269.2313630868
2025-12-23T15:18:01.456821;0.0;220.0;268.0;12.0;19.0;239.0;12.0;12.0;0.0;0.0;0;227.0;12.0;227.0;268;269.2313630868
2025-12-23T15:18:01.458903;0.0;220.0;268.0;12.0;12.0;232.0;12.0;12.0;0.0;0.0;0;220.0;12.0;220.0;268;269.2313630868
2025-12-23T15:18:01.465335;0.0;243.0;268.0;12.0;12.0;255.0;12.0;12.0;0.0;0.0;0;243.0;12.0;243.0;268;269.2313630868
2025-12-23T15:23:28.514742;0.0;243.0;268.0;6.0;12.0;255.0;6.0;6.0;0.0;0.0;0;249.0;6.0;249.0;268;269.2313630868
2025-12-23T15:23:28.517086;0.0;243.0;268.0;6.0;6.0;249.0;6.0;6.0;0.0;0.0;0;243.0;6.0;243.0;268;269.2313630868
2025-12-23T15:23:28.518733;0.0;250.0;268.0;6.0;6.0;256.0;6.0;6.0;0.0;0.0;0;250.0;6.0;250.0;268;269.2313630868
2025-12-23T15:28:28.458397;0.0;250.0;268.0;7.0;6.0;256.0;7.0;7.0;0.0;0.0;0;249.0;7.0;249.0;268;269.2313630868
2025-12-23T15:28:28.460250;0.0;250.0;268.0;7.0;7.0;257.0;7.0;7.0;0.0;0.0;0;250.0;7.0;250.0;268;269.2313630868
2025-12-23T15:28:28.465906;0.0;224.0;268.0;7.0;7.0;231.0;7.0;7.0;0.0;0.0;0;224.0;7.0;224.0;268;269.2313630868
2025-12-23T15:33:54.535171;0.0;224.0;268.0;6.0;7.0;231.0;6.0;6.0;0.0;0.0;0;225.0;6.0;225.0;268;269.2313630868
2025-12-23T15:33:54.537240;0.0;224.0;268.0;6.0;6.0;230.0;6.0;6.0;0.0;0.0;0;224.0;6.0;224.0;268;269.2313630868
2025-12-23T15:33:54.541376;0.0;223.0;268.0;6.0;6.0;229.0;6.0;6.0;0.0;0.0;0;223.0;6.0;223.0;268;269.2313630868
2025-12-23T15:38:54.459800;0.0;223.0;268.0;0.0;6.0;229.0;0.0;0.0;0.0;0.0;0;229.0;0.0;229.0;268;269.2313630868
2025-12-23T15:38:54.461893;0.0;223.0;268.0;0.0;0.0;223.0;0.0;0.0;0.0;0.0;0;223.0;0.0;223.0;268;269.2313630868
2025-12-23T15:38:54.468758;0.0;226.0;268.0;0.0;0.0;226.0;0.0;0.0;0.0;0.0;0;226.0;0.0;226.0;268;269.2313630868
2025-12-23T15:44:20.517355;0.0;256.0;268.0;0.0;0.0;256.0;0.0;0.0;0.0;0.0;0;256.0;0.0;256.0;268;269.2313630868
2025-12-23T15:48:20.472034;0.0;259.0;268.0;0.0;0.0;259.0;0.0;0.0;0.0;0.0;0;259.0;0.0;259.0;268;269.2313630868
2025-12-23T15:53:20.522291;0.0;253.0;268.0;0.0;0.0;253.0;0.0;0.0;0.0;0.0;0;253.0;0.0;253.0;268;269.2313630868
2025-12-23T15:58:46.467325;0.0;242.0;268.0;0.0;0.0;242.0;0.0;0.0;0.0;0.0;0;242.0;0.0;242.0;268;269.2313630868
2025-12-23T16:03:46.493977;0.0;241.0;268.0;0.0;0.0;241.0;0.0;0.0;0.0;0.0;0;241.0;0.0;241.0;268;269.2313630868
2025-12-23T16:08:12.469480;0.0;242.0;268.0;0.0;0.0;242.0;0.0;0.0;0.0;0.0;0;242.0;0.0;242.0;268;269.2313630868
2025-12-23T16:14:12.516144;0.0;244.0;268.0;0.0;0.0;244.0;0.0;0.0;0.0;0.0;0;244.0;0.0;244.0;268;269.2313630868
2025-12-23T16:18:38.978881;0.0;479.0;268.0;0.0;0.0;479.0;0.0;0.0;0.0;0.0;0;479.0;0.0;479.0;268;269.2313630868
2025-12-23T16:23:39.466024;0.0;1063.0;268.0;0.0;0.0;1063.0;0.0;0.0;0.0;0.0;0;1063.0;0.0;1063.0;268;269.2313630868
2025-12-23T16:29:07.600468;0.0;1389.0;268.0;0.0;0.0;1389.0;0.0;0.0;0.0;0.0;0;1389.0;0.0;1389.0;268;269.2313630868
2025-12-23T16:32:09.461476;0.0;1388.0;268.0;0.0;0.0;1388.0;0.0;0.0;0.0;0.0;0;1388.0;0.0;1388.0;268;269.2313630868
2025-12-23T16:33:09.447373;0.0;1380.0;268.0;0.0;0.0;1380.0;0.0;0.0;0.0;0.0;0;1380.0;0.0;1380.0;268;269.2313630868
2025-12-23T16:34:09.457886;0.0;1379.0;268.0;0.0;0.0;1379.0;0.0;0.0;0.0;0.0;0;1379.0;0.0;1379.0;268;269.2313630868
2025-12-23T16:35:09.463061;0.0;1385.0;268.0;0.0;0.0;1385.0;0.0;0.0;0.0;0.0;0;1385.0;0.0;1385.0;268;269.2313630868
2025-12-23T16:36:37.556812;0.0;1381.0;268.0;0.0;0.0;1381.0;0.0;0.0;0.0;0.0;0;1381.0;0.0;1381.0;268;269.2313630868
2025-12-23T16:37:37.507383;0.0;1376.0;268.0;0.0;0.0;1376.0;0.0;0.0;0.0;0.0;0;1376.0;0.0;1376.0;268;269.2313630868
2025-12-23T16:38:37.472194;0.0;1847.0;268.0;0.0;0.0;1847.0;0.0;0.0;0.0;0.0;0;1847.0;0.0;1847.0;268;269.2313630868
2025-12-23T16:43:37.481500;0.0;1896.0;268.0;0.0;0.0;1896.0;0.0;0.0;0.0;0.0;0;1896.0;0.0;1896.0;268;269.2313630868
2025-12-23T16:49:03.481635;0.0;1651.0;268.0;0.0;0.0;1651.0;0.0;0.0;0.0;0.0;0;1651.0;0.0;1651.0;268;269.2313630868
2025-12-23T16:54:03.452432;0.0;4275.0;268.0;0.0;0.0;4275.0;0.0;0.0;0.0;0.0;0;4275.0;0.0;4275.0;268;269.2313630868
2025-12-23T16:59:29.458767;0.0;555.0;268.0;0.0;0.0;555.0;0.0;0.0;0.0;0.0;0;555.0;0.0;555.0;268;269.2313630868
2025-12-23T17:04:30.453830;0.0;2169.0;268.0;0.0;0.0;2169.0;0.0;0.0;0.0;0.0;0;2169.0;0.0;2169.0;268;269.2313630868
2025-12-23T17:08:56.466676;0.0;554.0;268.0;0.0;0.0;554.0;0.0;0.0;0.0;0.0;0;554.0;0.0;554.0;268;269.2313630868
2025-12-23T17:13:56.507318;0.0;2494.0;268.0;0.0;0.0;2494.0;0.0;0.0;0.0;0.0;0;2494.0;0.0;2494.0;268;269.2313630868
2025-12-23T17:19:22.463462;0.0;2491.0;268.0;0.0;0.0;2491.0;0.0;0.0;0.0;0.0;0;2491.0;0.0;2491.0;268;269.2313630868
2025-12-23T17:24:22.503660;0.0;2437.0;268.0;0.0;0.0;2437.0;0.0;0.0;0.0;0.0;0;2437.0;0.0;2437.0;268;269.2313630868
2025-12-23T17:29:48.460566;0.0;2407.0;268.0;0.0;0.0;2407.0;0.0;0.0;0.0;0.0;0;2407.0;0.0;2407.0;268;269.2313630868
2025-12-23T17:33:48.460282;0.0;2468.0;268.0;0.0;0.0;2468.0;0.0;0.0;0.0;0.0;0;2468.0;0.0;2468.0;268;269.2313630868
2025-12-23T17:39:14.510082;0.0;2498.0;268.0;0.0;0.0;2498.0;0.0;0.0;0.0;0.0;0;2498.0;0.0;2498.0;268;269.2313630868
2025-12-23T17:44:14.473057;0.0;2372.0;268.0;0.0;0.0;2372.0;0.0;0.0;0.0;0.0;0;2372.0;0.0;2372.0;268;269.2313630868
2025-12-23T17:49:40.514419;0.0;376.0;268.0;0.0;0.0;376.0;0.0;0.0;0.0;0.0;0;376.0;0.0;376.0;268;269.2313630868
2025-12-23T17:54:40.481067;0.0;702.0;268.0;0.0;0.0;702.0;0.0;0.0;0.0;0.0;0;702.0;0.0;702.0;268;269.2313630868
2025-12-23T18:00:06.521982;0.0;360.0;268.0;0.0;0.0;360.0;0.0;0.0;0.0;0.0;0;360.0;0.0;360.0;268;269.2313630868
2025-12-23T18:04:06.471490;0.0;273.0;268.0;0.0;0.0;273.0;0.0;0.0;0.0;0.0;0;273.0;0.0;273.0;268;269.2313630868
2025-12-23T18:09:06.489551;0.0;260.0;268.0;0.0;0.0;260.0;0.0;0.0;0.0;0.0;0;260.0;0.0;260.0;268;269.2313630868
2025-12-23T18:14:32.458853;0.0;270.0;268.0;0.0;0.0;270.0;0.0;0.0;0.0;0.0;0;270.0;0.0;270.0;268;269.2313630868
2025-12-23T18:19:32.472555;0.0;271.0;268.0;0.0;0.0;271.0;0.0;0.0;0.0;0.0;0;271.0;0.0;271.0;268;269.2313630868
2025-12-23T18:24:58.485257;0.0;276.0;268.0;0.0;0.0;276.0;0.0;0.0;0.0;0.0;0;276.0;0.0;276.0;268;269.2313630868
2025-12-23T18:29:58.480379;0.0;266.0;268.0;0.0;0.0;266.0;0.0;0.0;0.0;0.0;0;266.0;0.0;266.0;268;269.2313630868
2025-12-23T18:34:24.463899;0.0;265.0;268.0;0.0;0.0;265.0;0.0;0.0;0.0;0.0;0;265.0;0.0;265.0;268;269.2313630868
2025-12-23T18:39:24.449084;0.0;270.0;268.0;0.0;0.0;270.0;0.0;0.0;0.0;0.0;0;270.0;0.0;270.0;268;269.2313630868
2025-12-23T18:44:50.461452;0.0;381.0;268.0;0.0;0.0;381.0;0.0;0.0;0.0;0.0;0;381.0;0.0;381.0;268;269.2313630868
2025-12-23T18:49:50.459913;0.0;371.0;268.0;0.0;0.0;371.0;0.0;0.0;0.0;0.0;0;371.0;0.0;371.0;268;269.2313630868
2025-12-23T18:55:16.467206;0.0;362.0;268.0;0.0;0.0;362.0;0.0;0.0;0.0;0.0;0;362.0;0.0;362.0;268;269.2313630868
2025-12-23T19:00:16.470636;0.0;371.0;268.0;0.0;0.0;371.0;0.0;0.0;0.0;0.0;0;371.0;0.0;371.0;268;269.2313630868
2025-12-23T19:04:42.489012;0.0;2215.0;268.0;0.0;0.0;2215.0;0.0;0.0;0.0;0.0;0;2215.0;0.0;2215.0;268;269.2313630868
2025-12-23T19:09:42.457776;0.0;2293.0;268.0;0.0;0.0;2293.0;0.0;0.0;0.0;0.0;0;2293.0;0.0;2293.0;268;269.2313630868
2025-12-23T19:15:08.450223;0.0;2205.0;268.0;0.0;0.0;2205.0;0.0;0.0;0.0;0.0;0;2205.0;0.0;2205.0;268;269.2313630868
2025-12-23T19:20:08.460197;0.0;2134.0;268.0;0.0;0.0;2134.0;0.0;0.0;0.0;0.0;0;2134.0;0.0;2134.0;268;269.2313630868
2025-12-23T19:24:34.454446;0.0;311.0;268.0;0.0;0.0;311.0;0.0;0.0;0.0;0.0;0;311.0;0.0;311.0;268;269.2313630868
2025-12-23T19:29:34.453562;0.0;405.0;268.0;0.0;0.0;405.0;0.0;0.0;0.0;0.0;0;405.0;0.0;405.0;268;269.2313630868
2025-12-23T19:35:00.498523;0.0;294.0;268.0;0.0;0.0;294.0;0.0;0.0;0.0;0.0;0;294.0;0.0;294.0;268;269.2313630868
2025-12-23T19:40:01.468734;0.0;325.0;268.0;0.0;0.0;325.0;0.0;0.0;0.0;0.0;0;325.0;0.0;325.0;268;269.2313630868
2025-12-23T19:45:27.477412;0.0;309.0;268.0;0.0;0.0;309.0;0.0;0.0;0.0;0.0;0;309.0;0.0;309.0;268;269.2313630868
2025-12-23T19:50:27.497466;0.0;303.0;268.0;0.0;0.0;303.0;0.0;0.0;0.0;0.0;0;303.0;0.0;303.0;268;269.2313630868
2025-12-23T19:55:53.477468;0.0;282.0;268.0;0.0;0.0;282.0;0.0;0.0;0.0;0.0;0;282.0;0.0;282.0;268;269.2313630868
2025-12-23T19:59:53.477299;0.0;297.0;268.0;0.0;0.0;297.0;0.0;0.0;0.0;0.0;0;297.0;0.0;297.0;268;269.2313630868
2025-12-23T20:05:19.531019;0.0;295.0;268.0;0.0;0.0;295.0;0.0;0.0;0.0;0.0;0;295.0;0.0;295.0;268;269.2313630868
2025-12-23T20:10:19.475277;0.0;357.0;268.0;0.0;0.0;357.0;0.0;0.0;0.0;0.0;0;357.0;0.0;357.0;268;269.2313630868
2025-12-23T20:15:45.518381;0.0;252.0;268.0;0.0;0.0;252.0;0.0;0.0;0.0;0.0;0;252.0;0.0;252.0;268;269.2313630868
2025-12-23T20:20:45.461602;0.0;2081.0;268.0;0.0;0.0;2081.0;0.0;0.0;0.0;0.0;0;2081.0;0.0;2081.0;268;269.2313630868
2025-12-23T20:26:11.541596;0.0;2096.0;268.0;0.0;0.0;2096.0;0.0;0.0;0.0;0.0;0;2096.0;0.0;2096.0;268;269.2313630868
2025-12-23T20:30:11.526567;0.0;2090.0;268.0;0.0;0.0;2090.0;0.0;0.0;0.0;0.0;0;2090.0;0.0;2090.0;268;269.2313630868
2025-12-23T20:35:11.670362;0.0;279.0;268.0;0.0;0.0;279.0;0.0;0.0;0.0;0.0;0;279.0;0.0;279.0;268;269.2313630868
2025-12-23T20:40:38.472046;0.0;398.0;268.0;0.0;0.0;398.0;0.0;0.0;0.0;0.0;0;398.0;0.0;398.0;268;269.2313630868
2025-12-23T20:45:38.469320;0.0;292.0;268.0;0.0;0.0;292.0;0.0;0.0;0.0;0.0;0;292.0;0.0;292.0;268;269.2313630868
2025-12-23T20:50:04.460062;0.0;282.0;268.0;0.0;0.0;282.0;0.0;0.0;0.0;0.0;0;282.0;0.0;282.0;268;269.2313630868
2025-12-23T20:56:04.486193;0.0;286.0;268.0;0.0;0.0;286.0;0.0;0.0;0.0;0.0;0;286.0;0.0;286.0;268;269.2313630868
2025-12-23T21:00:30.462376;0.0;271.0;268.0;0.0;0.0;271.0;0.0;0.0;0.0;0.0;0;271.0;0.0;271.0;268;269.2313630868
2025-12-23T21:10:57.657445;0.0;269.0;268.0;0.0;0.0;269.0;0.0;0.0;0.0;0.0;0;269.0;0.0;269.0;268;269.2313630868
2025-12-23T21:15:58.471474;0.0;338.0;268.0;0.0;0.0;338.0;0.0;0.0;0.0;0.0;0;338.0;0.0;338.0;268;269.2313630868
2025-12-23T21:20:24.462463;0.0;334.0;268.0;0.0;0.0;334.0;0.0;0.0;0.0;0.0;0;334.0;0.0;334.0;268;269.2313630868
2025-12-23T21:25:24.457530;0.0;255.0;268.0;0.0;0.0;255.0;0.0;0.0;0.0;0.0;0;255.0;0.0;255.0;268;269.2313630868
2025-12-23T21:30:51.499222;0.0;375.0;268.0;0.0;0.0;375.0;0.0;0.0;0.0;0.0;0;375.0;0.0;375.0;268;269.2313630868
2025-12-23T21:35:53.782212;0.0;323.0;268.0;0.0;0.0;323.0;0.0;0.0;0.0;0.0;0;323.0;0.0;323.0;268;269.2313630868
2025-12-23T21:41:20.478974;0.0;308.0;268.0;0.0;0.0;308.0;0.0;0.0;0.0;0.0;0;308.0;0.0;308.0;268;269.2313630868
2025-12-23T21:46:20.459351;0.0;311.0;268.0;0.0;0.0;311.0;0.0;0.0;0.0;0.0;0;311.0;0.0;311.0;268;269.2313630868
2025-12-23T21:50:46.469696;0.0;298.0;268.0;0.0;0.0;298.0;0.0;0.0;0.0;0.0;0;298.0;0.0;298.0;268;269.2313630868
2025-12-23T21:55:46.468603;0.0;313.0;268.0;0.0;0.0;313.0;0.0;0.0;0.0;0.0;0;313.0;0.0;313.0;268;269.2313630868
2025-12-23T22:01:12.468890;0.0;297.0;268.0;0.0;0.0;297.0;0.0;0.0;0.0;0.0;0;297.0;0.0;297.0;268;269.2313630868
2025-12-23T22:06:12.490369;0.0;515.0;268.0;0.0;0.0;515.0;0.0;0.0;0.0;0.0;0;515.0;0.0;515.0;268;269.2313630868
2025-12-23T22:11:38.467840;0.0;345.0;268.0;0.0;0.0;345.0;0.0;0.0;0.0;0.0;0;345.0;0.0;345.0;268;269.2313630868
2025-12-23T22:15:38.461306;0.0;225.0;268.0;0.0;0.0;225.0;0.0;0.0;0.0;0.0;0;225.0;0.0;225.0;268;269.2313630868
2025-12-23T22:22:04.455500;0.0;190.0;268.0;0.0;0.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;269.2313630868
2025-12-23T22:26:04.450992;0.0;200.0;268.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;268;269.2313630868
2025-12-23T22:31:30.513201;0.0;202.0;268.0;0.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;268;269.2313630868
2025-12-23T22:36:30.458025;0.0;204.0;268.0;0.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;268;269.2313630868
2025-12-23T22:42:00.540327;0.0;207.0;268.0;0.0;0.0;207.0;0.0;0.0;0.0;0.0;0;207.0;0.0;207.0;268;269.2313630868
2025-12-23T22:46:00.451414;0.0;201.0;268.0;0.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;269.2313630868
2025-12-23T22:51:00.559354;0.0;201.0;241.0;0.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;269.2313630868
2025-12-23T22:51:00.563057;0.0;205.0;241.0;0.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;268;269.2313630868
2025-12-23T22:56:26.447184;0.0;203.0;241.0;0.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;268;269.2313630868
2025-12-23T23:06:52.463330;0.0;201.0;241.0;0.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;268;269.2313630868
2025-12-23T23:16:18.455142;0.0;206.0;241.0;0.0;0.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;268;269.2313630868
2025-12-23T23:21:18.444840;0.0;181.0;241.0;0.0;0.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;268;269.2313630868
2025-12-23T23:31:44.459985;0.0;182.0;241.0;0.0;0.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;268;269.2313630868
2025-12-23T23:36:10.461504;0.0;204.0;241.0;0.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;268;269.2313630868
2025-12-23T23:42:10.454820;0.0;198.0;241.0;0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;269.2313630868
2025-12-23T23:46:36.453171;0.0;205.0;241.0;0.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;268;269.2313630868
2025-12-23T23:51:36.492702;0.0;223.0;241.0;0.0;0.0;223.0;0.0;0.0;0.0;0.0;0;223.0;0.0;223.0;268;269.2313630868
2025-12-23T23:57:02.489598;0.0;197.0;241.0;0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;269.2313630868
