timestamp;solarleistung;akkuLadestand;hausabgabe;akkuLadung;netzbezug;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-28T00:00:00;0.0;322.0;193.0;0.0;0.0;193.0;0.0;0.0;0.0;0;193.0;193.0;193.0;0.0;268;322.0
2025-12-28T00:00:26.487757;0.0;322.0;195.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;268;322.0
2025-12-28T00:00:26.492993;0.0;295.0;195.0;0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;268;322.0
2025-12-28T00:05:26.493459;0.0;295.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;268;322.0
2025-12-28T00:05:26.499122;0.0;268.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;268;322.0
2025-12-28T00:05:26.500066;0.0;268.0;0.0;0.0;194.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;322.0
2025-12-28T00:09:53.501284;0.0;268.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;322.0
2025-12-28T00:14:53.504022;0.0;268.0;0.0;0.0;187.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;268;322.0
2025-12-28T00:20:18.497563;0.0;268.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;322.0
2025-12-28T00:25:18.487699;0.0;268.0;0.0;0.0;212.0;212.0;0.0;0.0;0.0;0.0;0;212.0;0.0;212.0;268;322.0
2025-12-28T00:29:44.498049;0.0;268.0;0.0;0.0;189.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;322.0
2025-12-28T00:34:44.517622;0.0;268.0;0.0;0.0;187.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;268;322.0
2025-12-28T00:40:09.499346;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T00:45:09.511071;0.0;268.0;0.0;0.0;189.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;322.0
2025-12-28T00:50:34.491451;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T00:55:34.495024;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T01:01:00.491907;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T01:05:00.522311;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T01:10:26.572250;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T01:15:26.505138;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T01:20:51.614884;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T01:25:51.507396;0.0;268.0;0.0;0.0;191.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;322.0
2025-12-28T01:31:17.560595;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T01:35:17.493659;0.0;268.0;0.0;0.0;192.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;322.0
2025-12-28T01:40:17.499604;0.0;268.0;0.0;0.0;186.0;186.0;0.0;0.0;0.0;0.0;0;186.0;0.0;186.0;268;322.0
2025-12-28T01:50:43.482854;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T01:56:09.500504;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T02:01:09.481197;0.0;268.0;0.0;0.0;187.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;268;322.0
2025-12-28T02:05:35.504761;0.0;268.0;0.0;0.0;192.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;322.0
2025-12-28T02:10:35.493233;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T02:16:01.490008;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T02:21:02.488328;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T02:25:28.488743;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T02:30:28.491380;0.0;268.0;0.0;0.0;192.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;322.0
2025-12-28T02:35:54.492209;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T02:40:54.489800;0.0;268.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;322.0
2025-12-28T02:51:20.493205;0.0;268.0;0.0;0.0;187.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;268;322.0
2025-12-28T02:55:45.487565;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T03:00:45.505593;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T03:06:10.495605;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T03:11:10.502299;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T03:16:36.489797;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T03:31:02.488976;0.0;268.0;0.0;0.0;173.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;268;322.0
2025-12-28T03:36:29.564715;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T03:41:29.491949;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T03:46:54.590077;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T03:51:54.495365;0.0;268.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;322.0
2025-12-28T04:01:19.492184;0.0;268.0;0.0;0.0;186.0;186.0;0.0;0.0;0.0;0.0;0;186.0;0.0;186.0;268;322.0
2025-12-28T04:11:45.518577;0.0;268.0;0.0;0.0;189.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;322.0
2025-12-28T04:16:46.505382;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T04:21:15.488467;0.0;268.0;0.0;0.0;189.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;322.0
2025-12-28T04:31:41.502990;0.0;268.0;0.0;0.0;191.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;322.0
2025-12-28T04:36:41.499785;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T04:42:06.487564;0.0;268.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;322.0
2025-12-28T04:47:06.483465;0.0;268.0;0.0;0.0;187.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;268;322.0
2025-12-28T04:51:31.483591;0.0;268.0;0.0;0.0;186.0;186.0;0.0;0.0;0.0;0.0;0;186.0;0.0;186.0;268;322.0
2025-12-28T04:56:31.490736;0.0;268.0;0.0;0.0;189.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;322.0
2025-12-28T05:01:57.489934;0.0;268.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;322.0
2025-12-28T05:06:57.488250;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T05:12:22.491231;0.0;268.0;0.0;0.0;167.0;167.0;0.0;0.0;0.0;0.0;0;167.0;0.0;167.0;268;322.0
2025-12-28T05:17:22.493160;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T05:21:47.488391;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T05:26:47.512818;0.0;268.0;0.0;0.0;188.0;188.0;0.0;0.0;0.0;0.0;0;188.0;0.0;188.0;268;322.0
2025-12-28T05:32:13.489892;0.0;268.0;0.0;0.0;187.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;268;322.0
2025-12-28T05:42:39.523673;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T05:47:39.501609;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T05:57:04.507128;0.0;268.0;0.0;0.0;167.0;167.0;0.0;0.0;0.0;0.0;0;167.0;0.0;167.0;268;322.0
2025-12-28T06:02:30.571970;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T06:07:30.488417;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T06:17:56.483309;0.0;268.0;0.0;0.0;187.0;187.0;0.0;0.0;0.0;0.0;0;187.0;0.0;187.0;268;322.0
2025-12-28T06:27:21.491889;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T06:32:21.498450;0.0;268.0;0.0;0.0;305.0;305.0;0.0;0.0;0.0;0.0;0;305.0;0.0;305.0;268;322.0
2025-12-28T06:37:47.488431;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T06:42:47.488537;0.0;268.0;0.0;0.0;167.0;167.0;0.0;0.0;0.0;0.0;0;167.0;0.0;167.0;268;322.0
2025-12-28T06:52:13.492244;0.0;268.0;0.0;0.0;168.0;168.0;0.0;0.0;0.0;0.0;0;168.0;0.0;168.0;268;322.0
2025-12-28T06:57:39.489147;0.0;268.0;0.0;0.0;191.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;268;322.0
2025-12-28T07:08:05.495552;0.0;268.0;0.0;0.0;190.0;190.0;0.0;0.0;0.0;0.0;0;190.0;0.0;190.0;268;322.0
2025-12-28T07:13:05.502797;0.0;268.0;0.0;0.0;189.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;322.0
2025-12-28T07:22:31.493918;0.0;268.0;0.0;0.0;192.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;268;322.0
2025-12-28T07:27:56.490455;0.0;268.0;0.0;0.0;170.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;268;322.0
2025-12-28T07:32:56.496210;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T07:38:21.508550;0.0;268.0;0.0;0.0;170.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;268;322.0
2025-12-28T07:43:21.514119;0.0;268.0;0.0;0.0;169.0;169.0;0.0;0.0;0.0;0.0;0;169.0;0.0;169.0;268;322.0
2025-12-28T07:47:47.495275;0.0;268.0;0.0;0.0;170.0;170.0;0.0;0.0;0.0;0.0;0;170.0;0.0;170.0;268;322.0
2025-12-28T07:52:47.509293;0.0;268.0;0.0;0.0;176.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;268;322.0
2025-12-28T08:03:13.519694;0.0;268.0;0.0;0.0;197.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;268;322.0
2025-12-28T08:08:39.503249;0.0;268.0;0.0;0.0;198.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;268;322.0
2025-12-28T08:13:39.599408;0.0;268.0;0.0;0.0;196.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;268;322.0
2025-12-28T08:19:05.550352;0.0;268.0;0.0;0.0;189.0;189.0;0.0;0.0;0.0;0.0;0;189.0;0.0;189.0;268;322.0
2025-12-28T08:23:05.494838;0.0;268.0;0.0;0.0;193.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;268;322.0
2025-12-28T08:28:31.573890;0.0;268.0;0.0;0.0;194.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;268;322.0
2025-12-28T08:33:31.500867;12.0;268.0;0.0;0.0;194.0;194.0;12.0;12.0;0.0;0.0;0;182.0;12.0;182.0;268;322.0
2025-12-28T08:33:31.502946;12.0;268.0;12.0;0.0;194.0;206.0;12.0;12.0;0.0;0.0;0;194.0;12.0;194.0;268;322.0
2025-12-28T08:33:31.509862;12.0;268.0;12.0;0.0;180.0;192.0;12.0;12.0;0.0;0.0;0;180.0;12.0;180.0;268;322.0
2025-12-28T08:34:31.491329;13.0;268.0;12.0;0.0;180.0;192.0;13.0;13.0;0.0;0.0;0;179.0;13.0;179.0;268;322.0
2025-12-28T08:34:31.493129;13.0;268.0;13.0;0.0;180.0;193.0;13.0;13.0;0.0;0.0;0;180.0;13.0;180.0;268;322.0
2025-12-28T08:34:31.498753;13.0;268.0;13.0;0.0;178.0;191.0;13.0;13.0;0.0;0.0;0;178.0;13.0;178.0;268;322.0
2025-12-28T08:35:31.496621;14.0;268.0;13.0;0.0;178.0;191.0;14.0;14.0;0.0;0.0;0;177.0;14.0;177.0;268;322.0
2025-12-28T08:35:31.498506;14.0;268.0;14.0;0.0;178.0;192.0;14.0;14.0;0.0;0.0;0;178.0;14.0;178.0;268;322.0
