timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-04T00:00:00;0.0;0.0;0.0;1505.0;0.0;175.0;0.0;0.0;8.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1334.4415119430926;1505.0
2026-04-04T00:04:22.794883;0.0;0.0;0.0;1505.0;0.0;174.0;0.0;0.0;8.0;166.0;0;0;0;0;166.0;166.0;166.0;0.0;1318.4970855622446;1505.0
2026-04-04T00:04:22.795818;0.0;0.0;0.0;1478.0;0.0;174.0;0.0;0.0;8.0;166.0;0;0;0;0;166.0;166.0;166.0;0.0;1318.4970288334434;1505.0
2026-04-04T00:09:22.963928;0.0;0.0;0.0;1478.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;1297.981152894116;1505.0
2026-04-04T00:09:22.969305;0.0;0.0;0.0;1451.0;0.0;195.0;0.0;0.0;8.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;1297.9807853871714;1505.0
2026-04-04T00:09:22.970038;0.0;0.0;0.0;1451.0;0.0;195.0;0.0;0.0;6.0;189.0;0;0;0;0;189.0;189.0;189.0;0.0;1297.980734752303;1505.0
2026-04-04T00:14:27.307305;0.0;0.0;0.0;1451.0;0.0;197.0;0.0;0.0;6.0;191.0;0;0;0;0;191.0;191.0;191.0;0.0;1276.734967940534;1505.0
2026-04-04T00:14:27.308667;0.0;0.0;0.0;1451.0;0.0;197.0;0.0;0.0;8.0;189.0;0;0;0;0;189.0;189.0;189.0;0.0;1276.7348738550077;1505.0
2026-04-04T00:19:27.926965;0.0;0.0;0.0;1451.0;0.0;229.0;0.0;0.0;8.0;221.0;0;0;0;0;221.0;221.0;221.0;0.0;1254.2292356917285;1505.0
2026-04-04T00:19:27.932346;0.0;0.0;0.0;1424.0;0.0;229.0;0.0;0.0;8.0;221.0;0;0;0;0;221.0;221.0;221.0;0.0;1254.2288328458612;1505.0
2026-04-04T00:19:27.933030;0.0;0.0;0.0;1424.0;0.0;229.0;0.0;0.0;5.0;224.0;0;0;0;0;224.0;224.0;224.0;0.0;1254.2287809434222;1505.0
2026-04-04T00:24:32.476362;0.0;0.0;0.0;1424.0;0.0;212.0;0.0;0.0;5.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;1232.8736082726905;1505.0
2026-04-04T00:24:32.477294;0.0;0.0;0.0;1397.0;0.0;212.0;0.0;0.0;5.0;207.0;0;0;0;0;207.0;207.0;207.0;0.0;1232.873542919032;1505.0
2026-04-04T00:24:32.481747;0.0;0.0;0.0;1397.0;0.0;212.0;0.0;0.0;6.0;206.0;0;0;0;0;206.0;206.0;206.0;0.0;1232.873232174452;1505.0
2026-04-04T00:29:32.955565;0.0;0.0;0.0;1397.0;0.0;211.0;0.0;0.0;6.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;1212.0069948133407;1505.0
2026-04-04T00:29:32.960899;0.0;0.0;0.0;1397.0;0.0;211.0;0.0;0.0;7.0;204.0;0;0;0;0;204.0;204.0;204.0;0.0;1212.0066262035846;1505.0
2026-04-04T00:34:47.444782;0.0;0.0;0.0;1397.0;0.0;172.0;0.0;0.0;7.0;165.0;0;0;0;0;165.0;165.0;165.0;0.0;1193.0410411542425;1505.0
2026-04-04T00:34:47.445724;0.0;0.0;0.0;1370.0;0.0;172.0;0.0;0.0;7.0;165.0;0;0;0;0;165.0;165.0;165.0;0.0;1193.040984345032;1505.0
2026-04-04T00:34:47.449829;0.0;0.0;0.0;1370.0;0.0;172.0;0.0;0.0;4.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;1193.0407322836286;1505.0
2026-04-04T00:39:47.922881;0.0;0.0;0.0;1370.0;0.0;174.0;0.0;0.0;4.0;170.0;0;0;0;0;170.0;170.0;170.0;0.0;1174.3709885555584;1505.0
2026-04-04T00:39:47.928241;0.0;0.0;0.0;1344.0;0.0;174.0;0.0;0.0;4.0;170.0;0;0;0;0;170.0;170.0;170.0;0.0;1174.3706555146227;1505.0
2026-04-04T00:39:47.928926;0.0;0.0;0.0;1344.0;0.0;174.0;0.0;0.0;8.0;166.0;0;0;0;0;166.0;166.0;166.0;0.0;1174.3706139539502;1505.0
2026-04-04T00:44:52.312765;0.0;0.0;0.0;1344.0;0.0;175.0;0.0;0.0;8.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1155.7916296290232;1505.0
2026-04-04T00:44:52.316890;0.0;0.0;0.0;1344.0;0.0;175.0;0.0;0.0;7.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;1155.7913763395495;1505.0
2026-04-04T00:49:53.004202;0.0;0.0;0.0;1317.0;0.0;175.0;0.0;0.0;7.0;168.0;0;0;0;0;168.0;168.0;168.0;0.0;1137.3281203395495;1505.0
2026-04-04T00:54:57.410197;0.0;0.0;0.0;1317.0;0.0;174.0;0.0;0.0;7.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1118.7477836564356;1505.0
2026-04-04T00:54:57.414147;0.0;0.0;0.0;1290.0;0.0;174.0;0.0;0.0;7.0;167.0;0;0;0;0;167.0;167.0;167.0;0.0;1118.7475425562893;1505.0
2026-04-04T00:59:57.960875;0.0;0.0;0.0;1290.0;0.0;177.0;0.0;0.0;7.0;170.0;0;0;0;0;170.0;170.0;170.0;0.0;1100.0732210065817;1505.0
2026-04-04T00:59:57.966742;0.0;0.0;0.0;1290.0;0.0;177.0;0.0;0.0;6.0;171.0;0;0;0;0;171.0;171.0;171.0;0.0;1100.0728543190817;1505.0
