timestamp;hausabgabe;akkuLadestand;akkuEntladung;akkuLadung;netzbezug;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-10T23:00:00+00:00;0.0;241.0;-0.0;0.0;231.0;0.0;231.0;0.0;0.0;0.0;0;231.0;231.0;231.0;0.0;426;241.0
2025-12-10T23:02:48.261000+00:00;0.0;241.0;-0.0;0.0;229.0;0.0;229.0;0.0;0.0;0.0;0.0;0;229.0;0.0;229.0;426;426
2025-12-10T23:07:48.258000+00:00;0.0;241.0;-0.0;0.0;214.0;0.0;214.0;0.0;0.0;0.0;0.0;0;214.0;0.0;214.0;426;426.0
2025-12-10T23:13:16.259000+00:00;0.0;241.0;-0.0;0.0;238.0;0.0;238.0;0.0;0.0;0.0;0.0;0;238.0;0.0;238.0;426;426.0
2025-12-10T23:18:16.264000+00:00;0.0;241.0;-0.0;0.0;218.0;0.0;218.0;0.0;0.0;0.0;0.0;0;218.0;0.0;218.0;426;426.0
2025-12-10T23:22:41.309000+00:00;0.0;241.0;-0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-10T23:27:41.263000+00:00;0.0;241.0;-0.0;0.0;183.0;0.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;426;426.0
2025-12-10T23:33:06.263000+00:00;0.0;241.0;-0.0;0.0;234.0;0.0;234.0;0.0;0.0;0.0;0.0;0;234.0;0.0;234.0;426;426.0
2025-12-10T23:38:06.260000+00:00;0.0;241.0;-0.0;0.0;2046.0;0.0;2046.0;0.0;0.0;0.0;0.0;0;2046.0;0.0;2046.0;426;426.0
2025-12-10T23:43:31.263000+00:00;0.0;241.0;-0.0;0.0;247.0;0.0;247.0;0.0;0.0;0.0;0.0;0;247.0;0.0;247.0;426;426.0
2025-12-10T23:48:31.268000+00:00;0.0;241.0;-0.0;0.0;228.0;0.0;228.0;0.0;0.0;0.0;0.0;0;228.0;0.0;228.0;426;426.0
2025-12-10T23:53:56.266000+00:00;0.0;241.0;-0.0;0.0;230.0;0.0;230.0;0.0;0.0;0.0;0.0;0;230.0;0.0;230.0;426;426.0
2025-12-10T23:57:56.263000+00:00;0.0;241.0;-0.0;0.0;213.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;426;426.0
2025-12-11T00:03:21.440000+00:00;0.0;241.0;-0.0;0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-11T00:08:21.262000+00:00;0.0;241.0;-0.0;0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-11T00:13:46.400000+00:00;0.0;241.0;-0.0;0.0;184.0;0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;426;426.0
2025-12-11T00:18:46.269000+00:00;0.0;241.0;-0.0;0.0;181.0;0.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;426;426.0
2025-12-11T00:24:11.397000+00:00;0.0;241.0;-0.0;0.0;202.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-11T00:28:11.266000+00:00;0.0;241.0;-0.0;0.0;206.0;0.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;426;426.0
2025-12-11T00:33:11.259000+00:00;0.0;241.0;-0.0;0.0;204.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;426;426.0
2025-12-11T00:38:36.267000+00:00;0.0;241.0;-0.0;0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-11T00:43:36.261000+00:00;0.0;241.0;-0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-11T00:49:01.261000+00:00;0.0;241.0;-0.0;0.0;200.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;426;426.0
2025-12-11T00:54:01.301000+00:00;0.0;241.0;-0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-11T00:58:26.277000+00:00;0.0;241.0;-0.0;0.0;179.0;0.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;426;426.0
2025-12-11T01:03:26.262000+00:00;0.0;241.0;-0.0;0.0;181.0;0.0;181.0;0.0;0.0;0.0;0.0;0;181.0;0.0;181.0;426;426.0
2025-12-11T01:08:51.280000+00:00;0.0;241.0;-0.0;0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-11T01:13:51.265000+00:00;0.0;241.0;-0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-11T01:19:16.283000+00:00;0.0;241.0;-0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-11T01:24:16.257000+00:00;0.0;241.0;-0.0;0.0;177.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-11T01:28:41.293000+00:00;0.0;241.0;-0.0;0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-11T01:33:41.258000+00:00;0.0;241.0;-0.0;0.0;202.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-11T01:39:06.266000+00:00;0.0;241.0;-0.0;0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-11T01:44:06.270000+00:00;0.0;241.0;-0.0;0.0;194.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;426;426.0
2025-12-11T01:49:31.259000+00:00;0.0;241.0;-0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-11T01:54:31.268000+00:00;0.0;241.0;-0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-11T01:58:56.268000+00:00;0.0;241.0;-0.0;0.0;191.0;0.0;191.0;0.0;0.0;0.0;0.0;0;191.0;0.0;191.0;426;426.0
2025-12-11T02:03:56.343000+00:00;0.0;241.0;-0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-11T02:14:21.261000+00:00;0.0;241.0;-0.0;0.0;174.0;0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;426;426.0
2025-12-11T02:19:46.273000+00:00;0.0;241.0;-0.0;0.0;173.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;426;426.0
2025-12-11T02:23:46.265000+00:00;0.0;241.0;-0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-11T02:34:11.271000+00:00;0.0;241.0;-0.0;0.0;182.0;0.0;182.0;0.0;0.0;0.0;0.0;0;182.0;0.0;182.0;426;426.0
2025-12-11T02:39:36.403000+00:00;0.0;241.0;-0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-11T02:44:36.265000+00:00;0.0;241.0;-0.0;0.0;177.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;426;426.0
2025-12-11T02:50:01.423000+00:00;0.0;241.0;-0.0;0.0;173.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;426;426.0
2025-12-11T02:54:01.262000+00:00;0.0;241.0;-0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-11T02:59:01.264000+00:00;0.0;241.0;-0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-11T03:04:26.270000+00:00;0.0;241.0;-0.0;0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-11T03:14:51.268000+00:00;0.0;241.0;-0.0;0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-11T03:19:51.259000+00:00;0.0;241.0;-0.0;0.0;194.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;426;426.0
2025-12-11T03:24:16.281000+00:00;0.0;241.0;-0.0;0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-11T03:29:16.272000+00:00;0.0;241.0;-0.0;0.0;204.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;426;426.0
2025-12-11T03:39:41.274000+00:00;0.0;241.0;-0.0;0.0;202.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;426;426.0
2025-12-11T03:45:06.301000+00:00;0.0;241.0;-0.0;0.0;201.0;0.0;201.0;0.0;0.0;0.0;0.0;0;201.0;0.0;201.0;426;426.0
2025-12-11T03:50:06.263000+00:00;0.0;241.0;-0.0;0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-11T03:54:31.263000+00:00;0.0;241.0;-0.0;0.0;198.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;426;426.0
2025-12-11T03:59:31.328000+00:00;0.0;241.0;-0.0;0.0;199.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;426;426.0
2025-12-11T04:09:56.279000+00:00;0.0;241.0;-0.0;0.0;174.0;0.0;174.0;0.0;0.0;0.0;0.0;0;174.0;0.0;174.0;426;426.0
2025-12-11T04:20:21.271000+00:00;0.0;241.0;-0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-11T04:24:46.263000+00:00;0.0;241.0;-0.0;0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-11T04:29:46.285000+00:00;0.0;241.0;-0.0;0.0;197.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;426;426.0
2025-12-11T04:35:11.440000+00:00;0.0;241.0;-0.0;0.0;195.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;426;426.0
2025-12-11T04:45:36.323000+00:00;0.0;241.0;-0.0;0.0;192.0;0.0;192.0;0.0;0.0;0.0;0.0;0;192.0;0.0;192.0;426;426.0
2025-12-11T04:50:36.264000+00:00;0.0;241.0;-0.0;0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-11T04:56:01.289000+00:00;0.0;241.0;-0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-11T05:05:26.412000+00:00;0.0;241.0;-0.0;0.0;178.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;426;426.0
2025-12-11T05:10:26.273000+00:00;0.0;241.0;-0.0;0.0;184.0;0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;426;426.0
2025-12-11T05:15:51.414000+00:00;0.0;241.0;-0.0;0.0;176.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;426;426.0
2025-12-11T05:26:16.428000+00:00;0.0;241.0;-0.0;0.0;175.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;426;426.0
2025-12-11T05:30:16.284000+00:00;0.0;241.0;-0.0;0.0;196.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;426;426.0
2025-12-11T05:35:16.273000+00:00;0.0;241.0;-0.0;0.0;206.0;0.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;426;426.0
2025-12-11T05:40:41.272000+00:00;0.0;241.0;-0.0;0.0;204.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;426;426.0
2025-12-11T05:45:41.279000+00:00;0.0;241.0;-0.0;0.0;194.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;426;426.0
2025-12-11T05:51:06.281000+00:00;0.0;241.0;-0.0;0.0;193.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;426;426.0
2025-12-11T05:56:06.278000+00:00;0.0;241.0;-0.0;0.0;236.0;0.0;236.0;0.0;0.0;0.0;0.0;0;236.0;0.0;236.0;426;426.0
2025-12-11T06:00:31.301000+00:00;0.0;241.0;-0.0;0.0;1644.0;0.0;1644.0;0.0;0.0;0.0;0.0;0;1644.0;0.0;1644.0;426;426.0
2025-12-11T06:05:31.267000+00:00;0.0;241.0;-0.0;0.0;1590.0;0.0;1590.0;0.0;0.0;0.0;0.0;0;1590.0;0.0;1590.0;426;426.0
2025-12-11T06:10:56.446000+00:00;0.0;241.0;-0.0;0.0;1025.0;0.0;1025.0;0.0;0.0;0.0;0.0;0;1025.0;0.0;1025.0;426;426.0
2025-12-11T06:15:56.270000+00:00;0.0;241.0;-0.0;0.0;226.0;0.0;226.0;0.0;0.0;0.0;0.0;0;226.0;0.0;226.0;426;426.0
2025-12-11T06:20:21.291000+00:00;0.0;241.0;-0.0;0.0;356.0;0.0;356.0;0.0;0.0;0.0;0.0;0;356.0;0.0;356.0;426;426.0
2025-12-11T06:26:21.374000+00:00;0.0;241.0;-0.0;0.0;428.0;0.0;428.0;0.0;0.0;0.0;0.0;0;428.0;0.0;428.0;426;426.0
2025-12-11T06:30:46.309000+00:00;0.0;241.0;-0.0;0.0;1654.0;0.0;1654.0;0.0;0.0;0.0;0.0;0;1654.0;0.0;1654.0;426;426.0
2025-12-11T06:35:46.283000+00:00;0.0;241.0;-0.0;0.0;277.0;0.0;277.0;0.0;0.0;0.0;0.0;0;277.0;0.0;277.0;426;426.0
2025-12-11T06:41:11.273000+00:00;0.0;241.0;-0.0;0.0;273.0;0.0;273.0;0.0;0.0;0.0;0.0;0;273.0;0.0;273.0;426;426.0
2025-12-11T06:46:11.280000+00:00;0.0;241.0;-0.0;0.0;275.0;0.0;275.0;0.0;0.0;0.0;0.0;0;275.0;0.0;275.0;426;426.0
2025-12-11T06:50:36.279000+00:00;0.0;241.0;-0.0;0.0;344.0;0.0;344.0;0.0;0.0;0.0;0.0;0;344.0;0.0;344.0;426;426.0
2025-12-11T06:55:36.313000+00:00;0.0;241.0;-0.0;0.0;244.0;0.0;244.0;0.0;0.0;0.0;0.0;0;244.0;0.0;244.0;426;426.0
2025-12-11T07:01:01.292000+00:00;0.0;241.0;-0.0;0.0;243.0;0.0;243.0;0.0;0.0;0.0;0.0;0;243.0;0.0;243.0;426;426.0
2025-12-11T07:06:01.299000+00:00;0.0;241.0;-0.0;0.0;194.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;426;426.0
2025-12-11T07:11:27.287000+00:00;0.0;241.0;-0.0;0.0;213.0;0.0;213.0;0.0;0.0;0.0;0.0;0;213.0;0.0;213.0;426;426.0
2025-12-11T07:16:27.314000+00:00;0.0;241.0;-0.0;0.0;215.0;0.0;215.0;0.0;0.0;0.0;0.0;0;215.0;0.0;215.0;426;426.0
2025-12-11T07:21:52.272000+00:00;0.0;241.0;-0.0;0.0;277.0;0.0;277.0;0.0;0.0;0.0;0.0;0;277.0;0.0;277.0;426;426.0
2025-12-11T07:25:52.298000+00:00;0.0;241.0;-0.0;0.0;184.0;0.0;184.0;0.0;0.0;0.0;0.0;0;184.0;0.0;184.0;426;426.0
2025-12-11T07:36:18.277000+00:00;0.0;241.0;-0.0;0.0;218.0;0.0;218.0;0.0;0.0;0.0;0.0;0;218.0;0.0;218.0;426;426.0
2025-12-11T07:41:43.430000+00:00;0.0;241.0;-0.0;0.0;218.0;71.0;218.0;142.0;142.0;0.0;0.0;0;76.0;142.0;76.0;426;426.0
2025-12-11T07:41:43.439000+00:00;0.0;241.0;-0.0;0.0;210.0;71.0;210.0;142.0;142.0;0.0;0.0;0;68.0;142.0;68.0;426;426.0
2025-12-11T07:41:43.449000+00:00;0.0;241.0;-0.0;71.0;210.0;71.0;210.0;142.0;142.0;0.0;0.0;0;68.0;142.0;68.0;426;426.00017355555553
2025-12-11T07:46:43.274000+00:00;0.0;241.0;-0.0;71.0;210.0;79.0;210.0;158.0;158.0;0.0;0.0;0;52.0;158.0;52.0;426;431.203803
2025-12-11T07:46:43.283000+00:00;0.0;241.0;-0.0;71.0;189.0;79.0;189.0;158.0;158.0;0.0;0.0;0;31.0;158.0;31.0;426;431.2039592
2025-12-11T07:46:43.288000+00:00;0.0;241.0;-0.0;79.0;189.0;79.0;189.0;158.0;158.0;0.0;0.0;0;31.0;158.0;31.0;426;431.20405575555554
2025-12-11T07:52:08.442000+00:00;0.0;241.0;-0.0;79.0;189.0;61.0;189.0;122.0;122.0;0.0;0.0;0;67.0;122.0;67.0;426;437.48314077777775
2025-12-11T07:52:08.445000+00:00;0.0;268.0;-0.0;79.0;189.0;61.0;189.0;122.0;122.0;0.0;0.0;0;67.0;122.0;67.0;426;437.4831987111111
2025-12-11T07:52:08.450000+00:00;0.0;268.0;-0.0;79.0;216.0;61.0;216.0;122.0;122.0;0.0;0.0;0;94.0;122.0;94.0;426;437.48329526666663
2025-12-11T07:52:08.461000+00:00;0.0;268.0;-0.0;61.0;216.0;61.0;216.0;122.0;122.0;0.0;0.0;0;94.0;122.0;94.0;426;437.48345928888887
