timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-08T00:00:00.000+01:00;186;0;0;0;0;268;186;0;0;0;0;186;186;186;0;268;268
2025-12-08T00:04:31.237+01:00;184;0;0;0;0;268;184;0;0;0;0;0;184;0;184;268;268
2025-12-08T00:09:31.248+01:00;203;0;0;0;0;268;203;0;0;0;0;0;203;0;203;268;268
2025-12-08T00:13:56.234+01:00;181;0;0;0;0;268;181;0;0;0;0;0;181;0;181;268;268
2025-12-08T00:19:56.244+01:00;203;0;0;0;0;268;203;0;0;0;0;0;203;0;203;268;268
2025-12-08T00:24:21.242+01:00;206;0;0;0;0;268;206;0;0;0;0;0;206;0;206;268;268
2025-12-08T00:29:21.243+01:00;205;0;0;0;0;268;205;0;0;0;0;0;205;0;205;268;268
2025-12-08T00:34:46.249+01:00;202;0;0;0;0;268;202;0;0;0;0;0;202;0;202;268;268
2025-12-08T00:39:46.233+01:00;200;0;0;0;0;268;200;0;0;0;0;0;200;0;200;268;268
2025-12-08T00:44:11.241+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-08T00:49:11.228+01:00;208;0;0;0;0;268;208;0;0;0;0;0;208;0;208;268;268
2025-12-08T00:54:36.233+01:00;182;0;0;0;0;268;182;0;0;0;0;0;182;0;182;268;268
2025-12-08T00:56:36.229+01:00;185;0;0;0;0;268;185;0;0;0;0;0;185;0;185;268;268
2025-12-08T00:57:36.228+01:00;184;0;0;0;0;268;184;0;0;0;0;0;184;0;184;268;268
2025-12-08T00:58:36.227+01:00;181;0;0;0;0;268;181;0;0;0;0;0;181;0;181;268;268
2025-12-08T00:59:36.234+01:00;179;0;0;0;0;268;179;0;0;0;0;0;179;0;179;268;268
2025-12-08T01:10:01.240+01:00;180;0;0;0;0;268;180;0;0;0;0;0;180;0;180;268;268
2025-12-08T01:14:26.252+01:00;202;0;0;0;0;268;202;0;0;0;0;0;202;0;202;268;268
2025-12-08T01:19:26.245+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-08T01:24:51.250+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-08T01:29:51.258+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-08T01:35:16.247+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-08T01:40:16.233+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-08T01:49:41.232+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-08T01:55:06.352+01:00;204;0;0;0;0;268;204;0;0;0;0;0;204;0;204;268;268
2025-12-08T02:00:06.237+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-08T02:05:31.400+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-08T02:10:31.237+01:00;182;0;0;0;0;268;182;0;0;0;0;0;182;0;182;268;268
2025-12-08T02:15:56.364+01:00;204;0;0;0;0;268;204;0;0;0;0;0;204;0;204;268;268
2025-12-08T02:19:56.239+01:00;199;0;0;0;0;268;199;0;0;0;0;0;199;0;199;268;268
2025-12-08T02:24:56.279+01:00;200;0;0;0;0;268;200;0;0;0;0;0;200;0;200;268;268
2025-12-08T02:30:21.232+01:00;201;0;0;0;0;268;201;0;0;0;0;0;201;0;201;268;268
2025-12-08T02:35:21.259+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-08T02:40:46.239+01:00;203;0;0;0;0;268;203;0;0;0;0;0;203;0;203;268;268
2025-12-08T02:45:46.244+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-08T02:50:11.387+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-08T03:00:36.302+01:00;188;0;0;0;0;268;188;0;0;0;0;0;188;0;188;268;268
2025-12-08T03:05:36.245+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-08T03:11:01.251+01:00;199;0;0;0;0;268;199;0;0;0;0;0;199;0;199;268;268
2025-12-08T03:16:01.238+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-08T03:20:26.236+01:00;200;0;0;0;0;268;200;0;0;0;0;0;200;0;200;268;268
2025-12-08T03:25:26.253+01:00;203;0;0;0;0;268;203;0;0;0;0;0;203;0;203;268;268
2025-12-08T03:30:51.248+01:00;200;0;0;0;0;268;200;0;0;0;0;0;200;0;200;268;268
2025-12-08T03:35:51.259+01:00;177;0;0;0;0;268;177;0;0;0;0;0;177;0;177;268;268
2025-12-08T03:50:42.254+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-08T03:55:42.254+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-08T04:06:07.289+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-08T04:11:32.323+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-08T04:21:57.244+01:00;216;0;0;0;0;268;216;0;0;0;0;0;216;0;216;268;268
2025-12-08T04:25:57.237+01:00;191;0;0;0;0;268;191;0;0;0;0;0;191;0;191;268;268
2025-12-08T04:36:22.252+01:00;193;0;0;0;0;268;193;0;0;0;0;0;193;0;193;268;268
2025-12-08T04:41:47.416+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-08T04:45:47.263+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-08T04:50:47.254+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-08T04:56:12.237+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-08T05:01:12.258+01:00;198;0;0;0;0;268;198;0;0;0;0;0;198;0;198;268;268
2025-12-08T05:06:37.237+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-08T05:11:37.246+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-08T05:16:02.235+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-08T05:21:02.260+01:00;197;0;0;0;0;268;197;0;0;0;0;0;197;0;197;268;268
2025-12-08T05:26:27.232+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-08T05:31:27.229+01:00;173;0;0;0;0;268;173;0;0;0;0;0;173;0;173;268;268
2025-12-08T05:36:53.238+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-08T05:41:53.235+01:00;176;0;0;0;0;268;176;0;0;0;0;0;176;0;176;268;268
2025-12-08T05:46:18.258+01:00;181;0;0;0;0;268;181;0;0;0;0;0;181;0;181;268;268
2025-12-08T05:51:18.258+01:00;175;0;0;0;0;268;175;0;0;0;0;0;175;0;175;268;268
2025-12-08T05:56:43.239+01:00;174;0;0;0;0;268;174;0;0;0;0;0;174;0;174;268;268
2025-12-08T06:01:43.243+01:00;195;0;0;0;0;268;195;0;0;0;0;0;195;0;195;268;268
2025-12-08T06:07:08.252+01:00;196;0;0;0;0;268;196;0;0;0;0;0;196;0;196;268;268
2025-12-08T06:12:08.234+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-08T06:21:34.233+01:00;203;0;0;0;0;268;203;0;0;0;0;0;203;0;203;268;268
2025-12-08T06:26:59.255+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-08T06:31:59.246+01:00;511;0;0;0;0;268;511;0;0;0;0;0;511;0;511;268;268
2025-12-08T06:37:24.250+01:00;194;0;0;0;0;268;194;0;0;0;0;0;194;0;194;268;268
2025-12-08T06:42:24.235+01:00;185;0;0;0;0;268;185;0;0;0;0;0;185;0;185;268;268
2025-12-08T06:47:49.262+01:00;230;0;0;0;0;268;230;0;0;0;0;0;230;0;230;268;268
2025-12-08T06:51:49.259+01:00;268;0;0;0;0;268;268;0;0;0;0;0;268;0;268;268;268
2025-12-08T06:57:14.378+01:00;271;0;0;0;0;268;271;0;0;0;0;0;271;0;271;268;268
2025-12-08T07:02:14.253+01:00;1643;0;0;0;0;268;1643;0;0;0;0;0;1643;0;1643;268;268
2025-12-08T07:07:39.385+01:00;1630;0;0;0;0;268;1630;0;0;0;0;0;1630;0;1630;268;268
2025-12-08T07:12:39.257+01:00;258;0;0;0;0;268;258;0;0;0;0;0;258;0;258;268;268
2025-12-08T07:18:04.464+01:00;1938;0;0;0;0;268;1938;0;0;0;0;0;1938;0;1938;268;268
2025-12-08T07:22:04.253+01:00;1849;0;0;0;0;268;1849;0;0;0;0;0;1849;0;1849;268;268
2025-12-08T07:27:04.313+01:00;305;0;0;0;0;268;305;0;0;0;0;0;305;0;305;268;268
2025-12-08T07:32:29.255+01:00;685;0;0;0;0;268;685;0;0;0;0;0;685;0;685;268;268
2025-12-08T07:37:29.262+01:00;295;0;0;0;0;268;295;0;0;0;0;0;295;0;295;268;268
2025-12-08T07:41:54.251+01:00;257;0;0;0;0;268;257;0;0;0;0;0;257;0;257;268;268
2025-12-08T07:47:54.260+01:00;242;0;0;0;0;268;242;0;0;0;0;0;242;0;242;268;268
2025-12-08T07:52:19.270+01:00;248;0;0;0;0;268;248;0;0;0;0;0;248;0;248;268;268
2025-12-08T07:57:19.253+01:00;387;0;0;0;0;268;387;0;0;0;0;0;387;0;387;268;268
2025-12-08T08:02:44.264+01:00;212;0;0;0;0;268;212;0;0;0;0;0;212;0;212;268;268
2025-12-08T08:07:44.244+01:00;192;0;0;0;0;268;192;0;0;0;0;0;192;0;192;268;268
2025-12-08T08:12:10.254+01:00;247;0;0;0;0;268;247;0;0;0;0;0;247;0;247;268;268
2025-12-08T08:17:10.244+01:00;172;0;0;0;0;268;172;0;0;0;0;0;172;0;172;268;268
2025-12-08T08:27:35.248+01:00;258;0;0;0;0;268;258;0;0;0;0;0;258;0;258;268;268
2025-12-08T08:33:01.299+01:00;258;0;12;0;0;268;258;24;24;0;0;0;234;24;234;268;268
2025-12-08T08:33:01.349+01:00;258;12;12;0;0;268;270;24;24;0;0;0;246;24;246;268;268
2025-12-08T08:33:01.358+01:00;241;12;12;0;0;268;253;24;24;0;0;0;229;24;229;268;268
2025-12-08T08:38:01.254+01:00;241;12;15;0;0;268;253;30;30;0;0;0;223;30;223;268;268
2025-12-08T08:38:01.256+01:00;241;15;15;0;0;268;256;30;30;0;0;0;226;30;226;268;268
2025-12-08T08:38:01.262+01:00;231;15;15;0;0;268;246;30;30;0;0;0;216;30;216;268;268
2025-12-08T08:42:26.245+01:00;231;15;22;0;0;268;246;44;44;0;0;0;202;44;202;268;268
2025-12-08T08:42:26.247+01:00;231;22;22;0;0;268;253;44;44;0;0;0;209;44;209;268;268
2025-12-08T08:42:26.249+01:00;229;22;22;0;0;268;251;44;44;0;0;0;207;44;207;268;268
2025-12-08T08:47:26.257+01:00;229;22;19;0;0;268;251;38;38;0;0;0;213;38;213;268;268
2025-12-08T08:47:26.259+01:00;229;19;19;0;0;268;248;38;38;0;0;0;210;38;210;268;268
2025-12-08T08:47:26.265+01:00;226;19;19;0;0;268;245;38;38;0;0;0;207;38;207;268;268
2025-12-08T08:52:51.324+01:00;226;19;16;0;0;268;245;32;32;0;0;0;213;32;213;268;268
2025-12-08T08:52:51.371+01:00;226;16;16;0;0;268;242;32;32;0;0;0;210;32;210;268;268
2025-12-08T08:52:51.382+01:00;277;16;16;0;0;268;293;32;32;0;0;0;261;32;261;268;268
2025-12-08T08:57:51.259+01:00;277;16;29;0;0;268;293;58;58;0;0;0;235;58;235;268;268
2025-12-08T08:57:51.261+01:00;277;29;29;0;0;268;306;58;58;0;0;0;248;58;248;268;268
2025-12-08T08:57:51.267+01:00;212;29;29;0;0;268;241;58;58;0;0;0;183;58;183;268;268
2025-12-08T09:03:18.280+01:00;212;29;36;0;0;268;241;72;72;0;0;0;169;72;169;268;268
2025-12-08T09:03:18.282+01:00;212;36;36;0;0;268;248;72;72;0;0;0;176;72;176;268;268
2025-12-08T09:03:18.288+01:00;235;36;36;0;0;268;271;72;72;0;0;0;199;72;199;268;268
2025-12-08T09:08:18.274+01:00;235;36;40;0;0;268;271;80;80;0;0;0;191;80;191;268;268
