timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-03T00:00:00;0.0;0.0;0.0;833.0;0.0;799.0;1288.0;0.0;0.0;2087.0;0;0;0;0;800;2087.0;800;1287.0;2318.9822928917306;833.0
2026-04-03T00:04:23.929564;0.0;0.0;0.0;833.0;0.0;252.0;1288.0;0.0;0.0;1540.0;0;0;0;0;800;1540.0;800;740.0;2255.231190476272;833.0
2026-04-03T00:04:23.935435;0.0;0.0;0.0;806.0;0.0;252.0;1288.0;0.0;0.0;1540.0;0;0;0;0;800;1540.0;800;740.0;2255.2297723603297;833.0
2026-04-03T00:04:23.936339;0.0;0.0;0.0;806.0;0.0;252.0;2.0;0.0;0.0;254.0;0;0;0;0;254.0;254.0;254.0;0.0;2255.229694577132;833.0
2026-04-03T00:09:28.921990;0.0;0.0;0.0;806.0;0.0;255.0;2.0;0.0;0.0;257.0;0;0;0;0;257.0;257.0;257.0;0.0;2228.677759513785;833.0
2026-04-03T00:09:28.927264;0.0;0.0;0.0;779.0;0.0;255.0;2.0;0.0;0.0;257.0;0;0;0;0;257.0;257.0;257.0;0.0;2228.677300361346;833.0
2026-04-03T00:09:28.928118;0.0;0.0;0.0;779.0;0.0;255.0;16.0;0.0;0.0;271.0;0;0;0;0;271.0;271.0;271.0;0.0;2228.677221962295;833.0
2026-04-03T00:14:28.922791;0.0;0.0;0.0;779.0;0.0;276.0;16.0;0.0;0.0;292.0;0;0;0;0;292.0;292.0;292.0;0.0;2199.0029521398014;833.0
2026-04-03T00:14:28.928222;0.0;0.0;0.0;752.0;0.0;276.0;16.0;0.0;0.0;292.0;0;0;0;0;292.0;292.0;292.0;0.0;2199.0024149270644;833.0
2026-04-03T00:14:28.929090;0.0;0.0;0.0;752.0;0.0;276.0;13.0;0.0;0.0;289.0;0;0;0;0;289.0;289.0;289.0;0.0;2199.0023299500995;833.0
2026-04-03T00:19:33.924852;0.0;0.0;0.0;752.0;0.0;251.0;13.0;0.0;0.0;264.0;0;0;0;0;264.0;264.0;264.0;0.0;2171.726286194002;833.0
2026-04-03T00:19:33.930283;0.0;0.0;0.0;725.0;0.0;251.0;13.0;0.0;0.0;264.0;0;0;0;0;264.0;264.0;264.0;0.0;2171.7258004948153;833.0
2026-04-03T00:19:33.931005;0.0;0.0;0.0;725.0;0.0;251.0;13.0;0.0;15.0;249.0;0;0;0;0;249.0;249.0;249.0;0.0;2171.725739594409;833.0
2026-04-03T00:19:33.931414;0.0;0.0;0.0;725.0;0.0;251.0;0.0;0.0;15.0;236.0;0;0;0;0;236.0;236.0;236.0;0.0;2171.725706896577;833.0
2026-04-03T00:24:33.955471;0.0;0.0;0.0;725.0;0.0;227.0;0.0;0.0;15.0;212.0;0;0;0;0;212.0;212.0;212.0;0.0;2150.1792637786907;833.0
2026-04-03T00:24:33.957264;0.0;0.0;0.0;725.0;0.0;227.0;0.0;0.0;7.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;2150.1791301540293;833.0
2026-04-03T00:29:38.920936;0.0;0.0;0.0;725.0;0.0;232.0;0.0;0.0;7.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;2126.9349478369563;833.0
2026-04-03T00:29:38.926431;0.0;0.0;0.0;698.0;0.0;232.0;0.0;0.0;7.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;2126.9345290107367;833.0
2026-04-03T00:29:38.927117;0.0;0.0;0.0;698.0;0.0;232.0;0.0;0.0;0.0;232.0;0;0;0;0;232.0;232.0;232.0;0.0;2126.9344750974574;833.0
2026-04-03T00:29:38.927399;0.0;0.0;0.0;698.0;0.0;232.0;9.0;0.0;0.0;241.0;0;0;0;0;241.0;241.0;241.0;0.0;2126.9344520750997;833.0
2026-04-03T00:34:38.930987;0.0;0.0;0.0;698.0;0.0;229.0;9.0;0.0;0.0;238.0;0;0;0;0;238.0;238.0;238.0;0.0;2102.7471709287584;833.0
2026-04-03T00:34:38.936379;0.0;0.0;0.0;672.0;0.0;229.0;9.0;0.0;0.0;238.0;0;0;0;0;238.0;238.0;238.0;0.0;2102.746736207891;833.0
2026-04-03T00:34:38.937030;0.0;0.0;0.0;672.0;0.0;229.0;9.0;0.0;5.0;233.0;0;0;0;0;233.0;233.0;233.0;0.0;2102.746684824761;833.0
2026-04-03T00:34:38.937311;0.0;0.0;0.0;672.0;0.0;229.0;0.0;0.0;5.0;224.0;0;0;0;0;224.0;224.0;224.0;0.0;2102.746663502268;833.0
2026-04-03T00:39:43.961230;0.0;0.0;0.0;672.0;0.0;237.0;0.0;0.0;5.0;232.0;0;0;0;0;232.0;232.0;232.0;0.0;2078.7745939873626;833.0
2026-04-03T00:39:43.962189;0.0;0.0;0.0;645.0;0.0;237.0;0.0;0.0;5.0;232.0;0;0;0;0;232.0;232.0;232.0;0.0;2078.774518618799;833.0
2026-04-03T00:39:43.962833;0.0;0.0;0.0;645.0;0.0;237.0;0.0;0.0;17.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;2078.7744706242192;833.0
2026-04-03T00:44:43.952918;0.0;0.0;0.0;645.0;0.0;228.0;0.0;0.0;17.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;2057.332089887431;833.0
