timestamp;akkuLadestand;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;solarleistung_pv4;solarleistung_pv1;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-31T00:00:00;994.0;799.0;1274.0;0.0;0.0;0.0;0.0;0.0;0.0;2073.0;0;0;0;0;1200;2073.0;1200;873.0;2445.349879769348;994.0
2026-03-31T00:01:18.909182;994.0;258.0;1274.0;0.0;0.0;0.0;0.0;0.0;0.0;1532.0;0;0;0;0;1200;1532.0;1200;332.0;2416.7595964360144;994.0
2026-03-31T00:01:18.910399;967.0;258.0;1274.0;0.0;0.0;0.0;0.0;0.0;0.0;1532.0;0;0;0;0;1200;1532.0;1200;332.0;2416.7591554939854;994.0
2026-03-31T00:01:18.911120;967.0;258.0;1274.0;0.0;12.0;0.0;0.0;0.0;0.0;1520.0;0;0;0;0;1200;1520.0;1200;320.0;2416.7588942621014;994.0
2026-03-31T00:01:18.911489;967.0;258.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;246.0;0;0;0;0;246.0;246.0;246.0;0.0;2416.7588635121015;994.0
2026-03-31T00:06:23.578836;967.0;252.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;240.0;0;0;0;0;240.0;240.0;240.0;0.0;2391.9891605039716;994.0
2026-03-31T00:06:23.583672;940.0;252.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;240.0;0;0;0;0;240.0;240.0;240.0;0.0;2391.98876733324;994.0
2026-03-31T00:06:23.584419;940.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252.0;0;0;0;0;252.0;252.0;252.0;0.0;2391.988703564947;994.0
2026-03-31T00:06:23.584713;940.0;252.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;0;0;0;0;260.0;260.0;260.0;0.0;2391.988677670638;994.0
2026-03-31T00:11:23.888702;940.0;262.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;270.0;0;0;0;0;270.0;270.0;270.0;0.0;2364.521849408443;994.0
2026-03-31T00:11:23.894161;913.0;262.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;270.0;0;0;0;0;270.0;270.0;270.0;0.0;2364.5213501096623;994.0
