timestamp;akkuLadestand;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;solarleistung_pv4;solarleistung_pv1;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-31T00:00:00;994.0;799.0;1274.0;0.0;0.0;0.0;0.0;0.0;0.0;2073.0;0;0;0;0;1200;2073.0;1200;873.0;3507.34987976935;994.0
2026-03-31T00:01:18.909182;994.0;258.0;1274.0;0.0;0.0;0.0;0.0;0.0;0.0;1532.0;0;0;0;0;1200;1532.0;1200;332.0;3478.7595964360166;994.0
2026-03-31T00:01:18.910399;967.0;258.0;1274.0;0.0;0.0;0.0;0.0;0.0;0.0;1532.0;0;0;0;0;1200;1532.0;1200;332.0;3478.7591554939877;994.0
2026-03-31T00:01:18.911120;967.0;258.0;1274.0;0.0;12.0;0.0;0.0;0.0;0.0;1520.0;0;0;0;0;1200;1520.0;1200;320.0;3478.7588942621037;994.0
2026-03-31T00:01:18.911489;967.0;258.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;246.0;0;0;0;0;246.0;246.0;246.0;0.0;3478.7588635121037;994.0
2026-03-31T00:06:23.578836;967.0;252.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;240.0;0;0;0;0;240.0;240.0;240.0;0.0;3453.989160503974;994.0
2026-03-31T00:06:23.583672;940.0;252.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;240.0;0;0;0;0;240.0;240.0;240.0;0.0;3453.9887673332423;994.0
2026-03-31T00:06:23.584419;940.0;252.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;252.0;0;0;0;0;252.0;252.0;252.0;0.0;3453.9887035649494;994.0
2026-03-31T00:06:23.584713;940.0;252.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;0;0;0;0;260.0;260.0;260.0;0.0;3453.9886776706403;994.0
2026-03-31T00:11:23.888702;940.0;262.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;270.0;0;0;0;0;270.0;270.0;270.0;0.0;3426.521849408445;994.0
2026-03-31T00:11:23.894161;913.0;262.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;270.0;0;0;0;0;270.0;270.0;270.0;0.0;3426.5213501096646;994.0
2026-03-31T00:11:23.894846;913.0;262.0;8.0;0.0;5.0;0.0;0.0;0.0;0.0;265.0;0;0;0;0;265.0;265.0;265.0;0.0;3426.521288617456;994.0
