timestamp;solarleistung_pv3;solarleistung_pv4;solarleistung_pv1;akkuLadestand;solarleistung;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-03T00:00:00;0.0;0.0;0.0;833.0;0.0;799.0;1288.0;0.0;0.0;2087.0;0;0;0;0;1200;2087.0;1200;887.0;601.8441476254717;833.0
2026-04-03T00:04:23.929564;0.0;0.0;0.0;833.0;0.0;252.0;1288.0;0.0;0.0;1540.0;0;0;0;0;1200;1540.0;1200;340.0;506.2174940022833;833.0
2026-04-03T00:04:23.935435;0.0;0.0;0.0;806.0;0.0;252.0;1288.0;0.0;0.0;1540.0;0;0;0;0;1200;1540.0;1200;340.0;506.21536682837024;833.0
2026-04-03T00:04:23.936339;0.0;0.0;0.0;806.0;0.0;252.0;2.0;0.0;0.0;254.0;0;0;0;0;254.0;254.0;254.0;0.0;506.2152890451724;833.0
2026-04-03T00:09:28.921990;0.0;0.0;0.0;806.0;0.0;255.0;2.0;0.0;0.0;257.0;0;0;0;0;257.0;257.0;257.0;0.0;479.66335398182554;833.0
2026-04-03T00:09:28.927264;0.0;0.0;0.0;779.0;0.0;255.0;2.0;0.0;0.0;257.0;0;0;0;0;257.0;257.0;257.0;0.0;479.6628948293865;833.0
2026-04-03T00:09:28.928118;0.0;0.0;0.0;779.0;0.0;255.0;16.0;0.0;0.0;271.0;0;0;0;0;271.0;271.0;271.0;0.0;479.662816430335;833.0
2026-04-03T00:14:28.922791;0.0;0.0;0.0;779.0;0.0;276.0;16.0;0.0;0.0;292.0;0;0;0;0;292.0;292.0;292.0;0.0;449.9885466078418;833.0
2026-04-03T00:14:28.928222;0.0;0.0;0.0;752.0;0.0;276.0;16.0;0.0;0.0;292.0;0;0;0;0;292.0;292.0;292.0;0.0;449.98800939510465;833.0
2026-04-03T00:14:28.929090;0.0;0.0;0.0;752.0;0.0;276.0;13.0;0.0;0.0;289.0;0;0;0;0;289.0;289.0;289.0;0.0;449.98792441813987;833.0
2026-04-03T00:19:33.924852;0.0;0.0;0.0;752.0;0.0;251.0;13.0;0.0;0.0;264.0;0;0;0;0;264.0;264.0;264.0;0.0;422.7118806620423;833.0
2026-04-03T00:19:33.930283;0.0;0.0;0.0;725.0;0.0;251.0;13.0;0.0;0.0;264.0;0;0;0;0;264.0;264.0;264.0;0.0;422.7113949628553;833.0
2026-04-03T00:19:33.931005;0.0;0.0;0.0;725.0;0.0;251.0;13.0;0.0;15.0;249.0;0;0;0;0;249.0;249.0;249.0;0.0;422.7113340624488;833.0
2026-04-03T00:19:33.931414;0.0;0.0;0.0;725.0;0.0;251.0;0.0;0.0;15.0;236.0;0;0;0;0;236.0;236.0;236.0;0.0;422.7113013646169;833.0
2026-04-03T00:24:33.955471;0.0;0.0;0.0;725.0;0.0;227.0;0.0;0.0;15.0;212.0;0;0;0;0;212.0;212.0;212.0;0.0;401.1648582467307;833.0
2026-04-03T00:24:33.957264;0.0;0.0;0.0;725.0;0.0;227.0;0.0;0.0;7.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;401.16472462206946;833.0
2026-04-03T00:29:38.920936;0.0;0.0;0.0;725.0;0.0;232.0;0.0;0.0;7.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;377.9205423049963;833.0
2026-04-03T00:29:38.926431;0.0;0.0;0.0;698.0;0.0;232.0;0.0;0.0;7.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;377.92012347877676;833.0
2026-04-03T00:29:38.927117;0.0;0.0;0.0;698.0;0.0;232.0;0.0;0.0;0.0;232.0;0;0;0;0;232.0;232.0;232.0;0.0;377.9200695654976;833.0
2026-04-03T00:29:38.927399;0.0;0.0;0.0;698.0;0.0;232.0;9.0;0.0;0.0;241.0;0;0;0;0;241.0;241.0;241.0;0.0;377.9200465431399;833.0
2026-04-03T00:34:38.930987;0.0;0.0;0.0;698.0;0.0;229.0;9.0;0.0;0.0;238.0;0;0;0;0;238.0;238.0;238.0;0.0;353.7327653967984;833.0
2026-04-03T00:34:38.936379;0.0;0.0;0.0;672.0;0.0;229.0;9.0;0.0;0.0;238.0;0;0;0;0;238.0;238.0;238.0;0.0;353.7323306759312;833.0
2026-04-03T00:34:38.937030;0.0;0.0;0.0;672.0;0.0;229.0;9.0;0.0;5.0;233.0;0;0;0;0;233.0;233.0;233.0;0.0;353.73227929280114;833.0
2026-04-03T00:34:38.937311;0.0;0.0;0.0;672.0;0.0;229.0;0.0;0.0;5.0;224.0;0;0;0;0;224.0;224.0;224.0;0.0;353.7322579703079;833.0
2026-04-03T00:39:43.961230;0.0;0.0;0.0;672.0;0.0;237.0;0.0;0.0;5.0;232.0;0;0;0;0;232.0;232.0;232.0;0.0;329.7601884554027;833.0
2026-04-03T00:39:43.962189;0.0;0.0;0.0;645.0;0.0;237.0;0.0;0.0;5.0;232.0;0;0;0;0;232.0;232.0;232.0;0.0;329.76011308683906;833.0
2026-04-03T00:39:43.962833;0.0;0.0;0.0;645.0;0.0;237.0;0.0;0.0;17.0;220.0;0;0;0;0;220.0;220.0;220.0;0.0;329.7600650922591;833.0
2026-04-03T00:44:43.952918;0.0;0.0;0.0;645.0;0.0;228.0;0.0;0.0;17.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;308.3176843554705;833.0
2026-04-03T00:44:43.957963;0.0;0.0;0.0;618.0;0.0;228.0;0.0;0.0;17.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;308.31732375418323;833.0
2026-04-03T00:44:43.958644;0.0;0.0;0.0;618.0;0.0;228.0;0.0;0.0;6.0;222.0;0;0;0;0;222.0;222.0;222.0;0.0;308.3172725407686;833.0
2026-04-03T00:49:49.030468;0.0;0.0;0.0;618.0;0.0;254.0;0.0;0.0;6.0;248.0;0;0;0;0;248.0;248.0;248.0;0.0;282.68793231312634;833.0
2026-04-03T00:49:49.031684;0.0;0.0;0.0;591.0;0.0;254.0;0.0;0.0;6.0;248.0;0;0;0;0;248.0;248.0;248.0;0.0;282.68783015594477;833.0
2026-04-03T00:49:49.032359;0.0;0.0;0.0;591.0;0.0;254.0;0.0;0.0;10.0;244.0;0;0;0;0;244.0;244.0;244.0;0.0;282.68777436326184;833.0
2026-04-03T00:54:48.936221;0.0;0.0;0.0;591.0;0.0;239.0;0.0;0.0;10.0;229.0;0;0;0;0;0;229.0;0;229.0;268;833.0
2026-04-03T00:54:48.941772;0.0;0.0;0.0;564.0;0.0;239.0;0.0;0.0;10.0;229.0;0;0;0;0;0;229.0;0;229.0;268;833.0
2026-04-03T00:54:48.942465;0.0;0.0;0.0;564.0;0.0;239.0;0.0;0.0;4.0;235.0;0;0;0;0;0;235.0;0;235.0;268;833.0
2026-04-03T00:59:53.922797;0.0;0.0;0.0;564.0;0.0;799.0;0.0;0.0;4.0;795.0;0;0;0;0;0;795.0;0;795.0;268;833.0
2026-04-03T00:59:53.928462;0.0;0.0;0.0;537.0;0.0;799.0;0.0;0.0;4.0;795.0;0;0;0;0;0;795.0;0;795.0;268;833.0
2026-04-03T00:59:53.929132;0.0;0.0;0.0;537.0;0.0;799.0;0.0;0.0;0.0;799.0;0;0;0;0;0;799.0;0;799.0;268;833.0
2026-04-03T00:59:53.929411;0.0;0.0;0.0;537.0;0.0;799.0;1297.0;0.0;0.0;2096.0;0;0;0;0;0;2096.0;0;2096.0;268;833.0
2026-04-03T01:04:53.956661;0.0;0.0;0.0;537.0;0.0;241.0;1297.0;0.0;0.0;1538.0;0;0;0;0;0;1538.0;0;1538.0;268;833.0
2026-04-03T01:04:53.957966;0.0;0.0;0.0;483.0;0.0;241.0;1297.0;0.0;0.0;1538.0;0;0;0;0;0;1538.0;0;1538.0;268;833.0
2026-04-03T01:04:53.958791;0.0;0.0;0.0;483.0;0.0;241.0;16.0;0.0;0.0;257.0;0;0;0;0;0;257.0;0;257.0;268;833.0
2026-04-03T01:09:58.916043;0.0;0.0;0.0;483.0;0.0;249.0;16.0;0.0;0.0;265.0;0;0;0;0;0;265.0;0;265.0;268;833.0
2026-04-03T01:09:58.917012;0.0;0.0;0.0;456.0;0.0;249.0;16.0;0.0;0.0;265.0;0;0;0;0;0;265.0;0;265.0;268;833.0
2026-04-03T01:09:58.917655;0.0;0.0;0.0;456.0;0.0;249.0;16.0;0.0;8.0;257.0;0;0;0;0;0;257.0;0;257.0;268;833.0
2026-04-03T01:09:58.917929;0.0;0.0;0.0;456.0;0.0;249.0;0.0;0.0;8.0;241.0;0;0;0;0;0;241.0;0;241.0;268;833.0
2026-04-03T01:14:58.937408;0.0;0.0;0.0;456.0;0.0;248.0;0.0;0.0;8.0;240.0;0;0;0;0;0;240.0;0;240.0;268;833.0
2026-04-03T01:14:58.942806;0.0;0.0;0.0;430.0;0.0;248.0;0.0;0.0;8.0;240.0;0;0;0;0;0;240.0;0;240.0;268;833.0
2026-04-03T01:14:58.943492;0.0;0.0;0.0;430.0;0.0;248.0;0.0;0.0;6.0;242.0;0;0;0;0;0;242.0;0;242.0;268;833.0
2026-04-03T01:20:03.917220;0.0;0.0;0.0;430.0;0.0;243.0;0.0;0.0;6.0;237.0;0;0;0;0;0;237.0;0;237.0;268;833.0
2026-04-03T01:20:03.923019;0.0;0.0;0.0;403.0;0.0;243.0;0.0;0.0;6.0;237.0;0;0;0;0;0;237.0;0;237.0;268;833.0
2026-04-03T01:20:03.923703;0.0;0.0;0.0;403.0;0.0;243.0;0.0;0.0;8.0;235.0;0;0;0;0;0;235.0;0;235.0;268;833.0
2026-04-03T01:25:03.979115;0.0;0.0;0.0;403.0;0.0;216.0;0.0;0.0;8.0;208.0;0;0;0;0;0;208.0;0;208.0;268;833.0
2026-04-03T01:25:03.984599;0.0;0.0;0.0;376.0;0.0;216.0;0.0;0.0;8.0;208.0;0;0;0;0;0;208.0;0;208.0;268;833.0
2026-04-03T01:25:03.985317;0.0;0.0;0.0;376.0;0.0;216.0;0.0;0.0;9.0;207.0;0;0;0;0;0;207.0;0;207.0;268;833.0
2026-04-03T01:30:18.928516;0.0;0.0;0.0;376.0;0.0;248.0;0.0;0.0;9.0;239.0;0;0;0;0;0;239.0;0;239.0;268;833.0
