timestamp;netzbezug;akkuLadestand;akkuLadung;hausabgabe;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-27T00:00:00;201.0;268.0;0.0;0.0;0.0;201.0;0.0;0.0;0.0;0;201.0;201.0;201.0;0.0;2938.168331325503;268.0
2025-12-27T00:00:31.502005;191.0;268.0;0.0;0.0;0.0;191.0;0.0;0.0;0.0;0;191.0;191.0;191.0;0.0;2935.9691781986753;536
2025-12-27T00:05:31.492198;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2915.2461714453857;536.0
2025-12-27T00:10:58.485247;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2892.8968658302542;536.0
2025-12-27T00:15:58.510296;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2872.061792983032;536.0
2025-12-27T00:20:23.467427;193.0;268.0;0.0;0.0;0.0;193.0;0.0;0.0;0.0;0;193.0;193.0;193.0;0.0;2853.371469049187;536.0
2025-12-27T00:25:23.502434;168.0;268.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0;168.0;168.0;168.0;0.0;2834.9482668649766;536.0
2025-12-27T00:30:48.474169;170.0;268.0;0.0;0.0;0.0;170.0;0.0;0.0;0.0;0;170.0;170.0;170.0;0.0;2814.7563096464096;536.0
2025-12-27T00:40:14.478144;190.0;268.0;0.0;0.0;0.0;190.0;0.0;0.0;0.0;0;190.0;190.0;190.0;0.0;2775.4504780491875;536.0
2025-12-27T00:50:40.478921;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2732.207003322214;536.0
2025-12-27T01:01:06.479580;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2689.4211395674624;536.0
2025-12-27T01:06:06.480479;189.0;268.0;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0;189.0;189.0;189.0;0.0;2668.697393254962;536.0
2025-12-27T01:10:31.493711;187.0;268.0;0.0;0.0;0.0;187.0;0.0;0.0;0.0;0;187.0;187.0;187.0;0.0;2650.584281272506;536.0
