timestamp;akkuLadestand;akkuEntladung;hausabgabe;netzbezug;akkuLadung;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-17T06:13:00.403000+00:00;241.0;-0.0;0.0;295.0;0.0;0.0;295.0;0.0;0.0;0.0;0.0;0;295.0;0.0;295.0;268;268.0
2025-12-17T06:18:26.427000+00:00;241.0;-0.0;0.0;354.0;0.0;0.0;354.0;0.0;0.0;0.0;0.0;0;354.0;0.0;354.0;268;268.0
2025-12-17T06:23:26.396000+00:00;241.0;-0.0;0.0;353.0;0.0;0.0;353.0;0.0;0.0;0.0;0.0;0;353.0;0.0;353.0;268;268.0
2025-12-17T06:28:52.418000+00:00;241.0;-0.0;0.0;297.0;0.0;0.0;297.0;0.0;0.0;0.0;0.0;0;297.0;0.0;297.0;268;268.0
2025-12-17T06:32:52.420000+00:00;241.0;-0.0;0.0;265.0;0.0;0.0;265.0;0.0;0.0;0.0;0.0;0;265.0;0.0;265.0;268;268.0
2025-12-17T06:37:52.396000+00:00;241.0;-0.0;0.0;344.0;0.0;0.0;344.0;0.0;0.0;0.0;0.0;0;344.0;0.0;344.0;268;268.0
2025-12-17T06:43:18.393000+00:00;241.0;-0.0;0.0;231.0;0.0;0.0;231.0;0.0;0.0;0.0;0.0;0;231.0;0.0;231.0;268;268.0
2025-12-17T06:48:18.422000+00:00;241.0;-0.0;0.0;249.0;0.0;0.0;249.0;0.0;0.0;0.0;0.0;0;249.0;0.0;249.0;268;268.0
2025-12-17T06:52:44.389000+00:00;241.0;-0.0;0.0;241.0;0.0;0.0;241.0;0.0;0.0;0.0;0.0;0;241.0;0.0;241.0;268;268.0
2025-12-17T06:58:44.394000+00:00;241.0;-0.0;0.0;314.0;0.0;0.0;314.0;0.0;0.0;0.0;0.0;0;314.0;0.0;314.0;268;268.0
2025-12-17T07:03:10.405000+00:00;241.0;-0.0;0.0;320.0;0.0;0.0;320.0;0.0;0.0;0.0;0.0;0;320.0;0.0;320.0;268;268.0
2025-12-17T07:08:10.431000+00:00;241.0;-0.0;0.0;355.0;0.0;0.0;355.0;0.0;0.0;0.0;0.0;0;355.0;0.0;355.0;268;268.0
2025-12-17T07:13:36.416000+00:00;241.0;-0.0;0.0;306.0;0.0;0.0;306.0;0.0;0.0;0.0;0.0;0;306.0;0.0;306.0;268;268.0
2025-12-17T07:18:36.395000+00:00;241.0;-0.0;0.0;2984.0;0.0;0.0;2984.0;0.0;0.0;0.0;0.0;0;2984.0;0.0;2984.0;268;268.0
2025-12-17T07:23:02.454000+00:00;241.0;-0.0;0.0;4832.0;0.0;0.0;4832.0;0.0;0.0;0.0;0.0;0;4832.0;0.0;4832.0;268;268.0
2025-12-17T07:28:02.490000+00:00;241.0;-0.0;0.0;4844.0;0.0;0.0;4844.0;0.0;0.0;0.0;0.0;0;4844.0;0.0;4844.0;268;268.0
2025-12-17T07:33:28.436000+00:00;241.0;-0.0;0.0;2982.0;0.0;0.0;2982.0;0.0;0.0;0.0;0.0;0;2982.0;0.0;2982.0;268;268.0
2025-12-17T07:38:28.399000+00:00;241.0;-0.0;0.0;2951.0;0.0;0.0;2951.0;0.0;0.0;0.0;0.0;0;2951.0;0.0;2951.0;268;268.0
2025-12-17T07:43:54.500000+00:00;241.0;-0.0;0.0;2838.0;0.0;0.0;2838.0;0.0;0.0;0.0;0.0;0;2838.0;0.0;2838.0;268;268.0
2025-12-17T07:48:54.401000+00:00;241.0;-0.0;0.0;2954.0;0.0;0.0;2954.0;0.0;0.0;0.0;0.0;0;2954.0;0.0;2954.0;268;268.0
2025-12-17T07:53:20.458000+00:00;241.0;-0.0;0.0;445.0;0.0;0.0;445.0;0.0;0.0;0.0;0.0;0;445.0;0.0;445.0;268;268.0
2025-12-17T07:58:20.413000+00:00;241.0;-0.0;0.0;427.0;0.0;0.0;427.0;0.0;0.0;0.0;0.0;0;427.0;0.0;427.0;268;268.0
2025-12-17T08:03:46.399000+00:00;241.0;-0.0;0.0;437.0;0.0;0.0;437.0;0.0;0.0;0.0;0.0;0;437.0;0.0;437.0;268;268.0
2025-12-17T08:08:46.402000+00:00;241.0;-0.0;0.0;459.0;0.0;0.0;459.0;0.0;0.0;0.0;0.0;0;459.0;0.0;459.0;268;268.0
2025-12-17T08:14:12.488000+00:00;241.0;-0.0;0.0;285.0;0.0;0.0;285.0;0.0;0.0;0.0;0.0;0;285.0;0.0;285.0;268;268.0
2025-12-17T08:19:12.400000+00:00;241.0;-0.0;0.0;285.0;0.0;73.0;285.0;146.0;146.0;0.0;0.0;0;139.0;146.0;139.0;268;268.0
2025-12-17T08:19:12.409000+00:00;241.0;-0.0;0.0;373.0;0.0;73.0;373.0;146.0;146.0;0.0;0.0;0;227.0;146.0;227.0;268;268.0
2025-12-17T08:19:12.414000+00:00;241.0;-0.0;0.0;373.0;73.0;73.0;373.0;146.0;146.0;0.0;0.0;0;227.0;146.0;227.0;268;268.00008922222224
2025-12-17T08:24:38.419000+00:00;241.0;-0.0;0.0;373.0;73.0;59.0;373.0;118.0;118.0;0.0;0.0;0;255.0;118.0;255.0;268;273.81746733333335
2025-12-17T08:24:38.426000+00:00;268.0;-0.0;0.0;373.0;73.0;59.0;373.0;118.0;118.0;0.0;0.0;0;255.0;118.0;255.0;268;273.8175922444445
2025-12-17T08:24:38.427000+00:00;268.0;-0.0;0.0;236.0;73.0;59.0;236.0;118.0;118.0;0.0;0.0;0;118.0;118.0;118.0;268;273.81761008888896
2025-12-17T08:24:38.440000+00:00;268.0;-0.0;0.0;236.0;59.0;59.0;236.0;118.0;118.0;0.0;0.0;0;118.0;118.0;118.0;268;273.81779757777787
2025-12-17T08:28:38.412000+00:00;268.0;-0.0;0.0;552.0;59.0;59.0;552.0;118.0;118.0;0.0;0.0;0;434.0;118.0;434.0;268;277.27872708888896
2025-12-17T08:34:04.435000+00:00;268.0;-0.0;0.0;552.0;59.0;62.0;552.0;124.0;124.0;0.0;0.0;0;428.0;124.0;428.0;268;281.9807032444445
2025-12-17T08:34:04.503000+00:00;268.0;-0.0;0.0;2354.0;59.0;62.0;2354.0;124.0;124.0;0.0;0.0;0;2230.0;124.0;2230.0;268;281.9816839555556
2025-12-17T08:34:04.516000+00:00;268.0;-0.0;0.0;2354.0;62.0;62.0;2354.0;124.0;124.0;0.0;0.0;0;2230.0;124.0;2230.0;268;281.9818809777778
2025-12-17T08:39:04.391000+00:00;268.0;-0.0;0.0;2354.0;62.0;65.0;2354.0;130.0;130.0;0.0;0.0;0;2224.0;130.0;2224.0;268;286.5266532
2025-12-17T08:39:04.400000+00:00;268.0;-0.0;0.0;304.0;62.0;65.0;304.0;130.0;130.0;0.0;0.0;0;174.0;130.0;174.0;268;286.5267896
2025-12-17T08:39:04.404000+00:00;268.0;-0.0;0.0;304.0;65.0;65.0;304.0;130.0;130.0;0.0;0.0;0;174.0;130.0;174.0;268;286.5268531555555
2025-12-17T08:44:30.428000+00:00;268.0;-0.0;0.0;304.0;65.0;60.0;304.0;120.0;120.0;0.0;0.0;0;184.0;120.0;184.0;268;291.7070122666666
2025-12-17T08:44:30.436000+00:00;268.0;-0.0;0.0;465.0;65.0;60.0;465.0;120.0;120.0;0.0;0.0;0;345.0;120.0;345.0;268;291.7071393777777
2025-12-17T08:44:30.447000+00:00;268.0;-0.0;0.0;465.0;60.0;60.0;465.0;120.0;120.0;0.0;0.0;0;345.0;120.0;345.0;268;291.70730071111103
2025-12-17T08:48:30.420000+00:00;268.0;-0.0;0.0;465.0;60.0;64.0;465.0;128.0;128.0;0.0;0.0;0;337.0;128.0;337.0;268;295.22690471111105
2025-12-17T08:48:30.428000+00:00;268.0;-0.0;0.0;329.0;60.0;64.0;329.0;128.0;128.0;0.0;0.0;0;201.0;128.0;201.0;268;295.22702204444437
2025-12-17T08:48:30.435000+00:00;268.0;-0.0;0.0;329.0;64.0;64.0;329.0;128.0;128.0;0.0;0.0;0;201.0;128.0;201.0;268;295.2271315555555
2025-12-17T08:54:56.438000+00:00;268.0;-0.0;0.0;329.0;64.0;80.0;329.0;160.0;160.0;0.0;0.0;0;169.0;160.0;169.0;268;301.2659340444444
2025-12-17T08:54:56.445000+00:00;268.0;-0.0;0.0;266.0;64.0;80.0;266.0;160.0;160.0;0.0;0.0;0;106.0;160.0;106.0;268;301.26604355555554
2025-12-17T08:54:56.459000+00:00;268.0;-0.0;0.0;266.0;80.0;80.0;266.0;160.0;160.0;0.0;0.0;0;106.0;160.0;106.0;268;301.2663173333333
2025-12-17T08:58:57.466000+00:00;268.0;-0.0;0.0;266.0;80.0;95.0;266.0;190.0;190.0;0.0;0.0;0;76.0;190.0;76.0;268;305.97934311111106
2025-12-17T08:58:57.474000+00:00;295.0;-0.0;0.0;266.0;80.0;95.0;266.0;190.0;190.0;0.0;0.0;0;76.0;190.0;76.0;268;305.9794995555555
2025-12-17T08:58:57.475000+00:00;295.0;-0.0;0.0;255.0;80.0;95.0;255.0;190.0;190.0;0.0;0.0;0;65.0;190.0;65.0;268;305.9795191111111
2025-12-17T08:58:57.480000+00:00;295.0;-0.0;0.0;255.0;95.0;95.0;255.0;190.0;190.0;0.0;0.0;0;65.0;190.0;65.0;268;305.97963522222216
2025-12-17T09:03:57.395000+00:00;295.0;-0.0;0.0;255.0;95.0;118.0;255.0;236.0;236.0;0.0;0.0;0;19.0;236.0;19.0;268;312.9443279999999
2025-12-17T09:03:57.404000+00:00;295.0;-0.0;0.0;361.0;95.0;118.0;361.0;236.0;236.0;0.0;0.0;0;125.0;236.0;125.0;268;312.9445369999999
2025-12-17T09:03:57.409000+00:00;295.0;-0.0;0.0;361.0;118.0;118.0;361.0;236.0;236.0;0.0;0.0;0;125.0;236.0;125.0;268;312.94468122222213
2025-12-17T09:09:23.401000+00:00;295.0;-0.0;0.0;361.0;118.0;102.0;361.0;204.0;204.0;0.0;0.0;0;157.0;204.0;157.0;268;322.34773935555546
2025-12-17T09:09:23.410000+00:00;295.0;-0.0;0.0;527.0;118.0;102.0;527.0;204.0;204.0;0.0;0.0;0;323.0;204.0;323.0;268;322.34799895555545
2025-12-17T09:09:23.419000+00:00;295.0;-0.0;0.0;527.0;102.0;102.0;527.0;204.0;204.0;0.0;0.0;0;323.0;204.0;323.0;268;322.34822335555543
2025-12-17T09:14:23.400000+00:00;295.0;-0.0;0.0;527.0;102.0;168.0;527.0;336.0;336.0;0.0;0.0;0;191.0;336.0;191.0;268;329.8277496222221
2025-12-17T09:14:23.409000+00:00;322.0;-0.0;0.0;527.0;102.0;168.0;527.0;336.0;336.0;0.0;0.0;0;191.0;336.0;191.0;268;329.82797402222207
2025-12-17T09:14:23.410000+00:00;322.0;-0.0;0.0;249.0;102.0;168.0;249.0;336.0;249.0;87.0;0;0.0;0.0;249.0;0.0;268.0000212666667;329.8279989555554
2025-12-17T09:14:23.414000+00:00;322.0;-0.0;0.0;249.0;168.0;168.0;249.0;336.0;249.0;87.0;0;0.0;0.0;249.0;0.0;268.00010633333335;329.8281632222221
2025-12-17T09:18:49.413000+00:00;322.0;-0.0;0.0;249.0;168.0;179.0;249.0;358.0;249.0;109.0;0;0.0;0.0;249.0;0.0;275.08750191111113;340.75185548888874
2025-12-17T09:18:49.422000+00:00;322.0;-0.0;0.0;271.0;168.0;179.0;271.0;358.0;271.0;87.0;0;0.0;0.0;271.0;0.0;275.08769331111114;340.75222508888874
2025-12-17T09:18:49.427000+00:00;322.0;-0.0;0.0;271.0;179.0;179.0;271.0;358.0;271.0;87.0;0;0.0;0.0;271.0;0.0;275.0877996444445;340.7524438666665
2025-12-17T09:23:49.401000+00:00;322.0;-0.0;0.0;271.0;179.0;178.0;271.0;356.0;271.0;85.0;0;0.0;0.0;271.0;0.0;281.3205927555556;353.87797288888873
2025-12-17T09:23:49.409000+00:00;322.0;-0.0;281.0;271.0;179.0;178.0;552.0;356.0;356.0;0.0;0;196.0;196.0;552.0;0.0;281.3200196561404;353.87832293333315
2025-12-17T09:23:49.411000+00:00;322.0;-0.0;281.0;0.0;179.0;178.0;281.0;356.0;281.0;75.0;0;0.0;0.0;281.0;0.0;281.3200563228071;353.8784104444443
2025-12-17T09:23:49.418000+00:00;322.0;-0.0;281.0;0.0;0.0;178.0;281.0;356.0;281.0;75.0;0;0.0;0.0;281.0;0.0;281.32018465614044;353.8784104444443
2025-12-17T09:23:49.419000+00:00;322.0;103.0;281.0;0.0;0.0;178.0;281.0;356.0;281.0;75.0;0;0.0;0.0;281.0;0.0;281.3202029894738;353.87837279824544
2025-12-17T09:29:15.395000+00:00;322.0;103.0;281.0;0.0;0.0;250.0;281.0;500.0;281.0;219.0;0;0.0;0.0;281.0;0.0;298.77078485614044;341.60661548830393
2025-12-17T09:29:15.403000+00:00;322.0;103.0;280.0;0.0;0.0;250.0;280.0;500.0;280.0;220.0;0;0.0;0.0;280.0;0.0;298.7712150783627;341.60631431871326
2025-12-17T09:29:15.404000+00:00;295.0;103.0;280.0;0.0;0.0;250.0;280.0;500.0;280.0;220.0;0;0.0;0.0;280.0;0.0;298.77126885614047;341.6062766725144
2025-12-17T09:29:15.406000+00:00;295.0;103.0;280.0;9.0;0.0;250.0;289.0;500.0;289.0;211.0;0;0.0;0.0;289.0;0.0;298.77137201169603;341.6062013801168
2025-12-17T09:29:15.410000+00:00;295.0;30.0;280.0;9.0;0.0;250.0;289.0;500.0;289.0;211.0;0;0.0;0.0;289.0;0.0;298.77157832280716;341.60615376106915
2025-12-17T09:34:15.419000+00:00;295.0;30.0;280.0;9.0;0.0;216.0;289.0;432.0;289.0;143.0;0;0.0;0.0;289.0;0.0;309.2585595894738;338.03461804678346
2025-12-17T09:34:15.427000+00:00;295.0;30.0;277.0;9.0;0.0;216.0;286.0;432.0;286.0;146.0;0;0.0;0.0;286.0;0.0;309.2588451005849;338.0345228086882
2025-12-17T09:34:15.429000+00:00;295.0;30.0;277.0;0.0;0.0;216.0;277.0;432.0;277.0;155.0;0;0.0;0.0;277.0;0.0;309.2589208783627;338.03449899916444
