timestamp;akkuLadestand;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;solarleistung_pv4;solarleistung_pv1;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-25T00:00:00;806.0;189.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;187.0;0;0;0;0;187.0;187.0;187.0;0.0;3273.5105904662073;806.0
2026-03-25T00:04:15.837286;806.0;187.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;185.0;0;0;0;0;185.0;185.0;185.0;0.0;3256.2116511716167;806.0
2026-03-25T00:04:15.841799;806.0;187.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;3256.2113559132104;806.0
2026-03-25T00:09:15.823589;806.0;196.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;3235.598572097421;806.0
2026-03-25T00:09:15.829055;779.0;196.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;3235.5981965097017;806.0
2026-03-25T00:14:20.842101;779.0;186.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;178.0;0;0;0;0;178.0;178.0;178.0;0.0;3215.7545114994678;806.0
2026-03-25T00:14:20.846503;752.0;186.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;178.0;0;0;0;0;178.0;178.0;178.0;0.0;3215.754225112041;806.0
2026-03-25T00:14:20.847232;752.0;186.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;3215.7541774179617;806.0
2026-03-25T00:19:20.857117;752.0;233.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;226.0;0;0;0;0;226.0;226.0;226.0;0.0;3192.78594096471;806.0
2026-03-25T00:19:20.862690;752.0;233.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;225.0;0;0;0;0;225.0;225.0;225.0;0.0;3192.7855161933685;806.0
2026-03-25T00:24:36.827228;752.0;222.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;3169.8802278695202;806.0
2026-03-25T00:24:36.828176;725.0;222.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;214.0;214.0;214.0;0.0;3169.880159145943;806.0
2026-03-25T00:24:36.832788;725.0;222.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;3169.879823244859;806.0
