timestamp;solarleistung;hausabgabe;solarleistung_pv4;netzbezug;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung_pv3;solarleistung_pv2;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-21T00:00:00;0.0;215.0;0.0;0.0;860.0;0.0;0.0;0.0;0.0;0.0;215.0;0;0;0;0;215.0;215.0;215.0;0.0;2307.14049222191;860.0
2026-04-21T00:01:15.717201;0.0;215.0;0.0;0.0;860.0;0.0;10.0;0.0;0.0;0.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;2301.8823532635765;860.0
2026-04-21T00:01:15.723792;0.0;221.0;0.0;0.0;860.0;0.0;10.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;2301.8818821589016;860.0
2026-04-21T00:01:15.724866;0.0;221.0;0.0;0.0;833.0;0.0;10.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;2301.8818053926416;860.0
2026-04-21T00:06:20.704602;0.0;221.0;0.0;0.0;833.0;0.0;2.0;0.0;0.0;0.0;219.0;0;0;0;0;219.0;219.0;219.0;0.0;2279.2562761975196;860.0
2026-04-21T00:06:20.711173;0.0;213.0;0.0;0.0;833.0;0.0;2.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;2279.255806522384;860.0
2026-04-21T00:06:20.712243;0.0;213.0;0.0;0.0;806.0;0.0;2.0;0.0;0.0;0.0;211.0;0;0;0;0;211.0;211.0;211.0;0.0;2279.2557300420317;860.0
2026-04-21T00:11:20.809424;0.0;213.0;0.0;0.0;806.0;0.0;10.0;0.0;0.0;0.0;203.0;0;0;0;0;203.0;203.0;203.0;0.0;2258.618965901449;860.0
2026-04-21T00:11:20.816704;0.0;239.0;0.0;0.0;806.0;0.0;10.0;0.0;0.0;0.0;229.0;0;0;0;0;229.0;229.0;229.0;0.0;2258.6184011589016;860.0
2026-04-21T00:11:20.817710;0.0;239.0;0.0;0.0;779.0;0.0;10.0;0.0;0.0;0.0;229.0;0;0;0;0;229.0;229.0;229.0;0.0;2258.618323118929;860.0
