timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-05T00:00:00.000+01:00;198;0;0;0;0;268;198;0;0;0;0;198;198;198;0;268;268
2025-12-05T00:00:59.700+01:00;178;0;0;0;0;268;178;0;0;0;0;0;178;0;178;268;268
2025-12-05T00:10:25.702+01:00;180;0;0;0;0;268;180;0;0;0;0;0;180;0;180;268;268
2025-12-05T00:20:50.727+01:00;179;0;0;0;0;268;179;0;0;0;0;0;179;0;179;268;268
2025-12-05T00:31:15.711+01:00;178;0;0;0;0;268;178;0;0;0;0;0;178;0;178;268;268
2025-12-05T00:36:15.710+01:00;201;0;0;0;0;268;201;0;0;0;0;0;201;0;201;268;268
2025-12-05T00:37:40.837+01:00;202;0;0;0;0;268;202;0;0;0;0;0;202;0;202;268;268
2025-12-05T00:38:40.690+01:00;202;0;0;0;0;241;202;0;0;0;0;0;202;0;202;268;268
2025-12-05T00:39:40.687+01:00;200;0;0;0;0;241;200;0;0;0;0;0;200;0;200;268;268
2025-12-05T00:40:40.690+01:00;196;0;0;0;0;241;196;0;0;0;0;0;196;0;196;268;268
2025-12-05T00:41:40.688+01:00;198;0;0;0;0;241;198;0;0;0;0;0;198;0;198;268;268
2025-12-05T00:42:40.692+01:00;195;0;0;0;0;241;195;0;0;0;0;0;195;0;195;268;268
2025-12-05T00:45:40.710+01:00;198;0;0;0;0;241;198;0;0;0;0;0;198;0;198;268;268
2025-12-05T00:51:05.704+01:00;192;0;0;0;0;241;192;0;0;0;0;0;192;0;192;268;268
2025-12-05T01:01:30.775+01:00;195;0;0;0;0;241;195;0;0;0;0;0;195;0;195;268;268
2025-12-05T01:10:55.700+01:00;181;0;0;0;0;241;181;0;0;0;0;0;181;0;181;268;268
2025-12-05T01:15:55.696+01:00;176;0;0;0;0;241;176;0;0;0;0;0;176;0;176;268;268
2025-12-05T01:21:20.714+01:00;177;0;0;0;0;241;177;0;0;0;0;0;177;0;177;268;268
2025-12-05T01:26:20.693+01:00;198;0;0;0;0;241;198;0;0;0;0;0;198;0;198;268;268
2025-12-05T01:31:45.700+01:00;199;0;0;0;0;241;199;0;0;0;0;0;199;0;199;268;268
2025-12-05T01:36:45.693+01:00;196;0;0;0;0;241;196;0;0;0;0;0;196;0;196;268;268
2025-12-05T01:41:10.692+01:00;193;0;0;0;0;241;193;0;0;0;0;0;193;0;193;268;268
2025-12-05T01:46:10.705+01:00;192;0;0;0;0;241;192;0;0;0;0;0;192;0;192;268;268
2025-12-05T01:51:35.696+01:00;193;0;0;0;0;241;193;0;0;0;0;0;193;0;193;268;268
2025-12-05T01:56:35.688+01:00;173;0;0;0;0;241;173;0;0;0;0;0;173;0;173;268;268
2025-12-05T02:02:00.700+01:00;175;0;0;0;0;241;175;0;0;0;0;0;175;0;175;268;268
2025-12-05T02:07:00.693+01:00;181;0;0;0;0;241;181;0;0;0;0;0;181;0;181;268;268
2025-12-05T02:12:25.715+01:00;173;0;0;0;0;241;173;0;0;0;0;0;173;0;173;268;268
2025-12-05T02:16:25.698+01:00;175;0;0;0;0;241;175;0;0;0;0;0;175;0;175;268;268
2025-12-05T02:21:50.839+01:00;173;0;0;0;0;241;173;0;0;0;0;0;173;0;173;268;268
2025-12-05T02:26:50.704+01:00;196;0;0;0;0;241;196;0;0;0;0;0;196;0;196;268;268
2025-12-05T02:32:15.836+01:00;204;0;0;0;0;241;204;0;0;0;0;0;204;0;204;268;268
2025-12-05T02:37:15.707+01:00;199;0;0;0;0;241;199;0;0;0;0;0;199;0;199;268;268
2025-12-05T02:42:40.856+01:00;195;0;0;0;0;241;195;0;0;0;0;0;195;0;195;268;268
2025-12-05T02:46:40.711+01:00;193;0;0;0;0;241;193;0;0;0;0;0;193;0;193;268;268
2025-12-05T02:51:40.691+01:00;197;0;0;0;0;241;197;0;0;0;0;0;197;0;197;268;268
2025-12-05T02:57:05.710+01:00;176;0;0;0;0;241;176;0;0;0;0;0;176;0;176;268;268
2025-12-05T03:02:05.693+01:00;183;0;0;0;0;241;183;0;0;0;0;0;183;0;183;268;268
2025-12-05T03:06:30.694+01:00;177;0;0;0;0;241;177;0;0;0;0;0;177;0;177;268;268
2025-12-05T03:11:30.690+01:00;180;0;0;0;0;241;180;0;0;0;0;0;180;0;180;268;268
2025-12-05T03:16:57.699+01:00;200;0;0;0;0;241;200;0;0;0;0;0;200;0;200;268;268
2025-12-05T03:21:57.690+01:00;202;0;0;0;0;241;202;0;0;0;0;0;202;0;202;268;268
2025-12-05T03:27:22.691+01:00;199;0;0;0;0;241;199;0;0;0;0;0;199;0;199;268;268
2025-12-05T03:32:22.692+01:00;206;0;0;0;0;241;206;0;0;0;0;0;206;0;206;268;268
2025-12-05T03:36:47.691+01:00;194;0;0;0;0;241;194;0;0;0;0;0;194;0;194;268;268
2025-12-05T03:41:47.692+01:00;176;0;0;0;0;241;176;0;0;0;0;0;176;0;176;268;268
2025-12-05T03:47:12.696+01:00;175;0;0;0;0;241;175;0;0;0;0;0;175;0;175;268;268
2025-12-05T04:07:02.867+01:00;177;0;0;0;0;241;177;0;0;0;0;0;177;0;177;268;268
2025-12-05T04:12:03.875+01:00;175;0;0;0;0;241;175;0;0;0;0;0;175;0;175;268;268
2025-12-05T04:17:28.700+01:00;197;0;0;0;0;241;197;0;0;0;0;0;197;0;197;268;268
2025-12-05T04:27:53.696+01:00;210;0;0;0;0;241;210;0;0;0;0;0;210;0;210;268;268
2025-12-05T04:32:53.705+01:00;203;0;0;0;0;241;203;0;0;0;0;0;203;0;203;268;268
2025-12-05T04:38:18.693+01:00;198;0;0;0;0;241;198;0;0;0;0;0;198;0;198;268;268
