timestamp;netzbezug;hausabgabe;solarleistung;akkuLadung;akkuEntladung;akkuLadestand;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-09T00:00:00.000+01:00;246;0;0;0;0;268;246;0;0;0;0;246;246;246;0;268;268
2025-12-09T00:03:42.247+01:00;219;0;0;0;0;268;219;0;0;0;0;0;219;0;219;268;268
2025-12-09T00:08:42.248+01:00;2065;0;0;0;0;268;2065;0;0;0;0;0;2065;0;2065;268;268
2025-12-09T00:14:08.257+01:00;2066;0;0;0;0;268;2066;0;0;0;0;0;2066;0;2066;268;268
2025-12-09T00:19:08.253+01:00;239;0;0;0;0;268;239;0;0;0;0;0;239;0;239;268;268
2025-12-09T00:23:33.267+01:00;235;0;0;0;0;268;235;0;0;0;0;0;235;0;235;268;268
2025-12-09T00:28:33.272+01:00;237;0;0;0;0;268;237;0;0;0;0;0;237;0;237;268;268
2025-12-09T00:33:59.249+01:00;239;0;0;0;0;268;239;0;0;0;0;0;239;0;239;268;268
2025-12-09T00:38:59.246+01:00;243;0;0;0;0;268;243;0;0;0;0;0;243;0;243;268;268
2025-12-09T00:44:24.247+01:00;252;0;0;0;0;268;252;0;0;0;0;0;252;0;252;268;268
2025-12-09T00:49:24.242+01:00;254;0;0;0;0;268;254;0;0;0;0;0;254;0;254;268;268
2025-12-09T00:53:49.264+01:00;234;0;0;0;0;268;234;0;0;0;0;0;234;0;234;268;268
2025-12-09T00:58:49.302+01:00;237;0;0;0;0;268;237;0;0;0;0;0;237;0;237;268;268
2025-12-09T01:04:14.268+01:00;229;0;0;0;0;268;229;0;0;0;0;0;229;0;229;268;268
2025-12-09T01:09:14.275+01:00;205;0;0;0;0;268;205;0;0;0;0;0;205;0;205;268;268
2025-12-09T01:14:39.258+01:00;2082;0;0;0;0;268;2082;0;0;0;0;0;2082;0;2082;268;268
2025-12-09T01:19:39.271+01:00;211;0;0;0;0;268;211;0;0;0;0;0;211;0;211;268;268
2025-12-09T01:24:04.268+01:00;210;0;0;0;0;268;210;0;0;0;0;0;210;0;210;268;268
2025-12-09T01:29:04.253+01:00;225;0;0;0;0;268;225;0;0;0;0;0;225;0;225;268;268
