timestamp;solarleistung;hausabgabe;solarleistung_pv4;netzbezug;akkuLadestand;solarleistung_pv1;netzeinspeisung;solarleistung_pv3;solarleistung_pv2;akkuLadung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-04-22T00:00:00;0.0;208.0;0.0;0.0;860.0;0.0;6.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;1029.349030426529;860.0
2026-04-22T00:01:17.742509;0.0;208.0;0.0;0.0;860.0;0.0;9.0;0.0;0.0;0.0;199.0;0;0;0;0;199.0;199.0;199.0;0.0;1023.6945131418067;860.0
2026-04-22T00:01:17.749110;0.0;211.0;0.0;0.0;860.0;0.0;9.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;1023.6940614473623;860.0
2026-04-22T00:01:17.750193;0.0;211.0;0.0;0.0;833.0;0.0;9.0;0.0;0.0;0.0;202.0;0;0;0;0;202.0;202.0;202.0;0.0;1023.6939873396387;860.0
2026-04-22T00:06:17.755883;0.0;211.0;0.0;0.0;833.0;0.0;6.0;0.0;0.0;0.0;205.0;0;0;0;0;205.0;205.0;205.0;0.0;1002.8602588674165;860.0
2026-04-22T00:06:17.762449;0.0;194.0;0.0;0.0;833.0;0.0;6.0;0.0;0.0;0.0;188.0;0;0;0;0;188.0;188.0;188.0;0.0;1002.8598076949019;860.0
2026-04-22T00:11:22.733808;0.0;194.0;0.0;0.0;833.0;0.0;5.0;0.0;0.0;0.0;189.0;0;0;0;0;189.0;189.0;189.0;0.0;981.792707237665;860.0
2026-04-22T00:11:22.740778;0.0;184.0;0.0;0.0;833.0;0.0;5.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;981.7922512325481;860.0
2026-04-22T00:11:22.741842;0.0;184.0;0.0;0.0;806.0;0.0;5.0;0.0;0.0;0.0;179.0;0;0;0;0;179.0;179.0;179.0;0.0;981.792181621437;860.0
2026-04-22T00:16:22.746063;0.0;189.0;0.0;0.0;806.0;0.0;5.0;0.0;0.0;0.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;961.6164591565247;860.0
2026-04-22T00:16:22.747044;0.0;189.0;0.0;0.0;779.0;0.0;5.0;0.0;0.0;0.0;184.0;0;0;0;0;184.0;184.0;184.0;0.0;961.6163931828405;860.0
2026-04-22T00:20:38.732506;0.0;189.0;0.0;0.0;779.0;0.0;7.0;0.0;0.0;0.0;182.0;0;0;0;0;182.0;182.0;182.0;0.0;944.5881204913201;860.0
2026-04-22T00:20:38.738666;0.0;224.0;0.0;0.0;779.0;0.0;7.0;0.0;0.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;944.5876676728919;860.0
2026-04-22T00:20:38.739621;0.0;224.0;0.0;0.0;752.0;0.0;7.0;0.0;0.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;944.5875974713337;860.0
