timestamp;akkuLadestand;hausabgabe;netzbezug;solarleistung_pv2;netzeinspeisung;solarleistung_pv4;solarleistung_pv1;solarleistung_pv3;solarleistung;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2026-03-28T00:00:00;268.0;0.0;217.0;0.0;0.0;0.0;0.0;0.0;0.0;217.0;0;0;0;0;217.0;217.0;217.0;0.0;268.5866391337112;268.0
2026-03-28T00:02:33.888552;268.0;0.0;215.0;0.0;0.0;0.0;0.0;0.0;0.0;215.0;0;0;0;0;0;215.0;0;215.0;268;268.0
2026-03-28T00:07:33.860513;268.0;0.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;0;214.0;0;214.0;268;268.0
2026-03-28T00:12:38.852643;268.0;0.0;217.0;0.0;0.0;0.0;0.0;0.0;0.0;217.0;0;0;0;0;0;217.0;0;217.0;268;268.0
2026-03-28T00:17:38.863599;268.0;0.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;0;214.0;0;214.0;268;268.0
2026-03-28T00:22:43.877397;268.0;0.0;217.0;0.0;0.0;0.0;0.0;0.0;0.0;217.0;0;0;0;0;0;217.0;0;217.0;268;268.0
2026-03-28T00:27:43.896389;268.0;0.0;227.0;0.0;0.0;0.0;0.0;0.0;0.0;227.0;0;0;0;0;0;227.0;0;227.0;268;268.0
2026-03-28T00:32:48.860564;268.0;0.0;195.0;0.0;0.0;0.0;0.0;0.0;0.0;195.0;0;0;0;0;0;195.0;0;195.0;268;268.0
2026-03-28T00:37:48.898911;268.0;0.0;197.0;0.0;0.0;0.0;0.0;0.0;0.0;197.0;0;0;0;0;0;197.0;0;197.0;268;268.0
2026-03-28T00:42:53.903033;268.0;0.0;195.0;0.0;0.0;0.0;0.0;0.0;0.0;195.0;0;0;0;0;0;195.0;0;195.0;268;268.0
2026-03-28T00:47:53.880329;268.0;0.0;216.0;0.0;0.0;0.0;0.0;0.0;0.0;216.0;0;0;0;0;0;216.0;0;216.0;268;268.0
2026-03-28T00:52:58.873193;268.0;0.0;217.0;0.0;0.0;0.0;0.0;0.0;0.0;217.0;0;0;0;0;0;217.0;0;217.0;268;268.0
2026-03-28T00:57:58.871457;268.0;0.0;237.0;0.0;0.0;0.0;0.0;0.0;0.0;237.0;0;0;0;0;0;237.0;0;237.0;268;268.0
2026-03-28T01:03:03.876886;268.0;0.0;233.0;0.0;0.0;0.0;0.0;0.0;0.0;233.0;0;0;0;0;0;233.0;0;233.0;268;268.0
2026-03-28T01:08:03.893702;268.0;0.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;0;0;0;0;0;230.0;0;230.0;268;268.0
2026-03-28T01:13:08.862971;268.0;0.0;214.0;0.0;0.0;0.0;0.0;0.0;0.0;214.0;0;0;0;0;0;214.0;0;214.0;268;268.0
2026-03-28T01:18:08.862262;268.0;0.0;213.0;0.0;0.0;0.0;0.0;0.0;0.0;213.0;0;0;0;0;0;213.0;0;213.0;268;268.0
2026-03-28T01:23:13.882172;268.0;0.0;211.0;0.0;0.0;0.0;0.0;0.0;0.0;211.0;0;0;0;0;0;211.0;0;211.0;268;268.0
2026-03-28T01:28:13.857961;268.0;0.0;192.0;0.0;0.0;0.0;0.0;0.0;0.0;192.0;0;0;0;0;0;192.0;0;192.0;268;268.0
