timestamp;solarleistung;netzbezug;akkuLadung;akkuLadestand;akkuEntladung;hausabgabe;gesamtVerbrauch;simulierteSolarleistung;tmpSimulierteHausabgabe;simulierteAkkuLadung;simulierteVerpuffteSolarleistung;simulierteAkkuEntladung;tmpSimulierterNetzbezug;simulierteHausabgabe;simulierterNetzbezug;simulierterAkkuLadestand;normierterAkkuLadestand
2025-12-05T01:12:25.715000+00:00;0.0;173.0;0.0;241.0;-0.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;536;536.0
2025-12-05T01:16:25.698000+00:00;0.0;175.0;0.0;241.0;-0.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-12-05T01:21:50.839000+00:00;0.0;173.0;0.0;241.0;-0.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;536;536.0
2025-12-05T01:26:50.704000+00:00;0.0;196.0;0.0;241.0;-0.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-12-05T01:32:15.836000+00:00;0.0;204.0;0.0;241.0;-0.0;0.0;204.0;0.0;0.0;0.0;0.0;0;204.0;0.0;204.0;536;536.0
2025-12-05T01:37:15.707000+00:00;0.0;199.0;0.0;241.0;-0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-05T01:42:40.856000+00:00;0.0;195.0;0.0;241.0;-0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-12-05T01:46:40.711000+00:00;0.0;193.0;0.0;241.0;-0.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;536;536.0
2025-12-05T01:51:40.691000+00:00;0.0;197.0;0.0;241.0;-0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-05T01:57:05.710000+00:00;0.0;176.0;0.0;241.0;-0.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-12-05T02:02:05.693000+00:00;0.0;183.0;0.0;241.0;-0.0;0.0;183.0;0.0;0.0;0.0;0.0;0;183.0;0.0;183.0;536;536.0
2025-12-05T02:06:30.694000+00:00;0.0;177.0;0.0;241.0;-0.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-12-05T02:11:30.690000+00:00;0.0;180.0;0.0;241.0;-0.0;0.0;180.0;0.0;0.0;0.0;0.0;0;180.0;0.0;180.0;536;536.0
2025-12-05T02:16:57.699000+00:00;0.0;200.0;0.0;241.0;-0.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-05T02:21:57.690000+00:00;0.0;202.0;0.0;241.0;-0.0;0.0;202.0;0.0;0.0;0.0;0.0;0;202.0;0.0;202.0;536;536.0
2025-12-05T02:27:22.691000+00:00;0.0;199.0;0.0;241.0;-0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-05T02:32:22.692000+00:00;0.0;206.0;0.0;241.0;-0.0;0.0;206.0;0.0;0.0;0.0;0.0;0;206.0;0.0;206.0;536;536.0
2025-12-05T02:36:47.691000+00:00;0.0;194.0;0.0;241.0;-0.0;0.0;194.0;0.0;0.0;0.0;0.0;0;194.0;0.0;194.0;536;536.0
2025-12-05T02:41:47.692000+00:00;0.0;176.0;0.0;241.0;-0.0;0.0;176.0;0.0;0.0;0.0;0.0;0;176.0;0.0;176.0;536;536.0
2025-12-05T02:47:12.696000+00:00;0.0;175.0;0.0;241.0;-0.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-12-05T03:07:02.867000+00:00;0.0;177.0;0.0;241.0;-0.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-12-05T03:12:03.875000+00:00;0.0;175.0;0.0;241.0;-0.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-12-05T03:17:28.700000+00:00;0.0;197.0;0.0;241.0;-0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-05T03:27:53.696000+00:00;0.0;210.0;0.0;241.0;-0.0;0.0;210.0;0.0;0.0;0.0;0.0;0;210.0;0.0;210.0;536;536.0
2025-12-05T03:32:53.705000+00:00;0.0;203.0;0.0;241.0;-0.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-12-05T03:38:18.693000+00:00;0.0;198.0;0.0;241.0;-0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-12-05T03:42:18.718000+00:00;0.0;200.0;0.0;241.0;-0.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-05T03:52:43.692000+00:00;0.0;179.0;0.0;241.0;-0.0;0.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;536;536.0
2025-12-05T03:58:08.864000+00:00;0.0;178.0;0.0;241.0;-0.0;0.0;178.0;0.0;0.0;0.0;0.0;0;178.0;0.0;178.0;536;536.0
2025-12-05T04:03:08.694000+00:00;0.0;177.0;0.0;241.0;-0.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-12-05T04:08:33.858000+00:00;0.0;199.0;0.0;241.0;-0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-05T04:12:33.735000+00:00;0.0;205.0;0.0;241.0;-0.0;0.0;205.0;0.0;0.0;0.0;0.0;0;205.0;0.0;205.0;536;536.0
2025-12-05T04:17:33.717000+00:00;0.0;203.0;0.0;241.0;-0.0;0.0;203.0;0.0;0.0;0.0;0.0;0;203.0;0.0;203.0;536;536.0
2025-12-05T04:22:58.718000+00:00;0.0;196.0;0.0;241.0;-0.0;0.0;196.0;0.0;0.0;0.0;0.0;0;196.0;0.0;196.0;536;536.0
2025-12-05T04:33:23.760000+00:00;0.0;193.0;0.0;241.0;-0.0;0.0;193.0;0.0;0.0;0.0;0.0;0;193.0;0.0;193.0;536;536.0
2025-12-05T04:38:23.704000+00:00;0.0;173.0;0.0;241.0;-0.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;536;536.0
2025-12-05T04:47:48.702000+00:00;0.0;175.0;0.0;241.0;-0.0;0.0;175.0;0.0;0.0;0.0;0.0;0;175.0;0.0;175.0;536;536.0
2025-12-05T04:53:13.702000+00:00;0.0;177.0;0.0;241.0;-0.0;0.0;177.0;0.0;0.0;0.0;0.0;0;177.0;0.0;177.0;536;536.0
2025-12-05T04:58:13.705000+00:00;0.0;173.0;0.0;241.0;-0.0;0.0;173.0;0.0;0.0;0.0;0.0;0;173.0;0.0;173.0;536;536.0
2025-12-05T05:08:38.695000+00:00;0.0;179.0;0.0;241.0;-0.0;0.0;179.0;0.0;0.0;0.0;0.0;0;179.0;0.0;179.0;536;536.0
2025-12-05T05:13:03.717000+00:00;0.0;200.0;0.0;241.0;-0.0;0.0;200.0;0.0;0.0;0.0;0.0;0;200.0;0.0;200.0;536;536.0
2025-12-05T05:18:03.705000+00:00;0.0;197.0;0.0;241.0;-0.0;0.0;197.0;0.0;0.0;0.0;0.0;0;197.0;0.0;197.0;536;536.0
2025-12-05T05:28:28.725000+00:00;0.0;198.0;0.0;241.0;-0.0;0.0;198.0;0.0;0.0;0.0;0.0;0;198.0;0.0;198.0;536;536.0
2025-12-05T05:32:53.719000+00:00;0.0;195.0;0.0;241.0;-0.0;0.0;195.0;0.0;0.0;0.0;0.0;0;195.0;0.0;195.0;536;536.0
2025-12-05T05:43:18.710000+00:00;0.0;220.0;0.0;241.0;-0.0;0.0;220.0;0.0;0.0;0.0;0.0;0;220.0;0.0;220.0;536;536.0
2025-12-05T05:48:18.718000+00:00;0.0;199.0;0.0;241.0;-0.0;0.0;199.0;0.0;0.0;0.0;0.0;0;199.0;0.0;199.0;536;536.0
2025-12-05T05:53:43.726000+00:00;0.0;237.0;0.0;241.0;-0.0;0.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;536;536.0
2025-12-05T05:58:43.704000+00:00;0.0;345.0;0.0;241.0;-0.0;0.0;345.0;0.0;0.0;0.0;0.0;0;345.0;0.0;345.0;536;536.0
2025-12-05T06:04:08.703000+00:00;0.0;1665.0;0.0;241.0;-0.0;0.0;1665.0;0.0;0.0;0.0;0.0;0;1665.0;0.0;1665.0;536;536.0
2025-12-05T06:08:08.709000+00:00;0.0;1656.0;0.0;241.0;-0.0;0.0;1656.0;0.0;0.0;0.0;0.0;0;1656.0;0.0;1656.0;536;536.0
2025-12-05T06:13:33.844000+00:00;0.0;1762.0;0.0;241.0;-0.0;0.0;1762.0;0.0;0.0;0.0;0.0;0;1762.0;0.0;1762.0;536;536.0
2025-12-05T06:18:33.708000+00:00;0.0;280.0;0.0;241.0;-0.0;0.0;280.0;0.0;0.0;0.0;0.0;0;280.0;0.0;280.0;536;536.0
2025-12-05T06:23:59.860000+00:00;0.0;355.0;0.0;241.0;-0.0;0.0;355.0;0.0;0.0;0.0;0.0;0;355.0;0.0;355.0;536;536.0
2025-12-05T06:28:59.727000+00:00;0.0;283.0;0.0;241.0;-0.0;0.0;283.0;0.0;0.0;0.0;0.0;0;283.0;0.0;283.0;536;536.0
2025-12-05T06:34:25.863000+00:00;0.0;273.0;0.0;241.0;-0.0;0.0;273.0;0.0;0.0;0.0;0.0;0;273.0;0.0;273.0;536;536.0
2025-12-05T06:38:25.718000+00:00;0.0;1542.0;0.0;241.0;-0.0;0.0;1542.0;0.0;0.0;0.0;0.0;0;1542.0;0.0;1542.0;536;536.0
2025-12-05T06:43:25.699000+00:00;0.0;222.0;0.0;241.0;-0.0;0.0;222.0;0.0;0.0;0.0;0.0;0;222.0;0.0;222.0;536;536.0
2025-12-05T06:48:50.726000+00:00;0.0;261.0;0.0;241.0;-0.0;0.0;261.0;0.0;0.0;0.0;0.0;0;261.0;0.0;261.0;536;536.0
2025-12-05T06:48:50.731000+00:00;0.0;261.0;13.0;241.0;-0.0;0.0;261.0;0.0;0.0;0.0;0.0;0;261.0;0.0;261.0;536;536.0000158888889
2025-12-05T06:53:50.712000+00:00;0.0;237.0;13.0;241.0;-0.0;0.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;536;536.9532888444445
2025-12-05T06:53:50.715000+00:00;0.0;237.0;0.0;241.0;-0.0;0.0;237.0;0.0;0.0;0.0;0.0;0;237.0;0.0;237.0;536;536.9532888444445
2025-12-05T06:59:15.784000+00:00;0.0;245.0;0.0;241.0;-0.0;0.0;245.0;0.0;0.0;0.0;0.0;0;245.0;0.0;245.0;536;536.9532888444445
2025-12-05T07:04:15.718000+00:00;0.0;251.0;0.0;241.0;-0.0;0.0;251.0;0.0;0.0;0.0;0.0;0;251.0;0.0;251.0;536;536.9532888444445
2025-12-05T07:08:40.711000+00:00;0.0;234.0;0.0;241.0;-0.0;0.0;234.0;0.0;0.0;0.0;0.0;0;234.0;0.0;234.0;536;536.9532888444445
2025-12-05T07:13:40.730000+00:00;0.0;221.0;0.0;241.0;-0.0;0.0;221.0;0.0;0.0;0.0;0.0;0;221.0;0.0;221.0;536;536.9532888444445
2025-12-05T07:19:05.710000+00:00;0.0;274.0;0.0;241.0;-0.0;0.0;274.0;0.0;0.0;0.0;0.0;0;274.0;0.0;274.0;536;536.9532888444445
2025-12-05T07:24:05.770000+00:00;0.0;348.0;0.0;241.0;-0.0;0.0;348.0;0.0;0.0;0.0;0.0;0;348.0;0.0;348.0;536;536.9532888444445
2025-12-05T07:29:30.702000+00:00;0.0;227.0;0.0;241.0;-0.0;0.0;227.0;0.0;0.0;0.0;0.0;0;227.0;0.0;227.0;536;536.9532888444445
2025-12-05T07:34:30.702000+00:00;0.0;257.0;0.0;241.0;-0.0;0.0;257.0;0.0;0.0;0.0;0.0;0;257.0;0.0;257.0;536;536.9532888444445
2025-12-05T07:38:55.767000+00:00;0.0;239.0;0.0;241.0;-0.0;0.0;239.0;0.0;0.0;0.0;0.0;0;239.0;0.0;239.0;536;536.9532888444445
2025-12-05T07:43:55.713000+00:00;0.0;261.0;0.0;241.0;-0.0;0.0;261.0;0.0;0.0;0.0;0.0;0;261.0;0.0;261.0;536;536.9532888444445
2025-12-05T07:49:21.754000+00:00;0.0;388.0;0.0;241.0;-0.0;0.0;388.0;0.0;0.0;0.0;0.0;0;388.0;0.0;388.0;536;536.9532888444445
2025-12-05T07:54:21.742000+00:00;0.0;258.0;0.0;241.0;-0.0;0.0;258.0;0.0;0.0;0.0;0.0;0;258.0;0.0;258.0;536;536.9532888444445
2025-12-05T07:58:47.709000+00:00;69.0;258.0;0.0;241.0;-0.0;0.0;258.0;138.0;138.0;0.0;0.0;0;120.0;138.0;120.0;536;536.9532888444445
2025-12-05T07:58:47.719000+00:00;69.0;355.0;0.0;241.0;-0.0;0.0;355.0;138.0;138.0;0.0;0.0;0;217.0;138.0;217.0;536;536.9532888444445
2025-12-05T07:58:47.731000+00:00;69.0;355.0;69.0;241.0;-0.0;0.0;355.0;138.0;138.0;0.0;0.0;0;217.0;138.0;217.0;536;536.9534912444445
2025-12-05T08:04:47.733000+00:00;78.0;355.0;69.0;241.0;-0.0;0.0;355.0;156.0;156.0;0.0;0.0;0;199.0;156.0;199.0;536;543.0255249777779
2025-12-05T08:04:47.746000+00:00;78.0;279.0;69.0;241.0;-0.0;0.0;279.0;156.0;156.0;0.0;0.0;0;123.0;156.0;123.0;536;543.0257442444446
2025-12-05T08:04:47.754000+00:00;78.0;279.0;78.0;241.0;-0.0;0.0;279.0;156.0;156.0;0.0;0.0;0;123.0;156.0;123.0;536;543.0258967777779
2025-12-05T08:09:12.704000+00:00;71.0;279.0;78.0;241.0;-0.0;0.0;279.0;142.0;142.0;0.0;0.0;0;137.0;142.0;137.0;536;548.0776101111112
2025-12-05T08:09:12.713000+00:00;71.0;279.0;78.0;268.0;-0.0;0.0;279.0;142.0;142.0;0.0;0.0;0;137.0;142.0;137.0;536;548.0777817111112
2025-12-05T08:09:12.719000+00:00;71.0;1571.0;78.0;268.0;-0.0;0.0;1571.0;142.0;142.0;0.0;0.0;0;1429.0;142.0;1429.0;536;548.0778961111113
2025-12-05T08:09:12.735000+00:00;71.0;1571.0;71.0;268.0;-0.0;0.0;1571.0;142.0;142.0;0.0;0.0;0;1429.0;142.0;1429.0;536;548.0781738000002
2025-12-05T08:14:14.733000+00:00;62.0;1571.0;71.0;268.0;-0.0;0.0;1571.0;124.0;124.0;0.0;0.0;0;1447.0;124.0;1447.0;536;553.3195168666668
2025-12-05T08:14:14.742000+00:00;62.0;254.0;71.0;268.0;-0.0;0.0;254.0;124.0;124.0;0.0;0.0;0;130.0;124.0;130.0;536;553.3196730666668
2025-12-05T08:14:14.746000+00:00;62.0;254.0;62.0;268.0;-0.0;0.0;254.0;124.0;124.0;0.0;0.0;0;130.0;124.0;130.0;536;553.3197336888891
2025-12-05T08:19:39.708000+00:00;59.0;254.0;62.0;268.0;-0.0;0.0;254.0;118.0;118.0;0.0;0.0;0;136.0;118.0;136.0;536;558.2447133333335
2025-12-05T08:19:39.712000+00:00;59.0;301.0;62.0;268.0;-0.0;0.0;301.0;118.0;118.0;0.0;0.0;0;183.0;118.0;183.0;536;558.2447739555557
2025-12-05T08:19:39.729000+00:00;59.0;301.0;59.0;268.0;-0.0;0.0;301.0;118.0;118.0;0.0;0.0;0;183.0;118.0;183.0;536;558.2450191333335
2025-12-05T08:24:39.717000+00:00;61.0;301.0;59.0;268.0;-0.0;0.0;301.0;122.0;122.0;0.0;0.0;0;179.0;122.0;179.0;536;562.5715127333335
2025-12-05T08:24:39.725000+00:00;61.0;1671.0;59.0;268.0;-0.0;0.0;1671.0;122.0;122.0;0.0;0.0;0;1549.0;122.0;1549.0;536;562.5716281111113
2025-12-05T08:24:39.734000+00:00;61.0;1671.0;61.0;268.0;-0.0;0.0;1671.0;122.0;122.0;0.0;0.0;0;1549.0;122.0;1549.0;536;562.5717623111113
2025-12-05T08:30:04.720000+00:00;71.0;1671.0;61.0;268.0;-0.0;0.0;1671.0;142.0;142.0;0.0;0.0;0;1529.0;142.0;1529.0;536;567.417664666667
2025-12-05T08:30:04.724000+00:00;71.0;248.0;61.0;268.0;-0.0;0.0;248.0;142.0;142.0;0.0;0.0;0;106.0;142.0;106.0;536;567.4177243111114
2025-12-05T08:30:04.736000+00:00;71.0;248.0;71.0;268.0;-0.0;0.0;248.0;142.0;142.0;0.0;0.0;0;106.0;142.0;106.0;536;567.4179325777781
2025-12-05T08:34:04.717000+00:00;88.0;248.0;71.0;268.0;-0.0;0.0;248.0;176.0;176.0;0.0;0.0;0;72.0;176.0;72.0;536;571.5829361555558
2025-12-05T08:34:04.719000+00:00;88.0;248.0;71.0;295.0;-0.0;0.0;248.0;176.0;176.0;0.0;0.0;0;72.0;176.0;72.0;536;571.5829708666669
2025-12-05T08:34:04.725000+00:00;88.0;266.0;71.0;295.0;-0.0;0.0;266.0;176.0;176.0;0.0;0.0;0;90.0;176.0;90.0;536;571.5830750000002
2025-12-05T08:34:04.730000+00:00;88.0;266.0;88.0;295.0;-0.0;0.0;266.0;176.0;176.0;0.0;0.0;0;90.0;176.0;90.0;536;571.5831825555558
2025-12-05T08:39:30.888000+00:00;97.0;266.0;88.0;295.0;-0.0;0.0;266.0;194.0;194.0;0.0;0.0;0;72.0;194.0;72.0;536;578.5992035333336
2025-12-05T08:39:30.891000+00:00;97.0;219.0;88.0;295.0;-0.0;0.0;219.0;194.0;194.0;0.0;0.0;0;25.0;194.0;25.0;536;578.5992680666669
2025-12-05T08:39:30.905000+00:00;97.0;219.0;97.0;295.0;-0.0;0.0;219.0;194.0;194.0;0.0;0.0;0;25.0;194.0;25.0;536;578.5996000222225
2025-12-05T08:44:30.730000+00:00;101.0;219.0;97.0;295.0;-0.0;0.0;219.0;202.0;202.0;0.0;0.0;0;17.0;202.0;17.0;536;585.7087839111114
2025-12-05T08:44:30.738000+00:00;101.0;263.0;97.0;295.0;-0.0;0.0;263.0;202.0;202.0;0.0;0.0;0;61.0;202.0;61.0;536;585.7089736000003
2025-12-05T08:44:30.742000+00:00;101.0;263.0;101.0;295.0;-0.0;0.0;263.0;202.0;202.0;0.0;0.0;0;61.0;202.0;61.0;536;585.7090723555558
2025-12-05T08:49:55.880000+00:00;122.0;263.0;101.0;295.0;-0.0;0.0;263.0;244.0;244.0;0.0;0.0;0;19.0;244.0;19.0;536;593.7363683111114
2025-12-05T08:49:55.883000+00:00;122.0;263.0;101.0;322.0;-0.0;0.0;263.0;244.0;244.0;0.0;0.0;0;19.0;244.0;19.0;536;593.7364423777781
2025-12-05T08:49:55.897000+00:00;122.0;263.0;122.0;322.0;-0.0;0.0;263.0;244.0;244.0;0.0;0.0;0;19.0;244.0;19.0;536;593.7368598888892
2025-12-05T08:54:55.719000+00:00;129.0;263.0;122.0;322.0;-0.0;0.0;263.0;258.0;258.0;0.0;0.0;0;5.0;258.0;5.0;536;602.6782182000003
2025-12-05T08:54:55.728000+00:00;129.0;262.0;122.0;322.0;-0.0;0.0;262.0;258.0;258.0;0.0;0.0;0;4.0;258.0;4.0;536;602.6784866000003
2025-12-05T08:54:55.732000+00:00;129.0;262.0;129.0;322.0;-0.0;0.0;262.0;258.0;258.0;0.0;0.0;0;4.0;258.0;4.0;536;602.6786127333336
2025-12-05T09:00:20.891000+00:00;178.0;262.0;129.0;322.0;-0.0;0.0;262.0;356.0;262.0;94.0;0;0.0;0.0;262.0;0.0;543.4714312444445;612.931959866667
2025-12-05T09:00:20.893000+00:00;178.0;262.0;129.0;322.0;-0.0;801.0;1063.0;356.0;356.0;0.0;0;707.0;707.0;1063.0;0.0;543.4710043120773;612.9320229333337
2025-12-05T09:00:20.894000+00:00;178.0;0.0;129.0;322.0;-0.0;801.0;801.0;356.0;356.0;0.0;0;445.0;445.0;801.0;0.0;543.4708535668199;612.932054466667
2025-12-05T09:00:20.910000+00:00;178.0;0.0;0.0;322.0;-0.0;801.0;801.0;356.0;356.0;0.0;0;445.0;445.0;801.0;0.0;543.4684416427007;612.932054466667
2025-12-05T09:00:20.911000+00:00;178.0;0.0;0.0;322.0;623.0;801.0;801.0;356.0;356.0;0.0;0;445.0;445.0;801.0;0.0;543.4682908974432;612.9318663628022
2025-12-05T09:04:20.725000+00:00;160.0;0.0;0.0;322.0;623.0;801.0;801.0;320.0;320.0;0.0;0.0;0;481.0;320.0;481.0;536;567.8219261454109
2025-12-05T09:04:20.727000+00:00;160.0;0.0;0.0;322.0;623.0;253.0;253.0;320.0;253.0;67.0;0;0.0;0.0;253.0;0.0;536.0000327555556;567.8215499376814
2025-12-05T09:04:20.733000+00:00;160.0;0.0;0.0;295.0;623.0;253.0;253.0;320.0;253.0;67.0;0;0.0;0.0;253.0;0.0;536.0001310222223;567.820421314493
2025-12-05T09:04:20.738000+00:00;160.0;0.0;0.0;295.0;93.0;253.0;253.0;320.0;253.0;67.0;0;0.0;0.0;253.0;0.0;536.0002129111111;567.8202367906836
2025-12-05T09:09:20.702000+00:00;126.0;0.0;0.0;295.0;93.0;253.0;253.0;252.0;252.0;0.0;0.0;0;1.0;252.0;1.0;536;556.7501367906835
2025-12-05T09:09:20.711000+00:00;126.0;0.0;0.0;295.0;93.0;126.0;126.0;252.0;126.0;126.0;0;0.0;0.0;126.0;0.0;536.0002772;556.7498046478264
2025-12-05T09:09:20.712000+00:00;126.0;0.0;0.0;268.0;93.0;126.0;126.0;252.0;126.0;126.0;0;0.0;0.0;126.0;0.0;536.000308;556.7497677430645
2025-12-05T09:09:20.718000+00:00;126.0;132.0;0.0;268.0;93.0;126.0;258.0;252.0;252.0;0.0;0;6.0;6.0;258.0;0.0;536.0002937142857;556.749546314493
2025-12-05T09:09:20.724000+00:00;126.0;132.0;0.0;268.0;-0.0;126.0;258.0;252.0;252.0;0.0;0;6.0;6.0;258.0;0.0;536.0002794285714;556.749546314493
2025-12-05T09:14:45.720000+00:00;123.0;132.0;0.0;268.0;-0.0;126.0;258.0;246.0;246.0;0.0;0.0;0;12.0;246.0;12.0;536;556.749546314493
2025-12-05T09:14:45.727000+00:00;123.0;132.0;0.0;268.0;-0.0;123.0;255.0;246.0;246.0;0.0;0.0;0;9.0;246.0;9.0;536;556.749546314493
2025-12-05T09:14:45.729000+00:00;123.0;130.0;0.0;268.0;-0.0;123.0;253.0;246.0;246.0;0.0;0.0;0;7.0;246.0;7.0;536;556.749546314493
