entity_id,state,last_changed
sensor.shelly_pro_3_em_netzbezug,187,2025-11-28T23:00:00.000Z
sensor.shelly_pro_3_em_netzbezug,208,2025-11-28T23:01:36.533Z
sensor.shelly_pro_3_em_netzbezug,249,2025-11-28T23:12:03.610Z
sensor.shelly_pro_3_em_netzbezug,241,2025-11-28T23:17:04.534Z
sensor.shelly_pro_3_em_netzbezug,2074,2025-11-28T23:21:30.529Z
sensor.shelly_pro_3_em_netzbezug,2181,2025-11-28T23:26:30.551Z
sensor.shelly_pro_3_em_netzbezug,2100,2025-11-28T23:31:56.522Z
sensor.shelly_pro_3_em_netzbezug,216,2025-11-28T23:36:56.524Z
sensor.shelly_pro_3_em_netzbezug,240,2025-11-28T23:42:22.527Z
sensor.shelly_pro_3_em_netzbezug,242,2025-11-28T23:47:22.525Z
sensor.shelly_pro_3_em_netzbezug,264,2025-11-28T23:51:48.547Z
sensor.shelly_pro_3_em_netzbezug,257,2025-11-28T23:56:48.536Z
sensor.shelly_pro_3_em_netzbezug,271,2025-11-29T00:02:14.576Z
sensor.shelly_pro_3_em_netzbezug,253,2025-11-29T00:07:14.540Z
sensor.shelly_pro_3_em_netzbezug,245,2025-11-29T00:12:40.556Z
sensor.shelly_pro_3_em_netzbezug,209,2025-11-29T00:17:40.529Z
sensor.shelly_pro_3_em_netzbezug,216,2025-11-29T00:22:06.533Z
sensor.shelly_pro_3_em_netzbezug,203,2025-11-29T00:27:06.536Z
sensor.shelly_pro_3_em_netzbezug,2056,2025-11-29T00:32:32.535Z
sensor.shelly_pro_3_em_netzbezug,222,2025-11-29T00:37:32.523Z
sensor.shelly_pro_3_em_netzbezug,214,2025-11-29T00:42:58.533Z
sensor.shelly_pro_3_em_netzbezug,223,2025-11-29T00:46:59.531Z
sensor.shelly_pro_3_em_netzbezug,184,2025-11-29T00:53:25.533Z
sensor.shelly_pro_3_em_netzbezug,187,2025-11-29T00:57:25.548Z
sensor.shelly_pro_3_em_netzbezug,208,2025-11-29T01:02:51.405Z
sensor.shelly_pro_3_em_netzbezug,211,2025-11-29T01:07:52.565Z
sensor.shelly_pro_3_em_netzbezug,204,2025-11-29T01:13:18.426Z
sensor.shelly_pro_3_em_netzbezug,203,2025-11-29T01:17:18.543Z
sensor.shelly_pro_3_em_netzbezug,202,2025-11-29T01:22:18.532Z
sensor.shelly_pro_3_em_netzbezug,205,2025-11-29T01:27:44.532Z
sensor.shelly_pro_3_em_netzbezug,204,2025-11-29T01:32:44.544Z
sensor.shelly_pro_3_em_netzbezug,199,2025-11-29T01:38:11.524Z
sensor.shelly_pro_3_em_netzbezug,180,2025-11-29T01:43:11.547Z
sensor.shelly_pro_3_em_netzbezug,182,2025-11-29T01:47:37.524Z
sensor.shelly_pro_3_em_netzbezug,181,2025-11-29T01:58:03.530Z
sensor.shelly_pro_3_em_netzbezug,203,2025-11-29T02:03:04.615Z
sensor.shelly_pro_3_em_netzbezug,210,2025-11-29T02:07:31.572Z
sensor.shelly_pro_3_em_netzbezug,205,2025-11-29T02:13:31.530Z
sensor.shelly_pro_3_em_netzbezug,196,2025-11-29T02:17:57.545Z
sensor.shelly_pro_3_em_netzbezug,182,2025-11-29T02:22:57.529Z
sensor.shelly_pro_3_em_netzbezug,205,2025-11-29T02:28:23.539Z
sensor.shelly_pro_3_em_netzbezug,195,2025-11-29T02:33:23.533Z
sensor.shelly_pro_3_em_netzbezug,179,2025-11-29T02:37:49.538Z
sensor.shelly_pro_3_em_netzbezug,178,2025-11-29T02:42:49.556Z
sensor.shelly_pro_3_em_netzbezug,180,2025-11-29T02:48:15.532Z
sensor.shelly_pro_3_em_netzbezug,198,2025-11-29T02:53:16.559Z
sensor.shelly_pro_3_em_netzbezug,201,2025-11-29T02:58:42.539Z
sensor.shelly_pro_3_em_netzbezug,195,2025-11-29T03:03:42.533Z
sensor.shelly_pro_3_em_netzbezug,194,2025-11-29T03:09:08.527Z
sensor.shelly_pro_3_em_netzbezug,176,2025-11-29T03:18:34.412Z
sensor.shelly_pro_3_em_netzbezug,175,2025-11-29T03:34:00.549Z
sensor.shelly_pro_3_em_netzbezug,176,2025-11-29T03:39:26.434Z
sensor.shelly_pro_3_em_netzbezug,175,2025-11-29T03:43:26.541Z
sensor.shelly_pro_3_em_netzbezug,177,2025-11-29T03:53:52.534Z
sensor.shelly_pro_3_em_netzbezug,176,2025-11-29T03:58:52.528Z
sensor.shelly_pro_3_em_netzbezug,178,2025-11-29T04:03:18.547Z
sensor.shelly_pro_3_em_netzbezug,205,2025-11-29T04:08:19.530Z
sensor.shelly_pro_3_em_netzbezug,196,2025-11-29T04:13:45.536Z
sensor.shelly_pro_3_em_netzbezug,195,2025-11-29T04:24:11.537Z
sensor.shelly_pro_3_em_netzbezug,192,2025-11-29T04:29:11.535Z
sensor.shelly_pro_3_em_netzbezug,216,2025-11-29T04:33:37.558Z
sensor.shelly_pro_3_em_netzbezug,200,2025-11-29T04:38:37.528Z
sensor.shelly_pro_3_em_netzbezug,197,2025-11-29T04:44:03.543Z
sensor.shelly_pro_3_em_netzbezug,200,2025-11-29T04:54:29.538Z
sensor.shelly_pro_3_em_netzbezug,198,2025-11-29T04:59:29.531Z
sensor.shelly_pro_3_em_netzbezug,176,2025-11-29T05:03:55.587Z
sensor.shelly_pro_3_em_netzbezug,175,2025-11-29T05:08:55.583Z
sensor.shelly_pro_3_em_netzbezug,183,2025-11-29T05:14:22.531Z
sensor.shelly_pro_3_em_netzbezug,203,2025-11-29T05:19:22.544Z
sensor.shelly_pro_3_em_netzbezug,211,2025-11-29T05:24:49.534Z
sensor.shelly_pro_3_em_netzbezug,199,2025-11-29T05:29:49.536Z
sensor.shelly_pro_3_em_netzbezug,195,2025-11-29T05:35:15.529Z
sensor.shelly_pro_3_em_netzbezug,193,2025-11-29T05:44:41.419Z
sensor.shelly_pro_3_em_netzbezug,197,2025-11-29T05:49:42.538Z
sensor.shelly_pro_3_em_netzbezug,195,2025-11-29T05:55:08.431Z
sensor.shelly_pro_3_em_netzbezug,176,2025-11-29T06:04:08.547Z
sensor.shelly_pro_3_em_netzbezug,178,2025-11-29T06:09:34.541Z
sensor.shelly_pro_3_em_netzbezug,196,2025-11-29T06:14:34.538Z
sensor.shelly_pro_3_em_netzbezug,175,2025-11-29T06:20:01.552Z
sensor.shelly_pro_3_em_netzbezug,174,2025-11-29T06:25:01.532Z
sensor.shelly_pro_3_em_netzbezug,197,2025-11-29T06:29:28.607Z
sensor.shelly_pro_3_em_netzbezug,200,2025-11-29T06:34:28.552Z
sensor.shelly_pro_3_em_netzbezug,239,2025-11-29T06:39:54.534Z
sensor.shelly_pro_3_em_netzbezug,199,2025-11-29T06:44:54.548Z
sensor.shelly_pro_3_em_netzbezug,227,2025-11-29T06:50:20.543Z
sensor.shelly_pro_3_em_netzbezug,270,2025-11-29T06:55:20.578Z
sensor.shelly_pro_3_em_netzbezug,221,2025-11-29T06:59:46.571Z
sensor.shelly_pro_3_em_netzbezug,224,2025-11-29T07:04:47.541Z
sensor.shelly_pro_3_em_netzbezug,221,2025-11-29T07:10:13.549Z
sensor.shelly_pro_3_em_netzbezug,1318,2025-11-29T07:15:13.543Z
sensor.shelly_pro_3_em_netzbezug,1678,2025-11-29T07:19:39.556Z
sensor.shelly_pro_3_em_netzbezug,1719,2025-11-29T07:24:39.546Z
sensor.shelly_pro_3_em_netzbezug,1503,2025-11-29T07:30:05.589Z
sensor.shelly_pro_3_em_netzbezug,1142,2025-11-29T07:32:05.551Z
sensor.shelly_pro_3_em_netzbezug,1279,2025-11-29T07:33:05.547Z
sensor.shelly_pro_3_em_netzbezug,1270,2025-11-29T07:35:05.543Z
sensor.shelly_pro_3_em_netzbezug,1360,2025-11-29T07:36:05.561Z
sensor.shelly_pro_3_em_netzbezug,1285,2025-11-29T07:37:05.553Z
sensor.shelly_pro_3_em_netzbezug,2192,2025-11-29T07:40:31.544Z
sensor.shelly_pro_3_em_netzbezug,247,2025-11-29T07:45:31.550Z
sensor.shelly_pro_3_em_netzbezug,244,2025-11-29T07:50:57.564Z
sensor.shelly_pro_3_em_netzbezug,243,2025-11-29T07:54:57.592Z
sensor.shelly_pro_3_em_netzbezug,231,2025-11-29T08:00:25.440Z
sensor.shelly_pro_3_em_netzbezug,223,2025-11-29T08:05:25.549Z
sensor.shelly_pro_3_em_netzbezug,224,2025-11-29T08:10:51.424Z
sensor.shelly_pro_3_em_netzbezug,unavailable,2025-11-29T08:14:52.322Z
sensor.shelly_pro_3_em_netzbezug,224,2025-11-29T08:15:52.593Z
sensor.shelly_pro_3_em_netzbezug,223,2025-11-29T08:16:52.552Z
sensor.shelly_pro_3_em_netzbezug,211,2025-11-29T08:20:53.551Z
sensor.shelly_pro_3_em_netzbezug,165,2025-11-29T08:25:19.557Z
sensor.shelly_pro_3_em_netzbezug,186,2025-11-29T08:34:45.639Z
sensor.shelly_pro_3_em_netzbezug,185,2025-11-29T08:35:46.562Z
sensor.shelly_pro_3_em_netzbezug,186,2025-11-29T08:37:46.551Z
sensor.shelly_pro_3_em_netzbezug,201,2025-11-29T08:45:12.568Z
sensor.shelly_pro_3_em_netzbezug,183,2025-11-29T08:50:12.634Z
sensor.shelly_pro_3_em_netzbezug,186,2025-11-29T08:55:40.630Z
sensor.shelly_pro_3_em_netzbezug,206,2025-11-29T09:00:41.555Z
sensor.shelly_pro_3_em_netzbezug,233,2025-11-29T09:06:07.560Z
sensor.shelly_pro_3_em_netzbezug,197,2025-11-29T09:11:08.560Z
sensor.shelly_pro_3_em_netzbezug,0,2025-11-29T09:15:34.610Z
sensor.shelly_pro_3_em_netzbezug,100,2025-11-29T09:40:33.597Z
sensor.shelly_pro_3_em_netzbezug,7,2025-11-29T09:46:00.427Z
sensor.shelly_pro_3_em_netzbezug,54,2025-11-29T09:51:03.564Z
sensor.shelly_pro_3_em_netzbezug,111,2025-11-29T09:56:30.447Z
sensor.shelly_pro_3_em_netzbezug,99,2025-11-29T10:01:30.554Z
sensor.shelly_pro_3_em_netzbezug,82,2025-11-29T10:06:56.427Z
sensor.shelly_pro_3_em_netzbezug,69,2025-11-29T10:10:56.552Z
sensor.shelly_pro_3_em_netzbezug,89,2025-11-29T10:15:56.560Z
sensor.shelly_pro_3_em_netzbezug,1579,2025-11-29T10:21:23.595Z
sensor.shelly_pro_3_em_netzbezug,1478,2025-11-29T10:26:23.594Z
sensor.shelly_pro_3_em_netzbezug,105,2025-11-29T10:30:50.565Z
sensor.shelly_pro_3_em_netzbezug,25,2025-11-29T10:36:50.557Z
sensor.shelly_pro_3_em_netzbezug,56,2025-11-29T10:39:16.575Z
sensor.shelly_pro_3_em_netzbezug,54,2025-11-29T10:40:16.656Z
sensor.shelly_pro_3_em_netzbezug,52,2025-11-29T10:41:17.550Z
sensor.shelly_pro_3_em_netzbezug,61,2025-11-29T10:42:17.553Z
sensor.shelly_pro_3_em_netzbezug,62,2025-11-29T10:43:17.551Z
sensor.shelly_pro_3_em_netzbezug,60,2025-11-29T10:46:17.569Z
sensor.shelly_pro_3_em_netzbezug,74,2025-11-29T10:51:44.613Z
sensor.shelly_pro_3_em_netzbezug,95,2025-11-29T10:56:44.569Z
sensor.shelly_pro_3_em_netzbezug,77,2025-11-29T11:01:11.556Z
sensor.shelly_pro_3_em_netzbezug,82,2025-11-29T11:06:11.560Z
sensor.shelly_pro_3_em_netzbezug,99,2025-11-29T11:11:37.571Z
sensor.shelly_pro_3_em_netzbezug,66,2025-11-29T11:16:37.564Z
sensor.shelly_pro_3_em_netzbezug,109,2025-11-29T11:22:04.610Z
sensor.shelly_pro_3_em_netzbezug,127,2025-11-29T11:27:05.567Z
sensor.shelly_pro_3_em_netzbezug,130,2025-11-29T11:31:32.676Z
sensor.shelly_pro_3_em_netzbezug,111,2025-11-29T11:36:33.558Z
sensor.shelly_pro_3_em_netzbezug,77,2025-11-29T11:41:59.638Z
sensor.shelly_pro_3_em_netzbezug,170,2025-11-29T11:47:01.560Z
sensor.shelly_pro_3_em_netzbezug,191,2025-11-29T11:52:28.563Z
sensor.shelly_pro_3_em_netzbezug,189,2025-11-29T11:56:28.589Z
sensor.shelly_pro_3_em_netzbezug,172,2025-11-29T12:01:54.443Z
sensor.shelly_pro_3_em_netzbezug,127,2025-11-29T12:06:54.573Z
sensor.shelly_pro_3_em_netzbezug,122,2025-11-29T12:12:20.451Z
sensor.shelly_pro_3_em_netzbezug,165,2025-11-29T12:17:20.559Z
sensor.shelly_pro_3_em_netzbezug,155,2025-11-29T12:22:46.523Z
sensor.shelly_pro_3_em_netzbezug,179,2025-11-29T12:26:46.615Z
sensor.shelly_pro_3_em_netzbezug,108,2025-11-29T12:31:47.559Z
sensor.shelly_pro_3_em_netzbezug,1467,2025-11-29T12:37:15.572Z
sensor.shelly_pro_3_em_netzbezug,534,2025-11-29T12:42:15.562Z
sensor.shelly_pro_3_em_netzbezug,604,2025-11-29T12:47:41.585Z
sensor.shelly_pro_3_em_netzbezug,1007,2025-11-29T12:52:42.555Z
sensor.shelly_pro_3_em_netzbezug,557,2025-11-29T12:57:08.570Z
sensor.shelly_pro_3_em_netzbezug,562,2025-11-29T13:02:08.557Z
sensor.shelly_pro_3_em_netzbezug,542,2025-11-29T13:07:34.555Z
sensor.shelly_pro_3_em_netzbezug,539,2025-11-29T13:08:34.608Z
sensor.shelly_pro_3_em_netzbezug,526,2025-11-29T13:09:34.588Z
sensor.shelly_pro_3_em_netzbezug,534,2025-11-29T13:10:34.547Z
sensor.shelly_pro_3_em_netzbezug,419,2025-11-29T13:11:34.558Z
sensor.shelly_pro_3_em_netzbezug,424,2025-11-29T13:12:34.570Z
sensor.shelly_pro_3_em_netzbezug,439,2025-11-29T13:17:00.559Z
sensor.shelly_pro_3_em_netzbezug,651,2025-11-29T13:22:02.642Z
sensor.shelly_pro_3_em_netzbezug,467,2025-11-29T13:27:30.566Z
sensor.shelly_pro_3_em_netzbezug,306,2025-11-29T13:32:30.624Z
sensor.shelly_pro_3_em_netzbezug,297,2025-11-29T13:37:57.571Z
sensor.shelly_pro_3_em_netzbezug,437,2025-11-29T13:42:58.565Z
sensor.shelly_pro_3_em_netzbezug,417,2025-11-29T13:47:24.574Z
sensor.shelly_pro_3_em_netzbezug,607,2025-11-29T13:52:24.793Z
sensor.shelly_pro_3_em_netzbezug,311,2025-11-29T13:57:51.615Z
sensor.shelly_pro_3_em_netzbezug,190,2025-11-29T14:02:52.550Z
sensor.shelly_pro_3_em_netzbezug,1562,2025-11-29T14:08:18.584Z
sensor.shelly_pro_3_em_netzbezug,563,2025-11-29T14:12:18.597Z
sensor.shelly_pro_3_em_netzbezug,1479,2025-11-29T14:18:44.563Z
sensor.shelly_pro_3_em_netzbezug,151,2025-11-29T14:22:44.564Z
sensor.shelly_pro_3_em_netzbezug,200,2025-11-29T14:26:44.558Z
sensor.shelly_pro_3_em_netzbezug,202,2025-11-29T14:28:10.431Z
sensor.shelly_pro_3_em_netzbezug,201,2025-11-29T14:29:10.608Z
sensor.shelly_pro_3_em_netzbezug,199,2025-11-29T14:30:10.677Z
sensor.shelly_pro_3_em_netzbezug,436,2025-11-29T14:31:11.586Z
sensor.shelly_pro_3_em_netzbezug,201,2025-11-29T14:33:11.555Z
sensor.shelly_pro_3_em_netzbezug,226,2025-11-29T14:42:37.585Z
sensor.shelly_pro_3_em_netzbezug,215,2025-11-29T14:47:37.563Z
sensor.shelly_pro_3_em_netzbezug,1837,2025-11-29T14:53:03.626Z
sensor.shelly_pro_3_em_netzbezug,370,2025-11-29T14:58:05.016Z
sensor.shelly_pro_3_em_netzbezug,315,2025-11-29T15:03:35.662Z
sensor.shelly_pro_3_em_netzbezug,226,2025-11-29T15:08:38.540Z
sensor.shelly_pro_3_em_netzbezug,335,2025-11-29T15:13:04.551Z
sensor.shelly_pro_3_em_netzbezug,315,2025-11-29T15:18:04.540Z
sensor.shelly_pro_3_em_netzbezug,340,2025-11-29T15:23:30.570Z
sensor.shelly_pro_3_em_netzbezug,319,2025-11-29T15:28:30.541Z
sensor.shelly_pro_3_em_netzbezug,323,2025-11-29T15:32:56.552Z
sensor.shelly_pro_3_em_netzbezug,328,2025-11-29T15:37:57.548Z
sensor.shelly_pro_3_em_netzbezug,329,2025-11-29T15:43:24.544Z
sensor.shelly_pro_3_em_netzbezug,293,2025-11-29T15:48:24.546Z
sensor.shelly_pro_3_em_netzbezug,391,2025-11-29T15:53:50.556Z
sensor.shelly_pro_3_em_netzbezug,1155,2025-11-29T15:58:51.621Z
sensor.shelly_pro_3_em_netzbezug,1128,2025-11-29T16:03:17.584Z
sensor.shelly_pro_3_em_netzbezug,839,2025-11-29T16:08:17.689Z
sensor.shelly_pro_3_em_netzbezug,652,2025-11-29T16:13:44.646Z
sensor.shelly_pro_3_em_netzbezug,614,2025-11-29T16:15:45.546Z
sensor.shelly_pro_3_em_netzbezug,650,2025-11-29T16:16:45.628Z
sensor.shelly_pro_3_em_netzbezug,654,2025-11-29T16:17:46.553Z
sensor.shelly_pro_3_em_netzbezug,644,2025-11-29T16:18:46.542Z
sensor.shelly_pro_3_em_netzbezug,369,2025-11-29T16:19:46.537Z
sensor.shelly_pro_3_em_netzbezug,292,2025-11-29T16:20:48.733Z
sensor.shelly_pro_3_em_netzbezug,657,2025-11-29T16:24:15.574Z
sensor.shelly_pro_3_em_netzbezug,724,2025-11-29T16:28:15.583Z
sensor.shelly_pro_3_em_netzbezug,3514,2025-11-29T16:33:42.441Z
sensor.shelly_pro_3_em_netzbezug,1744,2025-11-29T16:38:43.545Z
sensor.shelly_pro_3_em_netzbezug,1730,2025-11-29T16:44:09.459Z
sensor.shelly_pro_3_em_netzbezug,1721,2025-11-29T16:49:09.547Z
sensor.shelly_pro_3_em_netzbezug,1065,2025-11-29T16:54:35.471Z
sensor.shelly_pro_3_em_netzbezug,1070,2025-11-29T17:03:35.567Z
sensor.shelly_pro_3_em_netzbezug,1425,2025-11-29T17:09:02.544Z
sensor.shelly_pro_3_em_netzbezug,1419,2025-11-29T17:14:02.545Z
sensor.shelly_pro_3_em_netzbezug,289,2025-11-29T17:19:28.544Z
sensor.shelly_pro_3_em_netzbezug,252,2025-11-29T17:24:28.541Z
sensor.shelly_pro_3_em_netzbezug,250,2025-11-29T17:28:54.550Z
sensor.shelly_pro_3_em_netzbezug,241,2025-11-29T17:39:21.568Z
sensor.shelly_pro_3_em_netzbezug,339,2025-11-29T17:44:21.539Z
sensor.shelly_pro_3_em_netzbezug,288,2025-11-29T17:48:47.543Z
sensor.shelly_pro_3_em_netzbezug,210,2025-11-29T17:53:47.574Z
sensor.shelly_pro_3_em_netzbezug,220,2025-11-29T17:59:13.566Z
sensor.shelly_pro_3_em_netzbezug,247,2025-11-29T18:04:13.552Z
sensor.shelly_pro_3_em_netzbezug,301,2025-11-29T18:09:39.570Z
sensor.shelly_pro_3_em_netzbezug,244,2025-11-29T18:14:39.545Z
sensor.shelly_pro_3_em_netzbezug,240,2025-11-29T18:19:05.577Z
sensor.shelly_pro_3_em_netzbezug,254,2025-11-29T18:24:05.592Z
sensor.shelly_pro_3_em_netzbezug,242,2025-11-29T18:29:31.587Z
sensor.shelly_pro_3_em_netzbezug,227,2025-11-29T18:34:31.554Z
sensor.shelly_pro_3_em_netzbezug,225,2025-11-29T18:39:57.572Z
sensor.shelly_pro_3_em_netzbezug,217,2025-11-29T18:44:57.595Z
sensor.shelly_pro_3_em_netzbezug,241,2025-11-29T18:50:24.589Z
sensor.shelly_pro_3_em_netzbezug,250,2025-11-29T18:54:24.550Z
sensor.shelly_pro_3_em_netzbezug,241,2025-11-29T18:59:50.435Z
sensor.shelly_pro_3_em_netzbezug,248,2025-11-29T19:04:50.548Z
sensor.shelly_pro_3_em_netzbezug,304,2025-11-29T19:10:16.436Z
sensor.shelly_pro_3_em_netzbezug,252,2025-11-29T19:15:16.566Z
sensor.shelly_pro_3_em_netzbezug,250,2025-11-29T19:20:42.426Z
sensor.shelly_pro_3_em_netzbezug,240,2025-11-29T19:24:43.554Z
sensor.shelly_pro_3_em_netzbezug,238,2025-11-29T19:29:43.556Z
sensor.shelly_pro_3_em_netzbezug,249,2025-11-29T19:35:09.549Z
sensor.shelly_pro_3_em_netzbezug,235,2025-11-29T19:40:09.550Z
sensor.shelly_pro_3_em_netzbezug,232,2025-11-29T19:44:35.541Z
sensor.shelly_pro_3_em_netzbezug,263,2025-11-29T19:49:35.542Z
sensor.shelly_pro_3_em_netzbezug,254,2025-11-29T19:55:02.559Z
sensor.shelly_pro_3_em_netzbezug,248,2025-11-29T20:00:02.557Z
sensor.shelly_pro_3_em_netzbezug,251,2025-11-29T20:10:29.540Z
sensor.shelly_pro_3_em_netzbezug,248,2025-11-29T20:14:55.582Z
sensor.shelly_pro_3_em_netzbezug,1380,2025-11-29T20:19:56.569Z
