entity_id,value,timestamp,iso_time
sensor.shelly_pro_3_em_netzbezug,0,1776895200.0,2026-04-23T00:00:00
sensor.shelly_pro_3_em_netzbezug,197,1776907608.74923,2026-04-23T03:26:48.749230
sensor.shelly_pro_3_em_netzbezug,207,1776907908.7620237,2026-04-23T03:31:48.762024
sensor.shelly_pro_3_em_netzbezug,208,1776908224.7638395,2026-04-23T03:37:04.763839
sensor.shelly_pro_3_em_netzbezug,206,1776908524.7426727,2026-04-23T03:42:04.742673
sensor.shelly_pro_3_em_netzbezug,199,1776908850.744614,2026-04-23T03:47:30.744614
sensor.shelly_pro_3_em_netzbezug,198,1776909090.7739177,2026-04-23T03:51:30.773918
sensor.shelly_pro_3_em_netzbezug,200,1776909695.7476025,2026-04-23T04:01:35.747602
sensor.shelly_pro_3_em_netzbezug,197,1776910021.7478528,2026-04-23T04:07:01.747853
sensor.shelly_pro_3_em_netzbezug,198,1776910321.7639172,2026-04-23T04:12:01.763917
sensor.shelly_pro_3_em_netzbezug,196,1776910626.2618392,2026-04-23T04:17:06.261839
sensor.shelly_pro_3_em_netzbezug,181,1776910926.7494538,2026-04-23T04:22:06.749454
sensor.shelly_pro_3_em_netzbezug,202,1776911242.074886,2026-04-23T04:27:22.074886
sensor.shelly_pro_3_em_netzbezug,201,1776911542.7453904,2026-04-23T04:32:22.745390
sensor.shelly_pro_3_em_netzbezug,199,1776911847.1946018,2026-04-23T04:37:27.194602
sensor.shelly_pro_3_em_netzbezug,220,1776912453.163017,2026-04-23T04:47:33.163017
sensor.shelly_pro_3_em_netzbezug,217,1776912753.750077,2026-04-23T04:52:33.750077
sensor.shelly_pro_3_em_netzbezug,197,1776913069.0895085,2026-04-23T04:57:49.089509
sensor.shelly_pro_3_em_netzbezug,179,1776913369.7522802,2026-04-23T05:02:49.752280
sensor.shelly_pro_3_em_netzbezug,185,1776913674.1857703,2026-04-23T05:07:54.185770
sensor.shelly_pro_3_em_netzbezug,179,1776913974.7809303,2026-04-23T05:12:54.780930
sensor.shelly_pro_3_em_netzbezug,180,1776914279.202984,2026-04-23T05:17:59.202984
sensor.shelly_pro_3_em_netzbezug,179,1776914519.7658284,2026-04-23T05:21:59.765828
sensor.shelly_pro_3_em_netzbezug,238,1776914884.182181,2026-04-23T05:28:04.182181
sensor.shelly_pro_3_em_netzbezug,222,1776915124.760356,2026-04-23T05:32:04.760356
sensor.shelly_pro_3_em_netzbezug,219,1776915425.7487113,2026-04-23T05:37:05.748711
sensor.shelly_pro_3_em_netzbezug,218,1776915730.747318,2026-04-23T05:42:10.747318
