entity_id,state,last_changed
sensor.shelly_pro_3_em_netzbezug,208,2025-12-11T23:00:00.000Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-11T23:02:51.273Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-11T23:07:51.269Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-11T23:12:17.313Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-11T23:22:42.291Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-11T23:27:42.271Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-11T23:33:07.413Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-11T23:38:07.285Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-11T23:42:32.269Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-11T23:47:32.270Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-11T23:57:57.293Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-12T00:08:22.307Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-12T00:12:47.271Z
sensor.shelly_pro_3_em_netzbezug,184,2025-12-12T00:23:12.273Z
sensor.shelly_pro_3_em_netzbezug,186,2025-12-12T00:28:12.273Z
sensor.shelly_pro_3_em_netzbezug,205,2025-12-12T00:33:37.275Z
sensor.shelly_pro_3_em_netzbezug,206,2025-12-12T00:37:37.278Z
sensor.shelly_pro_3_em_netzbezug,213,2025-12-12T00:44:02.281Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-12T00:48:02.273Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-12T00:53:27.435Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-12T00:58:27.272Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-12T01:03:52.417Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-12T01:07:52.272Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-12T01:12:52.276Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-12T01:18:17.279Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-12T01:23:17.279Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-12T01:28:43.312Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-12T01:33:43.273Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-12T01:38:08.327Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-12T01:43:08.279Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-12T01:48:33.326Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-12T01:53:33.323Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-12T01:58:58.286Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-12T02:03:58.275Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-12T02:08:23.281Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-12T02:13:23.273Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-12T02:23:48.278Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-12T02:29:13.275Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-12T02:34:13.272Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-12T02:38:38.280Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-12T02:49:03.282Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-12T02:54:03.290Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-12T02:59:28.354Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-12T03:04:28.275Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-12T03:09:53.296Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-12T03:19:18.410Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-12T03:24:18.281Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-12T03:34:43.265Z
sensor.shelly_pro_3_em_netzbezug,171,2025-12-12T03:40:08.428Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-12T03:44:08.273Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-12T03:49:08.273Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-12T03:54:33.269Z
sensor.shelly_pro_3_em_netzbezug,191,2025-12-12T03:59:33.274Z
sensor.shelly_pro_3_em_netzbezug,189,2025-12-12T04:03:58.295Z
sensor.shelly_pro_3_em_netzbezug,181,2025-12-12T04:09:58.269Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-12T04:14:23.300Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-12T04:24:48.297Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-12T04:29:48.273Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-12T04:34:13.273Z
sensor.shelly_pro_3_em_netzbezug,171,2025-12-12T04:39:13.275Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-12T04:44:38.281Z
sensor.shelly_pro_3_em_netzbezug,201,2025-12-12T04:49:38.277Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-12T04:55:03.277Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-12T05:00:03.286Z
sensor.shelly_pro_3_em_netzbezug,219,2025-12-12T05:14:53.310Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-12T05:19:53.280Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-12T05:25:18.286Z
sensor.shelly_pro_3_em_netzbezug,190,2025-12-12T05:30:18.283Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-12T05:35:43.277Z
sensor.shelly_pro_3_em_netzbezug,203,2025-12-12T05:39:43.290Z
sensor.shelly_pro_3_em_netzbezug,226,2025-12-12T05:45:08.449Z
sensor.shelly_pro_3_em_netzbezug,232,2025-12-12T05:50:08.296Z
sensor.shelly_pro_3_em_netzbezug,238,2025-12-12T05:55:36.436Z
sensor.shelly_pro_3_em_netzbezug,1301,2025-12-12T06:00:36.299Z
sensor.shelly_pro_3_em_netzbezug,1634,2025-12-12T06:06:01.429Z
sensor.shelly_pro_3_em_netzbezug,1633,2025-12-12T06:10:01.313Z
sensor.shelly_pro_3_em_netzbezug,269,2025-12-12T06:15:01.304Z
sensor.shelly_pro_3_em_netzbezug,1649,2025-12-12T06:20:27.288Z
sensor.shelly_pro_3_em_netzbezug,254,2025-12-12T06:25:27.276Z
sensor.shelly_pro_3_em_netzbezug,237,2025-12-12T06:30:52.404Z
sensor.shelly_pro_3_em_netzbezug,245,2025-12-12T06:35:52.295Z
sensor.shelly_pro_3_em_netzbezug,235,2025-12-12T06:45:18.284Z
sensor.shelly_pro_3_em_netzbezug,201,2025-12-12T06:50:43.306Z
sensor.shelly_pro_3_em_netzbezug,235,2025-12-12T06:55:43.291Z
sensor.shelly_pro_3_em_netzbezug,247,2025-12-12T07:00:08.318Z
sensor.shelly_pro_3_em_netzbezug,255,2025-12-12T07:06:08.293Z
sensor.shelly_pro_3_em_netzbezug,266,2025-12-12T07:10:33.291Z
sensor.shelly_pro_3_em_netzbezug,225,2025-12-12T07:15:33.374Z
sensor.shelly_pro_3_em_netzbezug,184,2025-12-12T07:20:59.284Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-12T07:25:59.319Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-12T07:30:24.307Z
