entity_id,state,last_changed
sensor.shelly_pro_3_em_netzbezug,203,2025-12-12T23:00:00.000Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-12T23:02:10.278Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-12T23:11:37.292Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-12T23:16:37.289Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-12T23:22:02.290Z
sensor.shelly_pro_3_em_netzbezug,180,2025-12-12T23:27:02.287Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-12T23:32:27.283Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-12T23:37:27.282Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-12T23:41:52.427Z
sensor.shelly_pro_3_em_netzbezug,189,2025-12-12T23:46:52.281Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-12T23:52:17.301Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-12T23:57:17.288Z
sensor.shelly_pro_3_em_netzbezug,199,2025-12-13T00:02:42.288Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-13T00:06:42.281Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-13T00:07:42.279Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-13T00:08:42.290Z
sensor.shelly_pro_3_em_netzbezug,204,2025-12-13T00:11:07.282Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-13T00:12:07.314Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-13T00:22:32.283Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-13T00:27:32.286Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-13T00:32:57.286Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-13T00:37:57.276Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-13T00:42:22.282Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-13T00:47:22.285Z
sensor.shelly_pro_3_em_netzbezug,200,2025-12-13T00:52:47.288Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-13T00:57:47.301Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-13T01:03:12.286Z
sensor.shelly_pro_3_em_netzbezug,194,2025-12-13T01:08:12.282Z
sensor.shelly_pro_3_em_netzbezug,183,2025-12-13T01:13:37.345Z
sensor.shelly_pro_3_em_netzbezug,177,2025-12-13T01:17:37.276Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-13T01:23:02.450Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-13T01:28:02.279Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-13T01:33:27.439Z
sensor.shelly_pro_3_em_netzbezug,198,2025-12-13T01:38:27.281Z
sensor.shelly_pro_3_em_netzbezug,180,2025-12-13T01:43:52.442Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-13T01:47:52.276Z
sensor.shelly_pro_3_em_netzbezug,179,2025-12-13T01:52:52.283Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-13T01:58:17.279Z
sensor.shelly_pro_3_em_netzbezug,202,2025-12-13T02:03:17.278Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-13T02:08:42.287Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-13T02:13:42.284Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-13T02:18:07.295Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-13T02:23:07.281Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-13T02:28:32.299Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-13T02:33:32.280Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-13T02:37:57.280Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-13T02:43:57.281Z
sensor.shelly_pro_3_em_netzbezug,172,2025-12-13T02:48:22.287Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-13T02:53:22.278Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-13T02:58:47.280Z
sensor.shelly_pro_3_em_netzbezug,206,2025-12-13T03:03:47.286Z
sensor.shelly_pro_3_em_netzbezug,196,2025-12-13T03:08:12.285Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-13T03:13:12.286Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-13T03:18:37.291Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-13T03:23:37.352Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-13T03:34:02.280Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-13T03:39:27.283Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-13T03:43:27.285Z
sensor.shelly_pro_3_em_netzbezug,173,2025-12-13T03:48:52.458Z
sensor.shelly_pro_3_em_netzbezug,197,2025-12-13T03:53:52.293Z
sensor.shelly_pro_3_em_netzbezug,195,2025-12-13T03:59:17.444Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-13T04:09:42.527Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-13T04:13:42.298Z
sensor.shelly_pro_3_em_netzbezug,193,2025-12-13T04:18:42.283Z
sensor.shelly_pro_3_em_netzbezug,192,2025-12-13T04:24:07.282Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-13T04:29:07.283Z
sensor.shelly_pro_3_em_netzbezug,178,2025-12-13T04:39:32.278Z
sensor.shelly_pro_3_em_netzbezug,176,2025-12-13T04:43:57.312Z
sensor.shelly_pro_3_em_netzbezug,174,2025-12-13T04:48:57.304Z
sensor.shelly_pro_3_em_netzbezug,175,2025-12-13T04:54:22.304Z
