entity_id,value,timestamp,iso_time
sensor.shelly_pro_3_em_netzbezug,423,1770418800.0,2026-02-07T00:00:00
sensor.shelly_pro_3_em_netzbezug,529,1770418855.8186805,2026-02-07T00:00:55.818681
sensor.shelly_pro_3_em_netzbezug,468,1770419160.9616268,2026-02-07T00:06:00.961627
sensor.shelly_pro_3_em_netzbezug,2249,1770419460.7798781,2026-02-07T00:11:00.779878
sensor.shelly_pro_3_em_netzbezug,2143,1770419764.8547707,2026-02-07T00:16:04.854771
sensor.shelly_pro_3_em_netzbezug,320,1770420064.7787678,2026-02-07T00:21:04.778768
sensor.shelly_pro_3_em_netzbezug,296,1770420368.7993774,2026-02-07T00:26:08.799377
sensor.shelly_pro_3_em_netzbezug,397,1770420668.7816267,2026-02-07T00:31:08.781627
sensor.shelly_pro_3_em_netzbezug,359,1770420983.7969987,2026-02-07T00:36:23.796999
sensor.shelly_pro_3_em_netzbezug,348,1770421283.7843082,2026-02-07T00:41:23.784308
sensor.shelly_pro_3_em_netzbezug,362,1770421588.784495,2026-02-07T00:46:28.784495
sensor.shelly_pro_3_em_netzbezug,318,1770421888.7893949,2026-02-07T00:51:28.789395
sensor.shelly_pro_3_em_netzbezug,439,1770422193.8085752,2026-02-07T00:56:33.808575
sensor.shelly_pro_3_em_netzbezug,424,1770422493.7876194,2026-02-07T01:01:33.787619
sensor.shelly_pro_3_em_netzbezug,276,1770422797.8006651,2026-02-07T01:06:37.800665
sensor.shelly_pro_3_em_netzbezug,288,1770423097.7797449,2026-02-07T01:11:37.779745
sensor.shelly_pro_3_em_netzbezug,299,1770423401.790492,2026-02-07T01:16:41.790492
sensor.shelly_pro_3_em_netzbezug,2130,1770423701.7808056,2026-02-07T01:21:41.780806
sensor.shelly_pro_3_em_netzbezug,299,1770424005.8011577,2026-02-07T01:26:45.801158
sensor.shelly_pro_3_em_netzbezug,303,1770424305.777661,2026-02-07T01:31:45.777661
sensor.shelly_pro_3_em_netzbezug,308,1770424610.7998133,2026-02-07T01:36:50.799813
sensor.shelly_pro_3_em_netzbezug,273,1770424910.7684226,2026-02-07T01:41:50.768423
sensor.shelly_pro_3_em_netzbezug,278,1770425214.7847555,2026-02-07T01:46:54.784755
sensor.shelly_pro_3_em_netzbezug,261,1770425514.7888556,2026-02-07T01:51:54.788856
sensor.shelly_pro_3_em_netzbezug,249,1770426119.7805812,2026-02-07T02:01:59.780581
sensor.shelly_pro_3_em_netzbezug,255,1770426423.7913198,2026-02-07T02:07:03.791320
sensor.shelly_pro_3_em_netzbezug,236,1770427027.7874525,2026-02-07T02:17:07.787452
sensor.shelly_pro_3_em_netzbezug,237,1770427327.780989,2026-02-07T02:22:07.780989
sensor.shelly_pro_3_em_netzbezug,234,1770427572.780046,2026-02-07T02:26:12.780046
sensor.shelly_pro_3_em_netzbezug,255,1770427933.7787971,2026-02-07T02:32:13.778797
sensor.shelly_pro_3_em_netzbezug,276,1770428177.901714,2026-02-07T02:36:17.901714
sensor.shelly_pro_3_em_netzbezug,274,1770428537.8224838,2026-02-07T02:42:17.822484
sensor.shelly_pro_3_em_netzbezug,271,1770428781.7781003,2026-02-07T02:46:21.778100
sensor.shelly_pro_3_em_netzbezug,251,1770429141.7844396,2026-02-07T02:52:21.784440
sensor.shelly_pro_3_em_netzbezug,359,1770429385.7980175,2026-02-07T02:56:25.798018
sensor.shelly_pro_3_em_netzbezug,519,1770429745.7810965,2026-02-07T03:02:25.781096
sensor.shelly_pro_3_em_netzbezug,302,1770429989.7874691,2026-02-07T03:06:29.787469
sensor.shelly_pro_3_em_netzbezug,321,1770430349.7838244,2026-02-07T03:12:29.783824
sensor.shelly_pro_3_em_netzbezug,333,1770430593.7779248,2026-02-07T03:16:33.777925
sensor.shelly_pro_3_em_netzbezug,366,1770430953.773398,2026-02-07T03:22:33.773398
sensor.shelly_pro_3_em_netzbezug,356,1770431208.8002973,2026-02-07T03:26:48.800297
sensor.shelly_pro_3_em_netzbezug,352,1770431508.7736893,2026-02-07T03:31:48.773689
sensor.shelly_pro_3_em_netzbezug,277,1770431812.7853384,2026-02-07T03:36:52.785338
sensor.shelly_pro_3_em_netzbezug,276,1770432113.925532,2026-02-07T03:41:53.925532
