entity_id,state,last_changed
sensor.shelly_pro_3_em_netzbezug,200,2025-11-29T23:00:00.000Z
sensor.shelly_pro_3_em_netzbezug,199,2025-11-29T23:00:59.631Z
sensor.shelly_pro_3_em_netzbezug,201,2025-11-29T23:06:02.546Z
sensor.shelly_pro_3_em_netzbezug,204,2025-11-29T23:11:29.551Z
sensor.shelly_pro_3_em_netzbezug,202,2025-11-29T23:16:29.549Z
sensor.shelly_pro_3_em_netzbezug,201,2025-11-29T23:21:55.616Z
sensor.shelly_pro_3_em_netzbezug,182,2025-11-29T23:26:56.554Z
sensor.shelly_pro_3_em_netzbezug,180,2025-11-29T23:36:22.537Z
sensor.shelly_pro_3_em_netzbezug,179,2025-11-29T23:41:48.423Z
sensor.shelly_pro_3_em_netzbezug,202,2025-11-29T23:46:48.534Z
sensor.shelly_pro_3_em_netzbezug,200,2025-11-29T23:56:14.553Z
sensor.shelly_pro_3_em_netzbezug,198,2025-11-30T00:06:42.574Z
sensor.shelly_pro_3_em_netzbezug,206,2025-11-30T00:11:42.533Z
sensor.shelly_pro_3_em_netzbezug,203,2025-11-30T00:17:08.544Z
sensor.shelly_pro_3_em_netzbezug,182,2025-11-30T00:22:08.536Z
sensor.shelly_pro_3_em_netzbezug,184,2025-11-30T00:31:35.545Z
sensor.shelly_pro_3_em_netzbezug,198,2025-11-30T00:37:02.537Z
sensor.shelly_pro_3_em_netzbezug,195,2025-11-30T00:47:29.549Z
sensor.shelly_pro_3_em_netzbezug,197,2025-11-30T00:52:29.542Z
sensor.shelly_pro_3_em_netzbezug,194,2025-11-30T00:56:55.565Z
sensor.shelly_pro_3_em_netzbezug,205,2025-11-30T01:01:55.581Z
sensor.shelly_pro_3_em_netzbezug,204,2025-11-30T01:07:21.552Z
sensor.shelly_pro_3_em_netzbezug,178,2025-11-30T01:12:21.555Z
sensor.shelly_pro_3_em_netzbezug,176,2025-11-30T01:21:47.529Z
sensor.shelly_pro_3_em_netzbezug,177,2025-11-30T01:27:13.553Z
sensor.shelly_pro_3_em_netzbezug,175,2025-11-30T01:32:14.544Z
sensor.shelly_pro_3_em_netzbezug,203,2025-11-30T01:37:40.571Z
