entity_id,value,timestamp,iso_time
sensor.shelly_pro_3_em_netzbezug,0,1776808800.0,2026-04-22T00:00:00
sensor.shelly_pro_3_em_netzbezug,200,1776817309.7348642,2026-04-22T02:21:49.734864
sensor.shelly_pro_3_em_netzbezug,219,1776817609.7337058,2026-04-22T02:26:49.733706
sensor.shelly_pro_3_em_netzbezug,217,1776817914.7296689,2026-04-22T02:31:54.729669
sensor.shelly_pro_3_em_netzbezug,218,1776818214.7374005,2026-04-22T02:36:54.737401
sensor.shelly_pro_3_em_netzbezug,206,1776818519.7417638,2026-04-22T02:41:59.741764
sensor.shelly_pro_3_em_netzbezug,198,1776818819.7381165,2026-04-22T02:46:59.738117
sensor.shelly_pro_3_em_netzbezug,181,1776819124.7367032,2026-04-22T02:52:04.736703
sensor.shelly_pro_3_em_netzbezug,178,1776819424.7296293,2026-04-22T02:57:04.729629
sensor.shelly_pro_3_em_netzbezug,199,1776819740.734359,2026-04-22T03:02:20.734359
sensor.shelly_pro_3_em_netzbezug,241,1776820040.7259886,2026-04-22T03:07:20.725989
sensor.shelly_pro_3_em_netzbezug,197,1776820345.7320406,2026-04-22T03:12:25.732041
sensor.shelly_pro_3_em_netzbezug,198,1776820950.735538,2026-04-22T03:22:30.735538
sensor.shelly_pro_3_em_netzbezug,202,1776821250.7899816,2026-04-22T03:27:30.789982
sensor.shelly_pro_3_em_netzbezug,211,1776821555.7543073,2026-04-22T03:32:35.754307
sensor.shelly_pro_3_em_netzbezug,207,1776821855.7318668,2026-04-22T03:37:35.731867
sensor.shelly_pro_3_em_netzbezug,199,1776822160.758598,2026-04-22T03:42:40.758598
sensor.shelly_pro_3_em_netzbezug,197,1776822460.7324493,2026-04-22T03:47:40.732449
sensor.shelly_pro_3_em_netzbezug,217,1776822765.7312663,2026-04-22T03:52:45.731266
sensor.shelly_pro_3_em_netzbezug,197,1776823065.7338555,2026-04-22T03:57:45.733855
sensor.shelly_pro_3_em_netzbezug,196,1776823370.7290468,2026-04-22T04:02:50.729047
sensor.shelly_pro_3_em_netzbezug,203,1776823670.7951133,2026-04-22T04:07:50.795113
sensor.shelly_pro_3_em_netzbezug,178,1776823975.739439,2026-04-22T04:12:55.739439
sensor.shelly_pro_3_em_netzbezug,184,1776824275.735436,2026-04-22T04:17:55.735436
sensor.shelly_pro_3_em_netzbezug,178,1776824580.743762,2026-04-22T04:23:00.743762
sensor.shelly_pro_3_em_netzbezug,183,1776824880.735035,2026-04-22T04:28:00.735035
sensor.shelly_pro_3_em_netzbezug,222,1776825185.7319355,2026-04-22T04:33:05.731936
sensor.shelly_pro_3_em_netzbezug,220,1776825485.7266448,2026-04-22T04:38:05.726645
sensor.shelly_pro_3_em_netzbezug,218,1776825790.734438,2026-04-22T04:43:10.734438
sensor.shelly_pro_3_em_netzbezug,198,1776826090.7541227,2026-04-22T04:48:10.754123
sensor.shelly_pro_3_em_netzbezug,200,1776826335.7435112,2026-04-22T04:52:15.743511
sensor.shelly_pro_3_em_netzbezug,201,1776826695.742147,2026-04-22T04:58:15.742147
sensor.shelly_pro_3_em_netzbezug,198,1776826940.7439072,2026-04-22T05:02:20.743907
sensor.shelly_pro_3_em_netzbezug,179,1776827300.7389927,2026-04-22T05:08:20.738993
sensor.shelly_pro_3_em_netzbezug,187,1776827556.755651,2026-04-22T05:12:36.755651
sensor.shelly_pro_3_em_netzbezug,205,1776827856.740412,2026-04-22T05:17:36.740412
sensor.shelly_pro_3_em_netzbezug,198,1776828161.783364,2026-04-22T05:22:41.783364
sensor.shelly_pro_3_em_netzbezug,203,1776828766.7585151,2026-04-22T05:32:46.758515
sensor.shelly_pro_3_em_netzbezug,201,1776829066.7430947,2026-04-22T05:37:46.743095
sensor.shelly_pro_3_em_netzbezug,200,1776829371.7567778,2026-04-22T05:42:51.756778
sensor.shelly_pro_3_em_netzbezug,199,1776829671.7406802,2026-04-22T05:47:51.740680
sensor.shelly_pro_3_em_netzbezug,204,1776829987.756775,2026-04-22T05:53:07.756775
sensor.shelly_pro_3_em_netzbezug,226,1776830287.7395756,2026-04-22T05:58:07.739576
sensor.shelly_pro_3_em_netzbezug,224,1776830592.7417824,2026-04-22T06:03:12.741782
sensor.shelly_pro_3_em_netzbezug,223,1776830892.731098,2026-04-22T06:08:12.731098
sensor.shelly_pro_3_em_netzbezug,185,1776831197.7474782,2026-04-22T06:13:17.747478
sensor.shelly_pro_3_em_netzbezug,199,1776831813.77691,2026-04-22T06:23:33.776910
sensor.shelly_pro_3_em_netzbezug,174,1776832113.7560134,2026-04-22T06:28:33.756013
sensor.shelly_pro_3_em_netzbezug,169,1776832418.7643776,2026-04-22T06:33:38.764378
sensor.shelly_pro_3_em_netzbezug,288,1776832718.8073988,2026-04-22T06:38:38.807399
sensor.shelly_pro_3_em_netzbezug,206,1776832778.7516577,2026-04-22T06:39:38.751658
sensor.shelly_pro_3_em_netzbezug,562,1776832838.7581694,2026-04-22T06:40:38.758169
sensor.shelly_pro_3_em_netzbezug,294,1776832898.7930157,2026-04-22T06:41:38.793016
sensor.shelly_pro_3_em_netzbezug,184,1776832963.2048838,2026-04-22T06:42:43.204884
sensor.shelly_pro_3_em_netzbezug,187,1776833023.7490547,2026-04-22T06:43:43.749055
sensor.shelly_pro_3_em_netzbezug,188,1776833083.7690086,2026-04-22T06:44:43.769009
sensor.shelly_pro_3_em_netzbezug,187,1776833143.763359,2026-04-22T06:45:43.763359
sensor.shelly_pro_3_em_netzbezug,176,1776833323.7527838,2026-04-22T06:48:43.752784
sensor.shelly_pro_3_em_netzbezug,192,1776833628.7945948,2026-04-22T06:53:48.794595
sensor.shelly_pro_3_em_netzbezug,163,1776833928.7650938,2026-04-22T06:58:48.765094
sensor.shelly_pro_3_em_netzbezug,1516,1776834233.788844,2026-04-22T07:03:53.788844
sensor.shelly_pro_3_em_netzbezug,200,1776834533.7567222,2026-04-22T07:08:53.756722
sensor.shelly_pro_3_em_netzbezug,123,1776834838.747061,2026-04-22T07:13:58.747061
sensor.shelly_pro_3_em_netzbezug,108,1776835138.8036802,2026-04-22T07:18:58.803680
