entity_id,value,timestamp,iso_time
sensor.shelly_pro_3_em_netzbezug,200,1772594153.9296868,2026-03-04T04:15:53.929687
sensor.shelly_pro_3_em_netzbezug,201,1772594453.90804,2026-03-04T04:20:53.908040
sensor.shelly_pro_3_em_netzbezug,177,1772594759.0653584,2026-03-04T04:25:59.065358
sensor.shelly_pro_3_em_netzbezug,176,1772595058.9087474,2026-03-04T04:30:58.908747
sensor.shelly_pro_3_em_netzbezug,196,1772595363.9462647,2026-03-04T04:36:03.946265
sensor.shelly_pro_3_em_netzbezug,195,1772595968.9206736,2026-03-04T04:46:08.920674
sensor.shelly_pro_3_em_netzbezug,177,1772596268.921784,2026-03-04T04:51:08.921784
sensor.shelly_pro_3_em_netzbezug,197,1772596573.9095457,2026-03-04T04:56:13.909546
sensor.shelly_pro_3_em_netzbezug,198,1772596873.9145327,2026-03-04T05:01:13.914533
sensor.shelly_pro_3_em_netzbezug,194,1772597178.925025,2026-03-04T05:06:18.925025
sensor.shelly_pro_3_em_netzbezug,195,1772597479.9295146,2026-03-04T05:11:19.929515
sensor.shelly_pro_3_em_netzbezug,213,1772597784.9144547,2026-03-04T05:16:24.914455
sensor.shelly_pro_3_em_netzbezug,212,1772598084.910247,2026-03-04T05:21:24.910247
sensor.shelly_pro_3_em_netzbezug,194,1772598399.9354222,2026-03-04T05:26:39.935422
sensor.shelly_pro_3_em_netzbezug,177,1772598699.9160464,2026-03-04T05:31:39.916046
sensor.shelly_pro_3_em_netzbezug,176,1772599004.9038,2026-03-04T05:36:44.903800
sensor.shelly_pro_3_em_netzbezug,177,1772599304.9847405,2026-03-04T05:41:44.984740
sensor.shelly_pro_3_em_netzbezug,176,1772599609.9286773,2026-03-04T05:46:49.928677
sensor.shelly_pro_3_em_netzbezug,216,1772600154.9184344,2026-03-04T05:55:54.918434
sensor.shelly_pro_3_em_netzbezug,217,1772600514.9079816,2026-03-04T06:01:54.907982
sensor.shelly_pro_3_em_netzbezug,202,1772600759.9273107,2026-03-04T06:05:59.927311
sensor.shelly_pro_3_em_netzbezug,201,1772601119.9123893,2026-03-04T06:11:59.912389
sensor.shelly_pro_3_em_netzbezug,200,1772601364.9394765,2026-03-04T06:16:04.939476
sensor.shelly_pro_3_em_netzbezug,217,1772601664.9449723,2026-03-04T06:21:04.944972
sensor.shelly_pro_3_em_netzbezug,198,1772601969.9651868,2026-03-04T06:26:09.965187
sensor.shelly_pro_3_em_netzbezug,407,1772602271.9765837,2026-03-04T06:31:11.976584
sensor.shelly_pro_3_em_netzbezug,214,1772602576.9351587,2026-03-04T06:36:16.935159
sensor.shelly_pro_3_em_netzbezug,250,1772602877.0082939,2026-03-04T06:41:17.008294
sensor.shelly_pro_3_em_netzbezug,268,1772603181.9199111,2026-03-04T06:46:21.919911
sensor.shelly_pro_3_em_netzbezug,270,1772603481.9637668,2026-03-04T06:51:21.963767
sensor.shelly_pro_3_em_netzbezug,268,1772603786.9420319,2026-03-04T06:56:26.942032
sensor.shelly_pro_3_em_netzbezug,1673,1772604087.0072405,2026-03-04T07:01:27.007241
sensor.shelly_pro_3_em_netzbezug,2706,1772604391.9854908,2026-03-04T07:06:31.985491
sensor.shelly_pro_3_em_netzbezug,306,1772604691.9552386,2026-03-04T07:11:31.955239
sensor.shelly_pro_3_em_netzbezug,259,1772604996.974164,2026-03-04T07:16:36.974164
sensor.shelly_pro_3_em_netzbezug,1605,1772605297.0039341,2026-03-04T07:21:37.003934
sensor.shelly_pro_3_em_netzbezug,145,1772605601.985921,2026-03-04T07:26:41.985921
sensor.shelly_pro_3_em_netzbezug,136,1772605901.977358,2026-03-04T07:31:41.977358
sensor.shelly_pro_3_em_netzbezug,152,1772606021.9832184,2026-03-04T07:33:41.983218
sensor.shelly_pro_3_em_netzbezug,149,1772606086.5501332,2026-03-04T07:34:46.550133
sensor.shelly_pro_3_em_netzbezug,144,1772606146.9754064,2026-03-04T07:35:46.975406
sensor.shelly_pro_3_em_netzbezug,140,1772606206.9362655,2026-03-04T07:36:46.936265
sensor.shelly_pro_3_em_netzbezug,132,1772606266.9665976,2026-03-04T07:37:46.966598
sensor.shelly_pro_3_em_netzbezug,121,1772606506.9896152,2026-03-04T07:41:46.989615
sensor.shelly_pro_3_em_netzbezug,113,1772606822.9390082,2026-03-04T07:47:02.939008
sensor.shelly_pro_3_em_netzbezug,109,1772607122.9975984,2026-03-04T07:52:02.997598
sensor.shelly_pro_3_em_netzbezug,121,1772607427.9849877,2026-03-04T07:57:07.984988
sensor.shelly_pro_3_em_netzbezug,29,1772607727.9587228,2026-03-04T08:02:07.958723
sensor.shelly_pro_3_em_netzbezug,0,1772608032.9435596,2026-03-04T08:07:12.943560
sensor.shelly_pro_3_em_netzbezug,27,1772608938.0105731,2026-03-04T08:22:18.010573
sensor.shelly_pro_3_em_netzbezug,76,1772609243.0047038,2026-03-04T08:27:23.004704
sensor.shelly_pro_3_em_netzbezug,103,1772609422.9766984,2026-03-04T08:30:22.976698
sensor.shelly_pro_3_em_netzbezug,116,1772609482.9486117,2026-03-04T08:31:22.948612
sensor.shelly_pro_3_em_netzbezug,93,1772609542.9426587,2026-03-04T08:32:22.942659
sensor.shelly_pro_3_em_netzbezug,45,1772609603.0389738,2026-03-04T08:33:23.038974
sensor.shelly_pro_3_em_netzbezug,57,1772609662.9736814,2026-03-04T08:34:22.973681
sensor.shelly_pro_3_em_netzbezug,83,1772609727.4501274,2026-03-04T08:35:27.450127
sensor.shelly_pro_3_em_netzbezug,21,1772609849.9645023,2026-03-04T08:37:29.964502
sensor.shelly_pro_3_em_netzbezug,0,1772609909.941991,2026-03-04T08:38:29.941991
sensor.shelly_pro_3_em_netzbezug,2113,1772611375.9813416,2026-03-04T09:02:55.981342
sensor.shelly_pro_3_em_netzbezug,2085,1772611632.9418204,2026-03-04T09:07:12.941820
sensor.shelly_pro_3_em_netzbezug,2077,1772611934.9886167,2026-03-04T09:12:14.988617
sensor.shelly_pro_3_em_netzbezug,2121,1772612539.9363964,2026-03-04T09:22:19.936396
sensor.shelly_pro_3_em_netzbezug,0,1772612844.9388885,2026-03-04T09:27:24.938889
sensor.shelly_pro_3_em_netzbezug,2,1772613749.971697,2026-03-04T09:42:29.971697
sensor.shelly_pro_3_em_netzbezug,5,1772613929.946015,2026-03-04T09:45:29.946015
sensor.shelly_pro_3_em_netzbezug,0,1772613994.7314591,2026-03-04T09:46:34.731459
sensor.shelly_pro_3_em_netzbezug,2,1772614054.938931,2026-03-04T09:47:34.938931
sensor.shelly_pro_3_em_netzbezug,93,1772614114.9366305,2026-03-04T09:48:34.936630
sensor.shelly_pro_3_em_netzbezug,148,1772614174.9649649,2026-03-04T09:49:34.964965
sensor.shelly_pro_3_em_netzbezug,18,1772614234.9417129,2026-03-04T09:50:34.941713
sensor.shelly_pro_3_em_netzbezug,118,1772614294.9629471,2026-03-04T09:51:34.962947
sensor.shelly_pro_3_em_netzbezug,0,1772614354.9505918,2026-03-04T09:52:34.950592
sensor.shelly_pro_3_em_netzbezug,160,1772614659.9633937,2026-03-04T09:57:39.963394
sensor.shelly_pro_3_em_netzbezug,0,1772614959.9844086,2026-03-04T10:02:39.984409
sensor.shelly_pro_3_em_netzbezug,25,1772615264.9849312,2026-03-04T10:07:44.984931
sensor.shelly_pro_3_em_netzbezug,70,1772615564.9414966,2026-03-04T10:12:44.941497
sensor.shelly_pro_3_em_netzbezug,151,1772615890.9429324,2026-03-04T10:18:10.942932
sensor.shelly_pro_3_em_netzbezug,0,1772616014.263659,2026-03-04T10:20:14.263659
sensor.shelly_pro_3_em_netzbezug,59,1772616075.029748,2026-03-04T10:21:15.029748
sensor.shelly_pro_3_em_netzbezug,0,1772616134.9892113,2026-03-04T10:22:14.989211
sensor.shelly_pro_3_em_netzbezug,5,1772616255.0524733,2026-03-04T10:24:15.052473
sensor.shelly_pro_3_em_netzbezug,0,1772616314.9409368,2026-03-04T10:25:14.940937
sensor.shelly_pro_3_em_netzbezug,51,1772617404.9380977,2026-03-04T10:43:24.938098
sensor.shelly_pro_3_em_netzbezug,121,1772617710.014399,2026-03-04T10:48:30.014399
sensor.shelly_pro_3_em_netzbezug,0,1772618010.9467814,2026-03-04T10:53:30.946781
sensor.shelly_pro_3_em_netzbezug,48,1772619111.943578,2026-03-04T11:11:51.943578
sensor.shelly_pro_3_em_netzbezug,0,1772619171.9363587,2026-03-04T11:12:51.936359
sensor.shelly_pro_3_em_netzbezug,2,1772622256.9911103,2026-03-04T12:04:16.991110
sensor.shelly_pro_3_em_netzbezug,0,1772622561.9590876,2026-03-04T12:09:21.959088
sensor.shelly_pro_3_em_netzbezug,769,1772627643.964455,2026-03-04T13:34:03.964455
sensor.shelly_pro_3_em_netzbezug,765,1772627950.5096126,2026-03-04T13:39:10.509613
sensor.shelly_pro_3_em_netzbezug,0,1772628251.9632063,2026-03-04T13:44:11.963206
sensor.shelly_pro_3_em_netzbezug,1158,1772629162.4500477,2026-03-04T13:59:22.450048
sensor.shelly_pro_3_em_netzbezug,0,1772629462.9561772,2026-03-04T14:04:22.956177
sensor.shelly_pro_3_em_netzbezug,91,1772635158.9437704,2026-03-04T15:39:18.943770
sensor.shelly_pro_3_em_netzbezug,0,1772635234.3719723,2026-03-04T15:40:34.371972
sensor.shelly_pro_3_em_netzbezug,3,1772635354.9754295,2026-03-04T15:42:34.975430
sensor.shelly_pro_3_em_netzbezug,0,1772635414.985849,2026-03-04T15:43:34.985849
sensor.shelly_pro_3_em_netzbezug,2,1772636139.9401734,2026-03-04T15:55:39.940173
sensor.shelly_pro_3_em_netzbezug,0,1772636444.4894438,2026-03-04T16:00:44.489444
sensor.shelly_pro_3_em_netzbezug,7,1772639164.9561331,2026-03-04T16:46:04.956133
sensor.shelly_pro_3_em_netzbezug,0,1772639469.4305675,2026-03-04T16:51:09.430568
sensor.shelly_pro_3_em_netzbezug,7,1772640679.4356115,2026-03-04T17:11:19.435611
sensor.shelly_pro_3_em_netzbezug,0,1772640980.0631182,2026-03-04T17:16:20.063118
sensor.shelly_pro_3_em_netzbezug,3,1772642450.946212,2026-03-04T17:40:50.946212
sensor.shelly_pro_3_em_netzbezug,2746,1772642515.3693542,2026-03-04T17:41:55.369354
sensor.shelly_pro_3_em_netzbezug,2369,1772642576.1574326,2026-03-04T17:42:56.157433
sensor.shelly_pro_3_em_netzbezug,2665,1772642756.9703286,2026-03-04T17:45:56.970329
sensor.shelly_pro_3_em_netzbezug,1207,1772643057.949599,2026-03-04T17:50:57.949599
sensor.shelly_pro_3_em_netzbezug,174,1772643362.9708853,2026-03-04T17:56:02.970885
sensor.shelly_pro_3_em_netzbezug,231,1772643663.9517822,2026-03-04T18:01:03.951782
sensor.shelly_pro_3_em_netzbezug,223,1772643968.9448013,2026-03-04T18:06:08.944801
sensor.shelly_pro_3_em_netzbezug,1515,1772644268.9318979,2026-03-04T18:11:08.931898
sensor.shelly_pro_3_em_netzbezug,187,1772644414.953477,2026-03-04T18:13:34.953477
sensor.shelly_pro_3_em_netzbezug,188,1772644474.9237082,2026-03-04T18:14:34.923708
sensor.shelly_pro_3_em_netzbezug,189,1772644534.9291284,2026-03-04T18:15:34.929128
sensor.shelly_pro_3_em_netzbezug,190,1772644594.9295352,2026-03-04T18:16:34.929535
sensor.shelly_pro_3_em_netzbezug,0,1772644654.9279015,2026-03-04T18:17:34.927902
sensor.shelly_pro_3_em_netzbezug,910,1772644894.9302528,2026-03-04T18:21:34.930253
sensor.shelly_pro_3_em_netzbezug,796,1772645199.9523447,2026-03-04T18:26:39.952345
sensor.shelly_pro_3_em_netzbezug,0,1772645499.968787,2026-03-04T18:31:39.968787
sensor.shelly_pro_3_em_netzbezug,5,1772653921.9437063,2026-03-04T20:52:01.943706
sensor.shelly_pro_3_em_netzbezug,0,1772654226.9299638,2026-03-04T20:57:06.929964
sensor.shelly_pro_3_em_netzbezug,3,1772654831.9380453,2026-03-04T21:07:11.938045
sensor.shelly_pro_3_em_netzbezug,2,1772655131.9237907,2026-03-04T21:12:11.923791
sensor.shelly_pro_3_em_netzbezug,0,1772655456.9415743,2026-03-04T21:17:36.941574
sensor.shelly_pro_3_em_netzbezug,2,1772658481.9435134,2026-03-04T22:08:01.943513
sensor.shelly_pro_3_em_netzbezug,0,1772658781.9391613,2026-03-04T22:13:01.939161
sensor.shelly_pro_3_em_netzbezug,7,1772660902.924321,2026-03-04T22:48:22.924321
sensor.shelly_pro_3_em_netzbezug,400,1772661202.9391036,2026-03-04T22:53:22.939104
sensor.shelly_pro_3_em_netzbezug,404,1772661507.9206913,2026-03-04T22:58:27.920691
sensor.shelly_pro_3_em_netzbezug,213,1772661807.9215608,2026-03-04T23:03:27.921561
sensor.shelly_pro_3_em_netzbezug,229,1772662123.9176743,2026-03-04T23:08:43.917674
sensor.shelly_pro_3_em_netzbezug,285,1772662423.9314275,2026-03-04T23:13:43.931427
sensor.shelly_pro_3_em_netzbezug,201,1772662668.92539,2026-03-04T23:17:48.925390
sensor.shelly_pro_3_em_netzbezug,186,1772663028.9271362,2026-03-04T23:23:48.927136
